transaction_id,customer_type,amount,is_new_device,hour_of_day,country_mismatch,confirmed_fraud,flagged_anomalous
3780,normal,46.7,1,15,0,0,0
3781,normal,73.86,0,20,0,0,0
3782,normal,74.82,0,20,0,0,0
3783,normal,210.83,0,7,0,0,0
3784,normal,38.09,0,12,0,0,0
3785,normal,83.97,0,10,0,0,0
3786,normal,64.65,0,10,0,0,0
3787,normal,71.32,0,11,0,0,0
3788,normal,20.31,0,22,0,0,0
3789,normal,19.3,0,16,0,0,0
3790,normal,50.25,0,9,0,0,0
3791,normal,134.45,0,17,0,0,0
3792,normal,75.57,0,12,1,0,0
3793,normal,46.14,0,15,0,0,0
3794,bulk_purchaser,229.13,0,19,0,0,0
3795,frequent_traveler,70.84,1,18,0,0,0
3796,normal,28.98,0,17,0,0,0
3797,normal,81.98,0,14,0,0,0
3798,normal,32.68,0,18,0,0,0
3799,normal,42.94,0,7,0,0,0
3800,normal,58.14,0,17,0,0,0
3801,normal,41.79,0,12,0,0,0
3802,normal,155.26,0,17,0,0,0
3803,bulk_purchaser,252.79,0,15,0,0,0
3804,normal,42.17,0,7,0,0,0
3805,normal,71.89,0,9,0,0,0
3806,normal,80.56,1,8,0,0,0
3807,normal,35.91,0,12,0,0,0
3808,normal,80.95,0,17,0,0,0
3809,frequent_traveler,59.52,0,3,0,0,0
3810,normal,27.04,0,17,0,0,0
3811,normal,42.37,0,19,0,0,0
3812,normal,76.09,0,8,0,0,0
3813,normal,30.57,1,16,0,0,0
3814,normal,56.51,0,12,0,0,0
3815,normal,77.66,0,7,0,0,0
3816,normal,61.89,0,8,0,0,0
3817,frequent_traveler,16.33,1,15,0,0,0
3818,normal,101.87,0,11,0,0,0
3819,normal,135.05,1,10,0,1,0
3820,normal,80.62,0,15,0,0,0
3821,normal,54.06,0,15,1,0,0
3822,normal,30.52,0,14,0,0,0
3823,normal,46.96,0,21,0,0,0
3824,normal,22.83,0,12,0,0,0
3825,normal,44.75,0,0,0,0,0
3826,normal,112.74,0,7,0,0,0
3827,frequent_traveler,40.73,1,14,1,0,0
3828,normal,98.48,0,12,0,0,0
3829,normal,34.74,0,13,0,0,0
3830,bulk_purchaser,204.04,1,20,0,0,0
3831,normal,78.37,1,18,0,0,0
3832,normal,62.0,0,1,0,0,0
3833,normal,107.62,0,1,0,0,0
3834,normal,37.45,0,1,0,0,0
3835,normal,138.98,0,10,0,0,0
3836,normal,30.45,0,20,0,0,0
3837,normal,45.06,0,13,0,0,0
3838,normal,45.1,0,8,0,0,0
3839,normal,42.3,0,21,0,0,0
3840,normal,35.65,0,8,0,0,0
3841,frequent_traveler,50.31,1,20,0,0,0
3842,normal,69.08,0,15,0,0,0
3843,normal,22.34,0,13,0,0,0
3844,normal,21.82,0,17,0,0,0
3845,normal,86.5,0,15,0,0,0
3846,normal,57.6,0,19,0,0,0
3847,normal,40.91,0,19,0,0,0
3848,normal,105.62,1,12,0,0,0
3849,frequent_traveler,98.1,1,4,1,0,0
3850,normal,113.81,0,11,0,0,0
3851,normal,32.72,0,15,0,0,0
3852,normal,47.31,0,10,0,0,0
3853,normal,181.28,0,9,0,0,0
3854,normal,73.31,0,14,0,0,0
3855,normal,62.69,0,17,0,0,0
3856,normal,75.8,0,15,0,0,0
3857,normal,39.56,0,20,0,0,0
3858,normal,14.91,0,16,0,0,0
3859,normal,46.77,0,15,0,0,0
3860,normal,49.03,0,21,0,0,0
3861,normal,91.51,0,19,0,0,0
3862,normal,102.22,0,11,0,0,0
3863,normal,98.5,0,10,0,0,0
3864,normal,36.9,0,16,1,0,0
3865,normal,14.56,0,19,0,0,0
3866,normal,63.28,0,4,0,0,0
3867,normal,73.46,0,19,0,0,0
3868,normal,32.45,0,16,0,0,0
3869,normal,73.18,0,15,0,0,0
3870,normal,62.25,0,22,0,0,0
3871,normal,40.8,0,4,0,0,0
3872,frequent_traveler,54.34,1,19,1,0,0
3873,normal,57.58,0,20,0,0,0
3874,normal,28.81,0,13,0,0,0
3875,bulk_purchaser,137.74,0,16,0,0,0
3876,normal,25.34,0,13,0,0,0
3877,normal,41.46,0,16,0,0,0
3878,normal,79.6,0,1,0,0,0
3879,frequent_traveler,47.91,1,20,0,0,0
3880,normal,26.14,0,19,0,0,0
3881,normal,52.45,0,10,0,0,0
3882,normal,58.35,0,12,1,0,0
3883,normal,85.07,0,20,0,0,0
3884,normal,83.43,0,21,0,0,0
3885,frequent_traveler,50.99,1,20,0,0,0
3886,normal,11.99,0,16,0,0,0
3887,normal,43.17,0,9,0,0,0
3888,frequent_traveler,127.29,0,1,1,0,0
3889,normal,26.8,0,10,0,0,0
3890,normal,56.77,0,5,0,0,0
3891,normal,38.84,0,13,0,0,0
3892,normal,47.54,0,15,0,0,0
3893,normal,109.76,0,9,0,0,0
3894,bulk_purchaser,224.74,0,15,0,0,0
3895,normal,80.2,0,18,0,0,0
3896,normal,76.03,0,14,0,0,0
3897,frequent_traveler,37.35,1,17,0,0,0
3898,normal,74.08,0,7,0,0,0
3899,normal,36.63,0,10,0,0,0
3900,normal,67.19,0,15,0,0,0
3901,normal,72.26,0,12,0,0,0
3902,normal,58.51,0,14,0,0,0
3903,normal,41.75,0,19,0,0,0
3904,normal,33.05,0,9,0,0,0
3905,normal,71.79,0,7,0,0,0
3906,normal,54.33,0,13,0,0,0
3907,normal,87.1,0,14,0,0,0
3908,normal,121.18,0,5,0,0,0
3909,normal,37.3,0,14,0,0,0
3910,normal,144.92,0,12,0,0,0
3911,normal,44.27,1,22,0,0,0
3912,normal,96.51,0,20,0,0,0
3913,normal,54.38,0,15,0,0,0
3914,normal,81.34,0,19,0,0,0
3915,normal,35.54,0,19,0,0,0
3916,bulk_purchaser,279.76,0,11,0,0,0
3917,normal,167.42,0,7,0,0,0
3918,normal,29.21,0,13,0,0,0
3919,normal,58.88,0,19,0,0,0
3920,frequent_traveler,144.56,1,5,1,1,0
3921,normal,50.4,0,10,0,0,0
3922,normal,79.72,0,16,0,0,0
3923,normal,62.15,0,8,0,0,0
3924,normal,72.25,0,18,0,0,0
3925,normal,45.34,0,20,0,0,0
3926,normal,52.01,0,17,0,0,0
3927,frequent_traveler,207.4,1,5,1,0,1
3928,normal,26.11,0,8,0,0,0
3929,normal,28.87,0,22,0,0,0
3930,normal,65.62,0,17,0,0,0
3931,normal,55.57,0,16,0,0,0
3932,frequent_traveler,29.69,0,4,1,0,0
3933,bulk_purchaser,203.04,0,12,0,0,0
3934,bulk_purchaser,191.74,0,15,0,0,0
3935,normal,77.66,0,13,0,0,0
3936,normal,68.45,0,10,0,0,0
3937,normal,89.57,0,22,0,0,0
3938,normal,48.02,0,14,0,0,0
3939,normal,41.64,0,10,0,0,0
3940,normal,46.59,0,16,0,0,0
3941,normal,90.32,0,21,0,0,0
3942,normal,57.59,0,18,0,0,0
3943,normal,33.79,0,20,0,0,0
3944,normal,56.45,0,1,0,0,0
3945,normal,51.49,0,10,0,0,0
3946,normal,55.52,0,18,0,0,0
3947,normal,74.6,1,5,0,0,0
3948,normal,37.99,0,17,0,0,0
3949,frequent_traveler,42.03,1,13,0,0,0
3950,normal,52.33,0,9,0,0,0
3951,normal,53.99,0,17,0,0,0
3952,normal,65.43,0,12,0,0,0
3953,normal,41.67,0,19,0,0,0
3954,normal,48.81,0,8,0,0,0
3955,normal,28.03,0,12,0,0,0
3956,normal,69.52,0,9,0,0,0
3957,normal,43.87,0,19,0,0,0
3958,normal,65.63,0,12,0,0,0
3959,normal,59.7,0,22,0,0,0
3960,bulk_purchaser,87.74,0,11,0,0,0
3961,normal,90.94,0,17,0,0,0
3962,normal,46.73,0,9,0,0,0
3963,normal,55.82,0,15,0,0,0
3964,normal,30.77,0,17,0,0,0
3965,normal,79.5,0,16,1,0,0
3966,normal,47.79,0,7,0,0,0
3967,bulk_purchaser,267.35,0,7,0,0,0
3968,normal,68.7,0,8,0,0,0
3969,frequent_traveler,51.27,1,1,0,0,0
3970,normal,31.37,0,7,0,0,0
3971,bulk_purchaser,155.34,0,8,0,0,0
3972,bulk_purchaser,292.22,0,12,0,0,0
3973,normal,47.36,1,12,0,0,0
3974,normal,35.67,0,18,0,0,0
3975,frequent_traveler,55.77,1,3,0,0,0
3976,frequent_traveler,47.27,0,12,1,0,0
3977,normal,58.53,0,22,0,0,0
3978,normal,143.91,0,7,0,0,0
3979,normal,46.0,0,9,0,0,0
3980,normal,125.05,0,21,0,0,0
3981,normal,92.37,0,18,0,0,0
3982,normal,44.62,0,2,0,0,0
3983,normal,127.43,0,4,0,0,0
3984,normal,65.72,0,5,1,0,0
3985,normal,67.46,0,21,1,0,0
3986,normal,37.53,0,21,0,0,0
3987,frequent_traveler,81.25,1,5,1,0,0
3988,normal,51.7,0,7,0,0,0
3989,frequent_traveler,45.0,0,0,1,0,0
3990,frequent_traveler,31.05,0,7,0,0,0
3991,normal,50.91,0,9,0,0,0
3992,normal,80.03,0,22,0,0,0
3993,bulk_purchaser,388.16,0,11,0,0,0
3994,normal,242.46,0,16,0,0,0
3995,normal,58.94,0,19,0,0,0
3996,normal,27.47,0,8,0,0,0
3997,normal,30.39,0,19,0,0,0
3998,normal,97.81,0,21,0,0,0
3999,normal,71.7,0,19,0,0,0
4000,normal,58.48,0,7,0,0,0
4001,normal,47.1,1,14,0,0,0
4002,normal,28.85,1,10,0,0,0
4003,normal,15.97,0,15,0,0,0
4004,frequent_traveler,40.11,0,2,0,0,0
4005,normal,39.33,0,9,0,0,0
4006,normal,70.12,0,22,0,0,0
4007,normal,26.28,0,5,0,0,0
4008,normal,68.66,0,7,0,0,0
4009,bulk_purchaser,127.13,0,20,0,0,0
4010,normal,26.41,0,12,0,0,0
4011,normal,26.43,0,7,0,0,0
4012,frequent_traveler,29.7,0,2,1,0,0
4013,normal,54.43,0,21,0,0,0
4014,normal,83.2,0,14,0,0,0
4015,normal,63.36,0,18,0,0,0
4016,normal,62.05,0,11,0,0,0
4017,normal,81.49,0,9,0,0,0
4018,normal,49.26,0,22,0,0,0
4019,normal,74.91,0,13,0,0,0
4020,normal,55.7,0,20,0,0,0
4021,normal,21.4,0,21,0,0,0
4022,normal,49.94,0,17,0,0,0
4023,bulk_purchaser,130.51,0,10,0,0,0
4024,normal,28.48,0,16,0,0,0
4025,normal,45.96,0,12,1,0,0
4026,normal,22.81,0,15,0,0,0
4027,normal,55.04,0,0,0,0,0
4028,normal,49.35,0,15,0,0,0
4029,bulk_purchaser,75.31,0,20,0,0,0
4030,bulk_purchaser,254.58,0,15,0,0,0
4031,normal,47.66,0,2,0,0,0
4032,normal,48.22,0,19,0,0,0
4033,normal,22.49,0,16,0,0,0
4034,bulk_purchaser,169.37,0,19,0,0,0
4035,normal,39.68,1,9,0,0,0
4036,normal,62.33,0,8,0,0,0
4037,normal,54.76,1,13,0,0,0
4038,frequent_traveler,61.05,1,10,1,0,0
4039,normal,30.02,0,20,0,0,0
4040,frequent_traveler,128.04,1,19,0,0,0
4041,bulk_purchaser,380.27,0,12,0,0,0
4042,normal,46.8,0,13,0,0,0
4043,bulk_purchaser,254.49,0,20,0,0,0
4044,normal,9.23,0,21,0,0,0
4045,normal,24.1,0,7,0,0,0
4046,normal,55.12,0,18,0,0,0
4047,normal,25.71,1,18,0,0,0
4048,frequent_traveler,44.9,1,4,0,0,0
4049,normal,93.19,0,20,0,0,0
4050,frequent_traveler,31.37,1,4,1,0,0
4051,normal,59.96,0,10,0,0,0
4052,frequent_traveler,48.59,0,1,0,0,0
4053,normal,37.59,0,11,0,0,0
4054,normal,60.41,0,22,1,0,0
4055,normal,37.14,0,12,0,0,0
4056,normal,40.74,0,22,0,0,0
4057,normal,372.98,1,3,0,1,1
4058,normal,45.23,0,9,0,0,0
4059,bulk_purchaser,401.13,0,15,0,0,0
4060,bulk_purchaser,99.83,0,13,0,0,0
4061,normal,92.91,0,19,0,0,0
4062,frequent_traveler,47.34,0,18,0,0,0
4063,normal,45.01,1,19,0,0,0
4064,normal,48.85,0,12,0,0,0
4065,normal,51.12,0,14,0,0,0
4066,normal,45.18,0,13,0,0,0
4067,frequent_traveler,42.5,1,22,0,0,0
4068,normal,108.59,0,22,0,0,0
4069,normal,58.87,0,11,0,0,0
4070,normal,16.58,1,8,0,0,0
4071,frequent_traveler,38.13,0,4,1,0,0
4072,normal,51.84,0,8,0,0,0
4073,normal,91.38,0,14,1,0,0
4074,normal,88.08,0,2,0,0,0
4075,normal,62.93,0,9,0,0,0
4076,normal,45.13,0,10,0,0,0
4077,normal,94.82,0,10,0,0,0
4078,normal,96.42,0,21,0,0,0
4079,normal,154.36,0,17,0,0,0
4080,normal,71.25,0,7,0,0,0
4081,normal,63.16,0,21,0,0,0
4082,normal,27.35,0,19,0,0,0
4083,normal,69.0,0,18,0,0,0
4084,bulk_purchaser,205.18,0,7,0,0,0
4085,normal,68.22,0,15,0,0,0
4086,normal,52.11,0,21,0,0,0
4087,normal,33.42,1,11,0,0,0
4088,normal,42.0,0,0,0,0,0
4089,normal,95.31,1,3,1,1,0
4090,normal,27.85,0,19,0,0,0
4091,normal,54.45,0,7,1,0,0
4092,normal,44.86,0,8,0,0,0
4093,bulk_purchaser,197.46,0,12,0,0,0
4094,normal,89.77,0,22,0,0,0
4095,normal,63.09,0,15,0,0,0
4096,normal,49.31,0,22,0,0,0
4097,normal,78.14,0,19,0,0,0
4098,normal,66.13,0,17,0,0,0
4099,normal,53.4,0,22,0,0,0
4100,normal,54.07,0,15,0,0,0
4101,normal,59.83,0,18,0,0,0
4102,normal,16.63,0,15,0,0,0
4103,normal,47.78,0,11,0,0,0
4104,frequent_traveler,123.28,0,10,0,0,0
4105,bulk_purchaser,244.43,0,8,0,0,0
4106,normal,102.96,0,13,0,0,0
4107,normal,57.62,0,19,0,0,0
4108,normal,29.44,1,15,0,0,0
4109,bulk_purchaser,322.87,0,7,0,0,0
4110,bulk_purchaser,277.84,0,4,0,0,0
4111,normal,24.34,0,20,0,0,0
4112,normal,44.21,0,10,0,0,0
4113,normal,43.06,0,14,0,0,0
4114,normal,53.84,0,18,0,0,0
4115,normal,90.44,0,16,0,0,0
4116,normal,21.66,0,20,0,0,0
4117,frequent_traveler,124.08,0,1,0,0,0
4118,normal,72.17,0,11,0,0,0
4119,normal,50.9,0,18,0,0,0
4120,normal,103.27,1,3,0,0,0
4121,normal,24.65,0,12,0,0,0
4122,normal,39.1,1,15,0,0,0
4123,bulk_purchaser,211.56,0,10,0,0,0
4124,normal,43.02,0,14,0,0,0
4125,normal,48.89,0,16,0,0,0
4126,frequent_traveler,201.78,1,2,0,0,0
4127,normal,67.98,0,5,0,0,0
4128,normal,53.44,0,10,0,0,0
4129,normal,60.55,0,8,1,0,0
4130,bulk_purchaser,201.93,0,13,0,0,0
4131,normal,58.06,0,19,0,0,0
4132,normal,40.07,0,14,0,0,0
4133,normal,40.42,0,22,0,0,0
4134,normal,72.1,0,15,0,0,0
4135,normal,86.47,0,21,0,0,0
4136,normal,30.91,0,8,0,0,0
4137,normal,58.92,0,8,0,0,0
4138,normal,37.53,0,19,0,0,0
4139,normal,41.5,0,17,0,0,0
4140,bulk_purchaser,68.32,0,21,0,0,0
4141,normal,179.94,1,0,1,1,1
4142,normal,77.17,0,20,0,0,0
4143,normal,74.67,1,22,0,0,0
4144,normal,152.01,0,8,0,0,0
4145,normal,110.92,0,10,0,0,0
4146,normal,147.1,0,17,0,0,0
4147,normal,150.55,1,19,0,0,0
4148,normal,48.7,0,11,0,0,0
4149,normal,93.38,0,16,0,0,0
4150,normal,36.08,0,19,0,0,0
4151,normal,94.81,0,14,0,0,0
4152,normal,33.6,0,12,0,0,0
4153,normal,15.91,0,21,0,0,0
4154,normal,103.62,0,11,0,0,0
4155,normal,38.67,0,22,0,0,0
4156,bulk_purchaser,248.1,0,19,0,0,0
4157,normal,77.9,0,9,0,0,0
4158,normal,78.34,0,14,0,0,0
4159,normal,55.42,0,7,0,0,0
4160,normal,117.5,0,8,0,0,0
4161,normal,27.42,0,4,0,0,0
4162,normal,21.46,0,19,0,0,0
4163,normal,92.74,0,10,0,0,0
4164,bulk_purchaser,154.67,0,16,0,0,0
4165,normal,60.84,0,22,0,0,0
4166,normal,76.7,0,17,0,0,0
4167,frequent_traveler,51.74,1,1,0,0,0
4168,frequent_traveler,55.63,0,15,0,0,0
4169,normal,41.77,0,11,0,0,0
4170,normal,56.7,0,13,0,0,0
4171,normal,40.75,0,15,0,0,0
4172,normal,33.44,0,15,0,0,0
4173,normal,109.45,0,8,0,0,0
4174,normal,137.11,0,9,0,0,0
4175,normal,107.79,0,8,0,0,0
4176,normal,41.19,0,18,0,0,0
4177,normal,83.37,1,20,0,0,0
4178,normal,65.83,0,14,0,0,0
4179,normal,41.86,0,17,0,0,0
4180,normal,54.84,0,19,0,0,0
4181,normal,45.73,0,16,0,0,0
4182,bulk_purchaser,441.06,0,15,0,0,0
4183,normal,88.76,0,9,0,0,0
4184,normal,50.44,1,13,0,0,0
4185,normal,33.97,0,10,0,0,0
4186,normal,98.02,0,18,0,0,0
4187,frequent_traveler,70.0,1,10,0,0,0
4188,normal,48.47,0,14,0,0,0
4189,normal,110.76,0,10,0,0,0
4190,bulk_purchaser,314.31,1,13,0,1,0
4191,normal,61.58,0,18,1,0,0
4192,normal,51.32,1,13,0,0,0
4193,normal,134.06,0,9,0,0,0
4194,normal,34.51,0,19,0,0,0
4195,normal,30.06,0,19,0,0,0
4196,normal,126.0,1,14,1,1,0
4197,normal,84.55,0,20,0,0,0
4198,normal,38.73,0,15,0,0,0
4199,normal,51.94,0,13,0,0,0
4200,frequent_traveler,47.37,0,3,0,0,0
4201,normal,33.53,0,18,0,0,0
4202,normal,71.33,0,22,0,0,0
4203,normal,31.1,0,13,0,0,0
4204,frequent_traveler,42.98,1,7,1,0,0
4205,normal,58.96,0,3,1,0,0
4206,frequent_traveler,23.47,0,4,0,0,0
4207,normal,62.43,0,10,0,0,0
4208,frequent_traveler,72.65,1,12,1,0,0
4209,normal,166.77,1,5,1,1,1
4210,normal,23.16,0,13,0,0,0
4211,normal,84.89,0,14,0,0,0
4212,normal,33.7,0,22,0,0,0
4213,normal,88.77,0,18,0,0,0
4214,frequent_traveler,44.62,0,9,0,0,0
4215,normal,57.17,0,14,0,0,0
4216,normal,112.89,0,0,0,0,0
4217,normal,40.16,0,8,0,0,0
4218,frequent_traveler,98.1,0,5,0,0,0
4219,normal,75.95,0,21,0,0,0
4220,normal,61.45,0,12,0,0,0
4221,normal,80.31,0,22,0,0,0
4222,normal,62.55,0,16,0,0,0
4223,frequent_traveler,42.56,1,5,0,0,0
4224,normal,31.3,0,14,0,0,0
4225,bulk_purchaser,282.95,0,10,0,0,0
4226,normal,35.88,1,1,0,0,0
4227,normal,74.77,0,5,0,0,0
4228,normal,38.11,0,13,0,0,0
4229,frequent_traveler,103.86,0,12,1,0,0
4230,normal,89.31,0,19,0,0,0
4231,normal,90.03,0,16,0,0,0
4232,normal,36.56,0,22,0,0,0
4233,normal,48.5,0,14,0,0,0
4234,frequent_traveler,41.64,0,2,0,0,0
4235,bulk_purchaser,133.55,0,21,0,0,0
4236,frequent_traveler,65.36,1,2,0,0,0
4237,normal,60.78,0,7,0,0,0
4238,normal,20.01,0,8,0,0,0
4239,normal,139.14,1,9,0,0,0
4240,normal,41.61,0,20,0,0,0
4241,normal,67.56,0,8,0,0,0
4242,bulk_purchaser,213.35,0,4,0,0,0
4243,normal,79.39,0,21,0,0,0
4244,frequent_traveler,43.89,0,15,1,0,0
4245,normal,47.9,0,22,0,0,0
4246,normal,23.84,0,20,0,0,0
4247,normal,98.71,0,13,0,0,0
4248,normal,40.78,0,13,0,0,0
4249,frequent_traveler,87.0,1,3,0,0,0
4250,normal,41.95,0,16,0,0,0
4251,normal,43.8,0,9,0,0,0
4252,normal,34.61,0,20,0,0,0
4253,normal,61.72,0,12,0,0,0
4254,normal,97.19,0,10,0,0,0
4255,normal,103.12,0,12,0,0,0
4256,bulk_purchaser,247.8,0,8,0,0,0
4257,normal,43.83,0,20,0,0,0
4258,normal,200.45,0,10,0,0,0
4259,normal,130.07,0,11,0,0,0
4260,normal,63.14,0,15,0,0,0
4261,normal,64.5,0,22,0,0,0
4262,normal,25.25,1,4,0,0,0
4263,frequent_traveler,49.13,1,3,0,0,0
4264,normal,79.11,0,10,0,0,0
4265,normal,106.32,1,20,0,0,0
4266,normal,31.93,0,11,0,0,0
4267,normal,24.63,0,0,0,0,0
4268,normal,50.31,0,10,0,0,0
4269,normal,45.52,0,9,0,0,0
4270,normal,35.68,0,17,0,0,0
4271,normal,52.32,0,7,0,0,0
4272,normal,53.18,0,9,0,0,0
4273,normal,33.36,0,21,0,0,0
4274,normal,97.49,0,21,0,0,0
4275,normal,53.02,0,11,0,0,0
4276,normal,27.47,0,15,0,0,0
4277,normal,39.54,0,4,0,0,0
4278,normal,24.04,0,8,0,0,0
4279,normal,73.86,0,14,0,0,0
4280,normal,59.89,0,7,0,0,0
4281,normal,42.17,0,7,0,0,0
4282,normal,77.51,0,9,0,0,0
4283,normal,39.8,1,22,0,0,0
4284,normal,138.37,1,21,0,1,0
4285,normal,82.17,0,14,0,0,0
4286,normal,37.08,0,13,0,0,0
4287,normal,24.59,0,2,0,0,0
4288,normal,101.86,0,18,0,0,0
4289,normal,84.19,0,19,1,1,0
4290,normal,41.46,0,21,0,0,0
4291,normal,104.29,0,16,0,0,0
4292,normal,118.38,0,19,0,0,0
4293,normal,43.85,1,8,0,0,0
4294,normal,49.61,0,19,0,0,0
4295,normal,79.22,0,19,0,0,0
4296,normal,108.56,0,7,0,0,0
4297,normal,37.93,0,1,0,0,0
4298,normal,128.56,0,12,0,0,0
4299,frequent_traveler,87.43,0,4,0,0,0
4300,normal,114.13,0,10,0,0,0
4301,frequent_traveler,97.19,0,11,1,0,0
4302,normal,143.72,0,15,0,0,0
4303,normal,121.56,0,3,0,0,0
4304,bulk_purchaser,209.04,0,14,0,0,0
4305,normal,120.84,0,13,0,0,0
4306,normal,60.85,0,7,0,0,0
4307,normal,16.1,0,13,0,0,0
4308,normal,64.15,0,14,0,0,0
4309,frequent_traveler,48.48,1,5,1,0,0
4310,normal,61.96,0,18,0,0,0
4311,normal,66.48,0,18,0,0,0
4312,normal,35.89,0,12,0,0,0
4313,normal,49.27,0,22,0,0,0
4314,normal,34.1,0,22,0,0,0
4315,normal,69.99,0,3,0,0,0
4316,normal,47.91,0,20,0,0,0
4317,normal,68.05,0,9,0,0,0
4318,normal,53.66,0,20,0,0,0
4319,normal,42.06,0,15,0,0,0
4320,normal,77.7,0,13,0,0,0
4321,normal,93.66,1,11,0,0,0
4322,bulk_purchaser,230.47,0,21,0,0,0
4323,normal,78.93,0,19,0,0,0
4324,normal,297.38,0,7,0,0,0
4325,normal,67.78,0,15,0,0,0
4326,normal,82.62,0,8,0,0,0
4327,bulk_purchaser,201.31,0,20,0,0,0
4328,normal,119.71,0,22,1,0,0
4329,bulk_purchaser,330.55,0,18,0,0,0
4330,normal,96.76,0,21,0,0,0
4331,normal,46.73,0,22,0,0,0
4332,normal,86.39,0,14,0,0,0
4333,normal,48.07,0,14,0,0,0
4334,normal,54.96,0,16,0,0,0
4335,normal,59.35,0,16,0,0,0
4336,frequent_traveler,58.4,1,2,0,0,0
4337,normal,78.46,0,14,0,0,0
4338,normal,29.36,0,13,0,0,0
4339,normal,77.3,0,14,0,0,0
4340,normal,74.1,0,16,0,0,0
4341,normal,36.74,0,9,0,0,0
4342,normal,103.6,1,14,0,0,0
4343,normal,43.19,0,10,0,0,0
4344,bulk_purchaser,197.94,0,13,1,0,0
4345,normal,56.84,0,21,0,0,0
4346,normal,43.79,0,16,0,0,0
4347,normal,79.83,0,7,0,0,0
4348,normal,43.51,0,11,0,0,0
4349,normal,40.72,1,16,0,0,0
4350,normal,119.49,0,13,0,0,0
4351,normal,76.16,0,12,0,0,0
4352,normal,59.94,0,8,0,0,0
4353,normal,64.31,1,15,0,0,0
4354,normal,41.14,0,20,0,0,0
4355,normal,52.82,0,11,0,0,0
4356,normal,40.28,0,8,0,0,0
4357,normal,58.87,0,13,0,0,0
4358,normal,31.11,0,17,0,0,0
4359,normal,45.91,0,22,1,0,0
4360,normal,92.28,0,22,0,0,0
4361,bulk_purchaser,112.3,0,10,0,0,0
4362,normal,28.44,0,2,0,0,0
4363,normal,48.11,0,13,0,0,0
4364,normal,50.14,0,10,0,0,0
4365,normal,50.73,0,9,0,0,0
4366,normal,97.77,0,19,0,0,0
4367,normal,62.2,0,14,0,0,0
4368,normal,53.45,0,16,0,0,0
4369,normal,16.09,0,14,0,0,0
4370,normal,99.12,0,13,0,0,0
4371,normal,44.41,1,8,0,0,0
4372,normal,87.75,0,14,1,0,0
4373,normal,82.93,0,16,0,0,0
4374,frequent_traveler,104.21,0,13,1,0,0
4375,normal,64.0,0,5,0,0,0
4376,normal,50.41,0,21,0,0,0
4377,normal,58.07,0,9,0,0,0
4378,normal,116.8,0,22,0,0,0
4379,normal,49.98,1,0,0,0,0
4380,normal,31.98,0,21,0,0,0
4381,normal,78.69,0,14,0,0,0
4382,normal,34.47,0,14,0,0,0
4383,normal,32.12,0,7,0,0,0
4384,bulk_purchaser,164.46,0,0,0,0,0
4385,normal,62.01,0,20,0,0,0
4386,normal,49.78,0,8,0,0,0
4387,bulk_purchaser,149.34,0,9,0,0,0
4388,normal,142.3,0,11,0,0,0
4389,normal,72.21,0,15,0,0,0
4390,normal,35.79,0,8,0,0,0
4391,normal,31.46,0,2,0,0,0
4392,normal,48.95,0,7,0,0,0
4393,normal,45.25,0,9,0,0,0
4394,normal,32.92,0,11,0,0,0
4395,normal,36.35,0,17,0,0,0
4396,normal,50.4,1,10,0,0,0
4397,normal,116.93,0,1,0,0,0
4398,normal,58.75,0,16,0,0,0
4399,normal,103.73,0,8,0,0,0
4400,normal,114.05,0,20,0,0,0
4401,normal,79.83,0,11,0,0,0
4402,normal,89.38,0,17,0,0,0
4403,normal,92.19,0,16,0,0,0
4404,normal,91.34,0,15,0,0,0
4405,normal,55.11,0,8,0,0,0
4406,normal,16.22,0,13,0,0,0
4407,normal,26.33,0,9,0,0,0
4408,normal,94.38,0,8,0,0,0
4409,normal,16.11,0,20,0,0,0
4410,normal,72.35,0,1,0,0,0
4411,normal,31.66,0,15,0,0,0
4412,normal,31.92,0,8,0,0,0
4413,normal,68.05,0,1,0,0,0
4414,normal,106.04,0,14,0,0,0
4415,normal,77.16,0,19,0,0,0
4416,normal,63.8,0,20,0,0,0
4417,normal,28.93,0,13,0,0,0
4418,normal,45.79,0,11,0,0,0
4419,normal,95.68,0,14,0,0,0
4420,normal,41.46,0,11,0,0,0
4421,normal,76.11,0,14,0,0,0
4422,normal,29.79,0,15,0,0,0
4423,normal,41.25,0,15,0,0,0
4424,normal,101.24,0,13,0,0,0
4425,normal,51.79,0,19,0,0,0
4426,normal,20.82,0,10,0,0,0
4427,normal,35.99,0,9,0,0,0
4428,normal,20.86,0,2,0,0,0
4429,normal,74.41,0,11,0,0,0
4430,normal,37.37,0,15,0,0,0
4431,bulk_purchaser,95.31,0,14,0,0,0
4432,normal,91.97,0,20,0,0,0
4433,normal,41.81,0,12,0,0,0
4434,normal,20.27,0,2,0,0,0
4435,normal,39.67,0,21,0,0,0
4436,normal,98.76,0,22,0,0,0
4437,normal,113.32,0,12,0,0,0
4438,normal,18.56,0,9,0,0,0
4439,normal,51.77,0,13,0,0,0
4440,normal,98.09,0,21,0,0,0
4441,normal,83.65,1,11,0,0,0
4442,normal,53.38,0,5,0,0,0
4443,normal,50.54,0,7,0,0,0
4444,frequent_traveler,82.34,1,0,0,0,0
4445,normal,111.57,0,14,0,0,0
4446,normal,32.23,0,12,0,0,0
4447,bulk_purchaser,250.19,1,13,0,0,0
4448,normal,57.51,0,21,0,0,0
