store_id,region,footprint_sqft,rating_before,remodeled,rating_after
2919,Midwest,3137,93.5,0,82.4
2920,Northeast,2574,67.2,1,62.7
2921,South,8131,58.2,0,71.0
2922,Midwest,4682,81.7,0,83.2
2923,South,4327,77.8,0,68.4
2924,Northeast,1289,77.9,0,83.6
2925,Midwest,2117,88.1,0,84.9
2926,West,5736,77.4,0,88.3
2927,Northeast,3703,75.2,0,87.8
2928,West,8825,70.3,1,82.8
2929,South,6505,66.7,1,68.1
2930,Midwest,3580,81.5,0,81.0
2931,West,1549,93.4,0,69.4
2932,Northeast,1650,61.6,0,61.5
2933,South,7349,73.0,0,71.1
2934,Midwest,3233,70.5,0,72.5
2935,Midwest,6202,62.4,1,45.9
2936,Northeast,7761,76.9,0,79.3
2937,South,5415,83.5,0,83.9
2938,South,6373,70.2,1,69.1
2939,Northeast,7451,79.3,0,74.2
2940,South,7146,64.8,1,63.6
2941,West,3257,72.6,0,68.9
2942,Northeast,5924,75.3,0,52.8
2943,West,7594,79.4,0,65.7
2944,Northeast,8126,77.9,0,74.3
2945,Midwest,2905,52.8,1,55.2
2946,Northeast,5954,61.9,1,78.4
2947,Northeast,5791,69.6,0,75.5
2948,Midwest,3606,73.0,0,76.4
2949,West,8108,73.8,0,76.6
2950,West,6010,83.8,0,81.2
2951,Midwest,7889,87.5,0,86.0
2952,Northeast,4677,84.2,0,69.7
2953,West,6834,82.5,0,69.4
2954,South,1505,91.3,0,91.1
2955,Midwest,3826,90.4,0,83.8
2956,West,7930,67.0,0,68.3
2957,Midwest,5718,76.3,1,82.9
2958,West,5743,73.5,0,63.4
2959,Midwest,2907,67.2,0,73.0
2960,Northeast,8007,73.2,0,72.4
2961,West,7685,67.4,0,64.6
2962,South,4130,65.8,0,66.2
2963,West,4507,75.5,0,70.7
2964,Northeast,3467,84.9,0,80.7
2965,South,7047,81.4,0,92.6
2966,Northeast,3515,67.6,0,65.1
2967,Northeast,5182,62.4,0,63.6
2968,Midwest,4951,70.3,0,74.7
2969,Midwest,2973,83.2,0,100.0
2970,West,5535,56.8,0,60.6
2971,South,6762,53.7,0,45.3
2972,West,8837,57.5,1,70.1
2973,Northeast,6416,57.5,1,79.3
2974,Midwest,8599,56.8,1,52.1
2975,South,3798,86.1,0,79.5
2976,Northeast,6630,59.3,1,66.8
2977,Northeast,2291,62.8,1,71.9
2978,South,4817,80.0,0,76.0
2979,West,5093,64.6,0,71.3
2980,South,6877,97.9,0,79.0
2981,South,6970,68.8,0,76.8
2982,West,4659,69.0,0,84.8
2983,Midwest,5952,53.5,1,49.9
2984,West,5858,56.0,1,64.0
2985,Northeast,3905,63.8,1,88.1
2986,Midwest,6347,85.6,0,75.2
2987,South,2737,65.8,0,71.9
2988,Northeast,2784,64.3,0,73.5
2989,West,1591,78.6,0,83.0
2990,South,8608,63.0,0,80.7
2991,West,3022,86.8,0,97.9
2992,Midwest,6258,57.4,1,70.1
2993,Midwest,2609,55.0,0,57.1
2994,South,3251,75.8,0,65.3
2995,South,1312,52.8,1,83.9
2996,West,4051,58.8,1,76.0
2997,Midwest,8709,80.6,0,81.3
2998,Midwest,2959,59.1,1,63.9
2999,Northeast,5051,60.4,0,58.6
3000,Northeast,2012,60.8,0,73.0
3001,West,8886,72.2,1,64.3
3002,South,7286,75.7,0,78.8
3003,West,4733,75.8,1,72.7
3004,Midwest,8615,77.7,0,79.3
3005,Midwest,6360,76.1,0,56.3
3006,Midwest,5941,77.0,1,99.2
3007,South,3512,83.9,0,65.0
3008,South,4352,61.9,0,61.4
3009,Northeast,1672,57.1,1,63.3
3010,Midwest,8854,81.9,0,85.7
3011,Midwest,4887,92.0,0,85.1
3012,Midwest,3977,69.4,0,52.8
3013,West,3185,71.9,0,52.9
3014,Midwest,8576,96.8,0,96.8
3015,South,5916,68.1,0,53.5
3016,Midwest,3200,47.6,0,58.4
3017,Midwest,5306,67.0,1,59.3
3018,Northeast,5887,77.4,0,83.6
3019,Northeast,8664,76.2,0,75.8
3020,West,7794,55.6,1,69.9
3021,Midwest,3993,68.4,0,52.2
3022,Northeast,2437,79.0,0,70.0
3023,Midwest,2280,64.6,0,62.0
3024,South,6857,62.6,0,64.8
3025,Midwest,1211,57.1,1,69.2
3026,West,7399,67.5,0,79.3
3027,South,1951,79.9,0,87.1
3028,West,3402,73.6,0,72.7
3029,South,8203,73.6,0,67.7
3030,Midwest,5477,75.9,0,80.0
3031,South,3981,59.0,1,76.3
3032,West,1361,83.9,0,92.5
3033,West,5280,72.3,0,72.0
3034,Northeast,3496,69.3,0,56.5
3035,Northeast,4195,74.2,0,77.3
3036,Midwest,4881,89.3,0,73.0
3037,Northeast,4419,82.5,0,72.2
3038,Midwest,5955,84.8,0,63.1
3039,Midwest,5027,71.7,0,95.0
3040,West,7370,78.2,0,66.7
3041,Northeast,2917,91.6,0,66.8
3042,South,4630,67.3,0,59.5
3043,Northeast,3637,88.4,0,97.1
3044,West,5775,79.6,0,79.4
3045,South,7731,94.9,0,88.8
3046,Northeast,2350,83.9,0,68.6
3047,Midwest,1746,60.4,1,70.9
3048,Northeast,5460,86.7,0,57.8
3049,South,4494,62.3,0,74.6
3050,South,7076,72.1,0,77.4
3051,Northeast,5692,45.7,1,55.6
3052,South,5248,58.7,0,60.0
3053,Northeast,8331,97.4,0,87.4
3054,Midwest,6227,75.5,0,69.8
3055,Midwest,5231,58.7,1,78.5
3056,Midwest,2314,56.0,1,59.5
3057,Midwest,4940,98.3,0,86.5
3058,Midwest,2982,85.7,0,76.7
3059,South,4796,69.6,0,77.4
3060,Midwest,6823,76.9,0,61.7
3061,Midwest,3608,91.0,0,100.0
3062,West,6978,73.1,1,77.0
3063,South,3195,48.7,1,46.7
3064,Northeast,6893,65.5,0,67.3
3065,Northeast,2439,83.9,0,79.2
3066,Midwest,8729,81.5,0,81.0
3067,Northeast,4249,62.5,1,46.5
3068,Northeast,8767,77.8,0,81.2
3069,South,3723,75.1,0,65.0
3070,West,1362,79.4,0,50.2
3071,Northeast,5123,60.8,1,69.0
3072,Midwest,2797,76.8,0,67.9
3073,South,5487,62.8,1,65.1
3074,West,1896,65.4,0,61.9
3075,South,6730,85.8,0,81.8
3076,Midwest,4151,74.9,0,74.2
3077,Midwest,2150,76.7,0,82.5
3078,West,4397,79.2,0,62.5
3079,Midwest,5173,42.8,1,51.5
3080,West,4219,73.9,0,78.9
3081,Northeast,6017,72.9,0,63.8
3082,Northeast,7789,78.9,0,76.0
3083,West,7753,87.0,0,68.5
3084,Northeast,7272,83.1,0,78.3
3085,West,6654,62.6,0,63.8
3086,Northeast,7528,72.2,0,54.5
3087,Northeast,5213,78.2,0,65.7
3088,West,3599,71.4,0,68.4
3089,South,6278,56.0,1,74.3
3090,Northeast,7552,81.9,0,81.1
3091,South,5514,100.0,0,98.8
3092,South,4227,59.4,1,51.7
3093,Midwest,6145,56.9,1,49.1
3094,Northeast,6563,96.9,0,82.9
3095,South,8012,74.6,0,76.8
3096,West,6938,76.5,0,68.5
3097,South,1218,68.3,0,69.1
3098,South,5824,76.1,0,75.6
3099,Northeast,3436,70.6,1,59.4
3100,South,6801,71.7,0,67.4
3101,West,3471,73.6,0,64.4
3102,South,5683,55.3,1,63.6
3103,West,7747,60.6,1,61.7
3104,South,4487,55.5,1,63.1
3105,West,3194,70.8,0,65.8
3106,West,4552,81.4,0,91.4
3107,Northeast,5847,79.5,0,69.6
3108,West,6804,51.7,0,49.5
3109,South,8969,77.0,0,84.1
3110,West,1905,59.0,1,54.7
3111,West,4985,79.8,0,64.4
3112,West,7270,76.2,0,80.2
3113,South,8421,93.4,0,100.0
3114,West,6928,76.3,0,83.3
3115,West,4141,88.0,0,80.8
3116,West,1427,83.5,0,86.6
3117,Northeast,8136,80.9,0,84.5
3118,Midwest,8215,80.7,0,93.7
3119,Midwest,3178,69.7,0,62.4
3120,South,6753,62.0,1,51.9
3121,South,7813,50.0,1,58.7
3122,Northeast,8722,65.6,1,66.0
3123,West,5783,82.6,0,71.5
3124,South,6833,100.0,0,100.0
3125,Midwest,4530,88.0,0,63.8
3126,Midwest,6302,79.4,0,72.4
3127,Midwest,2330,76.9,0,63.2
3128,South,2500,65.4,0,92.6
3129,Northeast,5366,56.1,0,74.4
3130,West,8840,56.9,1,71.7
3131,Midwest,4175,58.3,0,79.1
3132,Northeast,8867,69.8,0,61.6
3133,South,6036,63.9,1,80.2
3134,Midwest,7874,68.6,0,76.5
3135,South,7296,90.2,0,79.1
3136,Midwest,8235,74.3,0,70.7
3137,South,1474,73.1,0,74.1
3138,South,5118,59.9,1,72.9
3139,Midwest,2658,69.2,0,70.0
3140,South,8709,63.2,0,64.0
3141,Midwest,5979,57.4,1,73.7
3142,West,3672,82.1,0,74.0
3143,South,8903,85.1,0,91.2
3144,South,6313,77.3,0,78.1
3145,South,2485,90.2,0,91.9
3146,West,6318,73.0,0,72.2
3147,Midwest,5064,83.3,0,81.4
3148,South,4694,98.1,0,80.6
3149,Midwest,8025,79.1,0,83.5
3150,South,1537,67.0,0,68.2
3151,South,1716,70.7,1,70.5
3152,South,4303,69.2,0,48.9
3153,West,4930,61.7,1,55.2
3154,West,5531,84.0,0,79.3
3155,West,4901,73.6,1,67.7
3156,Midwest,4436,70.8,0,83.9
3157,Northeast,4813,76.1,0,60.9
3158,South,7825,44.2,1,52.2
3159,South,2221,69.9,1,77.4
3160,Midwest,8081,75.7,1,83.8
3161,West,4888,57.6,1,57.1
3162,West,8435,82.9,0,78.6
3163,Northeast,7297,87.4,0,91.3
3164,Northeast,6335,68.8,1,75.6
3165,Midwest,8898,72.2,1,77.8
3166,Northeast,5646,79.1,0,81.7
3167,South,2458,67.1,0,60.1
3168,West,1684,83.1,0,76.3
3169,Northeast,2574,83.5,0,73.0
3170,Northeast,1470,64.8,1,64.1
3171,South,6304,74.9,0,83.7
3172,Midwest,8435,65.6,0,71.1
3173,South,1398,63.7,1,66.9
3174,West,1375,81.7,0,76.2
3175,South,6292,79.8,0,85.5
3176,Midwest,2906,78.7,0,54.2
3177,West,5946,87.3,0,75.9
3178,Midwest,1976,69.8,0,68.0
3179,Midwest,3036,88.5,0,93.6
3180,Northeast,8242,54.8,1,55.4
3181,Midwest,4217,71.0,0,78.9
3182,South,4572,78.0,0,65.5
3183,West,2854,67.2,0,83.3
3184,Northeast,7381,79.9,0,92.3
3185,Midwest,2235,77.7,0,63.9
3186,South,8910,78.9,0,74.3
3187,South,4944,98.8,0,79.4
3188,Northeast,4025,73.6,0,75.3
3189,South,8290,90.6,0,79.1
3190,Midwest,5737,57.4,1,59.0
3191,South,4222,57.1,1,65.9
3192,Northeast,2793,57.6,1,69.0
3193,South,4596,82.7,0,69.2
3194,Midwest,1560,58.3,1,63.7
3195,South,5128,59.9,1,63.5
3196,Northeast,3591,66.0,1,85.1
3197,Northeast,4588,52.5,0,56.2
3198,West,2551,53.9,1,70.2
3199,Midwest,5735,63.7,0,71.3
3200,Midwest,3295,76.7,0,57.0
3201,West,2713,67.4,1,76.3
3202,South,1368,65.1,0,74.1
3203,Midwest,6658,75.7,1,68.1
3204,South,4893,77.4,0,71.4
3205,Midwest,6302,77.4,1,70.8
3206,Northeast,8491,71.9,0,71.6
3207,Midwest,8337,75.5,0,65.3
3208,West,8082,69.5,0,62.3
3209,West,5240,44.3,1,52.1
3210,West,8615,71.4,1,84.3
3211,South,3936,76.1,0,77.8
3212,South,6135,88.0,0,95.0
3213,Midwest,7480,66.4,0,71.7
3214,Northeast,2044,59.9,1,76.7
3215,West,1602,89.2,0,82.6
3216,Northeast,7275,80.9,0,56.5
3217,West,2483,60.3,0,75.1
3218,South,5810,82.6,0,71.1
3219,Northeast,3009,52.2,1,87.0
3220,Northeast,3344,54.1,1,66.5
3221,South,1924,70.9,0,87.3
3222,South,4122,74.1,0,67.0
3223,Northeast,6659,76.7,0,54.4
3224,Northeast,3316,70.3,0,66.5
3225,South,7740,68.9,0,73.9
3226,West,7295,83.7,0,78.4
3227,Northeast,8800,61.4,0,79.4
3228,West,2843,53.9,1,43.2
3229,Midwest,5506,75.5,0,83.8
3230,Midwest,2773,85.9,0,95.5
3231,Northeast,7341,100.0,0,92.0
3232,Northeast,8077,73.6,0,77.2
3233,Northeast,5599,70.8,0,68.1
3234,Northeast,2570,82.8,0,81.0
3235,Northeast,2270,83.9,0,81.7
3236,West,2276,82.8,0,68.4
3237,Northeast,2945,84.2,0,64.2
3238,South,6920,42.4,1,68.5
3239,West,5666,88.4,0,86.4
3240,South,8914,74.5,0,74.4
3241,West,5082,68.2,0,52.3
3242,South,3515,77.2,0,80.0
3243,West,2880,70.4,1,78.0
3244,Midwest,3394,91.5,0,80.7
3245,Midwest,6842,77.1,0,64.6
3246,Northeast,7346,81.8,0,74.7
3247,Northeast,2315,91.7,0,78.2
3248,Midwest,5872,72.7,0,61.5
3249,West,3192,63.7,0,67.0
3250,Midwest,7979,63.7,1,66.9
3251,West,7916,61.3,0,49.0
3252,South,4019,64.3,0,66.4
3253,Midwest,6689,73.4,0,89.9
3254,South,2908,67.9,0,46.7
3255,Northeast,8277,79.7,0,83.1
3256,South,3004,64.7,0,67.3
3257,Midwest,2166,100.0,0,97.9
3258,West,4076,90.4,0,69.9
3259,Midwest,2931,78.8,0,91.9
3260,South,6279,69.4,0,64.3
3261,South,2775,60.5,1,72.0
3262,Northeast,2642,58.5,1,71.0
3263,South,2015,72.6,0,84.2
3264,West,1398,69.2,0,95.4
3265,Northeast,1351,61.9,1,81.5
3266,West,7840,73.4,0,56.6
3267,South,8369,70.4,0,47.8
3268,Northeast,3580,77.5,0,76.9
3269,Midwest,3975,53.8,1,57.0
3270,West,3171,79.8,0,61.0
3271,Midwest,6839,84.9,0,81.5
3272,South,5619,64.8,0,61.3
3273,South,3956,81.8,0,81.3
3274,Northeast,2983,61.1,1,62.5
3275,South,6719,91.1,0,77.3
3276,Northeast,8060,74.1,0,56.9
3277,South,2143,60.3,1,68.7
3278,Midwest,6786,65.0,0,62.3
3279,West,2901,67.7,1,59.5
3280,South,5442,97.5,0,89.9
3281,West,1328,50.8,1,55.7
3282,Midwest,4123,100.0,0,91.0
3283,Midwest,2621,70.4,0,63.9
3284,South,5031,86.4,0,61.4
3285,West,3181,93.8,0,92.1
3286,West,5641,67.6,0,63.8
3287,West,6620,60.7,1,63.3
3288,West,8477,73.1,0,57.3
3289,West,6505,78.9,0,67.5
3290,Midwest,8411,66.1,1,60.3
3291,Northeast,6504,51.4,1,46.4
3292,Northeast,6692,76.3,1,60.8
3293,Midwest,3738,45.4,1,45.9
3294,Midwest,7147,71.7,0,57.5
3295,West,6511,85.6,0,84.2
3296,Northeast,7612,72.5,0,56.2
3297,Northeast,2800,86.7,0,91.9
3298,South,2462,78.1,0,75.1
3299,West,6872,87.5,0,64.8
3300,South,7545,55.7,1,73.4
3301,Northeast,1429,46.3,1,64.4
3302,West,5853,74.0,0,61.1
3303,West,6828,68.2,0,45.8
3304,West,8349,71.9,0,77.5
3305,Midwest,4692,96.9,0,79.8
3306,Northeast,2460,82.7,0,86.5
3307,South,4299,72.8,0,64.2
3308,South,5271,64.2,0,75.8
3309,West,7906,69.3,0,78.7
3310,Northeast,7994,71.8,1,85.3
3311,South,8338,61.8,0,58.2
3312,Midwest,5099,90.0,0,62.5
3313,South,4027,65.9,0,73.7
3314,Midwest,2548,95.5,0,93.6
3315,West,7266,48.6,1,56.7
3316,Northeast,2129,79.5,0,82.6
3317,Northeast,7728,48.6,1,60.9
3318,Northeast,4704,88.7,0,80.8
3319,South,1634,70.9,0,85.8
3320,South,4872,58.2,1,66.3
3321,West,4694,70.1,0,83.6
3322,West,2839,78.6,0,58.3
3323,West,4632,57.6,1,62.0
3324,West,3821,79.9,0,63.6
3325,South,5787,57.3,1,52.0
3326,West,6467,71.3,0,61.9
3327,West,1750,58.4,1,61.3
3328,West,4172,77.9,0,67.4
3329,West,4756,89.2,0,62.5
3330,West,5801,83.6,0,76.0
3331,Midwest,4613,81.1,0,81.7
3332,Midwest,2973,79.2,0,82.0
3333,South,5168,55.5,1,67.5
3334,South,3330,66.5,1,71.2
3335,Northeast,7645,77.5,1,92.5
3336,West,4639,86.8,0,82.8
3337,Northeast,5264,71.0,0,81.1
3338,Northeast,7722,73.1,1,72.7
3339,Midwest,2211,49.2,1,54.0
3340,Northeast,5896,90.2,0,88.5
3341,South,1552,67.0,0,79.8
3342,Northeast,3901,53.8,1,57.2
3343,Midwest,3617,66.7,0,60.7
3344,South,5945,67.5,1,59.0
3345,South,2478,67.5,0,79.1
3346,Midwest,4886,64.8,0,55.2
3347,West,1845,82.6,0,76.7
3348,Midwest,5755,64.5,1,80.5
3349,West,3471,65.6,1,68.5
3350,South,7569,77.7,0,78.4
3351,Midwest,7476,66.2,0,77.4
3352,West,2548,92.1,0,74.5
3353,Midwest,3839,73.7,0,63.4
3354,South,2034,61.0,1,79.1
3355,Midwest,6706,72.5,1,68.1
3356,West,1377,80.6,0,85.9
3357,South,4351,72.1,0,69.8
3358,Midwest,5050,85.0,0,100.0
3359,South,4155,95.3,0,83.7
3360,Midwest,8436,82.8,0,66.7
3361,South,3483,70.9,0,72.0
3362,West,3050,81.1,0,79.6
3363,Midwest,3418,63.1,1,61.8
3364,South,2199,55.0,1,58.1
3365,South,7995,90.7,0,72.5
3366,Midwest,6812,82.5,0,64.2
3367,South,8983,77.2,0,77.3
3368,Midwest,6734,78.1,0,69.7
3369,South,5980,48.6,1,39.3
3370,South,5754,80.4,0,68.1
3371,South,6133,60.5,1,71.2
3372,South,7651,62.1,0,72.4
3373,Northeast,7676,70.2,0,60.7
3374,South,6850,58.2,0,55.1
3375,West,6048,95.4,0,86.2
3376,Northeast,4439,70.2,0,62.1
3377,South,7376,61.3,1,67.6
3378,South,8519,66.6,1,60.8
3379,Northeast,8155,72.9,0,54.5
3380,Midwest,8425,77.7,0,79.0
3381,West,3843,59.8,1,74.0
3382,Northeast,7675,66.4,0,73.1
3383,Midwest,3945,59.7,0,64.2
3384,South,8920,56.1,1,67.5
3385,Midwest,8888,73.9,0,68.4
3386,Northeast,2651,74.2,0,75.1
3387,West,7179,62.1,1,84.1
3388,Northeast,3107,80.4,0,81.6
3389,South,1564,77.6,0,97.5
3390,West,5318,98.3,0,81.7
3391,Northeast,5758,89.2,0,77.0
3392,South,7905,80.8,0,71.1
3393,Midwest,6977,85.9,0,93.7
3394,Midwest,5140,100.0,0,76.1
3395,Northeast,4598,88.8,0,87.4
3396,West,6883,62.4,1,63.5
3397,West,4914,78.2,0,80.2
3398,West,8186,65.1,1,80.0
3399,Northeast,6173,42.0,1,40.7
3400,West,3905,80.1,0,59.1
3401,Northeast,4840,86.0,0,73.2
3402,Midwest,4107,69.5,0,73.7
3403,West,2541,71.0,0,72.0
3404,Northeast,2596,81.3,0,80.4
3405,Midwest,4069,70.0,0,59.3
3406,South,8545,69.8,0,90.3
3407,Midwest,1833,74.2,1,56.8
3408,Midwest,5362,72.0,0,79.1
3409,West,4436,70.7,0,76.9
3410,South,6149,78.0,0,71.4
3411,West,5532,78.8,0,83.0
3412,Northeast,4248,69.0,0,79.9
3413,West,3118,70.3,0,71.9
3414,South,5358,67.1,0,64.1
3415,Midwest,2230,76.5,0,77.7
3416,Northeast,2717,69.3,0,85.1
3417,South,7823,69.2,0,84.4
3418,Midwest,2284,71.7,0,63.2
3419,Midwest,7512,70.5,0,61.8
3420,South,5173,70.1,0,57.4
3421,West,2080,78.8,0,71.1
3422,Midwest,3330,89.3,0,71.7
3423,Midwest,5684,53.9,1,47.8
3424,Midwest,4589,67.9,0,61.9
3425,Northeast,1382,69.3,0,55.4
3426,West,4346,74.3,1,87.4
3427,West,7345,62.6,1,60.7
3428,Northeast,2445,82.7,0,82.8
3429,Northeast,8919,75.2,0,57.4
3430,West,7690,86.2,0,85.4
3431,Midwest,1231,63.3,1,86.0
3432,South,6000,74.7,0,70.2
3433,Midwest,7304,77.6,0,76.0
3434,Northeast,6960,61.2,1,58.6
3435,Midwest,4189,76.8,0,71.8
3436,Midwest,5452,80.8,0,75.1
3437,West,4908,92.2,0,95.1
3438,West,2678,97.7,0,86.6
3439,Midwest,3103,64.9,1,83.8
3440,South,4740,65.4,1,78.5
3441,South,8166,62.3,0,62.1
3442,Midwest,3913,59.6,0,67.1
3443,Midwest,7047,61.3,1,75.5
3444,South,4785,80.4,0,89.0
3445,South,6130,52.3,1,59.0
3446,West,7013,77.8,0,85.8
3447,Midwest,5453,97.4,0,87.4
3448,South,4459,89.5,0,77.8
3449,South,8133,73.8,0,70.3
3450,South,4997,68.1,1,86.6
3451,Northeast,4275,65.0,1,74.4
3452,Northeast,1562,56.8,1,56.7
3453,South,2636,68.9,1,73.5
3454,South,7155,94.3,0,93.8
3455,South,7578,73.8,0,95.4
3456,West,4726,62.3,1,78.0
3457,Midwest,8163,68.8,0,61.7
3458,West,4704,94.2,0,88.0
3459,Northeast,8292,69.7,0,60.8
3460,Northeast,1883,75.3,0,68.0
3461,West,8861,62.7,0,60.6
3462,South,2513,63.9,1,78.1
3463,Midwest,4526,70.7,0,62.6
3464,Northeast,6332,55.6,1,74.6
3465,Northeast,1352,58.2,1,69.6
3466,Northeast,6400,57.7,1,59.6
3467,Northeast,2333,64.3,1,60.2
3468,Midwest,4131,53.6,1,61.1
3469,West,8555,69.4,1,58.9
3470,Northeast,4024,69.4,0,61.6
3471,South,7166,61.9,0,74.7
3472,South,7968,59.4,1,58.0
3473,Northeast,5898,81.8,0,81.0
3474,Northeast,1737,67.7,1,73.8
3475,Northeast,6228,49.8,1,54.5
3476,South,7271,67.7,0,76.4
3477,South,6499,52.9,1,66.6
3478,South,4157,75.4,0,75.0
3479,Northeast,3138,99.4,0,74.0
3480,South,6756,94.4,0,79.1
3481,Midwest,6807,79.4,1,67.8
3482,South,6142,70.8,0,70.0
3483,West,1953,60.7,1,77.7
3484,West,5744,34.4,1,55.5
3485,West,1397,63.9,1,66.7
3486,Northeast,5057,77.6,0,78.6
3487,West,1891,73.6,1,47.7
3488,Northeast,5326,82.9,0,65.2
3489,Northeast,6908,69.3,1,64.4
3490,Northeast,2409,62.9,1,51.5
3491,South,5892,95.0,0,91.2
3492,South,8997,59.7,1,73.2
3493,West,2108,87.6,0,86.0
3494,Midwest,3771,88.5,0,85.3
3495,Midwest,8482,81.5,0,82.1
3496,West,5354,59.9,0,48.7
3497,West,2407,56.0,1,69.3
3498,Northeast,8966,54.3,0,56.9
3499,Northeast,8697,71.5,0,74.2
3500,Midwest,4082,77.3,0,81.9
3501,West,4103,61.3,1,67.4
3502,South,4700,74.3,0,75.5
3503,West,8764,70.7,0,68.1
3504,Northeast,2775,66.3,0,77.8
3505,Northeast,8525,96.9,0,87.9
3506,Midwest,7295,61.7,1,73.4
3507,South,1502,78.7,0,58.0
3508,Northeast,3039,74.8,0,71.8
3509,South,7790,99.0,0,89.6
3510,West,4338,66.7,0,59.7
3511,Midwest,2981,69.0,1,76.5
3512,Northeast,7666,72.3,0,53.4
3513,Northeast,5961,84.9,0,73.2
3514,West,8160,68.1,0,71.6
3515,West,3993,66.0,0,66.8
3516,Midwest,3074,70.7,0,59.0
3517,South,6276,69.9,1,81.0
3518,South,8190,45.3,1,50.7
3519,Northeast,3040,40.6,0,46.9
3520,South,3282,58.9,1,64.2
3521,West,7620,80.2,0,71.3
3522,Northeast,4381,67.2,1,67.6
3523,South,5482,79.6,0,81.6
3524,West,5287,72.1,0,68.4
3525,West,7657,69.1,0,67.4
3526,Northeast,5635,73.2,0,83.1
3527,Northeast,2738,80.7,0,57.3
3528,South,5222,71.1,1,65.8
3529,Northeast,6494,57.3,1,62.2
3530,West,4788,95.1,0,99.8
3531,Northeast,1743,83.3,0,88.5
3532,South,7749,71.5,0,61.5
3533,South,3255,72.4,0,84.6
3534,West,6469,96.0,0,67.1
3535,West,2649,79.9,0,91.7
3536,Northeast,8333,65.5,1,73.5
3537,Midwest,4463,86.9,0,63.5
3538,Northeast,7680,87.6,0,90.1
3539,South,7260,50.5,1,51.3
3540,Northeast,8811,77.1,0,94.6
3541,Midwest,5086,52.4,1,57.0
3542,Northeast,4874,77.4,0,82.8
3543,South,8469,44.4,1,48.1
3544,Northeast,3912,56.7,1,60.8
3545,West,7153,58.9,1,76.3
3546,South,6695,70.2,0,68.5
3547,Midwest,5577,67.5,0,76.9
3548,South,4989,58.3,1,51.9
3549,South,6094,49.2,1,50.9
3550,South,7959,80.9,0,89.8
3551,Northeast,3850,72.7,0,83.0
3552,South,5214,62.1,1,76.1
3553,Midwest,5761,71.4,0,77.0
3554,Northeast,7967,83.9,0,69.7
3555,South,7552,56.3,0,67.3
3556,Midwest,3559,64.0,1,74.2
3557,South,7249,72.8,0,70.7
3558,West,4949,70.5,1,70.5
3559,West,1204,73.3,0,66.7
3560,Midwest,1579,82.8,0,93.0
3561,Midwest,4343,72.2,0,76.1
3562,South,4970,68.4,1,62.8
3563,Midwest,4459,94.4,0,86.0
3564,Northeast,4558,56.9,1,74.1
3565,South,6060,75.4,0,82.1
3566,Midwest,3403,69.6,0,60.7
3567,West,3252,58.8,0,75.9
3568,Northeast,5119,81.0,0,86.1
3569,Northeast,2234,79.5,1,65.6
3570,Northeast,2150,77.0,0,79.8
3571,West,4664,60.2,1,68.4
3572,Midwest,2513,77.2,0,79.5
3573,South,7719,68.9,0,71.1
3574,West,1870,59.8,1,52.3
3575,Midwest,6777,58.4,1,76.5
3576,Midwest,7108,62.9,1,76.1
3577,South,4614,70.4,1,69.5
3578,South,4261,70.3,0,66.3
3579,Northeast,6895,73.3,0,100.0
3580,South,8845,71.4,0,70.3
3581,West,5097,78.6,0,90.3
3582,Midwest,3888,74.1,1,58.8
3583,South,3489,66.8,1,71.9
3584,Midwest,1466,72.8,0,71.1
3585,Midwest,2590,74.3,0,74.1
3586,South,2283,64.4,0,81.6
3587,South,8463,66.7,1,88.1
3588,South,6323,83.1,0,76.5
3589,Midwest,6139,83.0,0,74.3
3590,West,5186,74.2,0,68.2
3591,South,3414,70.9,0,89.7
3592,West,4197,81.6,0,78.1
3593,Midwest,5214,86.3,0,88.2
3594,South,5820,85.7,0,85.7
3595,South,7263,72.0,0,80.0
3596,Northeast,4167,69.7,0,66.9
3597,Northeast,7933,68.2,0,77.1
3598,Northeast,6712,83.2,0,93.3
3599,South,5711,65.7,1,87.5
3600,Midwest,6324,61.2,1,54.7
3601,West,8005,71.8,1,68.2
3602,South,6972,86.9,0,78.3
3603,West,4139,79.9,0,65.2
3604,Northeast,7901,53.1,1,52.2
3605,Midwest,2991,84.9,0,88.4
3606,Midwest,2425,75.5,1,80.6
3607,South,7488,67.3,0,78.3
3608,West,7786,71.3,0,72.1
3609,South,2082,58.4,1,80.3
3610,Northeast,4546,78.3,0,62.1
3611,Midwest,6908,58.3,1,65.1
3612,West,2660,78.0,0,59.1
3613,South,2122,65.5,0,76.9
3614,Northeast,1993,83.9,0,93.2
3615,South,8141,97.5,0,78.1
3616,Midwest,3070,62.8,0,75.2
3617,Midwest,8788,52.6,1,69.2
3618,South,5001,51.1,1,38.9
3619,West,2405,75.0,0,69.3
3620,Midwest,2793,61.1,1,67.9
3621,Northeast,2990,63.0,1,76.7
3622,South,3936,81.1,0,73.8
3623,Northeast,4011,86.6,0,80.9
3624,Midwest,2104,66.1,0,75.7
3625,Midwest,1375,54.9,1,64.5
3626,Midwest,8753,86.6,0,79.4
3627,South,4642,74.8,0,77.6
3628,West,1440,61.8,1,80.4
3629,West,5544,70.1,0,78.7
3630,Midwest,2939,78.2,0,75.9
3631,South,2307,72.9,0,68.6
3632,Midwest,5750,51.5,0,69.2
3633,South,1543,71.3,0,63.0
3634,Midwest,6432,85.5,0,89.2
3635,Midwest,6477,60.0,1,55.5
3636,Midwest,3916,90.1,0,78.2
