account_id,plan_tier,api_calls_per_month,seat_count,feature_count,feature_request_count,upgraded_next_quarter,cluster
3261,free,680.0,1.0,4.0,1,0,2
3262,free,1032.0,1.0,3.0,1,0,2
3263,free,385.0,1.0,4.0,2,0,2
3264,free,309.0,4.0,3.0,2,0,2
3265,free,343.0,3.0,4.0,3,0,2
3266,free,220.0,1.0,3.0,1,0,2
3267,enterprise,47399.0,49.0,19.0,1,0,1
3268,free,272.0,1.0,1.0,2,0,2
3269,free,942.0,1.0,4.0,1,0,2
3270,free,215.0,3.0,4.0,4,0,2
3271,pro,8061.0,11.0,10.0,0,0,0
3272,pro,9323.0,10.0,8.0,3,0,0
3273,enterprise,59605.0,41.0,17.0,3,0,1
3274,free,514.0,2.0,3.0,2,0,2
3275,pro,6101.0,14.0,9.0,3,0,0
3276,pro,7924.0,10.0,10.0,2,0,0
3277,free,632.0,3.0,2.0,1,0,2
3278,free,513.0,5.0,3.0,3,0,2
3279,enterprise,67829.0,48.0,16.0,4,1,1
3280,free,281.0,1.0,3.0,0,0,2
3281,pro,8548.0,11.0,8.0,2,1,0
3282,free,738.0,3.0,2.0,0,0,2
3283,free,387.0,5.0,2.0,1,0,2
3284,free,131.0,1.0,6.0,0,0,2
3285,free,938.0,4.0,1.0,1,0,2
3286,free,348.0,8.0,4.0,4,0,2
3287,free,783.0,1.0,2.0,2,0,2
3288,pro,6620.0,10.0,8.0,3,1,0
3289,free,487.0,6.0,3.0,1,0,2
3290,free,287.0,3.0,5.0,1,0,2
3291,free,602.0,4.0,4.0,0,0,2
3292,pro,8248.0,8.0,9.0,3,0,0
3293,free,536.0,5.0,2.0,2,0,2
3294,pro,6897.0,8.0,10.0,3,0,0
3295,free,313.0,3.0,1.0,3,0,2
3296,enterprise,68423.0,47.0,19.0,3,0,1
3297,enterprise,64413.0,48.0,17.0,4,1,1
3298,free,737.0,1.0,1.0,5,0,2
3299,free,583.0,2.0,2.0,0,0,2
3300,free,828.0,1.0,2.0,0,0,2
3301,free,416.0,1.0,1.0,1,0,2
3302,pro,10186.0,8.0,9.0,2,0,0
3303,free,287.0,2.0,3.0,0,0,2
3304,enterprise,56593.0,44.0,20.0,0,0,1
3305,free,36.0,2.0,4.0,1,0,2
3306,free,381.0,1.0,1.0,1,0,2
3307,pro,8625.0,6.0,9.0,4,0,0
3308,free,695.0,1.0,1.0,1,0,2
3309,free,282.0,2.0,4.0,1,0,2
3310,free,726.0,1.0,3.0,3,0,2
3311,free,556.0,1.0,3.0,2,0,2
3312,free,136.0,3.0,4.0,3,0,2
3313,free,432.0,2.0,5.0,2,0,2
3314,free,945.0,5.0,2.0,3,0,2
3315,pro,6081.0,4.0,7.0,1,0,0
3316,pro,7926.0,6.0,9.0,1,0,0
3317,free,137.0,1.0,2.0,1,0,2
3318,free,77.0,4.0,6.0,2,0,2
3319,pro,7188.0,8.0,6.0,2,0,0
3320,pro,12140.0,10.0,8.0,2,0,0
3321,free,439.0,3.0,2.0,2,0,2
3322,free,611.0,5.0,3.0,1,0,2
3323,pro,7124.0,6.0,10.0,1,0,0
3324,free,141.0,2.0,4.0,0,0,2
3325,enterprise,63700.0,49.0,16.0,3,1,1
3326,pro,6068.0,10.0,10.0,4,1,0
3327,free,492.0,5.0,2.0,1,0,2
3328,free,280.0,3.0,5.0,1,0,2
3329,free,328.0,5.0,3.0,2,0,2
3330,enterprise,47578.0,46.0,20.0,0,0,1
3331,free,426.0,2.0,4.0,0,1,2
3332,pro,8184.0,4.0,10.0,2,0,0
3333,free,637.0,1.0,4.0,5,0,2
3334,enterprise,49436.0,44.0,15.0,0,0,1
3335,free,682.0,2.0,5.0,1,0,2
3336,pro,8972.0,8.0,8.0,3,0,0
3337,free,794.0,3.0,2.0,3,1,2
3338,free,0.0,1.0,2.0,1,0,2
3339,pro,11161.0,6.0,9.0,1,0,0
3340,free,884.0,1.0,4.0,3,0,2
3341,free,54.0,2.0,7.0,3,0,0
3342,free,464.0,2.0,1.0,2,1,2
3343,free,774.0,1.0,5.0,5,1,2
3344,enterprise,62063.0,49.0,18.0,3,0,1
3345,enterprise,58935.0,41.0,19.0,3,0,1
3346,free,640.0,4.0,1.0,4,1,2
3347,free,835.0,8.0,4.0,3,0,2
3348,free,749.0,1.0,5.0,1,0,2
3349,pro,8632.0,6.0,11.0,1,0,0
3350,free,173.0,1.0,3.0,3,1,2
3351,enterprise,53435.0,48.0,17.0,1,0,1
3352,free,197.0,1.0,2.0,1,0,2
3353,free,536.0,5.0,1.0,1,0,2
3354,free,870.0,1.0,3.0,3,1,2
3355,free,749.0,3.0,1.0,2,0,2
3356,pro,4618.0,10.0,9.0,0,0,0
3357,free,450.0,1.0,1.0,3,1,2
3358,free,712.0,3.0,1.0,1,0,2
3359,free,237.0,2.0,6.0,1,0,2
3360,free,572.0,2.0,4.0,2,0,2
3361,free,785.0,3.0,3.0,1,0,2
3362,free,728.0,1.0,2.0,2,0,2
3363,free,898.0,1.0,3.0,2,0,2
3364,free,693.0,2.0,3.0,2,0,2
3365,free,403.0,1.0,3.0,2,0,2
3366,free,242.0,1.0,5.0,3,0,2
3367,free,756.0,1.0,4.0,4,0,2
3368,free,586.0,2.0,2.0,5,0,2
3369,free,825.0,1.0,3.0,1,0,2
3370,free,511.0,3.0,5.0,3,1,2
3371,free,368.0,5.0,2.0,1,0,2
3372,pro,8814.0,4.0,10.0,2,0,0
3373,pro,9262.0,5.0,11.0,1,0,0
3374,free,506.0,5.0,2.0,1,0,2
3375,free,639.0,1.0,1.0,1,0,2
3376,free,317.0,2.0,5.0,0,0,2
3377,pro,7233.0,11.0,8.0,2,0,0
3378,free,426.0,1.0,4.0,2,0,2
3379,free,0.0,1.0,2.0,2,0,2
3380,free,494.0,5.0,5.0,1,0,2
3381,pro,9572.0,7.0,9.0,0,0,0
3382,free,680.0,1.0,4.0,2,0,2
3383,free,280.0,1.0,1.0,2,0,2
3384,enterprise,57453.0,49.0,19.0,3,1,1
3385,pro,8910.0,7.0,9.0,1,0,0
3386,free,655.0,3.0,3.0,2,0,2
3387,free,31.0,1.0,5.0,2,0,2
3388,free,609.0,2.0,3.0,0,0,2
3389,free,227.0,1.0,2.0,3,0,2
3390,pro,8927.0,5.0,9.0,2,1,0
3391,free,426.0,7.0,2.0,3,0,2
3392,enterprise,51490.0,43.0,19.0,3,0,1
3393,pro,5824.0,6.0,10.0,2,0,0
3394,enterprise,42440.0,47.0,15.0,4,0,1
3395,free,0.0,1.0,5.0,2,0,2
3396,pro,8736.0,4.0,8.0,4,0,0
3397,free,475.0,1.0,2.0,1,0,2
3398,pro,9212.0,4.0,10.0,1,0,0
3399,free,383.0,2.0,1.0,0,0,2
3400,free,684.0,1.0,1.0,2,0,2
3401,pro,7988.0,7.0,9.0,0,0,0
3402,pro,9127.0,11.0,7.0,3,0,0
3403,free,157.0,6.0,4.0,2,0,2
3404,free,512.0,1.0,3.0,1,0,2
3405,free,715.0,1.0,1.0,2,0,2
3406,pro,7853.0,14.0,9.0,2,0,0
3407,free,323.0,1.0,2.0,1,0,2
3408,free,422.0,1.0,3.0,1,0,2
3409,pro,6827.0,10.0,8.0,3,1,0
3410,free,691.0,1.0,5.0,0,0,2
3411,free,580.0,2.0,2.0,3,0,2
3412,free,581.0,1.0,4.0,1,0,2
3413,free,280.0,5.0,2.0,2,0,2
3414,pro,7630.0,7.0,11.0,1,0,0
3415,free,628.0,1.0,4.0,2,0,2
3416,free,0.0,4.0,3.0,2,0,2
3417,free,255.0,1.0,5.0,1,0,2
3418,free,97.0,2.0,1.0,3,0,2
3419,free,867.0,1.0,1.0,3,0,2
3420,free,414.0,1.0,5.0,2,0,2
3421,pro,6478.0,5.0,10.0,0,0,0
3422,enterprise,74085.0,41.0,17.0,2,0,1
3423,free,0.0,5.0,4.0,1,0,2
3424,free,848.0,1.0,1.0,3,0,2
3425,free,770.0,6.0,3.0,2,0,2
3426,free,687.0,1.0,4.0,4,0,2
3427,free,557.0,3.0,5.0,4,0,2
3428,free,419.0,2.0,2.0,2,0,2
3429,free,478.0,1.0,3.0,1,0,2
3430,free,779.0,2.0,2.0,1,0,2
3431,pro,7347.0,9.0,9.0,0,0,0
3432,free,790.0,1.0,5.0,2,0,2
3433,enterprise,81382.0,44.0,19.0,4,0,1
3434,free,137.0,3.0,4.0,5,0,2
3435,enterprise,48971.0,41.0,18.0,3,0,1
3436,free,669.0,7.0,4.0,4,0,2
3437,pro,6487.0,7.0,8.0,1,0,0
3438,free,706.0,1.0,1.0,1,0,2
3439,free,454.0,3.0,5.0,3,0,2
3440,free,511.0,3.0,5.0,1,0,2
3441,free,864.0,1.0,2.0,6,1,2
3442,free,635.0,2.0,6.0,3,0,2
3443,pro,5911.0,5.0,8.0,4,0,0
3444,pro,6784.0,7.0,9.0,3,0,0
3445,enterprise,48798.0,43.0,18.0,0,0,1
3446,free,241.0,6.0,2.0,2,0,2
3447,free,638.0,1.0,1.0,2,0,2
3448,free,132.0,3.0,5.0,1,0,2
3449,free,343.0,6.0,3.0,3,0,2
3450,free,488.0,4.0,6.0,3,0,2
3451,free,370.0,1.0,1.0,0,0,2
3452,pro,8745.0,10.0,7.0,3,0,0
3453,free,441.0,2.0,2.0,4,0,2
3454,enterprise,68704.0,46.0,19.0,0,0,1
3455,free,498.0,2.0,1.0,2,0,2
3456,free,0.0,7.0,2.0,2,0,2
3457,pro,7775.0,8.0,7.0,2,1,0
3458,free,647.0,3.0,5.0,1,0,2
3459,free,457.0,1.0,3.0,2,0,2
3460,free,650.0,1.0,1.0,3,1,2
3461,free,332.0,3.0,5.0,2,0,2
3462,free,239.0,2.0,1.0,0,0,2
3463,free,696.0,1.0,4.0,2,0,2
3464,pro,6682.0,5.0,9.0,1,0,0
3465,free,189.0,1.0,4.0,5,1,2
3466,pro,7437.0,9.0,9.0,2,0,0
3467,pro,6002.0,11.0,10.0,2,0,0
3468,pro,6090.0,13.0,7.0,2,0,0
3469,free,1001.0,1.0,4.0,1,0,2
3470,free,903.0,4.0,2.0,3,1,2
3471,free,527.0,1.0,2.0,1,0,2
3472,enterprise,55559.0,44.0,18.0,2,0,1
3473,free,792.0,6.0,1.0,1,0,2
3474,free,363.0,1.0,4.0,1,0,2
3475,free,653.0,1.0,4.0,2,0,2
3476,pro,6172.0,9.0,9.0,1,0,0
3477,free,443.0,1.0,4.0,0,0,2
3478,enterprise,67635.0,46.0,18.0,2,0,1
3479,pro,8386.0,5.0,9.0,3,0,0
3480,free,899.0,1.0,3.0,1,0,2
3481,free,128.0,1.0,3.0,1,0,2
3482,free,0.0,3.0,1.0,5,0,2
3483,pro,7687.0,10.0,10.0,4,1,0
3484,pro,9303.0,7.0,9.0,1,0,0
3485,free,550.0,5.0,3.0,3,0,2
3486,free,930.0,1.0,5.0,2,1,2
3487,pro,6058.0,11.0,10.0,1,1,0
3488,enterprise,63171.0,44.0,15.0,2,0,1
3489,free,602.0,3.0,2.0,4,0,2
3490,pro,8073.0,9.0,10.0,1,0,0
3491,pro,8320.0,8.0,8.0,2,0,0
3492,free,193.0,1.0,5.0,0,0,2
3493,pro,8727.0,7.0,9.0,1,0,0
3494,pro,6498.0,10.0,10.0,2,0,0
3495,free,700.0,4.0,4.0,4,0,2
3496,free,243.0,1.0,1.0,2,0,2
3497,pro,7744.0,6.0,7.0,2,0,0
3498,free,665.0,3.0,5.0,3,0,2
3499,free,355.0,1.0,6.0,2,0,2
3500,pro,8116.0,2.0,11.0,0,0,0
3501,free,401.0,1.0,1.0,2,0,2
3502,free,659.0,1.0,8.0,3,1,0
3503,free,555.0,3.0,3.0,1,1,2
3504,free,245.0,1.0,4.0,1,0,2
3505,free,1058.0,1.0,2.0,3,0,2
3506,free,456.0,5.0,2.0,3,0,2
3507,free,661.0,1.0,5.0,2,1,2
3508,pro,9635.0,3.0,8.0,2,0,0
3509,free,680.0,5.0,4.0,1,0,2
3510,free,874.0,3.0,1.0,1,0,2
3511,pro,7765.0,7.0,8.0,3,0,0
3512,free,988.0,1.0,5.0,2,0,2
3513,free,513.0,1.0,5.0,2,0,2
3514,free,906.0,1.0,4.0,2,0,2
3515,free,547.0,1.0,4.0,2,0,2
3516,pro,5835.0,9.0,10.0,4,1,0
3517,free,548.0,2.0,3.0,1,0,2
3518,free,447.0,5.0,4.0,3,0,2
3519,pro,6658.0,8.0,6.0,0,0,0
3520,free,1021.0,3.0,2.0,0,0,2
3521,free,770.0,1.0,2.0,6,0,2
3522,pro,5323.0,9.0,10.0,2,0,0
3523,pro,6767.0,10.0,9.0,3,0,0
3524,free,387.0,1.0,1.0,4,0,2
3525,free,0.0,1.0,5.0,3,0,2
3526,enterprise,55952.0,44.0,19.0,2,0,1
3527,pro,9136.0,9.0,10.0,2,0,0
3528,free,1124.0,7.0,5.0,1,0,2
3529,enterprise,72811.0,45.0,20.0,1,0,1
3530,pro,9004.0,9.0,8.0,1,0,0
3531,free,295.0,2.0,1.0,3,0,2
3532,free,386.0,1.0,3.0,4,0,2
3533,pro,9333.0,11.0,11.0,0,0,0
3534,free,300.0,1.0,5.0,2,0,2
3535,free,134.0,4.0,1.0,2,0,2
3536,pro,7229.0,4.0,9.0,4,1,0
3537,free,248.0,4.0,3.0,0,0,2
3538,pro,7782.0,1.0,11.0,1,1,0
3539,free,691.0,1.0,2.0,2,0,2
3540,free,26.0,1.0,6.0,0,0,2
3541,free,952.0,3.0,5.0,0,0,2
3542,pro,5953.0,8.0,8.0,3,0,0
3543,free,0.0,1.0,2.0,3,0,2
3544,enterprise,54608.0,46.0,20.0,3,0,1
3545,pro,8123.0,7.0,8.0,4,0,0
3546,free,216.0,1.0,3.0,4,1,2
3547,free,335.0,1.0,4.0,1,0,2
3548,free,901.0,1.0,3.0,1,0,2
3549,free,0.0,1.0,1.0,1,0,2
3550,free,467.0,1.0,3.0,4,0,2
3551,free,610.0,4.0,3.0,4,1,2
3552,pro,7977.0,4.0,10.0,1,0,0
3553,free,346.0,1.0,2.0,3,0,2
3554,free,924.0,1.0,3.0,2,0,2
3555,free,693.0,1.0,1.0,4,0,2
3556,free,733.0,1.0,1.0,1,0,2
3557,enterprise,56079.0,45.0,17.0,9,1,1
3558,pro,10323.0,9.0,9.0,2,0,0
3559,free,588.0,1.0,3.0,4,0,2
3560,free,196.0,7.0,5.0,1,0,2
3561,free,581.0,4.0,5.0,1,0,2
3562,pro,6846.0,8.0,8.0,1,0,0
3563,free,946.0,5.0,1.0,0,0,2
3564,free,364.0,4.0,3.0,6,0,2
3565,free,738.0,1.0,2.0,2,0,2
3566,free,398.0,1.0,5.0,5,0,2
3567,free,1027.0,1.0,2.0,1,0,2
3568,free,473.0,3.0,1.0,2,0,2
3569,free,396.0,8.0,4.0,2,0,2
3570,pro,9421.0,6.0,8.0,5,0,0
3571,free,439.0,2.0,2.0,2,0,2
3572,free,0.0,1.0,2.0,1,0,2
3573,enterprise,52132.0,49.0,17.0,3,0,1
3574,free,0.0,2.0,4.0,5,1,2
3575,enterprise,56146.0,43.0,17.0,2,0,1
3576,free,444.0,2.0,4.0,2,0,2
3577,pro,6787.0,5.0,9.0,1,0,0
3578,pro,7604.0,10.0,11.0,2,0,0
3579,free,773.0,1.0,4.0,2,1,2
3580,free,794.0,3.0,5.0,2,0,2
3581,free,190.0,2.0,4.0,2,0,2
3582,pro,9657.0,6.0,9.0,5,1,0
3583,pro,7939.0,5.0,10.0,3,0,0
3584,free,416.0,1.0,5.0,2,0,2
3585,free,387.0,1.0,4.0,3,0,2
3586,free,87.0,4.0,4.0,2,0,2
3587,free,43.0,3.0,3.0,5,0,2
3588,free,106.0,2.0,1.0,0,0,2
3589,pro,8079.0,9.0,7.0,2,0,0
3590,pro,8720.0,11.0,7.0,1,0,0
3591,pro,8348.0,5.0,8.0,0,0,0
3592,free,1057.0,1.0,3.0,1,0,2
3593,free,291.0,3.0,3.0,6,0,2
3594,free,1106.0,2.0,3.0,1,0,2
3595,pro,8619.0,6.0,11.0,0,0,0
3596,pro,6835.0,5.0,7.0,1,0,0
3597,free,242.0,4.0,2.0,5,0,2
3598,free,800.0,4.0,2.0,1,0,2
3599,free,406.0,4.0,2.0,1,0,2
3600,pro,7759.0,6.0,9.0,0,0,0
3601,free,126.0,2.0,4.0,2,1,2
3602,free,505.0,3.0,6.0,3,0,2
3603,free,593.0,2.0,4.0,2,0,2
3604,pro,6545.0,8.0,11.0,2,0,0
3605,free,837.0,1.0,6.0,3,1,2
3606,free,206.0,1.0,3.0,3,0,2
3607,pro,8333.0,10.0,10.0,3,0,0
3608,free,499.0,1.0,3.0,2,0,2
3609,pro,6819.0,8.0,7.0,3,0,0
3610,pro,8973.0,5.0,8.0,4,0,0
3611,free,467.0,3.0,6.0,3,0,2
3612,free,307.0,1.0,5.0,3,0,2
3613,free,736.0,2.0,3.0,1,0,2
3614,free,1012.0,2.0,3.0,3,0,2
3615,free,75.0,1.0,3.0,3,0,2
3616,pro,6671.0,9.0,9.0,1,0,0
3617,free,80.0,2.0,1.0,0,0,2
3618,pro,5485.0,11.0,10.0,2,1,0
3619,free,526.0,1.0,4.0,1,0,2
3620,free,501.0,4.0,2.0,2,1,2
3621,free,815.0,6.0,4.0,3,0,2
3622,free,816.0,1.0,3.0,7,0,2
3623,free,695.0,3.0,3.0,2,0,2
3624,free,217.0,3.0,4.0,1,0,2
3625,free,247.0,1.0,5.0,0,0,2
3626,free,601.0,2.0,3.0,4,0,2
3627,free,533.0,1.0,2.0,0,0,2
3628,free,521.0,7.0,2.0,1,0,2
3629,enterprise,55170.0,41.0,18.0,4,0,1
3630,enterprise,51524.0,44.0,18.0,0,0,1
3631,free,371.0,3.0,5.0,0,0,2
3632,enterprise,59240.0,44.0,19.0,1,0,1
3633,free,472.0,2.0,3.0,3,1,2
3634,pro,6530.0,5.0,9.0,1,0,0
3635,free,425.0,3.0,5.0,3,0,2
3636,pro,10766.0,5.0,11.0,2,1,0
3637,free,0.0,3.0,2.0,0,0,2
3638,pro,5869.0,9.0,10.0,2,1,0
3639,free,452.0,1.0,2.0,5,0,2
3640,enterprise,57824.0,45.0,19.0,2,1,1
3641,enterprise,64560.0,43.0,15.0,0,0,1
3642,free,155.0,1.0,2.0,5,0,2
3643,pro,7973.0,11.0,11.0,3,0,0
3644,free,374.0,2.0,2.0,3,0,2
3645,pro,8072.0,6.0,9.0,2,0,0
3646,free,1041.0,1.0,5.0,1,0,2
3647,pro,7830.0,7.0,9.0,3,0,0
3648,pro,7751.0,7.0,10.0,3,0,0
3649,free,631.0,2.0,4.0,1,0,2
3650,free,0.0,1.0,1.0,2,0,2
3651,pro,7059.0,6.0,10.0,4,0,0
3652,free,70.0,5.0,1.0,3,0,2
3653,pro,9438.0,6.0,8.0,2,0,0
3654,pro,8241.0,12.0,8.0,5,0,0
3655,free,98.0,3.0,2.0,5,0,2
3656,free,483.0,1.0,3.0,1,0,2
3657,free,575.0,1.0,3.0,5,1,2
3658,pro,6080.0,6.0,9.0,3,0,0
3659,free,580.0,1.0,3.0,4,1,2
3660,free,556.0,1.0,2.0,2,0,2
3661,free,713.0,2.0,3.0,0,0,2
3662,free,131.0,2.0,4.0,6,0,2
3663,free,687.0,1.0,2.0,3,0,2
3664,pro,10392.0,9.0,8.0,3,0,0
3665,free,0.0,4.0,3.0,4,0,2
3666,free,1418.0,2.0,1.0,1,0,2
3667,free,299.0,1.0,4.0,3,0,2
3668,free,590.0,5.0,3.0,1,0,2
3669,free,695.0,1.0,3.0,3,0,2
3670,pro,7619.0,6.0,6.0,6,1,0
3671,free,478.0,1.0,4.0,4,0,2
3672,pro,7378.0,13.0,10.0,5,1,0
3673,pro,5904.0,7.0,10.0,3,0,0
3674,free,597.0,1.0,3.0,5,1,2
3675,free,1016.0,4.0,2.0,1,0,2
3676,pro,3914.0,7.0,8.0,2,0,0
3677,free,692.0,2.0,4.0,1,0,2
3678,pro,8948.0,9.0,7.0,1,0,0
3679,enterprise,48866.0,47.0,16.0,1,0,1
3680,free,496.0,1.0,2.0,1,0,2
3681,free,1019.0,1.0,3.0,1,0,2
3682,free,332.0,5.0,1.0,2,0,2
3683,free,418.0,3.0,5.0,2,0,2
3684,pro,8052.0,11.0,11.0,4,0,0
3685,pro,7934.0,10.0,12.0,0,0,0
3686,free,390.0,3.0,3.0,0,0,2
3687,free,103.0,1.0,3.0,1,1,2
3688,free,416.0,1.0,4.0,2,0,2
3689,enterprise,53755.0,47.0,20.0,4,0,1
3690,free,254.0,2.0,2.0,2,0,2
3691,free,439.0,1.0,5.0,0,0,2
3692,pro,6806.0,10.0,7.0,3,0,0
3693,free,368.0,1.0,4.0,2,0,2
3694,free,751.0,3.0,3.0,3,0,2
3695,pro,8799.0,8.0,8.0,1,0,0
3696,pro,9027.0,10.0,10.0,2,1,0
3697,free,1004.0,1.0,2.0,2,0,2
3698,pro,6671.0,8.0,11.0,4,0,0
3699,pro,9128.0,8.0,9.0,4,1,0
3700,free,485.0,1.0,3.0,4,0,2
3701,pro,7375.0,7.0,10.0,1,1,0
3702,enterprise,51196.0,49.0,18.0,1,0,1
3703,free,667.0,3.0,4.0,2,0,2
3704,free,677.0,1.0,3.0,4,0,2
3705,pro,7531.0,5.0,9.0,3,0,0
3706,pro,6642.0,7.0,7.0,0,0,0
3707,enterprise,61235.0,42.0,18.0,2,0,1
3708,free,829.0,1.0,1.0,0,0,2
3709,pro,6958.0,5.0,11.0,3,0,0
3710,free,621.0,1.0,1.0,1,0,2
3711,pro,7108.0,7.0,9.0,1,0,0
3712,pro,6662.0,4.0,10.0,0,0,0
3713,enterprise,68028.0,48.0,17.0,2,0,1
3714,free,259.0,6.0,2.0,2,0,2
3715,pro,7451.0,10.0,6.0,4,0,0
3716,free,227.0,3.0,4.0,2,0,2
3717,pro,8744.0,8.0,9.0,3,0,0
3718,pro,8991.0,6.0,8.0,0,0,0
3719,enterprise,66104.0,50.0,18.0,5,0,1
3720,free,227.0,1.0,4.0,1,0,2
3721,free,634.0,2.0,4.0,3,0,2
3722,enterprise,56370.0,48.0,17.0,0,0,1
3723,enterprise,33273.0,44.0,17.0,1,0,1
3724,free,539.0,1.0,3.0,0,0,2
3725,pro,6294.0,6.0,9.0,2,0,0
3726,enterprise,70824.0,44.0,18.0,0,0,1
3727,pro,7865.0,8.0,8.0,4,0,0
3728,pro,5029.0,8.0,8.0,4,1,0
3729,free,349.0,1.0,3.0,3,0,2
3730,free,328.0,1.0,4.0,3,0,2
3731,free,485.0,4.0,3.0,2,0,2
3732,pro,8015.0,14.0,10.0,5,1,0
3733,free,370.0,3.0,3.0,4,0,2
3734,enterprise,49678.0,45.0,18.0,7,1,1
3735,pro,8809.0,5.0,6.0,4,0,0
3736,enterprise,69582.0,45.0,18.0,3,0,1
3737,free,463.0,1.0,2.0,6,0,2
3738,free,895.0,1.0,2.0,3,0,2
3739,free,289.0,1.0,5.0,4,1,2
3740,free,223.0,5.0,4.0,2,0,2
3741,free,0.0,2.0,3.0,1,0,2
3742,free,265.0,1.0,5.0,1,0,2
3743,pro,7936.0,6.0,11.0,1,0,0
3744,pro,7673.0,10.0,9.0,3,0,0
3745,free,160.0,1.0,3.0,5,0,2
3746,free,317.0,1.0,3.0,2,1,2
3747,pro,6788.0,5.0,8.0,0,0,0
3748,free,585.0,1.0,3.0,2,0,2
3749,free,538.0,4.0,5.0,2,0,2
3750,free,550.0,1.0,2.0,0,0,2
3751,free,872.0,2.0,2.0,3,0,2
3752,free,604.0,2.0,3.0,4,1,2
3753,free,1206.0,1.0,2.0,3,0,2
3754,free,599.0,1.0,3.0,4,0,2
3755,free,639.0,4.0,4.0,1,0,2
3756,free,1056.0,1.0,1.0,1,0,2
3757,pro,10030.0,6.0,10.0,3,0,0
3758,free,349.0,3.0,4.0,3,0,2
3759,free,435.0,1.0,3.0,2,0,2
3760,free,394.0,2.0,5.0,2,0,2
3761,free,110.0,1.0,5.0,1,0,2
3762,free,727.0,1.0,4.0,1,0,2
3763,pro,8221.0,8.0,10.0,1,0,0
3764,free,0.0,1.0,3.0,4,0,2
3765,free,634.0,1.0,5.0,6,0,2
3766,free,671.0,1.0,4.0,1,0,2
3767,pro,6189.0,9.0,6.0,1,0,0
3768,free,661.0,2.0,5.0,3,0,2
3769,free,22.0,1.0,4.0,1,0,2
3770,free,364.0,3.0,4.0,5,0,2
3771,free,253.0,1.0,4.0,6,1,2
3772,pro,7233.0,9.0,10.0,2,0,0
3773,free,439.0,1.0,3.0,2,0,2
3774,free,261.0,1.0,6.0,1,0,2
3775,free,626.0,2.0,4.0,3,0,2
3776,free,170.0,2.0,3.0,2,0,2
3777,pro,7684.0,11.0,9.0,3,0,0
3778,free,427.0,1.0,2.0,1,0,2
3779,free,477.0,4.0,2.0,0,0,2
3780,pro,8350.0,11.0,8.0,10,1,0
3781,free,674.0,5.0,3.0,1,0,2
3782,free,977.0,3.0,3.0,0,0,2
3783,free,509.0,1.0,4.0,3,0,2
3784,pro,9525.0,12.0,9.0,0,0,0
3785,enterprise,43689.0,44.0,16.0,1,0,1
3786,free,469.0,1.0,3.0,3,0,2
3787,free,852.0,1.0,3.0,3,0,2
3788,pro,7482.0,10.0,5.0,4,0,2
3789,free,834.0,1.0,6.0,2,0,2
3790,pro,6823.0,5.0,8.0,2,0,0
3791,free,438.0,1.0,3.0,1,0,2
3792,free,603.0,3.0,3.0,4,0,2
3793,free,79.0,1.0,2.0,1,0,2
3794,free,146.0,1.0,5.0,3,0,2
3795,free,367.0,2.0,2.0,3,1,2
3796,free,380.0,2.0,2.0,3,0,2
3797,free,441.0,3.0,4.0,0,0,2
3798,free,689.0,1.0,2.0,4,0,2
3799,pro,8432.0,6.0,7.0,3,0,0
3800,enterprise,78929.0,39.0,19.0,5,0,1
3801,pro,8236.0,7.0,8.0,3,0,0
3802,free,268.0,1.0,4.0,2,0,2
3803,free,320.0,1.0,2.0,5,0,2
3804,free,0.0,1.0,3.0,1,0,2
3805,enterprise,64455.0,47.0,18.0,1,0,1
3806,free,583.0,2.0,1.0,0,0,2
3807,free,530.0,2.0,2.0,3,0,2
3808,pro,7185.0,11.0,9.0,1,0,0
3809,free,0.0,4.0,4.0,5,0,2
3810,free,403.0,4.0,4.0,1,0,2
3811,pro,5718.0,9.0,9.0,0,1,0
3812,enterprise,74137.0,51.0,17.0,0,0,1
3813,free,0.0,1.0,3.0,2,0,2
3814,free,566.0,1.0,4.0,2,0,2
3815,pro,6463.0,5.0,11.0,2,1,0
3816,free,422.0,1.0,1.0,4,1,2
3817,free,536.0,1.0,1.0,1,0,2
3818,free,320.0,3.0,2.0,2,1,2
3819,free,39.0,3.0,3.0,3,0,2
3820,free,468.0,1.0,1.0,2,0,2
3821,free,356.0,1.0,4.0,2,0,2
3822,free,597.0,1.0,1.0,0,0,2
3823,free,85.0,4.0,5.0,4,0,2
3824,pro,7378.0,7.0,8.0,3,0,0
3825,pro,9352.0,14.0,10.0,1,0,0
3826,free,937.0,4.0,1.0,2,0,2
3827,free,560.0,1.0,4.0,1,0,2
3828,enterprise,58031.0,47.0,19.0,0,0,1
3829,free,244.0,6.0,3.0,1,0,2
3830,pro,8647.0,3.0,12.0,1,0,0
3831,free,721.0,2.0,4.0,2,0,2
3832,free,422.0,3.0,3.0,2,1,2
3833,pro,7049.0,9.0,8.0,5,0,0
3834,free,139.0,8.0,2.0,2,0,2
3835,pro,7913.0,7.0,9.0,3,0,0
3836,free,0.0,1.0,2.0,0,0,2
3837,free,787.0,1.0,4.0,3,0,2
3838,free,230.0,1.0,2.0,4,0,2
3839,pro,7762.0,12.0,10.0,0,0,0
3840,free,341.0,1.0,2.0,3,0,2
3841,pro,5735.0,8.0,9.0,1,0,0
3842,free,655.0,1.0,3.0,0,0,2
3843,enterprise,55955.0,43.0,19.0,6,0,1
