account_id,account_status,session_length_min,actions_per_session,exports_count,onboarding_completion_pct,retained_90d,cluster
2580,trial,10.3,7.5,0,64.8,0,2
2581,trial,8.9,6.0,0,70.0,0,2
2582,paid,25.6,16.5,4,33.5,0,0
2583,expired_trial,3.4,0.0,0,53.1,1,1
2584,expired_trial,4.0,1.5,0,92.4,1,1
2585,trial,14.0,7.6,2,13.8,0,2
2586,paid,25.0,16.8,7,34.0,0,0
2587,trial,9.4,8.0,2,55.3,0,2
2588,paid,27.6,19.1,10,14.2,0,0
2589,paid,25.7,15.8,8,58.9,0,0
2590,paid,22.8,14.2,6,48.6,0,0
2591,trial,10.1,7.5,0,52.5,1,2
2592,paid,25.1,18.1,9,36.5,0,0
2593,paid,29.4,18.1,3,75.5,0,0
2594,trial,12.7,6.9,0,14.0,0,2
2595,trial,8.7,4.3,2,44.0,0,2
2596,paid,27.3,17.9,6,45.6,0,0
2597,trial,12.1,6.6,0,70.3,1,2
2598,expired_trial,0.0,2.6,0,38.0,0,1
2599,paid,25.5,16.6,9,74.1,0,0
2600,paid,24.7,16.8,8,65.9,0,0
2601,paid,27.2,16.9,4,20.4,0,0
2602,paid,31.5,16.0,4,52.9,0,0
2603,trial,10.8,6.4,0,96.9,1,2
2604,paid,28.8,16.7,5,37.6,0,0
2605,paid,27.4,15.2,10,45.9,0,0
2606,trial,9.6,5.8,2,66.4,0,2
2607,trial,10.2,5.6,1,69.0,1,2
2608,expired_trial,4.5,3.8,1,42.4,0,1
2609,paid,25.3,16.9,1,33.0,0,0
2610,paid,27.7,15.2,7,23.7,0,0
2611,paid,24.9,17.1,3,66.3,0,0
2612,paid,24.2,16.9,6,24.5,0,0
2613,paid,25.7,17.3,6,72.2,0,0
2614,paid,28.0,14.0,6,63.7,0,0
2615,trial,10.3,9.9,1,42.3,0,2
2616,paid,28.4,15.0,6,69.9,1,0
2617,paid,23.7,17.9,6,52.0,0,0
2618,trial,7.7,7.0,1,49.0,0,2
2619,trial,10.2,8.9,1,37.3,0,2
2620,trial,12.8,8.3,1,40.0,0,2
2621,paid,26.6,14.9,4,46.2,0,0
2622,paid,26.9,17.8,8,92.1,0,0
2623,paid,29.2,19.5,6,43.0,0,0
2624,paid,24.9,17.8,3,81.5,0,0
2625,trial,13.4,10.2,0,67.8,0,2
2626,expired_trial,0.5,0.6,0,78.9,0,1
2627,expired_trial,2.9,0.3,0,100.0,0,1
2628,paid,23.5,15.0,7,17.0,1,0
2629,paid,29.4,12.9,6,39.0,0,0
2630,trial,11.7,7.3,1,42.0,0,2
2631,expired_trial,3.3,2.7,0,59.1,0,1
2632,trial,13.0,7.8,5,73.1,1,2
2633,paid,27.3,16.4,6,39.1,0,0
2634,trial,10.5,8.4,0,70.5,1,2
2635,paid,27.2,16.5,8,39.5,0,0
2636,expired_trial,0.9,1.9,0,53.4,0,1
2637,trial,10.3,7.9,1,57.8,0,2
2638,paid,27.3,20.3,2,81.1,0,0
2639,trial,8.2,7.7,1,62.6,0,2
2640,paid,24.6,17.7,5,74.1,0,0
2641,trial,11.1,6.5,0,68.8,0,2
2642,paid,28.6,17.4,10,88.3,1,0
2643,expired_trial,3.1,3.9,0,86.6,1,1
2644,paid,27.3,15.0,4,48.9,0,0
2645,expired_trial,0.5,1.1,0,81.1,0,1
2646,trial,11.8,6.2,2,44.8,0,2
2647,trial,8.7,6.8,4,18.8,0,2
2648,trial,13.0,6.4,0,61.1,0,2
2649,trial,10.1,6.5,1,71.1,0,2
2650,trial,10.9,4.5,5,53.6,0,2
2651,paid,25.8,14.1,6,100.0,1,0
2652,paid,24.6,17.5,1,65.7,0,0
2653,trial,9.5,9.8,2,63.5,0,2
2654,trial,10.8,6.7,3,93.5,1,2
2655,expired_trial,1.8,2.0,0,29.5,0,1
2656,trial,12.7,6.8,1,60.3,0,2
2657,expired_trial,0.0,0.0,0,36.5,0,1
2658,paid,26.5,17.7,7,57.7,0,0
2659,trial,12.8,6.6,3,66.9,1,2
2660,trial,12.3,5.6,2,62.9,0,2
2661,paid,23.5,17.1,6,100.0,1,0
2662,trial,10.8,6.5,2,52.6,0,2
2663,expired_trial,0.8,0.2,0,29.9,0,1
2664,trial,10.3,5.9,2,22.7,0,2
2665,trial,13.3,6.9,0,57.8,0,2
2666,trial,11.7,7.4,0,82.0,1,2
2667,paid,26.2,20.0,4,45.5,0,0
2668,expired_trial,1.0,0.0,0,74.9,1,1
2669,paid,26.4,18.2,6,69.6,0,0
2670,paid,25.2,17.1,11,74.0,1,0
2671,expired_trial,3.7,5.0,0,62.7,0,1
2672,paid,31.1,16.6,9,69.9,1,0
2673,paid,27.3,17.8,10,29.3,1,0
2674,trial,12.9,10.1,2,66.4,0,2
2675,paid,28.1,17.2,9,3.2,0,0
2676,paid,26.8,16.3,9,29.0,0,0
2677,paid,26.5,19.6,3,91.5,0,0
2678,trial,10.3,7.1,1,39.2,0,2
2679,expired_trial,3.1,0.8,0,0.8,0,1
2680,trial,13.9,8.7,5,32.9,0,2
2681,expired_trial,0.4,2.6,0,54.1,1,1
2682,paid,24.2,12.7,3,33.8,0,0
2683,paid,26.8,16.3,7,13.4,1,0
2684,expired_trial,2.8,1.5,0,67.8,1,1
2685,paid,27.3,16.2,5,86.4,0,0
2686,paid,27.4,14.7,8,40.3,0,0
2687,paid,23.8,15.3,3,50.6,0,0
2688,paid,26.0,16.0,8,54.9,0,0
2689,paid,25.3,18.9,13,20.3,0,0
2690,expired_trial,4.6,3.6,0,52.9,0,1
2691,paid,28.9,15.6,7,98.5,0,0
2692,paid,25.7,18.7,7,91.3,0,0
2693,paid,26.8,19.0,5,49.7,0,0
2694,trial,13.2,7.2,1,29.7,0,2
2695,paid,24.4,15.7,3,56.2,0,0
2696,paid,24.4,14.4,11,0.0,0,0
2697,paid,24.0,13.2,7,33.0,1,0
2698,trial,10.7,7.9,1,20.4,0,2
2699,paid,31.1,17.7,3,55.9,0,0
2700,expired_trial,0.7,0.0,0,72.0,1,1
2701,trial,13.3,8.9,1,87.9,0,2
2702,paid,28.8,14.2,7,41.9,0,0
2703,expired_trial,0.0,1.2,0,26.0,0,1
2704,expired_trial,3.5,0.0,0,50.4,0,1
2705,trial,9.5,7.9,3,100.0,1,2
2706,expired_trial,4.9,2.3,1,69.5,0,1
2707,paid,26.8,19.2,8,26.8,0,0
2708,paid,24.9,16.5,9,37.0,0,0
2709,paid,27.3,17.4,6,70.4,1,0
2710,expired_trial,3.2,0.0,0,26.0,0,1
2711,paid,27.9,17.0,11,45.3,1,0
2712,expired_trial,2.9,0.9,1,77.1,1,1
2713,paid,27.4,19.4,4,73.7,0,0
2714,paid,23.3,18.9,7,75.3,0,0
2715,paid,24.4,17.5,6,38.6,1,0
2716,trial,11.6,5.8,1,32.6,0,2
2717,paid,24.4,17.5,3,41.9,0,0
2718,expired_trial,3.4,2.4,0,54.4,0,1
2719,paid,27.3,18.0,11,90.9,1,0
2720,paid,26.9,16.4,5,26.6,0,0
2721,paid,23.5,17.1,9,84.7,1,0
2722,trial,10.4,7.3,1,85.2,1,2
2723,paid,28.0,15.8,6,56.6,0,0
2724,paid,24.8,18.3,7,73.7,1,0
2725,expired_trial,1.8,4.1,0,19.6,0,1
2726,trial,11.8,6.2,1,56.9,0,2
2727,paid,25.9,16.9,5,83.6,0,0
2728,paid,23.7,16.6,6,52.5,0,0
2729,trial,5.8,8.7,2,38.5,0,2
2730,paid,23.2,15.5,5,74.8,0,0
2731,paid,25.4,16.9,5,45.4,0,0
2732,trial,10.9,4.9,0,84.4,0,2
2733,paid,26.8,17.5,9,95.3,0,0
2734,paid,27.4,18.0,8,47.9,0,0
2735,paid,24.7,18.4,3,45.9,0,0
2736,trial,11.1,7.1,1,19.5,0,2
2737,paid,27.4,17.7,9,66.2,1,0
2738,paid,27.5,16.5,9,70.3,0,0
2739,paid,28.1,19.9,9,33.5,0,0
2740,paid,24.6,16.6,7,62.7,0,0
2741,trial,11.6,6.5,1,82.8,1,2
2742,trial,12.1,4.4,0,82.3,1,2
2743,trial,9.1,7.7,0,100.0,1,2
2744,trial,7.5,9.5,4,29.8,0,2
2745,paid,27.8,18.4,12,71.2,0,0
2746,trial,9.3,7.4,2,80.0,0,2
2747,paid,25.5,17.0,8,23.8,0,0
2748,paid,23.7,17.8,10,56.9,0,0
2749,paid,25.5,18.7,7,24.2,0,0
2750,paid,24.6,16.3,6,17.8,0,0
2751,paid,26.6,15.2,2,63.5,1,0
2752,paid,25.7,17.5,4,80.1,0,0
2753,expired_trial,4.1,2.3,0,79.3,0,1
2754,trial,11.4,9.2,3,20.9,0,2
2755,trial,10.6,7.3,3,34.3,0,2
2756,paid,27.1,15.9,3,33.0,0,0
2757,trial,10.8,7.2,0,45.5,0,2
2758,trial,13.5,8.4,5,61.8,0,2
2759,trial,9.1,5.8,1,0.8,0,2
2760,expired_trial,3.6,0.5,0,6.0,0,1
2761,paid,24.7,15.8,4,69.7,0,0
2762,expired_trial,1.5,3.4,0,88.5,1,1
2763,paid,28.5,15.9,3,58.4,0,0
2764,trial,11.1,7.0,1,51.9,0,2
2765,paid,26.3,15.5,6,20.8,0,0
2766,expired_trial,1.0,0.2,0,36.4,0,1
2767,paid,29.2,17.2,11,25.1,0,0
2768,trial,12.1,7.3,0,47.7,0,2
2769,trial,9.2,7.6,1,64.1,1,2
2770,trial,13.7,7.1,1,52.8,0,2
2771,trial,11.6,6.1,2,30.2,0,2
2772,paid,25.4,18.4,5,28.3,0,0
2773,trial,8.9,8.7,0,89.2,1,2
2774,trial,10.8,6.8,1,55.0,0,2
2775,trial,10.4,4.7,1,44.3,0,2
2776,trial,10.6,8.8,3,60.7,0,2
2777,paid,26.0,15.3,5,81.7,0,0
2778,trial,8.6,5.7,2,31.7,0,2
2779,trial,10.9,6.7,2,76.4,1,2
2780,trial,8.2,5.7,0,79.6,0,2
2781,paid,24.8,16.9,6,63.1,0,0
2782,expired_trial,4.3,2.9,0,16.3,0,1
2783,paid,26.4,16.0,7,79.5,0,0
2784,paid,24.0,17.1,8,80.6,1,0
2785,paid,25.1,17.5,7,83.0,0,0
2786,paid,27.8,16.0,6,100.0,1,0
2787,trial,6.8,7.1,0,60.0,1,2
2788,paid,25.3,16.2,7,65.5,0,0
2789,paid,25.6,18.3,7,65.6,0,0
2790,trial,10.3,7.1,1,21.3,0,2
2791,trial,10.9,7.4,1,35.1,0,2
2792,paid,27.0,16.8,10,37.1,0,0
2793,trial,11.2,8.0,1,54.7,0,2
2794,trial,13.2,5.4,4,45.5,0,2
2795,trial,11.0,6.1,1,52.5,0,2
2796,paid,23.9,18.7,7,54.2,0,0
2797,trial,10.7,5.7,1,37.0,0,2
2798,trial,10.9,7.2,1,52.7,0,2
2799,trial,11.8,5.9,4,13.7,0,2
2800,paid,26.9,19.8,8,87.5,0,0
2801,paid,22.2,16.3,5,70.2,0,0
2802,expired_trial,2.8,1.4,0,73.3,0,1
2803,paid,28.5,15.4,4,56.5,0,0
2804,trial,6.5,8.6,0,60.3,0,2
2805,paid,24.2,17.3,7,68.5,0,0
2806,paid,26.7,19.7,1,36.8,0,0
2807,expired_trial,1.6,2.5,0,56.8,0,1
2808,paid,25.6,16.5,7,70.9,0,0
2809,expired_trial,2.6,2.0,1,72.1,0,1
2810,paid,25.8,17.0,3,53.6,0,0
2811,trial,9.8,6.0,2,13.7,0,2
2812,expired_trial,2.2,0.4,0,92.1,0,1
2813,paid,28.0,16.7,3,69.5,0,0
2814,expired_trial,0.0,2.1,1,31.7,0,1
2815,paid,24.1,16.7,10,72.5,0,0
2816,trial,15.4,6.8,2,55.8,0,2
2817,paid,25.9,17.1,6,55.1,0,0
2818,paid,26.1,17.7,4,55.4,0,0
2819,trial,9.6,5.9,0,40.0,0,2
2820,expired_trial,6.0,3.4,0,12.9,0,1
2821,trial,12.7,7.1,0,33.3,0,2
2822,trial,11.2,5.4,3,64.1,0,2
2823,paid,24.9,17.9,6,43.3,1,0
2824,paid,25.7,16.5,4,74.1,0,0
2825,expired_trial,1.2,2.3,0,76.3,1,1
2826,trial,11.5,5.3,2,55.7,0,2
2827,paid,28.0,17.7,11,67.2,0,0
2828,expired_trial,2.8,1.4,0,56.7,0,1
2829,paid,25.0,16.8,6,37.5,0,0
2830,paid,28.8,16.9,8,41.5,1,0
2831,trial,11.4,6.5,0,44.5,0,2
2832,trial,13.9,5.6,1,79.7,0,2
2833,paid,29.3,18.7,4,37.1,0,0
2834,trial,9.8,4.6,0,39.8,0,2
2835,paid,25.2,15.1,7,51.2,0,0
2836,paid,26.6,15.8,4,23.6,0,0
2837,expired_trial,2.0,1.0,0,57.4,0,1
2838,expired_trial,2.2,1.2,0,63.3,0,1
2839,trial,12.0,8.1,0,36.7,1,2
2840,trial,8.8,7.6,3,36.9,1,2
2841,paid,27.5,18.3,9,27.2,0,0
2842,paid,28.8,15.1,8,42.9,0,0
2843,paid,26.8,15.3,6,20.4,0,0
2844,trial,7.0,5.7,2,62.7,0,2
2845,trial,10.2,9.2,2,49.2,0,2
2846,paid,25.6,15.8,10,33.1,0,0
2847,paid,25.4,15.2,5,89.7,1,0
2848,paid,26.0,16.3,9,54.9,0,0
2849,trial,13.2,6.9,0,38.4,0,2
2850,expired_trial,3.0,0.0,0,0.0,1,1
2851,paid,25.5,18.1,7,63.7,0,0
2852,trial,16.1,6.7,2,3.7,0,2
2853,paid,24.4,15.4,4,39.1,0,0
2854,paid,26.3,16.7,4,66.3,0,0
2855,trial,10.0,6.1,2,65.0,0,2
2856,trial,13.2,8.8,1,21.6,0,2
2857,trial,11.2,7.0,3,36.1,0,2
2858,paid,25.0,18.6,5,68.7,0,0
2859,paid,23.6,18.9,5,51.3,0,0
2860,trial,11.2,5.8,1,94.3,0,2
2861,trial,10.5,7.3,1,53.7,1,2
2862,paid,25.1,16.9,5,92.1,0,0
2863,trial,9.9,9.0,3,31.7,0,2
2864,paid,29.1,19.4,9,66.3,1,0
2865,expired_trial,3.5,0.4,0,76.9,0,1
2866,paid,23.7,17.1,13,57.6,0,0
2867,paid,27.8,21.2,8,70.1,1,0
2868,trial,12.3,7.0,5,42.8,0,2
2869,paid,23.6,16.3,10,60.7,0,0
2870,expired_trial,1.4,2.4,0,60.2,0,1
2871,expired_trial,1.7,2.3,0,35.6,0,1
2872,trial,13.0,9.2,2,75.6,0,2
2873,trial,11.5,8.3,3,75.1,0,2
2874,paid,24.9,17.2,2,62.3,0,0
2875,trial,10.9,6.4,1,40.7,0,2
2876,paid,28.2,19.3,5,66.1,1,0
2877,paid,23.8,13.8,4,55.5,0,0
2878,paid,25.5,14.8,6,66.7,0,0
2879,paid,27.0,18.5,11,36.8,0,0
2880,trial,11.8,7.5,0,47.9,0,2
2881,paid,29.9,18.2,11,60.0,0,0
2882,trial,13.6,6.7,2,100.0,1,2
2883,expired_trial,2.6,1.6,0,57.4,0,1
2884,trial,12.1,7.5,1,40.2,0,2
2885,trial,13.4,5.4,1,50.2,0,2
2886,paid,25.6,16.6,8,75.4,0,0
2887,trial,10.5,7.9,0,59.7,0,2
2888,trial,9.7,9.5,2,78.4,1,2
2889,trial,11.3,6.9,2,47.8,0,2
2890,paid,23.7,15.1,11,68.7,0,0
2891,paid,24.3,16.9,5,53.4,0,0
2892,trial,10.0,7.2,0,77.7,0,2
2893,trial,8.4,6.0,6,22.4,0,2
2894,paid,28.6,18.4,6,45.6,0,0
2895,paid,25.5,16.2,8,79.7,1,0
2896,paid,23.5,14.7,6,30.0,0,0
2897,paid,24.6,18.3,8,39.9,0,0
2898,paid,28.1,16.6,4,17.4,0,0
2899,trial,7.7,6.7,2,59.3,0,2
2900,trial,11.9,5.5,1,53.5,0,2
2901,trial,9.0,5.0,2,36.2,0,2
2902,trial,10.4,7.9,2,65.3,0,2
2903,trial,13.6,7.2,4,70.6,1,2
2904,expired_trial,1.1,0.4,0,43.5,0,1
2905,trial,9.8,9.9,0,87.1,1,2
2906,paid,24.5,15.5,7,72.5,0,0
2907,paid,27.4,19.1,9,57.1,1,0
2908,paid,24.9,22.1,6,62.5,0,0
2909,trial,9.3,3.7,6,100.0,1,2
2910,paid,25.4,16.2,7,35.1,0,0
2911,expired_trial,1.5,0.8,0,76.8,1,1
2912,trial,12.9,6.3,3,55.2,0,2
2913,trial,9.8,4.2,0,5.7,0,2
2914,trial,8.8,6.3,2,58.3,0,2
2915,trial,11.7,7.3,2,84.1,0,2
2916,trial,7.6,5.2,4,47.6,0,2
2917,paid,26.7,18.5,7,80.2,0,0
2918,paid,27.5,15.4,10,34.1,0,0
2919,trial,10.7,8.4,2,34.4,0,2
2920,paid,23.5,17.6,9,51.7,0,0
2921,trial,12.5,6.1,2,43.4,1,2
2922,trial,10.8,9.1,0,54.1,0,2
2923,expired_trial,2.0,1.8,0,100.0,1,1
2924,paid,25.6,17.8,5,60.2,0,0
2925,paid,26.9,17.4,11,78.2,0,0
2926,expired_trial,2.7,4.4,0,36.6,0,1
2927,trial,11.3,5.2,0,2.0,0,2
2928,paid,27.9,16.1,10,71.4,0,0
2929,trial,14.7,7.3,1,79.4,0,2
2930,paid,27.0,16.4,11,41.3,0,0
2931,paid,25.8,16.5,8,44.8,0,0
2932,paid,23.8,17.8,10,49.2,0,0
2933,paid,25.3,13.7,9,13.8,0,0
2934,paid,23.9,15.5,7,64.2,1,0
2935,trial,8.9,7.9,0,78.8,0,2
2936,paid,27.7,19.5,11,77.1,1,0
2937,paid,27.5,17.3,5,68.5,0,0
2938,paid,26.2,17.7,2,50.4,0,0
2939,trial,10.2,6.4,3,51.5,0,2
2940,trial,8.1,5.3,0,54.4,0,2
2941,paid,28.0,18.9,7,71.6,0,0
2942,trial,14.1,7.5,1,34.3,0,2
2943,paid,25.1,16.9,5,40.5,0,0
2944,paid,23.8,16.5,11,62.3,1,0
2945,paid,24.8,18.4,6,55.5,0,0
2946,trial,13.4,8.9,2,42.4,0,2
2947,trial,8.7,7.2,2,52.3,0,2
2948,paid,28.1,16.2,5,55.3,0,0
2949,trial,10.4,4.2,4,70.0,0,2
2950,paid,25.2,17.1,7,100.0,1,0
2951,expired_trial,2.4,1.8,1,71.8,0,1
2952,trial,8.9,10.0,0,54.9,1,2
2953,trial,9.2,5.9,1,45.7,0,2
2954,expired_trial,0.0,0.2,0,38.7,0,1
2955,paid,27.4,16.0,8,47.8,0,0
2956,paid,26.8,16.5,4,70.5,1,0
2957,paid,25.0,17.4,7,16.7,0,0
2958,paid,24.0,17.4,8,40.0,0,0
2959,expired_trial,4.4,1.0,0,82.1,0,1
2960,paid,26.8,17.9,2,88.5,1,0
2961,paid,30.7,14.8,8,20.4,0,0
2962,paid,27.2,19.3,13,34.6,0,0
2963,trial,10.1,8.8,2,31.8,0,2
2964,trial,12.3,7.5,2,32.2,0,2
2965,expired_trial,0.9,0.2,0,0.0,0,1
2966,paid,27.2,15.5,2,73.6,0,0
2967,paid,26.8,16.5,5,86.2,0,0
2968,paid,26.0,15.1,5,65.1,0,0
2969,paid,24.4,16.9,2,27.1,0,0
2970,paid,26.9,15.3,8,89.7,1,0
2971,trial,11.7,6.9,0,54.3,0,2
2972,paid,24.6,15.3,7,100.0,1,0
2973,trial,9.5,6.7,0,55.1,0,2
2974,trial,12.1,6.8,1,36.9,0,2
2975,paid,23.2,16.9,9,42.9,0,0
2976,paid,24.8,18.6,6,67.1,1,0
2977,trial,13.3,4.7,3,46.1,0,2
2978,paid,21.9,16.6,11,76.0,0,0
2979,trial,12.7,8.6,1,52.2,0,2
2980,paid,28.5,17.2,2,38.6,1,0
2981,paid,25.8,17.1,9,31.2,0,0
2982,paid,29.4,16.2,9,39.3,0,0
2983,paid,32.9,17.8,8,61.4,0,0
2984,trial,10.3,6.8,1,69.6,0,2
2985,paid,22.9,18.5,0,86.1,1,0
2986,paid,30.0,16.7,6,98.9,0,0
2987,expired_trial,2.5,0.0,0,11.6,0,1
2988,trial,13.1,6.5,1,84.5,0,2
2989,paid,28.6,14.5,8,53.2,0,0
2990,paid,24.9,20.9,5,19.5,0,0
2991,trial,9.3,7.4,0,54.9,0,2
2992,trial,11.0,7.6,1,17.0,0,2
2993,trial,12.7,9.7,2,60.9,0,2
2994,trial,11.0,3.7,1,34.0,0,2
2995,trial,11.9,6.7,2,34.0,0,2
2996,paid,28.2,16.9,6,57.1,0,0
2997,paid,27.4,16.4,5,44.4,0,0
2998,expired_trial,4.4,3.2,0,18.8,0,1
2999,expired_trial,0.0,3.6,0,73.4,0,1
3000,paid,26.4,16.1,8,56.6,1,0
3001,paid,29.6,17.5,3,0.0,0,0
3002,expired_trial,3.2,3.9,0,53.8,0,1
3003,trial,9.6,7.0,1,51.9,0,2
3004,trial,9.4,6.9,1,51.3,0,2
3005,trial,13.1,8.1,4,52.8,0,2
3006,expired_trial,0.0,1.3,0,59.9,1,1
3007,trial,11.3,6.5,2,55.0,0,2
3008,trial,10.7,6.2,0,41.6,0,2
3009,expired_trial,0.8,0.0,0,41.5,0,1
3010,expired_trial,2.4,2.6,0,84.1,0,1
3011,trial,9.6,6.0,0,21.3,0,2
3012,paid,28.3,15.0,3,24.6,0,0
3013,paid,26.7,21.2,6,42.0,0,0
3014,trial,11.7,7.8,0,82.8,1,2
3015,paid,25.9,17.2,8,48.8,0,0
3016,trial,13.4,8.7,1,87.2,1,2
3017,paid,26.4,15.9,2,48.3,0,0
3018,trial,10.2,7.5,0,46.1,0,2
3019,paid,21.5,17.4,4,31.3,0,0
3020,paid,28.5,14.9,9,38.4,0,0
3021,paid,24.9,12.1,6,33.2,1,0
3022,paid,25.4,17.6,9,51.8,1,0
3023,trial,11.3,4.9,0,58.2,0,2
3024,expired_trial,5.4,0.9,1,41.8,0,1
3025,paid,26.4,16.6,4,85.1,0,0
3026,trial,7.7,8.3,2,49.2,0,2
3027,paid,26.9,15.6,7,68.7,0,0
3028,trial,9.3,6.5,1,93.6,0,2
3029,trial,12.0,3.1,4,31.2,0,2
3030,paid,26.3,16.9,7,75.5,1,0
3031,trial,10.3,9.1,2,50.9,1,2
3032,paid,28.3,17.8,5,86.5,1,0
3033,trial,12.6,7.1,1,94.5,0,2
3034,paid,28.1,18.9,8,58.9,1,0
3035,paid,26.0,15.8,2,56.3,1,0
3036,trial,13.0,5.6,0,51.3,0,2
3037,trial,9.7,5.4,2,69.3,1,2
3038,paid,24.4,17.6,5,37.8,0,0
3039,expired_trial,3.5,2.1,0,50.3,0,1
3040,paid,27.6,17.6,2,13.0,0,0
3041,trial,11.4,5.5,1,42.9,0,2
3042,trial,12.4,5.0,1,41.3,0,2
3043,trial,12.8,8.0,4,78.2,1,2
3044,paid,29.3,18.0,6,80.7,1,0
3045,expired_trial,4.2,0.5,0,46.0,0,1
3046,paid,24.2,18.1,9,73.0,0,0
3047,trial,8.0,7.5,0,71.9,0,2
3048,expired_trial,4.7,0.9,0,75.9,0,1
3049,expired_trial,4.6,3.2,0,29.3,0,1
3050,trial,11.5,7.5,2,39.2,0,2
3051,expired_trial,1.0,2.6,0,36.8,1,1
3052,expired_trial,2.8,1.8,1,46.4,0,1
3053,paid,26.5,15.1,3,20.1,0,0
3054,paid,25.7,17.1,8,34.7,0,0
3055,trial,11.9,6.6,4,81.7,1,2
3056,paid,28.1,12.5,7,70.2,0,0
3057,expired_trial,0.0,0.1,0,46.0,0,1
3058,paid,26.1,15.2,12,84.4,0,0
3059,paid,24.9,18.6,3,56.2,0,0
3060,expired_trial,3.4,3.1,0,58.1,1,1
3061,expired_trial,0.3,0.0,0,46.7,0,1
3062,trial,11.6,6.4,2,27.9,0,2
3063,paid,24.5,18.6,12,37.4,0,0
3064,paid,26.9,18.4,7,43.7,0,0
3065,paid,26.2,18.4,8,53.1,1,0
3066,expired_trial,3.8,2.5,0,33.5,0,1
3067,expired_trial,2.0,0.0,0,40.3,0,1
3068,trial,6.4,8.2,4,68.6,1,2
3069,trial,10.4,8.7,1,98.7,1,2
3070,expired_trial,0.1,0.1,0,43.3,0,1
3071,expired_trial,0.7,2.8,0,58.9,1,1
3072,paid,28.0,16.7,2,2.8,0,0
3073,paid,23.0,12.4,5,100.0,1,0
3074,expired_trial,0.0,2.2,0,86.7,0,1
3075,expired_trial,2.2,1.7,0,74.3,0,1
3076,expired_trial,5.1,0.4,0,32.0,0,1
3077,trial,10.9,7.4,0,39.0,0,2
3078,trial,11.2,9.0,2,20.0,0,2
3079,paid,23.6,16.8,12,61.0,1,0
3080,paid,24.9,18.4,5,56.6,0,0
3081,trial,8.4,8.6,4,68.8,0,2
3082,trial,10.9,6.3,4,21.5,0,2
3083,expired_trial,2.5,0.2,0,62.0,0,1
3084,trial,7.8,8.4,0,100.0,0,2
3085,trial,12.9,7.8,0,27.4,0,2
3086,trial,7.3,7.9,1,58.8,0,2
3087,trial,11.2,7.1,1,46.6,0,2
3088,trial,9.9,7.3,4,31.3,0,2
3089,trial,8.3,6.4,1,42.4,0,2
3090,trial,15.2,4.5,3,68.0,0,2
3091,paid,24.1,16.6,6,52.5,0,0
3092,trial,10.1,6.7,0,81.9,0,2
3093,paid,29.0,15.5,5,79.4,1,0
3094,trial,11.7,8.5,6,70.9,0,2
3095,paid,22.7,16.9,5,27.0,0,0
3096,paid,23.2,17.7,8,54.6,0,0
3097,expired_trial,2.0,2.9,0,72.7,1,1
3098,paid,25.8,18.4,5,60.0,0,0
3099,trial,11.3,9.6,2,63.2,0,2
3100,trial,11.3,8.2,3,34.2,0,2
3101,paid,28.2,16.4,8,91.8,1,0
3102,trial,12.1,4.9,2,19.4,0,2
3103,paid,26.2,17.9,10,57.4,0,0
3104,trial,12.6,6.9,2,42.5,0,2
3105,paid,26.3,18.5,7,46.4,0,0
3106,expired_trial,0.5,0.6,0,92.2,1,1
3107,trial,12.3,8.3,0,30.4,0,2
3108,expired_trial,3.0,1.9,0,93.7,1,1
3109,paid,27.3,17.9,3,45.2,0,0
3110,paid,24.0,18.3,9,68.9,0,0
3111,paid,25.7,18.1,6,82.0,1,0
3112,trial,8.8,5.9,2,67.8,0,2
3113,trial,12.1,10.5,4,30.2,0,2
3114,paid,24.0,16.1,6,50.5,0,0
3115,expired_trial,2.7,1.3,0,41.4,0,1
3116,paid,25.1,16.2,6,47.6,0,0
3117,paid,23.3,17.5,6,50.9,0,0
3118,trial,11.3,7.6,2,37.4,1,2
3119,expired_trial,1.3,4.4,0,49.8,0,1
3120,expired_trial,2.7,1.1,1,83.2,1,1
3121,paid,24.2,14.3,7,77.5,0,0
3122,expired_trial,2.0,0.2,0,48.2,0,1
3123,trial,6.8,6.5,2,57.3,0,2
3124,trial,6.5,5.6,3,72.0,1,2
3125,trial,10.9,10.1,0,23.2,0,2
3126,trial,8.7,6.5,2,28.3,0,2
3127,paid,29.3,15.2,7,48.9,0,0
3128,expired_trial,0.0,2.9,1,49.9,0,1
3129,paid,28.0,17.1,3,47.2,0,0
3130,paid,25.4,15.6,9,49.5,0,0
3131,paid,28.0,15.4,4,20.5,1,0
3132,paid,21.6,18.1,5,39.9,0,0
3133,paid,29.5,15.5,6,17.7,0,0
3134,trial,10.0,8.1,2,90.8,1,2
3135,trial,10.0,6.0,3,55.1,0,2
3136,paid,24.1,15.8,4,52.6,0,0
3137,expired_trial,1.3,0.1,0,31.8,0,1
3138,trial,10.4,7.1,3,84.3,0,2
3139,trial,10.2,8.9,2,82.3,0,2
3140,trial,11.2,7.6,1,71.2,0,2
3141,paid,26.2,15.1,8,63.5,0,0
3142,paid,26.9,17.5,7,57.2,0,0
3143,trial,12.0,5.6,1,85.4,1,2
3144,paid,24.0,16.1,4,100.0,1,0
3145,trial,12.6,5.4,1,20.8,0,2
3146,trial,11.8,3.6,4,56.7,0,2
3147,paid,29.4,16.5,10,69.0,0,0
3148,paid,22.6,17.4,7,60.2,0,0
3149,paid,25.5,18.3,5,76.6,0,0
