user_id,signup_month,plan_tier,region,engagement_score,got_campaign,retained_90d
3226,2025-11,plus,EU,59.7,0,1
3227,2026-01,plus,NA,51.1,0,0
3228,2025-10,basic,NA,32.4,0,0
3229,2025-12,premium,NA,3.0,0,0
3230,2026-04,premium,EU,19.8,0,0
3231,2025-09,basic,NA,6.7,0,0
3232,2026-06,plus,EU,56.6,1,1
3233,2026-05,plus,NA,52.7,1,1
3234,2026-01,basic,APAC,83.3,1,1
3235,2026-04,basic,NA,47.7,0,0
3236,2025-11,basic,APAC,17.1,0,0
3237,2026-06,basic,EU,51.7,1,1
3238,2026-02,plus,EU,45.0,1,1
3239,2026-02,plus,NA,50.9,0,0
3240,2026-06,basic,NA,41.8,0,0
3241,2026-03,plus,APAC,65.1,1,1
3242,2026-03,basic,APAC,27.1,0,0
3243,2026-06,basic,EU,50.1,0,1
3244,2025-07,basic,NA,31.7,0,0
3245,2025-09,basic,EU,36.7,0,1
3246,2025-12,plus,EU,34.8,1,0
3247,2025-07,basic,EU,43.5,0,1
3248,2025-09,premium,NA,47.6,0,1
3249,2026-01,basic,EU,52.0,1,1
3250,2025-08,basic,EU,37.0,1,1
3251,2026-05,basic,APAC,42.5,0,0
3252,2026-03,plus,APAC,39.7,0,0
3253,2025-12,basic,NA,18.3,0,0
3254,2026-03,basic,EU,30.4,0,0
3255,2025-09,basic,EU,47.5,1,0
3256,2025-12,plus,EU,78.3,1,0
3257,2026-04,basic,NA,19.1,0,0
3258,2025-12,premium,EU,41.5,1,0
3259,2026-01,basic,NA,67.4,1,1
3260,2025-11,basic,NA,26.0,0,0
3261,2026-06,premium,NA,29.3,0,0
3262,2026-06,basic,EU,54.2,1,1
3263,2025-11,basic,NA,53.0,0,0
3264,2025-10,plus,EU,84.3,1,1
3265,2025-10,basic,APAC,44.2,0,1
3266,2025-09,basic,EU,50.3,1,0
3267,2026-01,basic,APAC,35.9,0,0
3268,2026-06,plus,NA,45.2,0,1
3269,2026-06,plus,NA,8.1,0,0
3270,2026-01,plus,NA,58.1,0,0
3271,2026-02,premium,APAC,37.3,0,0
3272,2025-08,plus,EU,70.9,0,1
3273,2025-11,basic,NA,30.2,0,0
3274,2026-04,plus,APAC,31.6,0,0
3275,2026-01,plus,EU,61.4,1,1
3276,2026-02,basic,APAC,56.7,1,1
3277,2026-02,plus,NA,72.9,1,1
3278,2026-04,basic,APAC,40.4,0,0
3279,2026-01,basic,NA,64.3,1,0
3280,2026-02,plus,NA,34.2,0,0
3281,2025-08,basic,NA,82.2,1,0
3282,2026-05,basic,EU,67.9,1,1
3283,2026-01,basic,EU,40.9,0,0
3284,2026-03,plus,NA,43.6,1,0
3285,2026-02,plus,NA,34.4,0,0
3286,2026-03,premium,NA,20.7,0,0
3287,2025-12,plus,NA,59.4,0,1
3288,2026-05,premium,APAC,33.1,0,0
3289,2025-07,basic,APAC,48.8,1,0
3290,2025-10,basic,NA,28.1,0,1
3291,2025-09,plus,APAC,12.5,0,0
3292,2025-07,plus,EU,50.2,0,0
3293,2025-12,premium,NA,39.5,0,1
3294,2025-07,plus,EU,41.3,1,1
3295,2025-11,basic,NA,59.9,1,0
3296,2025-09,plus,NA,54.8,1,0
3297,2025-12,basic,EU,10.0,0,0
3298,2025-12,basic,APAC,19.1,0,0
3299,2026-03,plus,NA,25.3,0,0
3300,2025-07,plus,EU,9.9,0,0
3301,2025-09,basic,APAC,36.0,1,0
3302,2026-03,plus,APAC,61.6,1,0
3303,2025-08,premium,NA,37.5,0,1
3304,2026-06,basic,NA,24.7,0,0
3305,2026-05,basic,NA,34.8,0,0
3306,2025-12,basic,NA,47.9,0,0
3307,2026-03,basic,APAC,71.5,1,0
3308,2026-01,basic,NA,37.5,0,0
3309,2026-01,basic,APAC,49.2,1,1
3310,2026-06,basic,NA,68.8,1,1
3311,2026-05,basic,NA,38.4,0,0
3312,2025-08,basic,NA,79.8,1,0
3313,2025-10,premium,EU,36.0,0,0
3314,2025-11,basic,NA,15.4,0,0
3315,2025-11,basic,APAC,45.0,0,0
3316,2026-06,basic,NA,24.1,0,0
3317,2026-04,premium,APAC,21.4,0,0
3318,2025-08,basic,NA,53.4,0,1
3319,2026-02,plus,EU,40.1,0,0
3320,2026-05,basic,NA,85.1,1,1
3321,2025-09,basic,EU,17.3,0,0
3322,2025-11,basic,EU,22.0,0,0
3323,2026-02,plus,NA,56.1,0,1
3324,2026-01,plus,NA,16.8,0,0
3325,2026-04,basic,NA,48.0,0,1
3326,2026-04,premium,EU,19.7,0,0
3327,2025-10,basic,APAC,69.2,1,0
3328,2026-06,basic,NA,34.2,0,1
3329,2025-11,premium,NA,31.7,0,0
3330,2025-07,basic,NA,35.9,0,1
3331,2025-08,plus,EU,35.4,0,0
3332,2025-11,plus,NA,15.6,0,0
3333,2025-11,basic,EU,29.0,0,0
3334,2025-10,basic,EU,11.3,1,0
3335,2025-11,premium,EU,18.6,0,1
3336,2025-12,premium,EU,45.7,0,0
3337,2025-09,premium,NA,36.0,0,1
3338,2025-08,plus,APAC,71.5,1,1
3339,2025-07,plus,NA,16.8,0,0
3340,2025-10,basic,APAC,76.6,0,1
3341,2026-02,plus,EU,40.8,0,1
3342,2026-02,basic,EU,66.9,1,0
3343,2025-07,basic,APAC,40.8,0,1
3344,2026-04,plus,APAC,70.7,0,1
3345,2026-04,basic,NA,60.8,1,0
3346,2026-06,basic,EU,35.9,1,0
3347,2025-11,plus,NA,27.0,0,0
3348,2025-10,plus,NA,9.7,0,0
3349,2025-12,basic,APAC,49.4,1,0
3350,2026-06,basic,APAC,29.4,1,0
3351,2026-01,plus,EU,60.1,1,1
3352,2025-10,basic,NA,75.4,0,1
3353,2025-10,basic,EU,51.1,0,0
3354,2026-06,plus,APAC,17.7,1,0
3355,2025-10,basic,APAC,27.1,0,0
3356,2026-03,basic,APAC,42.3,0,0
3357,2025-12,basic,EU,65.5,1,1
3358,2025-11,premium,NA,42.8,0,0
3359,2025-08,plus,NA,58.3,1,0
3360,2026-06,plus,NA,22.2,0,0
3361,2025-10,plus,NA,26.4,0,0
3362,2025-07,basic,NA,67.4,0,1
3363,2026-03,basic,EU,35.0,0,0
3364,2026-04,basic,APAC,49.3,1,1
3365,2026-06,basic,EU,68.0,1,0
3366,2026-03,basic,NA,30.4,0,1
3367,2025-08,premium,NA,31.4,0,0
3368,2025-08,basic,APAC,22.7,0,0
3369,2025-07,basic,APAC,41.2,0,1
3370,2025-10,basic,APAC,29.8,1,1
3371,2026-03,basic,APAC,61.6,0,0
3372,2025-12,basic,NA,48.9,0,0
3373,2025-09,premium,EU,51.5,1,1
3374,2025-09,basic,NA,40.4,1,0
3375,2026-02,plus,NA,16.1,0,0
3376,2026-06,plus,NA,59.8,0,1
3377,2025-10,basic,APAC,50.2,0,0
3378,2025-08,basic,NA,34.1,0,1
3379,2025-09,basic,NA,50.2,1,0
3380,2026-01,premium,APAC,24.4,0,0
3381,2026-04,plus,NA,56.5,0,1
3382,2026-01,basic,EU,75.1,1,1
3383,2026-06,basic,EU,42.6,0,1
3384,2026-01,plus,NA,39.3,1,0
3385,2025-10,basic,NA,32.0,0,0
3386,2025-08,basic,NA,79.7,1,1
3387,2025-07,plus,EU,27.7,0,0
3388,2025-12,premium,EU,36.4,0,0
3389,2026-01,premium,NA,43.0,0,0
3390,2026-06,plus,EU,13.6,1,0
3391,2025-07,premium,NA,41.8,0,1
3392,2025-09,basic,EU,72.0,1,0
3393,2025-09,basic,EU,14.8,0,0
3394,2025-07,basic,APAC,28.2,0,0
3395,2025-08,plus,NA,32.2,0,1
3396,2026-06,plus,EU,21.6,0,1
3397,2025-07,premium,NA,22.7,0,1
3398,2026-06,basic,NA,29.1,0,0
3399,2026-03,basic,NA,68.2,0,0
3400,2026-01,basic,NA,27.3,0,0
3401,2025-08,plus,NA,24.5,0,1
3402,2026-05,plus,APAC,29.3,0,0
3403,2026-04,plus,NA,83.6,1,1
3404,2026-06,basic,APAC,55.4,0,0
3405,2025-10,basic,NA,51.0,1,0
3406,2025-09,basic,EU,71.5,1,1
3407,2025-12,basic,NA,32.9,0,0
3408,2025-09,basic,APAC,39.1,0,0
3409,2025-08,premium,NA,8.1,0,0
3410,2026-01,plus,NA,50.2,0,1
3411,2025-07,plus,NA,40.5,0,0
3412,2026-03,basic,EU,56.3,1,1
3413,2025-08,basic,APAC,18.8,0,0
3414,2026-04,basic,EU,78.4,1,1
3415,2026-03,basic,EU,79.0,1,1
3416,2025-12,basic,APAC,29.2,1,0
3417,2026-04,basic,EU,14.7,1,1
3418,2025-07,premium,NA,33.9,0,0
3419,2026-06,premium,NA,73.2,1,1
3420,2025-07,premium,EU,70.1,1,0
3421,2026-04,basic,APAC,73.2,0,1
3422,2026-05,basic,EU,71.1,0,1
3423,2026-02,basic,NA,18.5,0,0
3424,2026-01,plus,NA,16.2,0,0
3425,2025-10,basic,NA,24.0,0,0
3426,2025-07,basic,APAC,63.2,1,1
3427,2026-02,basic,NA,63.2,1,1
3428,2026-03,basic,APAC,55.7,0,0
3429,2025-12,basic,NA,43.4,0,0
3430,2026-02,basic,EU,12.1,0,0
3431,2025-11,basic,EU,29.1,0,0
3432,2025-12,premium,APAC,53.5,0,1
3433,2025-10,basic,EU,26.3,0,0
3434,2026-05,basic,EU,30.1,0,0
3435,2026-03,premium,NA,54.2,1,1
3436,2025-10,premium,NA,51.2,0,1
3437,2026-01,basic,EU,52.0,1,1
3438,2026-04,plus,NA,48.6,1,0
3439,2025-08,basic,EU,45.4,1,0
3440,2025-10,plus,EU,73.0,0,0
3441,2025-12,premium,NA,27.0,0,0
3442,2026-01,basic,NA,43.1,0,0
3443,2025-09,basic,NA,24.5,0,0
3444,2026-06,plus,NA,10.4,0,0
3445,2025-09,plus,NA,38.3,0,0
3446,2026-02,premium,NA,96.4,1,1
3447,2025-09,basic,NA,41.4,0,0
3448,2026-01,basic,NA,33.1,0,0
3449,2026-04,plus,NA,26.9,0,1
3450,2026-01,basic,NA,78.1,1,0
3451,2025-11,basic,APAC,32.1,0,0
3452,2026-03,basic,EU,79.2,0,1
3453,2026-02,basic,NA,42.6,1,0
3454,2026-04,basic,EU,12.7,0,0
3455,2026-01,plus,EU,53.5,0,0
3456,2026-04,basic,EU,20.7,0,0
3457,2026-01,basic,EU,15.6,0,0
3458,2026-04,plus,APAC,65.3,1,1
3459,2025-08,basic,APAC,18.6,0,0
3460,2025-11,plus,NA,42.5,0,1
3461,2025-08,premium,EU,48.6,0,0
3462,2025-09,basic,NA,40.1,0,1
3463,2025-10,premium,NA,52.3,0,1
3464,2025-11,premium,APAC,46.6,0,0
3465,2025-11,basic,APAC,27.1,0,0
3466,2026-01,plus,EU,34.8,0,0
3467,2026-02,basic,NA,34.6,0,0
3468,2026-04,plus,NA,36.9,0,0
3469,2026-03,plus,NA,29.3,0,0
3470,2026-01,premium,EU,63.8,1,1
3471,2025-07,basic,NA,15.6,0,0
3472,2025-11,plus,EU,77.0,1,1
3473,2026-01,basic,APAC,21.0,0,0
3474,2026-01,premium,NA,51.5,0,0
3475,2026-05,basic,APAC,40.4,0,1
3476,2025-07,basic,NA,70.4,1,1
3477,2026-06,plus,NA,50.3,1,0
3478,2026-01,basic,NA,50.7,1,1
3479,2025-11,plus,NA,37.5,0,0
3480,2026-01,basic,EU,29.0,0,1
3481,2026-04,plus,EU,60.2,1,1
3482,2026-02,plus,EU,74.3,1,1
3483,2025-12,premium,NA,67.5,0,1
3484,2026-05,basic,EU,35.9,0,0
3485,2025-09,plus,EU,80.2,1,1
3486,2026-01,basic,NA,58.3,1,0
3487,2026-02,premium,NA,32.7,0,0
3488,2026-01,plus,EU,59.4,1,1
3489,2025-12,basic,APAC,83.5,1,0
3490,2026-03,basic,APAC,72.3,1,1
3491,2026-03,basic,APAC,5.0,0,0
3492,2026-06,premium,NA,6.3,0,0
3493,2026-05,basic,EU,34.9,0,0
3494,2026-03,basic,NA,29.9,0,0
3495,2025-07,basic,NA,78.0,1,1
3496,2025-09,plus,NA,47.5,1,1
3497,2026-06,plus,EU,30.5,0,0
3498,2025-12,basic,EU,42.3,1,0
3499,2025-07,basic,EU,62.6,0,1
3500,2025-08,basic,EU,38.2,0,1
3501,2025-07,plus,NA,60.4,1,1
3502,2025-07,premium,NA,36.1,1,1
3503,2026-05,premium,NA,52.9,1,1
3504,2026-04,basic,NA,52.9,1,1
3505,2025-07,basic,NA,55.0,0,0
3506,2025-11,basic,APAC,9.3,0,0
3507,2026-06,plus,APAC,57.1,1,1
3508,2025-10,plus,APAC,24.1,0,0
3509,2026-04,basic,NA,25.5,0,0
3510,2025-12,basic,EU,33.4,0,0
3511,2026-01,basic,APAC,34.8,0,0
3512,2025-09,basic,NA,54.7,1,0
3513,2025-10,premium,NA,15.5,1,0
3514,2025-07,basic,NA,80.4,1,1
3515,2025-08,plus,APAC,43.2,1,0
3516,2026-03,premium,EU,63.1,1,1
3517,2026-06,basic,APAC,16.9,0,0
3518,2025-09,basic,NA,16.0,0,0
3519,2026-04,basic,NA,44.3,0,0
3520,2025-07,plus,EU,93.6,1,1
3521,2025-12,basic,NA,74.9,1,1
3522,2026-03,premium,APAC,84.4,1,1
3523,2025-11,plus,EU,46.1,0,1
3524,2026-06,plus,EU,10.1,0,0
3525,2025-07,plus,NA,26.1,0,0
3526,2025-08,basic,EU,27.2,0,0
3527,2025-12,plus,APAC,35.6,0,1
3528,2025-12,plus,APAC,56.1,1,0
3529,2025-07,basic,EU,29.2,1,0
3530,2025-09,basic,EU,36.4,0,0
3531,2026-03,basic,EU,65.9,1,1
3532,2025-07,basic,NA,66.1,1,0
3533,2025-12,basic,APAC,52.4,1,0
3534,2025-11,basic,NA,71.4,1,1
3535,2025-07,premium,NA,61.8,0,1
3536,2026-04,basic,APAC,72.4,1,1
3537,2025-08,basic,EU,31.0,0,0
3538,2025-10,basic,EU,53.8,0,0
3539,2025-10,basic,NA,55.4,0,0
3540,2025-08,premium,APAC,43.6,0,0
3541,2026-03,basic,EU,45.8,0,1
3542,2026-02,basic,EU,70.1,0,1
3543,2025-09,basic,NA,28.7,1,0
3544,2026-05,basic,NA,34.8,1,0
3545,2025-08,plus,NA,62.3,1,1
3546,2025-11,basic,NA,50.6,0,0
3547,2025-07,plus,NA,62.8,1,1
3548,2025-12,plus,APAC,22.3,0,0
3549,2025-08,plus,NA,20.7,0,0
3550,2025-09,basic,NA,55.8,1,1
3551,2026-06,basic,APAC,22.3,0,0
3552,2026-06,basic,EU,38.4,0,0
3553,2025-07,basic,EU,59.7,0,1
3554,2026-06,basic,EU,49.3,1,0
3555,2025-11,plus,NA,28.3,0,0
3556,2026-04,premium,EU,47.8,1,0
3557,2025-08,plus,APAC,71.4,0,0
3558,2025-07,basic,NA,44.4,0,0
3559,2026-01,basic,APAC,5.7,0,0
3560,2025-10,premium,EU,46.1,1,0
3561,2025-11,basic,NA,48.4,0,1
3562,2025-09,basic,NA,58.9,1,0
3563,2025-11,premium,NA,59.8,1,1
3564,2025-08,basic,APAC,54.3,0,0
3565,2025-11,plus,APAC,47.8,0,1
3566,2025-12,basic,NA,21.1,0,0
3567,2025-08,plus,NA,24.3,0,0
3568,2025-12,basic,APAC,40.6,0,0
3569,2026-03,premium,EU,11.0,0,0
3570,2026-06,basic,EU,59.3,0,1
3571,2025-09,basic,NA,25.1,0,0
3572,2026-03,plus,NA,21.4,0,0
3573,2026-02,plus,NA,57.6,1,0
3574,2025-07,basic,EU,22.4,0,0
3575,2025-09,basic,APAC,49.3,0,0
3576,2025-07,basic,EU,69.3,1,1
3577,2025-10,premium,NA,23.6,0,0
3578,2026-06,plus,NA,31.7,0,0
3579,2025-11,basic,APAC,22.2,0,0
3580,2026-04,basic,EU,63.5,1,0
3581,2026-02,basic,NA,41.0,0,0
3582,2025-07,premium,NA,28.7,0,0
3583,2025-08,basic,EU,61.7,1,1
3584,2026-05,basic,NA,38.5,0,0
3585,2026-01,basic,NA,21.0,0,0
3586,2025-12,plus,EU,31.9,0,0
3587,2025-11,plus,EU,38.1,1,0
3588,2026-03,plus,NA,13.3,0,0
3589,2025-09,plus,NA,8.9,0,0
3590,2026-02,plus,NA,63.3,0,1
3591,2026-01,premium,NA,19.4,0,1
3592,2026-03,basic,NA,56.1,0,0
3593,2026-06,basic,EU,50.6,1,0
3594,2025-10,basic,NA,70.0,1,1
3595,2026-06,plus,EU,42.7,1,0
3596,2026-01,basic,EU,36.3,0,0
3597,2025-09,basic,APAC,31.0,0,0
3598,2025-09,plus,EU,26.8,0,0
3599,2026-04,basic,APAC,30.4,0,0
3600,2025-11,plus,APAC,48.9,1,1
3601,2026-02,plus,NA,55.3,1,0
3602,2025-08,premium,NA,12.3,0,0
3603,2026-04,plus,NA,50.2,0,1
3604,2026-02,basic,EU,29.3,0,0
3605,2025-09,basic,NA,74.9,1,1
3606,2025-07,basic,NA,42.1,0,0
3607,2026-01,basic,NA,13.0,0,0
3608,2025-10,plus,NA,51.9,0,1
3609,2026-01,plus,NA,14.3,0,0
3610,2025-08,plus,APAC,22.4,1,0
3611,2026-03,plus,NA,37.4,0,0
3612,2026-02,plus,NA,23.5,0,0
3613,2026-06,plus,APAC,52.3,0,1
3614,2025-12,basic,APAC,36.3,0,1
3615,2025-12,basic,APAC,23.5,0,1
3616,2025-11,basic,APAC,47.3,1,0
3617,2026-02,plus,NA,20.1,0,0
3618,2025-12,premium,NA,44.7,0,0
3619,2026-04,premium,APAC,4.9,0,0
3620,2025-08,basic,NA,8.9,0,0
3621,2025-08,premium,NA,47.4,0,0
3622,2026-05,premium,EU,65.2,1,1
3623,2026-06,basic,NA,47.7,0,0
3624,2025-11,plus,NA,20.4,0,0
3625,2026-02,premium,EU,27.9,0,0
3626,2026-03,basic,NA,23.1,0,0
3627,2026-01,premium,NA,28.7,0,1
3628,2026-06,basic,EU,32.2,0,0
3629,2026-05,basic,NA,82.2,1,0
3630,2025-08,basic,APAC,62.7,1,1
3631,2025-12,basic,NA,44.9,0,0
3632,2026-03,plus,NA,39.8,0,1
3633,2026-05,basic,APAC,52.1,0,1
3634,2025-07,basic,NA,20.3,0,1
3635,2025-12,premium,APAC,37.2,0,1
3636,2026-06,basic,APAC,63.8,1,1
3637,2025-12,basic,NA,33.0,0,0
3638,2025-11,premium,EU,14.3,0,0
3639,2025-07,premium,NA,35.7,0,1
3640,2025-10,plus,APAC,51.3,1,0
3641,2026-02,basic,APAC,32.6,0,0
3642,2025-10,basic,NA,57.9,1,0
3643,2025-09,plus,APAC,18.9,0,0
3644,2026-06,plus,NA,41.8,1,0
3645,2025-07,plus,EU,62.0,1,0
3646,2025-10,basic,NA,29.4,0,0
3647,2026-01,plus,NA,52.0,1,0
3648,2026-05,plus,NA,53.4,0,0
3649,2026-03,premium,NA,17.2,0,0
3650,2026-05,basic,NA,30.3,0,0
3651,2025-12,basic,EU,44.2,0,1
3652,2026-05,basic,APAC,41.0,1,0
3653,2025-10,plus,APAC,90.1,1,1
3654,2025-08,premium,NA,44.7,1,1
3655,2026-05,basic,NA,39.5,1,0
3656,2026-02,basic,APAC,37.1,0,1
3657,2025-07,plus,EU,26.8,0,0
3658,2025-11,basic,NA,56.1,0,1
3659,2025-09,plus,NA,61.4,1,1
3660,2025-12,basic,APAC,30.5,0,0
3661,2026-03,premium,NA,22.2,1,0
3662,2025-08,basic,NA,57.4,1,1
3663,2026-05,plus,APAC,39.1,0,1
3664,2026-06,basic,EU,63.2,1,0
3665,2026-02,basic,APAC,88.0,1,1
3666,2025-10,basic,NA,63.5,1,1
3667,2025-09,basic,APAC,53.4,0,0
3668,2026-05,plus,APAC,52.1,0,1
3669,2025-12,plus,EU,67.8,1,0
3670,2025-07,basic,APAC,80.4,1,1
3671,2025-11,plus,NA,33.2,0,0
3672,2026-04,basic,EU,52.8,1,1
3673,2026-02,basic,EU,13.5,0,0
3674,2026-04,basic,EU,46.3,0,0
3675,2026-03,plus,EU,84.3,0,1
3676,2025-10,basic,APAC,87.5,1,1
3677,2026-01,basic,NA,40.1,1,0
3678,2026-01,basic,EU,53.5,1,0
3679,2026-06,basic,NA,44.6,1,1
3680,2025-10,basic,EU,28.6,0,0
3681,2025-10,basic,EU,29.4,0,1
3682,2025-09,plus,APAC,14.9,0,0
3683,2025-11,basic,APAC,16.7,0,0
3684,2026-02,basic,EU,57.6,1,0
3685,2025-12,plus,NA,39.4,0,1
3686,2026-03,basic,EU,18.9,0,0
3687,2025-07,basic,EU,74.3,1,0
3688,2026-03,plus,NA,69.1,1,1
3689,2026-05,basic,NA,27.1,0,0
3690,2026-05,plus,APAC,52.1,0,0
3691,2025-12,plus,NA,29.6,0,0
3692,2026-03,premium,APAC,68.3,1,1
3693,2026-04,basic,NA,37.1,0,0
3694,2025-11,plus,APAC,70.9,1,1
3695,2025-11,plus,EU,60.3,1,1
3696,2026-06,plus,EU,52.7,1,1
3697,2026-04,basic,EU,63.4,1,1
3698,2026-06,plus,EU,13.2,0,0
3699,2026-05,basic,EU,31.7,0,0
3700,2025-12,basic,NA,58.6,1,1
3701,2025-11,basic,NA,67.1,1,1
3702,2026-06,premium,APAC,71.2,1,1
3703,2025-12,plus,APAC,9.5,0,0
3704,2026-06,plus,APAC,40.3,0,0
3705,2026-02,plus,APAC,21.3,0,0
3706,2026-03,basic,EU,11.2,0,0
3707,2026-03,basic,APAC,51.5,0,0
3708,2026-04,plus,EU,18.9,0,0
3709,2025-08,plus,NA,48.6,0,0
3710,2025-08,plus,EU,32.0,0,0
3711,2025-10,basic,NA,51.3,1,0
3712,2025-10,plus,NA,58.5,1,1
3713,2025-12,plus,EU,39.2,0,0
3714,2025-08,basic,APAC,23.1,0,0
3715,2026-01,plus,NA,69.0,1,1
3716,2025-08,basic,EU,14.2,0,1
3717,2026-03,basic,NA,21.0,0,0
3718,2026-04,plus,APAC,31.0,0,0
3719,2026-06,basic,EU,16.2,0,0
3720,2025-09,plus,EU,8.6,0,0
3721,2025-07,plus,NA,61.9,1,1
3722,2025-11,basic,NA,66.2,1,0
3723,2026-03,plus,EU,42.5,0,0
3724,2025-12,basic,EU,36.7,0,0
3725,2025-09,basic,NA,33.6,0,0
3726,2025-07,basic,NA,56.5,1,1
3727,2025-08,plus,EU,8.6,0,0
3728,2026-05,basic,NA,25.5,1,0
3729,2026-04,basic,NA,29.0,0,1
3730,2026-05,premium,NA,39.5,0,1
3731,2026-01,premium,APAC,54.4,1,1
3732,2025-07,premium,APAC,21.1,0,1
3733,2026-03,basic,NA,72.1,1,0
3734,2026-02,plus,EU,30.5,0,0
3735,2026-02,plus,NA,32.3,0,1
3736,2026-02,basic,EU,61.0,1,0
3737,2025-09,basic,NA,33.4,0,0
3738,2026-02,basic,NA,50.0,1,0
3739,2026-06,plus,EU,34.3,0,0
3740,2025-10,plus,NA,10.7,0,0
3741,2025-10,basic,NA,49.9,0,0
3742,2025-09,basic,EU,13.1,0,0
3743,2026-02,plus,NA,70.5,0,0
3744,2025-08,plus,APAC,71.2,1,1
3745,2026-02,premium,NA,31.1,1,0
3746,2026-03,basic,NA,71.3,1,1
3747,2025-10,premium,NA,20.5,0,0
3748,2025-12,basic,NA,27.5,1,0
3749,2025-09,basic,EU,40.8,0,1
3750,2026-02,premium,EU,17.4,0,0
3751,2025-09,basic,EU,7.0,0,0
3752,2026-01,plus,NA,48.5,0,0
3753,2026-01,basic,APAC,44.6,0,0
3754,2026-02,plus,NA,61.3,1,1
3755,2026-05,basic,NA,60.1,1,0
3756,2026-03,basic,APAC,52.5,1,1
3757,2025-10,basic,NA,77.2,1,0
3758,2025-09,premium,APAC,18.0,0,0
3759,2025-12,premium,EU,57.7,1,1
3760,2026-03,plus,NA,55.6,1,0
3761,2025-11,premium,EU,36.9,0,1
3762,2025-10,plus,APAC,52.9,0,0
3763,2026-03,basic,APAC,28.3,0,0
3764,2025-07,basic,NA,65.5,1,0
3765,2026-05,plus,APAC,85.8,1,1
3766,2026-04,basic,NA,41.9,0,0
3767,2025-08,basic,NA,53.9,1,0
3768,2026-04,basic,NA,17.9,0,0
3769,2026-01,premium,EU,48.9,0,0
3770,2026-04,basic,NA,19.3,0,0
3771,2026-04,basic,APAC,27.5,0,0
3772,2025-11,plus,NA,49.1,0,0
3773,2026-04,plus,NA,41.4,0,0
3774,2026-04,basic,NA,28.1,0,0
3775,2026-03,plus,EU,92.5,1,1
3776,2025-10,basic,NA,38.4,1,0
3777,2025-09,basic,APAC,43.2,1,1
3778,2025-10,plus,NA,31.6,0,1
3779,2025-10,premium,EU,32.3,0,0
3780,2025-11,plus,APAC,40.6,1,0
3781,2026-04,basic,APAC,39.7,0,0
3782,2026-03,basic,EU,47.8,0,1
3783,2025-11,basic,NA,64.8,1,0
3784,2025-09,basic,NA,31.2,1,0
3785,2026-03,basic,NA,36.7,0,0
3786,2025-07,basic,APAC,24.5,0,0
3787,2026-01,basic,NA,32.5,0,0
3788,2025-10,basic,APAC,71.1,1,1
3789,2026-02,basic,APAC,17.9,0,0
3790,2025-12,basic,APAC,9.7,0,0
3791,2025-07,basic,NA,66.2,1,1
3792,2025-10,basic,NA,3.1,0,0
3793,2026-01,basic,NA,46.6,0,0
3794,2026-03,basic,EU,82.6,1,1
3795,2026-06,basic,APAC,39.9,0,0
3796,2025-07,basic,APAC,35.4,0,1
3797,2026-03,plus,NA,52.8,0,0
3798,2026-02,basic,APAC,6.2,0,0
3799,2025-07,plus,APAC,18.5,0,1
3800,2025-10,plus,NA,40.6,0,0
3801,2025-08,plus,NA,47.7,0,0
3802,2025-09,plus,APAC,16.1,0,0
3803,2025-10,basic,APAC,41.6,0,0
3804,2025-09,basic,APAC,86.8,1,1
3805,2026-02,basic,EU,35.7,0,0
3806,2025-09,basic,NA,83.5,0,1
3807,2025-08,basic,APAC,66.6,0,1
3808,2026-05,basic,NA,31.5,0,0
3809,2026-01,basic,APAC,73.0,1,1
3810,2025-10,premium,NA,45.7,1,0
3811,2026-04,basic,NA,33.4,0,0
3812,2026-04,basic,EU,35.2,0,0
3813,2025-07,plus,NA,11.2,0,0
3814,2025-10,plus,NA,25.5,0,0
3815,2026-01,basic,NA,9.1,0,0
3816,2025-07,plus,NA,90.5,1,1
3817,2026-03,basic,NA,64.0,1,0
3818,2025-07,premium,NA,45.0,1,1
3819,2026-06,plus,EU,86.7,1,1
3820,2025-11,basic,NA,41.3,0,0
3821,2026-01,plus,NA,49.9,1,1
3822,2026-05,basic,NA,7.6,0,0
3823,2026-01,basic,EU,51.4,0,1
3824,2026-02,basic,NA,26.6,0,0
3825,2026-06,plus,NA,75.2,0,0
3826,2026-03,premium,EU,41.3,0,0
3827,2025-11,basic,APAC,21.9,0,0
3828,2025-11,plus,NA,37.1,0,0
3829,2026-02,plus,NA,79.4,1,0
3830,2025-10,basic,NA,54.3,0,0
3831,2025-07,plus,APAC,92.6,1,1
3832,2026-02,premium,EU,1.3,0,0
3833,2026-02,plus,EU,28.3,0,0
3834,2026-01,basic,NA,21.1,0,0
3835,2025-10,plus,NA,50.7,0,1
3836,2025-07,plus,APAC,92.8,1,1
3837,2025-09,basic,NA,60.3,1,1
3838,2026-01,basic,NA,38.9,1,0
3839,2025-07,plus,APAC,51.0,0,0
3840,2026-02,basic,NA,63.2,0,1
3841,2025-09,plus,NA,63.9,1,1
3842,2025-11,basic,NA,43.3,1,0
3843,2026-06,basic,APAC,26.3,0,0
3844,2025-11,plus,APAC,54.5,0,0
3845,2025-11,basic,EU,50.3,0,1
3846,2026-04,basic,APAC,36.3,0,0
3847,2025-07,basic,NA,17.7,0,0
3848,2025-11,plus,EU,26.7,0,0
3849,2025-12,basic,EU,56.2,0,0
3850,2025-10,plus,NA,72.4,1,1
3851,2026-06,premium,EU,70.4,1,1
3852,2026-04,plus,EU,76.6,1,1
