user_id,plan,engagement_score,workflows_first_month,workflows_total,tenure_months,churned
3946,free,32.6,4,9,1,1
3947,pro,38.5,5,18,2,1
3948,free,62.6,7,88,15,0
3949,pro,53.0,6,90,16,0
3950,team,63.8,8,94,13,0
3951,team,30.5,4,16,4,1
3952,free,42.6,7,11,1,1
3953,pro,33.0,5,6,1,1
3954,pro,64.2,9,33,4,1
3955,pro,35.0,7,64,17,0
3956,free,23.1,2,3,1,1
3957,free,13.4,1,6,4,0
3958,free,21.0,2,6,1,1
3959,pro,41.6,3,12,3,1
3960,free,58.2,1,67,11,0
3961,pro,32.8,6,19,3,1
3962,free,54.9,9,101,18,0
3963,free,31.4,4,39,11,0
3964,free,22.6,0,6,2,1
3965,free,80.7,10,153,16,0
3966,pro,52.9,6,102,21,0
3967,free,72.1,8,23,3,1
3968,team,12.6,0,1,1,1
3969,pro,43.7,6,11,2,1
3970,pro,19.5,1,3,2,1
3971,pro,54.0,7,25,2,1
3972,pro,21.7,0,1,1,1
3973,free,84.5,11,53,4,1
3974,free,38.8,3,18,3,1
3975,team,22.7,3,5,1,1
3976,free,37.4,6,34,10,0
3977,free,83.4,6,156,18,0
3978,pro,62.6,9,122,18,0
3979,free,31.6,3,10,2,1
3980,team,59.2,4,122,16,0
3981,free,32.9,6,12,2,1
3982,free,64.2,6,28,3,1
3983,free,73.9,10,118,13,0
3984,pro,32.1,4,11,2,1
3985,pro,16.3,1,2,2,1
3986,free,91.1,7,199,22,0
3987,free,40.6,4,11,3,1
3988,free,39.8,4,8,1,1
3989,free,39.5,1,5,1,1
3990,free,62.6,10,114,19,0
3991,pro,27.2,2,5,2,1
3992,free,56.5,6,31,6,1
3993,free,31.3,4,31,13,0
3994,pro,14.1,0,1,1,1
3995,free,41.3,3,7,1,1
3996,team,60.1,12,125,17,0
3997,free,60.4,6,10,1,1
3998,free,54.6,10,28,4,1
3999,pro,22.2,3,10,3,1
4000,free,55.2,5,157,25,0
4001,free,75.9,13,185,21,0
4002,free,89.0,12,231,25,0
4003,pro,45.6,7,21,3,1
4004,free,34.1,3,20,4,1
4005,team,68.3,5,10,2,1
4006,team,30.6,2,12,3,1
4007,pro,34.8,5,7,1,1
4008,pro,68.3,10,19,1,1
4009,pro,67.4,12,34,3,1
4010,free,51.4,3,39,8,0
4011,pro,46.2,6,10,1,1
4012,free,44.5,6,64,13,0
4013,free,49.7,7,55,10,0
4014,team,20.7,0,4,1,1
4015,team,56.8,7,97,16,0
4016,pro,65.7,9,121,19,0
4017,free,75.8,11,30,2,1
4018,free,23.5,1,21,9,0
4019,team,68.1,10,102,18,0
4020,team,73.9,11,17,1,1
4021,free,43.5,4,7,1,1
4022,free,70.0,5,131,19,0
4023,team,29.2,6,7,1,1
4024,free,67.1,9,155,20,0
4025,free,47.4,5,89,17,0
4026,pro,86.7,12,179,21,0
4027,pro,41.2,5,20,4,1
4028,pro,4.7,0,1,1,1
4029,pro,47.5,7,53,13,0
4030,team,26.3,4,5,1,1
4031,free,22.9,4,11,4,1
4032,free,38.5,6,10,2,1
4033,team,37.3,2,59,14,0
4034,pro,29.9,7,11,1,1
4035,pro,89.5,4,171,20,0
4036,free,36.2,6,11,1,1
4037,team,87.6,8,200,22,0
4038,team,48.2,8,100,19,0
4039,free,50.3,6,60,10,0
4040,free,13.1,2,4,1,1
4041,free,37.1,6,15,3,1
4042,free,73.9,12,175,23,0
4043,free,43.3,4,55,11,0
4044,pro,41.8,6,15,3,1
4045,free,69.6,10,152,21,0
4046,pro,41.9,5,58,14,0
4047,free,79.9,11,196,24,0
4048,free,39.8,6,9,2,1
4049,pro,47.6,10,36,3,1
4050,pro,64.7,9,146,20,0
4051,pro,67.1,7,93,12,0
4052,pro,77.3,7,28,2,1
4053,pro,54.3,11,105,16,0
4054,team,70.5,8,192,26,0
4055,pro,69.6,7,108,12,0
4056,free,87.5,8,129,13,0
4057,team,38.7,6,14,3,1
4058,pro,48.7,8,23,3,1
4059,free,77.2,5,180,23,0
4060,free,89.8,8,180,19,0
4061,pro,23.7,2,4,1,1
4062,free,27.0,4,31,7,0
4063,pro,32.0,9,21,4,1
4064,free,28.9,6,8,1,1
4065,free,41.0,3,6,2,1
4066,team,40.9,6,22,5,1
4067,free,25.6,2,4,1,1
4068,pro,15.4,1,4,1,1
4069,free,78.6,9,99,11,0
4070,free,40.5,3,15,2,1
4071,pro,61.6,9,154,23,0
4072,free,86.8,9,247,27,0
4073,free,44.1,9,19,2,1
4074,free,21.4,5,7,1,1
4075,free,12.5,0,2,1,1
4076,free,24.8,3,9,3,1
4077,free,36.8,6,14,2,1
4078,free,70.3,4,157,22,0
4079,free,20.4,4,4,1,1
4080,pro,9.9,2,2,1,1
4081,free,50.6,6,19,4,1
4082,free,80.4,11,177,20,0
4083,free,12.6,3,8,3,1
4084,team,25.9,5,9,2,1
4085,free,48.1,8,99,17,0
4086,free,19.2,3,6,1,1
4087,pro,12.4,0,4,2,1
4088,pro,68.3,17,164,20,0
4089,pro,78.5,7,18,1,1
4090,free,45.4,5,79,18,0
4091,free,47.8,10,100,18,0
4092,pro,66.3,4,107,17,0
4093,free,61.6,4,12,1,1
4094,free,45.7,8,15,3,1
4095,team,57.1,3,63,10,0
4096,free,42.0,10,50,9,0
4097,pro,45.5,3,7,1,1
4098,free,48.5,5,19,3,1
4099,pro,80.0,16,224,23,0
4100,team,67.7,7,139,21,0
4101,free,67.7,10,24,2,1
4102,team,42.1,3,6,1,1
4103,pro,4.0,0,0,2,1
4104,free,29.0,1,10,3,1
4105,free,60.8,10,128,17,0
4106,free,63.7,5,120,18,0
4107,free,8.9,3,3,1,1
4108,free,34.2,1,4,1,1
4109,free,5.9,0,2,3,1
4110,free,45.4,6,22,3,1
4111,pro,56.7,7,114,15,0
4112,free,41.8,7,75,14,0
4113,free,30.2,3,12,2,1
4114,free,43.7,7,14,1,1
4115,free,38.8,4,8,1,1
4116,free,83.4,14,190,21,0
4117,pro,57.1,10,64,12,0
4118,team,29.5,3,6,1,1
4119,free,2.0,1,1,1,1
4120,pro,63.8,7,86,12,0
4121,team,62.3,4,137,24,0
4122,pro,30.4,3,13,2,1
4123,free,32.6,1,13,3,1
4124,pro,35.2,6,10,1,1
4125,free,33.5,4,6,1,1
4126,free,24.0,5,9,1,1
4127,pro,65.4,16,27,2,1
4128,free,51.7,9,80,13,0
4129,team,62.3,4,5,1,1
4130,free,38.3,2,5,2,1
4131,pro,12.6,0,5,2,1
4132,pro,34.8,5,10,2,1
4133,free,33.0,3,11,2,1
4134,free,80.6,10,161,18,0
4135,pro,44.5,6,13,3,1
4136,free,40.7,4,57,12,0
4137,pro,50.2,12,76,13,0
4138,pro,83.5,15,65,5,1
4139,pro,32.5,0,5,1,1
4140,pro,13.1,1,8,5,0
4141,pro,36.7,5,11,2,1
4142,pro,56.5,5,29,4,1
4143,pro,56.4,5,123,20,0
4144,free,55.1,2,11,1,1
4145,free,24.0,4,5,1,1
4146,free,33.8,8,10,1,1
4147,free,65.6,6,36,5,1
4148,pro,56.2,8,74,10,0
4149,pro,31.1,4,6,1,1
4150,team,10.8,1,2,1,1
4151,pro,33.2,4,7,1,1
4152,free,55.9,4,14,2,1
4153,free,46.5,3,15,3,1
4154,free,37.6,5,18,3,1
4155,pro,71.2,7,143,20,0
4156,team,31.3,6,9,2,1
4157,pro,53.7,6,18,1,1
4158,free,12.9,0,1,1,1
4159,team,12.2,1,5,1,1
4160,free,28.6,3,7,2,1
4161,team,25.2,2,5,1,1
4162,free,61.1,8,85,13,0
4163,free,39.6,4,51,13,0
4164,free,20.7,4,5,2,1
4165,free,25.6,1,5,1,1
4166,free,43.3,7,12,1,1
4167,free,28.2,2,33,12,0
4168,team,23.7,3,4,1,1
4169,team,41.0,3,10,1,1
4170,free,76.6,9,15,1,1
4171,free,56.8,4,16,4,1
4172,pro,40.5,7,37,6,1
4173,free,35.5,5,8,1,1
4174,free,52.9,4,21,4,1
4175,pro,50.3,6,16,1,1
4176,team,50.2,4,27,5,1
4177,free,55.9,1,4,1,1
4178,free,61.0,10,87,14,0
4179,free,25.3,4,11,4,1
4180,free,46.2,5,45,11,0
4181,pro,83.0,11,107,14,0
4182,free,60.2,4,106,16,0
4183,team,44.3,5,65,11,0
4184,pro,51.1,3,103,19,0
4185,free,32.0,5,42,10,0
4186,pro,77.3,9,127,16,0
4187,free,53.4,7,14,1,1
4188,free,41.9,6,24,3,1
4189,free,19.4,3,5,1,1
4190,pro,72.3,8,15,1,1
4191,pro,44.3,7,72,14,0
4192,free,19.4,3,4,1,1
4193,pro,64.7,11,18,1,1
4194,pro,6.9,1,2,1,1
4195,team,67.3,8,111,18,0
4196,pro,60.5,8,121,20,0
4197,team,57.5,6,84,13,0
4198,free,34.0,5,11,2,1
4199,team,39.4,5,53,11,0
4200,pro,40.9,9,18,2,1
4201,team,33.4,2,7,1,1
4202,free,53.0,1,21,3,1
4203,free,49.7,3,19,2,1
4204,free,68.9,6,88,14,0
4205,team,22.5,2,3,1,1
4206,free,13.7,4,8,2,1
4207,free,16.4,2,6,4,1
4208,team,35.4,5,12,2,1
4209,free,81.7,9,177,20,0
4210,pro,57.2,4,25,4,1
4211,free,39.0,2,6,2,1
4212,free,66.2,4,101,20,0
4213,free,48.6,5,86,18,0
4214,pro,41.5,3,11,1,1
4215,free,19.6,3,4,2,1
4216,pro,46.8,2,66,11,0
4217,pro,32.8,3,38,8,0
4218,free,45.9,5,8,1,1
4219,free,13.4,3,4,2,1
4220,free,72.8,5,153,20,0
4221,free,77.9,8,213,24,0
4222,pro,42.1,1,20,4,1
4223,free,38.7,7,55,12,0
4224,free,26.4,3,4,1,1
4225,free,26.0,4,11,2,1
4226,free,61.8,10,72,12,0
4227,free,29.3,7,10,2,1
4228,pro,69.9,10,107,13,0
4229,free,21.4,2,6,1,1
4230,free,67.0,10,62,9,0
4231,free,36.6,4,13,2,1
4232,free,50.3,7,123,19,0
4233,free,49.2,6,29,5,1
4234,free,65.4,5,11,1,1
4235,free,67.3,8,193,25,0
4236,pro,70.9,9,79,11,0
4237,pro,66.5,7,123,17,0
4238,free,36.0,4,24,4,1
4239,team,35.6,4,8,2,1
4240,team,50.3,9,56,9,0
4241,pro,10.8,4,6,2,1
4242,team,49.8,5,25,4,1
4243,free,28.6,4,13,2,1
4244,team,25.5,3,9,3,1
4245,free,12.6,0,2,1,1
4246,pro,32.0,5,8,1,1
4247,pro,47.4,8,15,1,1
4248,free,40.2,4,14,3,1
4249,free,63.9,5,132,22,0
4250,team,72.1,9,94,11,0
4251,free,29.4,1,42,11,0
4252,free,13.3,4,8,2,1
4253,team,48.0,6,27,5,1
4254,free,40.8,3,27,5,1
4255,free,16.3,2,3,1,1
4256,team,73.0,4,126,18,0
4257,pro,61.8,10,109,14,0
4258,pro,84.5,9,40,3,1
4259,pro,13.1,0,0,1,1
4260,pro,70.5,4,115,15,0
4261,pro,62.1,8,152,25,0
4262,free,58.3,15,103,13,0
4263,team,62.9,9,107,14,0
4264,free,62.4,9,97,14,0
4265,free,26.8,2,5,1,1
4266,free,70.0,12,190,24,0
4267,team,8.5,2,7,1,1
4268,pro,38.0,3,6,2,1
4269,team,56.9,11,28,3,1
4270,free,42.7,3,12,1,1
4271,free,30.5,5,38,12,0
4272,pro,4.7,1,1,1,1
4273,free,8.1,0,0,1,1
4274,free,57.5,5,17,2,1
4275,free,76.1,6,137,16,0
4276,pro,47.1,4,97,18,0
4277,pro,36.2,4,35,10,0
4278,team,23.0,2,5,1,1
4279,pro,78.8,5,219,27,0
4280,free,66.6,5,137,21,0
4281,team,76.1,1,22,3,1
4282,team,87.5,9,170,21,0
4283,team,49.5,7,86,18,0
4284,free,18.5,0,6,3,1
4285,free,55.6,7,18,2,1
4286,free,48.6,7,71,10,0
4287,free,53.0,9,42,7,1
4288,free,33.4,3,15,4,1
4289,pro,52.7,6,20,2,1
4290,free,39.3,6,49,12,0
4291,free,80.3,11,145,17,0
4292,free,16.7,2,7,3,1
4293,team,35.2,5,16,5,1
4294,pro,65.8,7,159,24,0
4295,free,24.9,0,4,1,1
4296,free,74.0,4,109,16,0
4297,team,25.2,1,9,3,1
4298,free,32.5,4,10,2,1
4299,free,60.4,5,22,3,1
4300,pro,46.5,9,12,1,1
4301,pro,33.3,4,20,5,0
4302,free,39.4,5,15,2,1
4303,free,45.4,5,42,5,1
4304,free,62.8,6,79,13,0
4305,team,31.3,2,21,9,0
4306,team,26.9,1,6,2,1
4307,free,50.1,7,97,17,0
4308,free,24.4,1,23,9,0
4309,pro,52.0,4,23,3,1
4310,pro,54.2,2,7,1,1
4311,team,42.7,8,25,2,1
4312,pro,57.1,9,114,17,0
4313,free,35.2,5,21,4,1
4314,free,57.5,9,17,1,1
4315,free,71.8,7,139,17,0
4316,free,49.9,2,7,1,1
4317,pro,54.8,8,101,16,0
4318,pro,29.4,5,8,1,1
4319,free,48.0,6,86,17,0
4320,pro,20.5,3,6,2,1
4321,team,40.9,5,13,2,1
4322,free,44.6,4,18,3,1
4323,pro,31.5,1,8,2,1
4324,free,36.2,8,11,1,1
4325,free,70.7,7,12,1,1
4326,free,47.4,6,11,1,1
4327,free,58.7,9,108,16,0
4328,pro,80.5,8,183,24,0
4329,free,60.1,4,96,16,0
4330,team,25.6,4,9,3,1
4331,free,31.2,5,51,15,0
4332,team,43.7,4,46,13,0
4333,free,20.8,3,7,2,1
4334,pro,2.3,0,0,1,1
4335,pro,28.0,4,5,1,1
4336,pro,61.5,5,66,10,0
4337,free,32.5,5,9,1,1
4338,pro,35.2,5,10,2,1
4339,pro,62.2,7,138,18,0
4340,free,49.9,7,98,18,0
4341,free,49.2,8,17,2,1
4342,free,63.4,8,124,19,0
4343,free,60.3,10,80,10,0
4344,free,19.2,3,4,1,1
4345,pro,11.4,1,3,3,1
4346,team,53.7,6,96,16,0
4347,free,27.5,4,14,4,1
4348,pro,62.0,8,35,4,1
4349,free,88.4,9,142,15,0
4350,free,38.8,3,18,4,1
4351,free,34.2,5,14,3,1
4352,free,46.3,7,11,1,1
4353,pro,78.7,11,161,18,0
4354,pro,69.3,6,10,1,1
4355,free,27.4,5,18,5,1
4356,pro,19.4,5,7,1,1
4357,pro,66.5,5,165,20,0
4358,free,38.0,3,30,6,1
4359,team,14.1,3,4,1,1
4360,free,23.0,3,10,2,1
4361,team,36.1,5,40,9,0
4362,pro,34.7,1,12,3,1
4363,pro,13.9,1,1,1,1
4364,pro,79.6,11,196,23,0
4365,free,29.9,1,7,2,1
4366,free,48.1,10,14,1,1
4367,team,22.3,1,3,2,1
4368,free,27.9,2,12,3,1
4369,pro,59.9,4,92,15,0
4370,free,80.9,13,149,15,0
4371,pro,32.2,2,7,2,1
4372,pro,39.3,6,77,17,0
4373,team,46.0,9,62,12,0
4374,team,70.9,9,159,21,0
4375,free,30.3,4,10,1,1
4376,free,35.5,5,9,2,1
4377,pro,10.8,1,5,2,1
4378,free,77.0,7,117,16,0
4379,pro,35.8,10,12,1,1
4380,free,11.6,2,5,2,1
4381,pro,75.6,12,186,24,0
4382,pro,86.0,11,178,17,0
4383,pro,96.6,14,193,19,0
4384,free,15.5,6,7,1,1
4385,free,30.3,7,24,5,0
4386,pro,21.6,2,16,8,0
4387,free,16.0,4,5,1,1
4388,team,65.9,9,16,1,1
4389,free,51.9,10,11,1,1
4390,free,66.5,8,132,18,0
4391,team,10.6,3,7,1,1
4392,team,63.1,7,22,2,1
4393,team,55.6,5,107,19,0
4394,pro,42.9,5,8,1,1
4395,free,41.3,5,41,8,0
4396,team,85.2,16,165,18,0
4397,free,56.7,4,72,13,0
4398,pro,36.6,2,42,8,0
4399,free,66.6,9,113,14,0
4400,team,53.5,6,14,2,1
4401,free,34.1,4,9,3,1
4402,pro,27.5,5,8,1,1
4403,pro,50.3,9,60,13,0
4404,team,85.6,9,176,20,0
4405,pro,53.7,1,16,4,1
4406,free,28.6,2,4,1,1
4407,team,66.4,9,138,20,0
4408,free,78.5,14,31,2,1
4409,pro,49.5,7,9,1,1
4410,team,74.1,11,155,17,0
4411,team,82.4,9,168,21,0
4412,free,91.3,9,138,15,0
4413,pro,49.6,5,30,4,1
4414,free,54.0,9,25,3,1
4415,free,57.6,2,87,18,0
4416,free,15.6,2,3,1,1
4417,free,33.9,5,12,2,1
4418,free,68.5,8,155,23,0
4419,pro,55.3,10,25,4,1
4420,free,27.2,1,4,1,1
4421,free,34.3,6,12,2,1
4422,team,51.4,6,21,3,1
4423,free,26.3,4,26,10,0
4424,free,41.2,5,85,17,0
4425,pro,36.5,6,9,1,1
4426,free,72.4,10,120,17,0
4427,pro,45.8,3,10,2,1
4428,free,63.4,6,118,17,0
4429,free,74.8,7,112,15,0
4430,pro,37.5,6,38,9,0
4431,pro,17.8,1,8,3,1
4432,pro,34.7,3,6,1,1
4433,pro,51.4,8,144,25,0
4434,free,46.1,8,27,4,1
4435,free,53.9,4,16,2,1
4436,free,28.0,5,15,4,1
4437,free,76.3,13,160,20,0
4438,free,15.5,1,5,1,1
4439,free,47.6,6,66,13,0
4440,pro,18.3,1,7,3,1
4441,team,31.3,4,35,11,0
4442,pro,84.7,9,194,23,0
4443,free,10.5,1,3,2,1
4444,free,74.9,10,24,2,1
4445,free,67.9,9,20,2,1
4446,free,70.3,5,125,20,0
4447,team,67.0,9,104,17,0
4448,free,44.9,5,13,2,1
4449,pro,40.4,4,54,9,0
4450,free,32.7,5,8,1,1
4451,pro,47.0,7,24,3,1
4452,free,58.3,5,34,6,1
4453,pro,65.1,11,173,23,0
4454,free,47.9,3,6,1,1
4455,pro,36.3,2,11,2,1
4456,free,31.3,2,26,5,1
4457,free,41.7,11,18,2,1
4458,free,33.7,1,45,14,0
4459,free,54.0,10,81,16,0
4460,pro,20.2,2,5,2,1
4461,free,32.7,3,12,3,1
4462,pro,55.8,5,13,3,1
4463,free,43.8,7,23,5,1
4464,free,50.2,5,14,2,1
4465,pro,80.5,10,160,20,0
4466,free,81.0,8,146,16,0
4467,pro,78.4,15,61,5,1
4468,free,84.8,12,19,1,1
4469,free,27.9,4,8,1,1
4470,free,37.9,6,62,13,0
4471,free,52.9,8,21,3,1
4472,team,66.5,12,150,20,0
4473,free,50.7,5,28,4,1
4474,free,68.1,15,34,2,1
4475,team,26.8,6,15,3,1
4476,team,28.8,4,22,4,1
4477,free,20.8,0,2,2,1
4478,team,65.0,9,108,14,0
4479,pro,63.8,7,159,22,0
4480,free,25.1,2,6,2,1
4481,pro,30.8,2,3,1,1
4482,free,89.3,14,236,26,0
4483,free,11.4,0,1,1,1
4484,pro,16.1,1,2,2,1
4485,pro,69.4,9,184,23,0
4486,free,39.7,6,13,3,1
4487,free,21.9,1,7,2,1
4488,free,65.2,10,141,19,0
4489,free,59.4,6,72,13,0
4490,free,38.5,3,47,11,0
4491,pro,24.1,6,16,3,1
4492,pro,19.9,2,4,1,1
4493,free,60.2,3,11,2,1
4494,free,52.1,8,52,9,0
4495,free,31.5,8,18,2,1
4496,pro,52.9,5,26,4,1
4497,free,46.0,7,17,2,1
4498,free,71.2,12,122,17,0
4499,free,44.7,3,85,15,0
4500,pro,66.2,8,96,13,0
4501,pro,80.0,8,183,21,0
4502,pro,67.0,7,38,6,1
4503,team,51.3,5,21,4,1
4504,pro,19.0,4,6,1,1
4505,pro,54.8,14,106,18,0
4506,free,33.7,2,6,1,1
4507,free,85.5,9,173,21,0
4508,free,24.2,4,14,4,1
4509,free,62.1,8,65,12,0
4510,team,47.5,6,73,13,0
4511,free,51.1,12,114,19,0
4512,pro,44.2,9,100,17,0
4513,free,37.8,5,10,1,1
4514,pro,79.5,5,129,17,0
4515,pro,36.2,5,12,1,1
4516,team,48.3,3,12,3,1
4517,free,18.9,3,8,2,1
4518,pro,53.3,9,18,2,1
4519,pro,42.8,2,20,4,1
4520,free,37.5,6,8,1,1
4521,free,34.3,5,19,4,0
4522,team,48.4,4,19,3,1
4523,team,52.3,6,58,12,0
4524,pro,41.7,8,23,2,1
4525,free,64.2,5,23,2,1
4526,free,38.5,4,8,1,1
4527,pro,28.5,3,6,1,1
4528,team,55.5,6,75,12,0
4529,free,31.3,3,7,1,1
4530,free,35.2,4,17,3,1
4531,pro,64.4,10,81,13,0
4532,pro,20.9,3,4,1,1
4533,pro,40.6,3,14,2,1
4534,team,45.1,9,56,13,0
4535,free,28.0,5,11,1,1
4536,free,34.0,4,8,1,1
4537,pro,41.0,7,41,11,0
4538,team,54.6,6,26,3,1
4539,free,41.7,2,4,1,1
4540,free,31.7,4,16,2,1
4541,team,40.4,7,21,2,1
4542,pro,12.4,1,5,2,1
4543,pro,21.9,2,6,1,1
4544,free,43.9,10,26,3,1
4545,pro,71.0,18,100,11,0
4546,free,61.4,7,11,1,1
4547,pro,46.0,5,77,17,0
4548,free,45.5,8,14,2,1
4549,team,68.4,8,65,10,0
4550,free,47.4,2,95,20,0
4551,free,31.0,5,9,1,1
4552,free,30.2,2,7,1,1
4553,free,49.2,5,7,1,1
4554,free,67.0,10,38,3,1
4555,pro,39.9,4,56,14,0
4556,pro,56.5,8,15,1,1
4557,free,93.0,14,234,27,0
4558,team,46.4,7,108,19,0
4559,pro,56.9,9,43,6,1
4560,team,12.8,2,2,1,1
4561,free,38.6,5,17,3,1
4562,pro,45.5,12,95,20,0
4563,pro,46.8,8,47,10,0
4564,free,41.5,6,8,1,1
4565,pro,75.6,7,74,11,0
4566,pro,46.4,7,20,3,1
4567,pro,82.1,9,132,17,0
4568,pro,35.8,4,16,3,1
4569,free,76.9,9,155,18,0
4570,free,72.4,7,164,22,0
4571,team,10.6,0,3,1,1
4572,free,61.5,8,32,4,1
4573,pro,9.1,2,3,2,1
4574,team,30.1,4,8,1,1
4575,free,21.3,1,5,1,1
4576,free,7.2,0,1,2,1
4577,pro,59.2,4,88,10,0
4578,pro,86.7,9,127,16,0
4579,pro,52.8,11,66,8,0
4580,pro,31.6,1,6,1,1
4581,free,45.1,3,51,10,0
4582,pro,39.2,3,10,2,1
4583,free,54.1,7,17,2,1
4584,pro,49.4,4,51,11,0
4585,pro,31.1,8,13,2,1
4586,free,63.3,6,21,3,1
4587,free,24.8,1,2,1,1
4588,pro,59.9,8,92,14,0
4589,free,75.2,6,121,14,0
4590,team,61.4,13,162,25,0
4591,pro,24.2,1,24,9,0
4592,pro,53.3,3,74,11,0
4593,pro,23.7,7,17,4,1
4594,team,43.8,8,10,1,1
4595,team,73.8,4,106,14,0
4596,free,53.2,7,27,3,1
4597,free,41.1,4,8,1,1
4598,free,45.8,2,83,16,0
4599,pro,66.5,9,124,21,0
4600,free,27.7,5,51,17,0
4601,team,88.9,7,45,5,1
4602,pro,27.8,4,9,2,1
4603,pro,28.9,2,4,1,1
4604,pro,24.7,1,14,6,0
4605,pro,80.7,6,218,26,0
4606,free,74.5,13,153,19,0
4607,free,40.1,4,10,1,1
4608,pro,6.0,1,1,1,1
4609,pro,42.7,7,25,4,1
4610,free,53.2,7,77,15,0
4611,team,66.4,4,17,1,1
4612,free,26.8,1,1,1,1
4613,pro,25.3,2,13,5,1
4614,pro,41.2,8,59,11,0
4615,free,60.9,4,16,3,1
4616,pro,56.1,6,81,14,0
4617,free,53.5,8,75,14,0
4618,free,38.2,3,10,3,1
4619,free,84.0,11,208,27,0
4620,free,16.2,1,4,3,1
4621,free,59.6,10,79,11,0
4622,free,40.2,7,13,1,1
4623,team,48.7,6,14,1,1
4624,free,60.5,9,23,3,1
4625,free,35.7,11,39,6,0
4626,free,26.3,2,37,14,0
4627,team,59.0,5,15,2,1
4628,free,33.8,6,11,1,1
4629,free,29.8,3,5,2,1
4630,pro,56.7,7,23,2,1
4631,free,13.1,0,2,1,1
4632,free,83.0,13,149,17,0
4633,pro,70.8,7,213,31,0
4634,free,24.3,4,4,1,1
4635,pro,44.3,9,12,1,1
4636,pro,23.7,1,2,1,1
4637,team,52.2,6,90,15,0
4638,free,37.9,7,13,2,1
4639,free,72.7,9,169,22,0
4640,pro,32.0,3,9,1,1
4641,pro,67.5,5,105,15,0
4642,free,26.1,3,12,3,1
4643,free,49.4,5,66,14,0
4644,pro,49.2,6,23,3,1
4645,free,57.1,10,36,3,1
4646,free,57.9,7,65,10,0
4647,pro,82.1,6,237,27,0
4648,team,27.0,3,16,3,1
4649,free,41.3,6,22,3,1
4650,free,50.8,9,84,13,0
4651,pro,26.1,2,4,1,1
4652,free,12.6,1,3,2,1
4653,pro,58.8,9,87,14,0
4654,pro,40.1,8,17,3,1
4655,team,49.3,4,62,12,0
4656,pro,54.6,10,21,2,1
4657,pro,69.8,10,16,1,1
4658,free,57.8,9,99,15,0
4659,free,27.3,3,5,3,1
4660,free,65.6,12,134,18,0
4661,free,61.3,8,103,18,0
4662,pro,36.9,3,47,12,0
4663,team,89.5,5,268,29,0
4664,pro,21.1,0,9,3,1
4665,free,19.9,1,4,1,1
4666,team,72.8,12,31,3,1
4667,free,17.3,1,4,3,1
4668,free,73.5,9,176,22,0
4669,pro,41.6,5,62,11,0
4670,pro,80.9,7,164,20,0
4671,free,39.5,6,15,2,1
4672,free,30.9,4,9,1,1
4673,pro,46.3,5,12,1,1
4674,free,74.9,10,30,3,1
4675,team,29.2,7,10,2,1
4676,pro,51.2,5,87,19,0
4677,free,50.7,6,139,26,0
4678,free,69.9,9,24,2,1
4679,free,39.1,3,11,2,1
4680,free,46.3,8,72,15,0
4681,free,48.5,9,70,14,0
4682,free,88.2,6,154,18,0
4683,free,9.0,2,2,1,1
4684,team,48.2,12,108,18,0
4685,pro,58.3,6,38,5,1
4686,free,57.9,6,113,17,0
4687,free,16.7,3,6,2,1
4688,pro,73.9,10,207,29,0
4689,pro,27.3,4,5,1,1
4690,free,55.7,4,10,1,1
4691,team,43.5,1,14,3,1
4692,free,28.7,4,34,11,0
4693,team,84.1,8,170,19,0
4694,team,42.1,5,61,18,0
4695,free,64.0,7,92,13,0
4696,free,62.3,7,79,15,0
4697,pro,53.7,7,17,2,1
4698,free,34.9,4,8,1,1
4699,pro,62.1,14,98,14,0
4700,free,21.9,3,5,3,1
4701,pro,62.7,11,104,16,0
4702,pro,34.6,6,12,3,1
4703,pro,56.9,7,96,15,0
4704,team,67.9,10,124,17,0
4705,free,39.2,2,7,2,1
4706,free,18.9,3,6,1,1
4707,free,78.0,10,202,26,0
4708,free,90.2,9,156,16,0
4709,team,33.7,2,11,3,1
4710,free,10.9,1,2,2,1
4711,pro,11.7,2,5,3,1
4712,pro,40.5,2,6,2,1
4713,free,65.3,11,20,1,1
4714,pro,26.5,3,4,1,1
4715,free,20.8,4,5,1,1
4716,free,30.2,3,11,1,1
4717,free,66.2,5,27,3,1
4718,free,46.8,7,11,1,1
4719,team,48.5,7,16,1,1
4720,free,60.2,5,122,21,0
4721,free,26.6,2,8,1,1
4722,pro,34.5,6,10,1,1
4723,pro,17.8,3,39,16,0
4724,free,79.8,8,182,21,0
4725,free,55.1,3,76,13,0
4726,pro,60.2,8,158,22,0
4727,free,82.2,15,182,23,0
4728,team,35.0,4,11,2,1
4729,pro,42.8,4,11,1,1
4730,pro,79.0,11,102,10,0
4731,pro,60.7,5,104,18,0
4732,free,39.3,5,13,3,1
4733,pro,55.1,8,100,16,0
4734,free,20.9,3,5,1,1
4735,free,25.0,3,12,4,1
4736,free,70.8,6,107,15,0
4737,free,52.2,2,96,17,0
4738,pro,31.2,3,8,1,1
4739,free,77.8,9,188,25,0
4740,team,47.5,8,10,1,1
4741,free,35.4,5,8,1,1
4742,pro,36.9,6,7,1,1
4743,team,16.3,7,17,9,0
4744,pro,40.2,4,17,2,1
4745,team,34.2,3,8,2,1
4746,pro,48.4,9,76,14,0
4747,free,35.8,3,9,2,1
4748,pro,28.8,0,41,17,0
4749,pro,23.7,3,7,2,1
4750,pro,84.6,14,205,24,0
