customer_id,engagement_score,value_score,cluster_run1,cluster_run2
4235,80.7,363.35,1,1
4236,66.9,791.31,3,3
4237,31.9,467.41,2,2
4238,36.5,297.81,0,2
4239,32.4,379.27,2,2
4240,15.3,32.35,0,0
4241,35.3,213.83,0,0
4242,38.9,345.4,2,2
4243,28.6,305.52,0,2
4244,61.5,727.88,3,3
4245,63.8,934.39,3,3
4246,40.2,241.84,0,0
4247,72.1,537.88,1,1
4248,50.8,249.69,0,0
4249,71.2,564.17,1,1
4250,41.8,496.82,2,2
4251,100.0,527.8,1,1
4252,74.4,608.42,3,3
4253,61.8,166.63,0,0
4254,40.1,245.76,0,0
4255,32.3,358.09,2,2
4256,87.9,789.98,3,3
4257,64.6,586.67,3,1
4258,70.9,422.28,1,1
4259,91.7,485.68,1,1
4260,100.0,563.61,1,3
4261,85.4,735.87,3,3
4262,62.9,296.27,0,0
4263,100.0,723.65,3,3
4264,65.0,720.74,3,3
4265,19.2,280.75,0,2
4266,24.3,320.16,0,2
4267,29.2,331.54,2,2
4268,34.9,389.68,2,2
4269,3.0,433.48,2,2
4270,99.1,475.25,1,1
4271,84.1,664.4,3,3
4272,44.2,373.65,2,2
4273,44.0,378.35,2,2
4274,32.2,197.83,0,0
4275,72.0,478.72,1,1
4276,76.7,114.68,0,0
4277,100.0,652.65,3,3
4278,29.4,157.81,0,0
4279,75.3,521.85,1,1
4280,63.5,520.18,1,1
4281,85.5,466.5,1,1
4282,72.8,416.56,1,1
4283,37.2,363.12,2,2
4284,56.9,753.72,3,3
4285,44.5,424.87,2,2
4286,71.1,548.64,1,1
4287,83.8,412.77,1,1
4288,56.6,160.22,0,0
4289,33.4,468.31,2,2
4290,80.6,801.02,3,3
4291,39.7,272.08,0,0
4292,99.3,744.1,3,3
4293,20.8,181.1,0,0
4294,48.3,348.85,2,2
4295,100.0,653.39,3,3
4296,37.5,98.59,0,0
4297,71.3,615.79,3,3
4298,28.5,578.34,2,2
4299,53.2,259.28,0,0
4300,81.2,558.65,1,1
4301,19.0,218.4,0,2
4302,71.3,388.92,1,1
4303,41.8,353.48,2,2
4304,18.0,259.48,0,2
4305,57.6,503.44,2,1
4306,44.6,198.42,0,0
4307,32.6,559.09,2,2
4308,65.5,584.5,3,1
4309,45.3,366.56,2,2
4310,52.9,660.82,3,3
4311,52.0,335.27,2,0
4312,50.1,408.61,2,2
4313,72.1,639.72,3,3
4314,44.1,474.86,2,2
4315,60.9,557.54,1,1
4316,59.1,337.68,2,0
4317,56.1,337.88,2,0
4318,67.7,701.35,3,3
4319,52.8,410.05,2,2
4320,86.1,667.4,3,3
4321,39.7,104.83,0,0
4322,76.0,822.13,3,3
4323,72.0,354.26,1,1
4324,19.9,498.16,2,2
4325,99.6,520.47,1,1
4326,90.5,748.46,3,3
4327,23.8,142.02,0,0
4328,73.1,279.63,1,1
4329,83.9,507.2,1,1
4330,52.9,716.25,3,3
4331,83.3,606.77,3,3
4332,88.7,703.81,3,3
4333,100.0,782.21,3,3
4334,36.4,377.02,2,2
4335,83.6,571.92,1,1
4336,62.1,500.08,1,1
4337,60.6,592.55,3,1
4338,51.4,262.69,0,0
4339,48.7,133.81,0,0
4340,30.0,317.62,0,2
4341,62.6,560.21,1,1
4342,62.9,534.82,1,1
4343,36.8,450.73,2,2
4344,64.8,648.8,3,3
4345,27.1,303.37,0,2
4346,58.4,555.32,2,1
4347,54.6,224.83,0,0
4348,19.9,112.26,0,0
4349,61.1,472.32,1,1
4350,99.0,732.8,3,3
4351,38.6,288.94,0,0
4352,75.7,598.66,3,3
4353,6.3,266.41,0,2
4354,90.2,758.88,3,3
4355,76.6,605.73,3,3
4356,39.8,10.0,0,0
4357,90.7,738.48,3,3
4358,18.5,392.11,2,2
4359,29.3,388.3,2,2
4360,66.2,249.86,0,0
4361,90.3,496.06,1,1
4362,69.1,466.45,1,1
4363,55.4,253.31,0,0
4364,29.7,427.68,2,2
4365,2.1,115.74,0,0
4366,94.9,504.28,1,1
4367,73.4,577.4,1,1
4368,17.3,366.53,2,2
4369,13.6,338.22,2,2
4370,51.0,172.92,0,0
4371,73.7,603.37,3,3
4372,38.7,116.34,0,0
4373,48.7,317.56,0,0
4374,31.9,280.74,0,2
4375,85.7,551.62,1,1
4376,63.9,602.8,3,1
4377,11.7,292.38,0,2
4378,88.5,541.08,1,1
4379,83.9,702.45,3,3
4380,37.8,325.0,2,2
4381,54.1,390.11,2,2
4382,24.6,389.24,2,2
4383,96.3,731.23,3,3
4384,66.4,282.03,0,0
4385,74.1,643.17,3,3
4386,74.5,422.21,1,1
4387,40.1,196.06,0,0
4388,79.8,660.19,3,3
4389,76.4,504.63,1,1
4390,36.7,416.37,2,2
4391,100.0,632.53,3,3
4392,40.5,281.36,0,0
4393,100.0,688.32,3,3
4394,97.8,741.02,3,3
4395,100.0,872.45,3,3
4396,25.3,358.66,2,2
4397,25.7,227.35,0,0
4398,47.7,225.83,0,0
4399,23.5,241.17,0,2
4400,81.8,473.07,1,1
4401,33.1,177.73,0,0
4402,82.9,713.15,3,3
4403,92.3,665.5,3,3
4404,50.1,406.74,2,2
4405,13.6,190.29,0,2
4406,28.4,405.17,2,2
4407,89.2,642.35,3,3
4408,42.0,322.32,2,2
4409,64.9,505.66,1,1
4410,21.9,423.83,2,2
4411,12.2,404.42,2,2
4412,37.9,367.59,2,2
4413,53.7,770.12,3,3
4414,87.9,607.93,3,3
4415,38.1,151.34,0,0
4416,75.5,35.93,0,0
4417,64.8,143.28,0,0
4418,97.3,707.59,3,3
4419,69.3,522.51,1,1
4420,66.1,620.61,3,3
4421,60.5,752.75,3,3
4422,67.2,282.2,0,0
4423,96.9,489.31,1,1
4424,57.7,708.97,3,3
4425,39.9,270.0,0,0
4426,89.7,730.07,3,3
4427,35.8,284.19,0,0
4428,15.7,205.78,0,2
4429,45.2,237.15,0,0
4430,64.2,814.49,3,3
4431,85.4,657.13,3,3
4432,11.0,201.05,0,2
4433,83.9,636.53,3,3
4434,60.8,746.64,3,3
4435,34.4,541.33,2,2
4436,62.6,360.88,2,1
4437,84.2,545.27,1,1
4438,51.5,635.2,3,3
4439,85.2,481.73,1,1
4440,77.8,718.49,3,3
4441,19.0,352.74,2,2
4442,74.1,309.68,1,1
4443,42.0,353.86,2,2
4444,20.8,153.96,0,0
4445,97.5,595.16,1,3
4446,95.1,619.3,3,3
4447,100.0,471.54,1,1
4448,79.6,559.39,1,1
4449,59.6,634.21,3,3
4450,63.1,599.73,3,1
4451,66.9,474.07,1,1
4452,80.4,461.93,1,1
4453,42.6,251.97,0,0
4454,66.0,894.47,3,3
4455,60.2,149.8,0,0
4456,78.7,545.28,1,1
4457,98.4,726.11,3,3
4458,71.2,614.71,3,3
4459,100.0,582.2,1,3
4460,47.9,390.1,2,2
4461,82.3,803.15,3,3
4462,41.1,207.7,0,0
4463,52.3,199.53,0,0
4464,36.1,262.94,0,0
4465,57.1,319.81,2,0
4466,74.3,475.0,1,1
4467,61.2,240.86,0,0
4468,66.2,712.89,3,3
4469,40.2,295.49,0,0
4470,86.8,735.45,3,3
4471,82.9,418.87,1,1
4472,62.8,580.7,3,1
4473,43.5,182.85,0,0
4474,35.8,277.35,0,0
4475,19.4,156.64,0,0
4476,88.2,526.92,1,1
4477,100.0,584.0,1,3
4478,10.4,225.53,0,2
4479,97.7,628.51,3,3
4480,22.5,274.3,0,2
4481,56.9,172.35,0,0
4482,67.3,595.02,3,1
4483,44.9,267.79,0,0
4484,92.0,642.52,3,3
4485,25.9,180.84,0,0
4486,3.0,274.63,0,2
4487,81.3,685.73,3,3
4488,47.1,214.73,0,0
4489,100.0,668.17,3,3
4490,76.2,641.47,3,3
4491,94.5,583.9,1,3
4492,53.7,280.44,0,0
4493,65.4,138.44,0,0
4494,34.2,271.26,0,0
4495,100.0,483.58,1,1
4496,47.2,690.75,3,3
4497,67.3,646.58,3,3
4498,53.5,401.55,2,2
4499,17.0,440.86,2,2
4500,44.6,518.3,2,2
4501,23.3,568.37,2,2
4502,34.8,313.16,0,2
4503,61.9,182.07,0,0
4504,50.1,471.88,2,2
4505,90.6,521.12,1,1
4506,61.3,486.04,1,1
4507,78.2,582.36,1,1
4508,82.4,561.99,1,1
4509,67.5,529.48,1,1
4510,48.2,329.41,2,0
4511,10.4,119.97,0,0
4512,67.4,597.43,3,1
4513,72.7,532.14,1,1
4514,26.6,17.34,0,0
4515,48.4,408.81,2,2
4516,64.6,529.12,1,1
4517,49.9,325.26,2,0
4518,97.5,748.56,3,3
4519,74.5,585.45,3,1
4520,19.1,474.49,2,2
4521,92.8,493.14,1,1
4522,78.3,452.8,1,1
4523,100.0,484.03,1,1
4524,61.9,501.41,1,1
4525,29.1,146.84,0,0
4526,69.8,561.43,1,1
4527,21.2,333.11,2,2
4528,39.1,256.3,0,0
4529,43.5,854.09,3,3
4530,88.3,573.59,1,1
4531,39.9,415.89,2,2
4532,67.6,802.32,3,3
4533,40.6,329.06,2,2
4534,83.6,431.3,1,1
4535,23.2,387.0,2,2
4536,96.7,411.93,1,1
4537,65.5,442.29,1,1
4538,96.9,520.66,1,1
4539,47.8,183.76,0,0
4540,39.7,214.03,0,0
4541,78.4,645.5,3,3
4542,45.6,571.43,2,2
4543,84.3,497.77,1,1
4544,56.0,237.02,0,0
4545,38.7,293.69,0,0
4546,68.1,434.22,1,1
4547,84.8,712.69,3,3
4548,30.4,345.2,2,2
4549,53.9,308.65,0,0
4550,84.5,325.5,1,1
4551,40.6,578.53,2,2
4552,79.3,701.16,3,3
4553,84.4,643.03,3,3
4554,45.0,259.16,0,0
4555,48.1,128.62,0,0
4556,93.9,412.5,1,1
4557,24.2,400.9,2,2
4558,78.1,701.3,3,3
4559,71.8,554.92,1,1
4560,74.1,627.93,3,3
4561,69.9,697.99,3,3
4562,98.6,566.36,1,3
4563,17.1,219.41,0,2
4564,8.4,222.37,0,2
4565,51.4,251.07,0,0
4566,56.3,388.97,2,1
4567,78.4,555.29,1,1
4568,83.3,619.45,3,3
4569,13.8,250.34,0,2
4570,23.4,290.88,0,2
4571,74.3,580.36,1,1
4572,48.8,337.19,2,0
4573,50.3,386.67,2,2
4574,47.5,516.19,2,2
4575,95.2,622.21,3,3
4576,82.4,707.79,3,3
4577,64.7,495.66,1,1
4578,69.8,542.76,1,1
4579,13.3,231.29,0,2
4580,73.0,499.65,1,1
4581,56.6,367.69,2,0
4582,68.0,369.32,1,1
4583,52.2,55.35,0,0
4584,89.5,414.52,1,1
4585,98.8,492.22,1,1
4586,93.4,525.14,1,1
4587,56.9,683.48,3,3
4588,73.0,768.31,3,3
4589,67.6,660.38,3,3
4590,60.0,512.1,1,1
4591,39.6,356.63,2,2
4592,33.4,238.16,0,0
4593,46.6,195.45,0,0
4594,54.9,451.05,2,1
4595,39.7,51.23,0,0
4596,32.4,632.04,2,2
4597,18.4,518.06,2,2
4598,66.4,171.75,0,0
4599,16.4,212.59,0,2
4600,63.4,715.89,3,3
4601,40.0,391.66,2,2
4602,20.9,304.95,0,2
4603,12.7,366.84,2,2
4604,66.8,347.0,1,1
4605,100.0,669.89,3,3
4606,81.4,531.05,1,1
4607,46.9,219.57,0,0
4608,86.1,593.79,3,3
4609,60.8,262.6,0,0
4610,80.6,722.3,3,3
4611,73.9,664.29,3,3
4612,73.5,706.35,3,3
4613,23.6,410.49,2,2
4614,88.6,620.77,3,3
4615,56.9,224.42,0,0
4616,98.7,629.07,3,3
4617,84.3,630.5,3,3
4618,77.6,600.48,3,3
4619,28.1,382.76,2,2
4620,91.5,521.85,1,1
4621,86.6,608.24,3,3
4622,81.5,576.51,1,1
4623,86.9,496.99,1,1
4624,71.2,704.26,3,3
4625,75.6,578.31,1,1
4626,47.1,649.49,2,3
4627,27.0,306.75,0,2
4628,37.5,354.55,2,2
4629,52.7,717.27,3,3
4630,33.4,382.11,2,2
4631,60.2,647.25,3,3
4632,66.0,570.17,1,1
4633,94.3,629.44,3,3
4634,100.0,623.9,3,3
4635,89.0,813.14,3,3
4636,59.9,705.57,3,3
4637,41.2,364.49,2,2
4638,30.5,220.46,0,0
4639,40.3,435.92,2,2
4640,56.9,231.61,0,0
4641,100.0,490.11,1,1
4642,37.0,599.9,2,2
4643,83.5,662.86,3,3
4644,93.8,616.92,3,3
4645,58.5,500.8,2,1
4646,93.2,442.85,1,1
4647,15.5,239.41,0,2
4648,36.7,201.14,0,0
4649,82.2,586.37,1,3
4650,89.9,849.66,3,3
4651,76.6,610.83,3,3
4652,58.3,551.16,2,1
4653,18.3,443.04,2,2
4654,42.3,292.65,0,0
4655,82.0,776.94,3,3
4656,56.6,313.38,0,0
4657,91.0,715.44,3,3
4658,98.9,347.76,1,1
4659,58.8,386.27,2,1
4660,52.7,234.39,0,0
4661,92.5,449.83,1,1
4662,38.7,111.65,0,0
4663,75.7,746.45,3,3
4664,30.5,379.76,2,2
4665,24.8,169.49,0,0
4666,80.0,616.1,3,3
4667,34.6,343.41,2,2
4668,80.4,830.63,3,3
4669,40.1,609.7,2,2
4670,84.1,775.91,3,3
4671,31.1,479.18,2,2
4672,38.8,246.2,0,0
4673,40.4,475.8,2,2
4674,83.9,659.7,3,3
4675,94.7,443.05,1,1
4676,0.0,57.7,0,0
4677,66.5,264.87,0,0
4678,25.1,152.26,0,0
4679,97.8,409.59,1,1
4680,84.8,538.87,1,1
4681,80.0,551.35,1,1
4682,68.7,720.4,3,3
4683,46.7,241.42,0,0
4684,39.9,127.83,0,0
4685,29.1,367.51,2,2
4686,84.1,422.92,1,1
4687,22.2,263.64,0,2
4688,38.9,282.9,0,0
4689,21.6,139.6,0,0
4690,42.8,338.72,2,2
4691,65.3,877.06,3,3
4692,56.3,165.85,0,0
4693,57.2,488.25,2,1
4694,60.7,579.72,3,1
4695,32.4,449.47,2,2
4696,53.4,406.32,2,2
4697,56.7,244.79,0,0
4698,20.2,403.28,2,2
4699,11.7,241.81,0,2
4700,56.4,539.64,2,1
4701,65.8,734.64,3,3
4702,74.2,857.15,3,3
4703,100.0,641.77,3,3
4704,92.4,700.18,3,3
4705,17.7,392.57,2,2
4706,60.7,603.39,3,1
4707,95.2,515.74,1,1
4708,34.4,378.45,2,2
4709,56.3,626.05,3,3
4710,73.5,531.18,1,1
4711,57.2,160.88,0,0
4712,76.2,645.68,3,3
4713,30.3,140.3,0,0
4714,100.0,818.09,3,3
4715,65.0,450.53,1,1
4716,89.0,385.77,1,1
4717,50.0,173.65,0,0
4718,34.5,437.71,2,2
4719,6.5,350.67,2,2
4720,100.0,483.09,1,1
4721,92.9,684.6,3,3
4722,35.9,363.53,2,2
4723,80.2,811.53,3,3
4724,50.2,434.74,2,2
4725,91.3,628.24,3,3
4726,66.2,375.35,1,1
4727,25.2,317.05,0,2
4728,50.9,558.28,2,1
4729,42.0,386.29,2,2
4730,83.2,634.03,3,3
4731,66.7,841.01,3,3
4732,100.0,662.06,3,3
4733,84.0,532.14,1,1
4734,28.7,305.08,0,2
4735,69.0,622.12,3,3
4736,92.9,671.17,3,3
4737,86.2,515.83,1,1
4738,53.2,347.74,2,0
4739,29.3,335.05,2,2
4740,63.8,680.39,3,3
4741,91.6,837.99,3,3
4742,33.3,746.87,2,2
4743,57.6,419.45,2,1
4744,58.9,670.14,3,3
4745,59.8,299.84,0,0
4746,100.0,761.88,3,3
4747,93.3,780.87,3,3
4748,48.5,276.21,0,0
4749,77.6,526.54,1,1
4750,54.6,402.77,2,2
4751,21.8,319.56,0,2
4752,70.1,482.68,1,1
4753,38.8,565.73,2,2
4754,19.7,223.12,0,2
4755,58.8,707.07,3,3
4756,46.0,318.57,0,0
4757,9.8,325.04,0,2
4758,100.0,426.41,1,1
4759,13.7,364.59,2,2
4760,68.4,263.61,0,0
4761,97.9,589.02,1,3
4762,56.3,424.48,2,1
4763,95.2,257.03,1,1
4764,73.4,375.92,1,1
4765,62.5,286.95,0,0
4766,94.4,631.17,3,3
4767,49.3,307.73,0,0
4768,30.7,463.03,2,2
4769,32.9,407.83,2,2
4770,82.2,522.2,1,1
4771,49.6,640.65,2,3
4772,19.7,156.88,0,0
4773,100.0,593.94,1,3
4774,28.8,589.67,2,2
4775,34.9,644.59,2,2
4776,40.5,199.9,0,0
4777,37.9,390.34,2,2
4778,81.4,534.95,1,1
4779,41.3,457.36,2,2
4780,53.0,422.64,2,2
4781,33.6,568.3,2,2
4782,42.6,325.75,2,2
4783,46.1,422.95,2,2
4784,71.4,801.95,3,3
4785,27.5,236.58,0,0
4786,53.6,426.6,2,2
4787,89.3,333.44,1,1
4788,64.9,472.28,1,1
4789,44.9,155.33,0,0
4790,87.0,649.88,3,3
4791,30.6,468.1,2,2
4792,58.0,417.96,2,1
4793,91.3,638.97,3,3
4794,84.9,518.19,1,1
4795,57.5,574.06,2,1
4796,27.7,438.87,2,2
4797,45.6,386.27,2,2
4798,45.0,408.79,2,2
4799,41.0,272.21,0,0
4800,61.5,68.87,0,0
4801,23.5,172.85,0,0
4802,97.4,330.73,1,1
4803,44.2,180.43,0,0
4804,49.2,688.14,3,3
4805,35.1,294.07,0,2
4806,92.2,761.15,3,3
4807,61.3,586.13,3,1
4808,23.3,157.22,0,0
4809,84.0,548.67,1,1
4810,37.6,361.81,2,2
4811,73.5,636.42,3,3
4812,71.7,821.57,3,3
4813,96.3,601.08,3,3
4814,91.9,578.96,1,3
4815,72.0,618.1,3,3
4816,17.1,134.91,0,0
4817,39.0,262.7,0,0
4818,27.7,55.81,0,0
4819,100.0,502.37,1,1
4820,26.0,324.42,0,2
4821,60.7,512.29,1,1
4822,5.6,189.54,0,2
4823,100.0,579.91,1,3
4824,16.8,414.77,2,2
4825,70.1,472.86,1,1
4826,47.2,301.98,0,0
4827,27.4,332.75,2,2
4828,74.5,392.03,1,1
4829,36.8,301.01,0,2
4830,85.3,619.98,3,3
4831,22.5,310.41,0,2
4832,67.9,10.0,0,0
4833,74.1,487.21,1,1
4834,51.8,87.27,0,0
4835,41.4,389.04,2,2
4836,42.0,340.64,2,2
4837,100.0,739.35,3,3
4838,90.3,622.78,3,3
4839,24.3,190.55,0,0
4840,25.0,380.99,2,2
4841,56.4,189.79,0,0
4842,83.2,578.76,1,1
4843,100.0,789.66,3,3
4844,61.2,169.87,0,0
4845,41.8,10.0,0,0
4846,70.0,82.0,0,0
4847,48.0,389.93,2,2
4848,70.2,563.56,1,1
4849,63.3,239.7,0,0
4850,91.6,558.02,1,1
4851,66.5,633.84,3,3
4852,45.8,456.39,2,2
4853,41.0,356.64,2,2
4854,100.0,490.23,1,1
4855,56.0,555.75,2,1
4856,23.1,283.21,0,2
4857,40.0,492.73,2,2
4858,33.4,148.82,0,0
4859,23.2,408.08,2,2
4860,91.3,737.07,3,3
4861,38.7,178.4,0,0
4862,100.0,677.79,3,3
4863,88.5,471.98,1,1
4864,8.6,514.28,2,2
4865,45.3,267.01,0,0
4866,42.1,421.43,2,2
4867,28.2,429.97,2,2
4868,73.7,787.59,3,3
4869,30.7,389.03,2,2
4870,32.3,45.32,0,0
4871,98.8,870.19,3,3
4872,58.2,698.63,3,3
4873,42.1,216.47,0,0
4874,97.5,545.78,1,1
4875,38.0,238.91,0,0
4876,88.9,733.65,3,3
4877,54.3,220.11,0,0
4878,68.9,419.32,1,1
4879,89.6,518.57,1,1
4880,79.9,664.07,3,3
4881,14.1,166.72,0,0
4882,33.9,425.03,2,2
4883,41.0,372.42,2,2
4884,55.6,714.54,3,3
4885,32.6,269.65,0,0
4886,22.7,374.7,2,2
4887,86.7,466.38,1,1
4888,74.8,820.23,3,3
4889,86.4,588.74,1,3
4890,77.4,684.78,3,3
4891,82.4,578.22,1,1
4892,35.9,245.91,0,0
4893,86.5,753.9,3,3
4894,77.3,549.57,1,1
4895,39.5,174.8,0,0
4896,57.7,618.54,3,3
4897,100.0,586.29,1,3
4898,88.3,560.79,1,1
4899,97.2,588.31,1,3
4900,38.4,153.05,0,0
4901,38.1,420.26,2,2
4902,52.7,323.65,2,0
4903,53.4,345.7,2,0
4904,47.0,436.87,2,2
4905,17.5,551.8,2,2
4906,51.2,338.68,2,0
4907,31.3,339.21,2,2
4908,24.5,201.52,0,0
4909,16.5,255.98,0,2
4910,41.1,159.36,0,0
4911,58.8,666.3,3,3
4912,22.1,209.15,0,0
4913,37.8,337.55,2,2
4914,45.1,308.07,0,0
4915,27.9,194.1,0,0
4916,91.9,701.15,3,3
4917,38.5,245.65,0,0
4918,39.8,293.99,0,0
4919,94.3,601.45,3,3
4920,100.0,682.84,3,3
4921,34.7,323.76,2,2
4922,90.0,674.18,3,3
4923,56.7,348.14,2,0
4924,37.2,474.45,2,2
4925,21.3,391.4,2,2
4926,100.0,784.58,3,3
4927,30.6,10.0,0,0
4928,20.6,412.89,2,2
4929,44.0,384.62,2,2
4930,44.4,238.2,0,0
4931,90.0,620.56,3,3
4932,41.4,377.71,2,2
4933,22.6,242.56,0,2
4934,10.2,316.58,0,2
4935,26.0,342.53,2,2
4936,37.6,328.61,2,2
4937,35.1,373.23,2,2
4938,73.5,567.58,1,1
4939,61.4,249.77,0,0
4940,63.0,246.86,0,0
4941,85.8,625.34,3,3
4942,62.6,175.77,0,0
4943,88.1,557.77,1,1
4944,35.4,203.28,0,0
4945,48.0,330.54,2,0
4946,100.0,433.8,1,1
4947,80.3,793.41,3,3
4948,39.3,346.5,2,2
4949,80.4,691.51,3,3
4950,63.5,258.62,0,0
4951,11.8,287.0,0,2
4952,10.9,412.9,2,2
4953,58.3,648.2,3,3
4954,31.6,301.46,0,2
4955,31.3,377.77,2,2
4956,69.6,525.17,1,1
4957,89.0,469.59,1,1
4958,84.0,332.83,1,1
4959,97.6,587.37,1,3
4960,84.1,512.28,1,1
4961,53.3,559.68,2,1
4962,34.5,374.63,2,2
4963,72.8,459.51,1,1
4964,71.1,681.69,3,3
4965,31.7,510.52,2,2
4966,85.1,581.2,1,3
4967,86.6,652.91,3,3
4968,62.6,279.26,0,0
4969,38.2,285.2,0,0
4970,42.1,455.11,2,2
4971,92.1,650.83,3,3
4972,56.0,197.16,0,0
4973,100.0,712.6,3,3
4974,66.8,360.46,1,1
4975,51.4,222.83,0,0
4976,90.4,532.48,1,1
4977,79.9,701.04,3,3
4978,59.5,489.02,2,1
4979,82.9,429.04,1,1
4980,100.0,872.96,3,3
4981,89.9,764.1,3,3
4982,43.4,714.14,3,3
4983,75.7,569.4,1,1
4984,12.0,385.23,2,2
4985,21.7,69.61,0,0
4986,83.9,617.41,3,3
4987,87.0,542.53,1,1
4988,78.7,529.93,1,1
4989,18.7,444.15,2,2
4990,60.6,111.14,0,0
4991,60.3,365.37,2,1
4992,59.7,274.27,0,0
4993,93.2,505.33,1,1
4994,81.1,815.71,3,3
4995,55.3,315.28,0,0
4996,92.8,734.82,3,3
4997,15.2,350.19,2,2
4998,81.3,592.59,3,3
4999,55.5,246.94,0,0
5000,46.1,173.8,0,0
5001,79.6,674.92,3,3
5002,43.7,232.7,0,0
5003,35.6,371.62,2,2
5004,87.3,418.51,1,1
5005,38.0,380.67,2,2
5006,82.2,593.69,3,3
5007,70.4,485.77,1,1
5008,52.4,254.72,0,0
5009,41.5,359.15,2,2
5010,100.0,601.39,3,3
5011,61.6,241.84,0,0
5012,73.4,606.72,3,3
5013,77.5,702.78,3,3
5014,7.9,235.15,0,2
5015,78.1,465.04,1,1
5016,80.0,725.04,3,3
5017,39.7,547.54,2,2
5018,63.0,663.36,3,3
5019,86.4,554.32,1,1
5020,78.9,621.15,3,3
5021,77.9,676.07,3,3
5022,30.5,550.73,2,2
5023,55.4,482.09,2,1
5024,79.3,535.69,1,1
5025,68.0,226.77,0,0
5026,59.6,742.55,3,3
5027,55.8,317.71,0,0
5028,100.0,580.3,1,3
5029,100.0,802.02,3,3
5030,86.3,518.59,1,1
5031,76.5,419.44,1,1
5032,60.9,309.97,0,0
5033,64.9,574.39,1,1
5034,30.4,377.76,2,2
5035,30.9,235.07,0,0
5036,83.6,587.43,1,3
5037,21.8,321.71,0,2
5038,71.2,289.21,1,1
5039,52.9,70.35,0,0
5040,30.0,79.64,0,0
5041,38.2,63.24,0,0
5042,28.2,127.3,0,0
5043,74.7,820.46,3,3
5044,32.2,375.87,2,2
5045,42.4,362.49,2,2
5046,64.8,613.5,3,3
5047,30.9,298.83,0,2
5048,33.2,227.22,0,0
5049,75.4,586.64,3,1
5050,22.7,395.4,2,2
5051,57.1,629.45,3,3
5052,77.4,564.12,1,1
5053,47.2,288.68,0,0
5054,45.4,587.39,2,2
5055,96.3,563.19,1,1
5056,26.7,10.0,0,0
5057,52.3,280.99,0,0
5058,90.5,467.24,1,1
5059,33.1,64.41,0,0
5060,30.5,381.44,2,2
5061,67.6,721.26,3,3
5062,57.7,294.11,0,0
5063,60.3,572.77,1,1
5064,79.5,676.53,3,3
5065,89.1,585.76,1,3
5066,13.2,343.41,2,2
5067,64.9,481.07,1,1
5068,33.0,372.39,2,2
5069,53.0,549.66,2,1
5070,76.8,753.45,3,3
5071,5.5,481.69,2,2
5072,100.0,561.82,1,3
5073,33.1,344.3,2,2
5074,93.4,548.88,1,1
5075,35.9,500.29,2,2
5076,70.7,679.85,3,3
5077,85.0,566.03,1,1
5078,92.6,612.16,3,3
5079,40.0,146.85,0,0
5080,79.0,792.44,3,3
5081,75.8,562.2,1,1
5082,33.1,380.29,2,2
5083,95.5,591.17,1,3
5084,8.6,473.41,2,2
5085,82.3,703.1,3,3
5086,77.5,733.35,3,3
5087,47.2,356.97,2,2
5088,63.4,578.11,3,1
5089,88.6,780.13,3,3
5090,94.1,814.65,3,3
5091,63.6,537.46,1,1
5092,40.5,413.8,2,2
5093,80.6,561.41,1,1
5094,31.2,251.36,0,0
5095,66.2,355.08,1,1
5096,71.7,628.4,3,3
5097,96.6,586.81,1,3
5098,14.9,212.84,0,2
5099,82.4,438.79,1,1
5100,27.3,347.51,2,2
5101,100.0,597.6,1,3
5102,50.6,855.28,3,3
5103,66.1,663.65,3,3
5104,51.5,539.26,2,1
5105,94.4,542.27,1,1
5106,100.0,546.35,1,1
5107,29.5,358.17,2,2
5108,85.4,570.2,1,1
5109,23.6,326.71,2,2
5110,23.3,176.5,0,0
5111,52.3,264.24,0,0
5112,73.8,474.29,1,1
5113,53.7,326.98,2,0
5114,82.9,593.69,3,3
5115,53.1,493.93,2,1
5116,64.8,587.03,3,1
5117,23.0,336.58,2,2
5118,88.5,744.06,3,3
5119,43.4,349.32,2,2
5120,2.5,296.88,0,2
5121,66.8,342.05,1,1
5122,26.4,587.66,2,2
5123,0.1,302.08,0,2
5124,50.5,169.72,0,0
5125,100.0,802.73,3,3
5126,51.2,668.73,3,3
5127,53.6,620.19,3,3
5128,33.7,377.82,2,2
5129,86.7,642.51,3,3
5130,15.0,110.1,0,0
5131,62.2,183.91,0,0
5132,47.6,190.37,0,0
5133,57.4,390.76,2,1
5134,72.8,596.09,3,3
5135,13.6,447.7,2,2
5136,31.3,396.2,2,2
5137,61.2,407.45,2,1
5138,32.0,357.95,2,2
5139,38.9,15.26,0,0
5140,35.9,351.86,2,2
5141,53.8,358.15,2,0
5142,41.4,294.04,0,0
5143,70.1,417.58,1,1
5144,72.0,635.11,3,3
5145,42.5,298.8,0,0
5146,47.3,289.24,0,0
5147,23.6,425.97,2,2
5148,46.8,233.97,0,0
5149,26.0,384.06,2,2
5150,42.4,459.37,2,2
5151,42.6,142.05,0,0
5152,27.4,396.09,2,2
5153,57.7,554.91,2,1
5154,36.3,315.9,0,2
5155,92.4,673.18,3,3
5156,35.7,438.8,2,2
5157,34.1,352.16,2,2
5158,0.0,248.83,0,2
5159,46.7,140.2,0,0
5160,76.3,537.33,1,1
5161,100.0,516.44,1,1
5162,67.3,329.24,1,1
5163,76.5,602.17,3,3
5164,64.1,760.84,3,3
5165,96.1,615.6,3,3
