account_id,industry,seats,tenure_months,health_score,contacted_support,churned
3995,Retail,92,26,70.7,0,0
3996,Retail,307,12,98.3,0,0
3997,Health,155,24,35.6,1,1
3998,Media,77,36,37.5,1,0
3999,Retail,177,42,42.7,0,1
4000,Finance,76,28,53.4,1,0
4001,Retail,94,24,63.9,0,0
4002,SaaS,357,13,19.3,1,1
4003,Retail,359,11,81.6,0,0
4004,SaaS,225,22,34.4,1,1
4005,Media,299,8,82.5,1,0
4006,Health,345,19,81.0,0,0
4007,Health,70,13,40.5,1,0
4008,Retail,229,36,41.4,0,1
4009,Retail,380,39,44.4,1,1
4010,SaaS,89,24,28.0,1,1
4011,Health,336,26,38.3,1,1
4012,Health,201,5,27.6,1,1
4013,Media,58,25,59.6,0,0
4014,SaaS,304,21,44.3,0,0
4015,Finance,27,22,63.2,1,0
4016,Finance,301,32,41.9,0,1
4017,SaaS,99,33,59.4,1,0
4018,Media,55,13,81.9,0,0
4019,Retail,185,30,65.9,0,0
4020,Finance,24,12,25.2,1,1
4021,Health,59,15,86.3,0,0
4022,Retail,208,30,30.4,1,0
4023,Finance,102,31,34.0,1,1
4024,Retail,103,27,40.4,1,0
4025,Media,105,28,52.6,1,0
4026,Health,200,32,49.8,1,0
4027,Health,262,36,77.3,0,0
4028,Retail,364,12,54.8,1,0
4029,SaaS,210,46,41.9,0,0
4030,Media,178,34,53.8,1,1
4031,SaaS,31,15,87.5,0,0
4032,Health,207,23,77.1,0,0
4033,Retail,318,14,71.4,0,0
4034,Media,125,25,32.5,1,1
4035,Health,160,38,48.0,0,0
4036,Health,72,24,12.6,1,1
4037,Finance,102,9,63.1,1,0
4038,Media,283,2,73.0,0,0
4039,Health,396,6,69.1,0,1
4040,Media,212,20,62.9,0,0
4041,Retail,318,31,15.0,1,1
4042,Finance,307,26,75.5,0,0
4043,Finance,107,19,59.5,0,0
4044,Retail,166,39,91.8,0,0
4045,SaaS,335,11,36.3,0,1
4046,Media,330,23,35.9,1,1
4047,Media,159,5,27.5,1,1
4048,Finance,63,28,37.9,0,1
4049,Retail,324,34,90.3,0,0
4050,Media,389,37,47.2,1,1
4051,Retail,334,19,54.9,1,0
4052,Finance,283,4,74.5,0,0
4053,SaaS,329,12,58.4,0,0
4054,Media,88,5,88.2,0,0
4055,Health,104,38,77.5,0,0
4056,Health,84,1,31.1,0,1
4057,Health,147,8,22.2,1,0
4058,Media,272,12,38.1,0,1
4059,Health,214,29,81.7,0,0
4060,Health,336,9,86.3,0,0
4061,SaaS,240,42,47.1,1,1
4062,SaaS,199,25,75.3,0,0
4063,Media,250,29,52.3,0,1
4064,SaaS,353,20,40.9,1,1
4065,Retail,397,14,45.5,1,1
4066,Retail,293,3,48.4,1,0
4067,Retail,109,27,58.3,0,0
4068,SaaS,310,10,27.5,1,0
4069,Media,168,18,26.2,1,1
4070,Media,257,8,51.2,1,1
4071,Finance,10,21,60.4,0,0
4072,Finance,183,36,69.8,0,0
4073,SaaS,17,2,15.0,1,1
4074,SaaS,65,3,64.1,0,1
4075,SaaS,63,36,65.5,0,0
4076,SaaS,130,44,47.9,1,0
4077,Media,397,10,6.2,1,1
4078,Media,65,34,77.3,0,0
4079,Retail,323,8,45.7,0,0
4080,Health,311,33,61.1,0,0
4081,Health,130,12,82.8,0,0
4082,Retail,343,26,28.7,1,1
4083,Media,11,14,40.6,1,0
4084,Retail,335,29,86.4,0,0
4085,SaaS,90,33,42.9,0,1
4086,Finance,242,21,74.2,0,0
4087,Finance,277,9,58.9,1,0
4088,Media,118,36,70.1,1,0
4089,Media,186,8,51.5,0,0
4090,Health,131,28,54.4,1,1
4091,Health,141,33,71.9,1,1
4092,Health,397,12,46.7,1,1
4093,Health,42,21,53.7,0,0
4094,Media,72,38,71.7,0,0
4095,SaaS,172,7,57.1,0,0
4096,Retail,293,45,49.3,1,1
4097,Media,49,11,4.2,1,1
4098,Retail,220,12,26.1,0,1
4099,Media,73,30,30.4,0,1
4100,Health,95,34,61.1,0,0
4101,Health,132,41,41.3,1,0
4102,SaaS,149,8,82.9,0,1
4103,Finance,267,45,72.7,0,0
4104,Finance,138,36,59.6,1,0
4105,SaaS,339,42,26.5,1,1
4106,Health,174,17,61.6,0,1
4107,Finance,378,35,83.4,0,0
4108,SaaS,197,9,16.4,1,1
4109,SaaS,147,19,44.3,1,0
4110,SaaS,33,25,75.6,0,0
4111,Retail,208,41,42.9,1,1
4112,Media,178,4,28.3,1,1
4113,Health,309,29,59.5,0,0
4114,Retail,75,29,55.1,1,1
4115,SaaS,173,47,33.4,1,1
4116,SaaS,387,13,88.6,0,0
4117,Finance,232,35,23.4,1,1
4118,Finance,126,36,33.8,0,1
4119,Media,299,15,24.0,1,1
4120,Retail,336,16,46.0,1,0
4121,Media,303,27,59.5,0,1
4122,Media,364,2,31.7,0,1
4123,Retail,219,26,23.5,1,1
4124,Health,227,10,86.6,0,0
4125,Health,203,5,21.8,1,1
4126,Media,156,5,22.3,1,1
4127,SaaS,288,20,90.2,0,0
4128,Health,187,46,25.9,1,1
4129,Finance,78,34,57.5,0,0
4130,Retail,3,18,45.8,1,1
4131,Finance,224,23,81.2,0,0
4132,Health,135,22,26.7,1,1
4133,Health,388,4,47.6,1,0
4134,Retail,22,31,86.2,0,0
4135,Media,368,41,76.8,1,0
4136,Retail,369,27,47.8,0,0
4137,Health,83,41,42.7,1,1
4138,Retail,172,25,73.5,0,0
4139,Finance,148,3,15.3,1,1
4140,Retail,115,14,21.8,1,1
4141,Media,371,36,19.9,1,1
4142,SaaS,176,43,76.9,1,0
4143,SaaS,128,19,77.3,0,0
4144,SaaS,357,34,68.1,0,0
4145,Health,203,38,52.5,0,0
4146,Finance,149,6,52.3,0,0
4147,Retail,350,34,67.2,0,0
4148,SaaS,231,17,75.9,0,0
4149,Health,188,47,46.9,0,0
4150,Health,127,45,39.5,0,1
4151,SaaS,278,40,86.1,0,0
4152,Health,38,7,43.3,0,0
4153,Finance,288,10,50.2,1,1
4154,Finance,73,21,24.3,1,0
4155,Health,252,36,23.9,1,1
4156,Retail,102,37,45.6,1,1
4157,Media,321,41,52.2,1,0
4158,Finance,282,3,64.2,1,0
4159,Retail,182,35,66.7,0,1
4160,Finance,123,43,48.6,0,0
4161,Health,156,10,29.7,0,1
4162,SaaS,170,34,44.9,1,1
4163,Media,370,44,16.5,1,0
4164,SaaS,244,32,56.3,0,0
4165,SaaS,226,15,32.4,1,1
4166,Health,119,45,88.5,0,0
4167,Media,315,45,67.9,0,0
4168,Finance,302,43,44.5,1,0
4169,Health,177,16,79.8,0,1
4170,Media,212,11,46.5,1,1
4171,Health,220,36,18.1,1,1
4172,Media,211,40,29.3,1,1
4173,SaaS,62,27,32.7,1,1
4174,Retail,20,20,29.2,1,1
4175,Health,380,43,83.1,0,0
4176,Retail,62,27,40.7,1,0
4177,Retail,280,17,71.2,0,1
4178,Media,142,26,80.6,0,0
4179,Retail,279,35,22.7,1,1
4180,Media,99,43,40.9,0,1
4181,SaaS,286,42,20.1,1,1
4182,Health,167,10,44.5,1,0
4183,Retail,235,42,57.0,1,0
4184,Finance,331,28,14.0,1,1
4185,Health,59,31,51.9,1,1
4186,Finance,234,34,38.1,1,1
4187,SaaS,366,41,14.8,1,1
4188,Health,217,14,58.7,0,1
4189,Health,32,44,15.9,1,1
4190,SaaS,44,28,70.6,0,0
4191,Retail,81,19,40.8,0,1
4192,Retail,257,38,79.6,0,0
4193,Health,116,3,27.1,0,1
4194,SaaS,249,11,33.7,1,1
4195,Retail,289,18,75.1,0,0
4196,Retail,247,14,56.8,0,0
4197,Health,350,11,49.4,1,0
4198,Media,46,6,56.0,1,0
4199,Media,52,26,14.0,1,1
4200,Health,228,29,39.5,1,0
4201,SaaS,139,22,68.5,0,0
4202,Finance,271,16,22.0,0,1
4203,SaaS,314,15,52.4,0,1
4204,SaaS,36,26,90.5,0,0
4205,Retail,32,23,64.1,1,0
4206,SaaS,248,31,50.3,1,1
4207,Media,264,16,66.1,0,0
4208,Health,181,11,39.1,0,1
4209,SaaS,298,10,39.9,1,1
4210,Media,153,34,31.4,1,0
4211,Retail,235,14,67.4,0,1
4212,Finance,390,36,45.3,1,0
4213,Finance,140,22,81.5,1,0
4214,Media,188,35,56.2,0,0
4215,Health,56,30,42.4,1,1
4216,Finance,173,13,66.3,1,0
4217,Retail,172,3,82.4,0,0
4218,Health,339,2,58.8,0,0
4219,Retail,200,43,63.4,1,0
4220,SaaS,108,1,77.6,0,0
4221,Media,355,16,87.4,0,0
4222,Health,36,4,39.4,1,1
4223,SaaS,256,46,95.4,0,0
4224,Retail,331,21,42.8,1,1
4225,SaaS,60,13,40.8,1,1
4226,Health,324,16,51.7,1,0
4227,Retail,133,12,25.4,1,1
4228,SaaS,205,27,22.2,1,1
4229,Media,324,7,80.6,0,0
4230,Health,374,34,75.5,0,0
4231,Finance,54,25,44.6,1,1
4232,SaaS,240,21,65.3,0,0
4233,Health,326,41,43.8,0,1
4234,SaaS,217,4,86.9,0,0
4235,Retail,344,36,57.0,0,0
4236,Health,84,25,56.1,0,0
4237,Finance,93,17,15.7,1,1
4238,Retail,24,8,50.9,1,1
4239,Media,48,39,55.2,0,0
4240,Finance,70,40,68.9,0,0
4241,Health,41,5,30.3,1,0
4242,SaaS,97,17,46.9,0,0
4243,SaaS,266,30,68.0,0,0
4244,Finance,242,10,38.1,1,1
4245,Media,292,16,10.4,1,1
4246,Health,127,27,87.6,0,0
4247,Retail,86,9,82.5,0,0
4248,Finance,67,42,35.5,1,0
4249,Media,379,45,67.6,0,0
4250,Media,292,32,39.3,1,1
4251,Finance,149,17,73.9,0,1
4252,Retail,384,25,32.5,0,1
4253,Health,181,44,59.3,1,0
4254,Media,208,34,68.3,0,0
4255,Finance,145,32,90.7,0,0
4256,Media,36,44,46.9,1,0
4257,SaaS,298,38,46.2,0,1
4258,Retail,124,9,47.9,0,1
4259,Retail,203,38,51.6,1,0
4260,Health,28,3,70.9,0,0
4261,Media,46,22,81.9,0,0
4262,Finance,394,5,28.7,1,0
4263,SaaS,151,47,86.1,0,1
4264,Finance,142,19,67.7,0,1
4265,Health,134,45,62.1,0,1
4266,Finance,271,11,46.3,0,0
4267,Media,191,38,54.5,1,1
4268,Retail,295,44,59.1,1,0
4269,Retail,194,46,31.3,0,0
4270,Media,315,2,41.6,1,0
4271,Media,360,16,44.9,1,1
4272,Health,121,2,48.4,1,0
4273,Retail,12,9,30.4,0,0
4274,Health,135,29,29.0,1,1
4275,Health,371,18,68.8,1,0
4276,Media,206,23,73.1,1,0
4277,Health,83,45,71.4,1,0
4278,Retail,46,46,67.8,0,0
4279,Finance,148,12,75.4,0,0
4280,Finance,212,9,70.6,0,0
4281,Retail,116,1,51.6,1,1
4282,Finance,74,43,42.5,1,0
4283,Media,207,25,53.1,0,0
4284,Health,277,19,65.7,0,1
4285,Finance,5,18,62.8,0,0
4286,Health,250,38,31.0,1,1
4287,SaaS,246,43,81.1,0,0
4288,Health,309,14,38.6,0,1
4289,Finance,76,37,42.1,1,0
4290,Media,86,13,70.2,0,0
4291,Retail,372,2,42.0,1,1
4292,Media,85,15,28.0,1,1
4293,Health,378,12,68.0,0,1
4294,Retail,154,26,25.7,1,1
4295,Health,399,37,35.2,0,1
4296,Health,332,16,17.1,1,1
4297,Media,385,16,69.6,1,0
4298,Media,73,37,51.2,1,1
4299,Finance,148,36,19.0,1,1
4300,Finance,166,23,70.2,0,1
4301,SaaS,72,43,27.5,1,1
4302,Finance,257,20,68.6,1,0
4303,Media,20,20,59.2,1,0
4304,SaaS,108,4,67.6,0,0
4305,Finance,97,29,54.1,0,0
4306,Finance,399,41,79.2,0,0
4307,Retail,303,23,27.4,1,1
4308,Finance,49,35,47.3,0,0
4309,Health,282,2,77.9,0,0
4310,Retail,253,14,65.9,0,1
4311,SaaS,372,25,73.8,0,0
4312,SaaS,361,32,84.5,0,0
4313,Finance,49,44,39.6,1,1
4314,Health,153,3,70.8,0,0
4315,Finance,348,1,68.2,0,0
4316,Retail,97,28,40.8,0,1
4317,Health,315,29,53.6,0,1
4318,Finance,243,39,38.4,1,0
4319,Media,195,30,41.0,0,1
4320,Finance,216,8,22.6,1,1
4321,Finance,234,33,65.6,0,0
4322,Finance,22,17,52.9,1,1
4323,Media,9,43,80.9,0,0
4324,SaaS,268,43,86.7,0,0
4325,Retail,338,39,93.0,0,0
4326,Media,394,7,17.1,1,1
4327,Retail,182,11,71.8,0,0
4328,Health,219,13,47.5,0,0
4329,Media,99,6,49.5,1,0
4330,SaaS,336,41,65.1,0,1
4331,Media,306,22,92.1,0,0
4332,Media,121,5,56.1,1,0
4333,SaaS,334,19,23.5,0,1
4334,Finance,157,15,67.8,0,1
4335,Retail,338,44,82.0,0,0
4336,Health,210,47,66.9,0,0
4337,Finance,222,37,22.0,1,1
4338,Health,8,37,67.8,1,0
4339,Finance,61,40,70.0,0,0
4340,SaaS,230,9,42.4,1,0
4341,Health,113,12,62.0,1,0
4342,SaaS,384,1,57.5,1,1
4343,Finance,56,28,30.2,1,0
4344,Finance,188,36,32.2,0,1
4345,Finance,302,1,68.1,0,0
4346,SaaS,386,25,45.4,1,1
4347,Health,195,8,62.4,0,0
4348,Retail,200,24,39.8,1,1
4349,Finance,31,21,59.1,0,0
4350,SaaS,159,9,45.4,1,1
4351,Media,19,28,20.3,1,1
4352,Finance,269,13,57.0,0,1
4353,Media,379,6,97.0,0,0
4354,Finance,196,21,58.1,1,1
4355,SaaS,6,44,89.5,0,0
4356,Finance,149,6,62.2,1,0
4357,Health,244,12,55.4,1,0
4358,Finance,289,41,85.1,0,0
4359,SaaS,212,37,92.8,0,0
4360,Health,365,34,64.4,1,0
4361,SaaS,182,22,7.3,1,1
4362,Media,160,14,24.7,1,1
4363,Finance,146,6,30.5,0,1
4364,Media,281,46,8.8,0,1
4365,Media,51,3,71.2,0,1
4366,Media,308,23,48.4,0,1
4367,Media,291,1,56.6,0,0
4368,Health,189,5,22.4,1,1
4369,Health,368,36,41.9,0,1
4370,Health,392,21,1.9,1,1
4371,Health,329,9,58.0,0,0
4372,Retail,68,26,43.5,0,1
4373,Finance,207,1,73.0,1,1
4374,Finance,337,25,35.3,1,0
4375,Finance,67,18,43.8,1,0
4376,Retail,53,22,48.7,0,0
4377,Retail,239,18,58.2,0,0
4378,Retail,22,11,39.3,1,0
4379,Health,319,10,35.1,1,0
4380,Finance,237,3,73.8,1,0
4381,Media,192,5,25.7,1,1
4382,Finance,273,29,41.6,1,1
4383,Media,248,34,13.0,1,1
4384,Finance,3,17,10.9,1,1
4385,Health,110,10,26.3,1,0
4386,Retail,382,6,34.9,1,0
4387,Health,300,38,59.0,0,0
4388,Retail,167,7,34.4,1,1
4389,Retail,133,39,17.9,1,1
4390,SaaS,7,25,71.3,0,1
4391,Finance,228,22,59.8,0,1
4392,SaaS,346,37,91.7,0,0
4393,Finance,99,31,63.8,0,1
4394,SaaS,170,2,59.6,0,0
4395,SaaS,221,29,60.6,0,1
4396,SaaS,348,8,64.6,0,0
4397,Health,134,46,58.7,0,1
4398,SaaS,123,8,45.4,1,1
4399,Media,247,47,69.2,0,0
4400,Finance,261,3,42.0,1,1
4401,Health,82,39,59.0,0,1
4402,Finance,276,7,48.2,1,0
4403,Media,137,6,73.8,0,0
4404,SaaS,207,40,18.2,1,1
4405,Health,333,1,40.7,1,0
4406,Media,29,5,90.7,0,0
4407,Retail,324,40,43.5,0,0
4408,SaaS,89,40,20.2,1,0
4409,SaaS,313,32,61.0,1,0
4410,Media,287,8,72.6,1,0
4411,Finance,89,16,47.2,1,0
4412,Media,86,7,74.6,0,0
4413,Health,52,30,42.0,0,1
4414,Media,97,17,66.9,0,1
4415,Retail,333,38,36.6,1,1
4416,Retail,217,39,59.5,0,1
4417,Health,212,29,63.9,0,1
4418,Health,202,26,21.7,1,0
4419,Health,259,12,58.6,1,0
4420,Finance,29,1,80.6,0,0
4421,Finance,153,36,62.5,0,0
4422,Media,3,43,14.2,1,1
4423,Health,280,34,29.0,1,0
4424,Media,282,38,37.4,0,1
4425,SaaS,274,8,27.9,1,0
4426,Finance,351,17,52.7,0,0
4427,Media,292,45,76.7,0,0
4428,Finance,389,43,93.2,0,0
4429,SaaS,150,4,48.8,1,1
4430,SaaS,131,16,18.4,1,1
4431,SaaS,254,19,90.2,0,0
4432,Health,88,38,50.5,0,1
4433,SaaS,338,46,34.5,1,1
4434,Retail,189,29,86.2,0,0
4435,Finance,269,41,41.8,1,0
4436,Retail,29,47,87.4,0,0
4437,SaaS,195,16,39.0,1,1
4438,Health,88,8,92.9,0,0
4439,Finance,91,36,57.6,1,0
4440,Health,186,15,37.3,1,0
4441,SaaS,303,36,70.0,0,1
4442,Media,318,14,39.8,0,1
4443,Health,156,28,50.8,1,1
4444,Media,369,24,69.6,1,0
4445,SaaS,90,17,62.3,0,1
4446,Health,125,8,63.5,0,1
4447,Finance,183,31,37.0,1,1
4448,Media,243,14,56.6,1,0
4449,Finance,352,9,19.6,1,1
4450,SaaS,292,45,77.7,0,0
4451,Retail,119,4,14.0,1,1
4452,Health,229,4,42.0,0,0
4453,Retail,209,3,52.8,1,1
4454,Health,43,37,42.7,0,1
4455,Health,359,3,80.7,0,1
4456,Media,112,25,68.3,0,0
4457,SaaS,121,35,16.4,1,1
4458,Retail,392,23,55.6,1,1
4459,Health,83,3,38.4,1,1
4460,Health,82,7,58.4,1,0
4461,SaaS,232,31,23.6,1,1
4462,Media,395,27,51.1,0,0
4463,Health,300,1,71.7,1,0
4464,Health,163,23,74.5,0,0
4465,Media,296,15,74.5,0,0
4466,Retail,244,35,49.9,1,0
4467,Media,212,23,33.4,1,1
4468,SaaS,315,26,56.4,1,0
4469,Media,208,8,75.8,0,0
4470,Media,33,35,32.8,1,1
4471,Retail,205,42,22.1,1,1
4472,Finance,174,7,18.9,1,1
4473,Health,235,18,56.9,0,0
4474,Health,180,37,73.5,1,0
4475,Media,238,12,37.6,1,1
4476,Health,256,14,66.4,1,0
4477,Finance,131,45,22.3,1,1
4478,Retail,64,17,82.3,0,0
4479,Finance,375,26,35.6,1,1
4480,SaaS,189,6,53.2,1,1
4481,Media,118,42,60.1,0,1
4482,Retail,281,47,76.3,1,0
4483,Finance,233,42,42.7,1,0
4484,Retail,321,7,45.0,1,1
4485,Finance,295,26,18.8,1,1
4486,Health,14,15,24.5,1,1
4487,Finance,311,38,36.3,0,1
4488,Media,308,22,80.6,0,0
4489,Media,99,40,47.0,0,0
4490,SaaS,387,20,73.8,0,0
4491,Retail,357,22,78.5,0,1
4492,Finance,133,2,40.2,0,0
4493,Retail,365,45,86.5,0,0
4494,Media,139,1,40.7,1,0
4495,Finance,339,37,62.0,1,0
4496,SaaS,19,45,60.1,0,1
4497,SaaS,104,5,65.4,1,0
4498,Retail,119,22,83.9,0,0
4499,Media,23,19,41.5,1,1
4500,Media,36,31,18.5,0,0
4501,Finance,188,18,68.1,0,0
4502,Media,356,17,36.9,1,0
4503,SaaS,85,10,54.4,1,0
4504,Retail,348,23,52.4,0,1
4505,Retail,358,36,41.7,1,1
4506,Media,167,32,34.6,1,1
4507,Health,78,47,76.8,1,1
4508,Retail,362,24,80.5,0,0
4509,Health,34,7,51.2,1,1
4510,Finance,318,30,95.4,0,0
4511,Media,338,25,41.4,0,1
4512,Retail,172,38,85.5,0,0
4513,Retail,329,13,30.2,1,0
4514,SaaS,30,32,66.1,0,0
4515,Finance,154,20,66.9,0,0
4516,Health,327,5,39.9,1,1
4517,SaaS,111,44,41.6,1,0
4518,Finance,169,31,72.2,0,0
4519,Health,109,40,45.9,0,1
4520,Finance,310,15,7.8,1,1
4521,Media,330,30,50.1,1,0
4522,Health,302,28,47.6,0,1
4523,Media,182,13,63.2,0,0
4524,Finance,182,37,28.1,1,0
4525,Media,332,43,53.2,1,1
4526,SaaS,176,16,38.7,1,1
4527,Media,151,1,77.5,0,1
4528,Finance,378,32,61.2,0,0
4529,Finance,149,29,47.3,1,0
4530,Finance,104,20,70.8,0,0
4531,SaaS,82,3,20.6,1,1
4532,Media,143,14,82.1,0,0
4533,Media,328,19,68.6,1,0
4534,Media,311,47,44.3,0,0
4535,Retail,241,32,39.4,1,1
4536,SaaS,179,47,90.5,0,0
4537,SaaS,22,35,28.6,1,1
4538,Retail,315,5,82.7,1,0
4539,Health,370,33,26.1,1,1
4540,Finance,149,16,6.4,1,1
4541,Media,133,37,74.5,0,0
4542,Finance,208,36,13.3,1,1
4543,Finance,8,23,26.7,1,1
4544,SaaS,237,38,71.1,0,1
4545,SaaS,50,38,37.2,1,0
4546,Retail,25,41,45.5,1,1
4547,Health,66,38,67.5,1,1
4548,Retail,72,8,34.7,0,0
4549,Finance,356,1,62.2,1,0
4550,Media,90,35,14.3,1,1
4551,Health,134,10,83.4,0,0
4552,Retail,84,41,76.2,0,0
4553,Finance,16,3,56.0,1,1
4554,Health,151,13,72.5,0,0
4555,SaaS,29,41,83.6,0,0
4556,Health,222,2,46.7,1,0
4557,Health,109,31,87.9,0,0
4558,Health,226,39,37.0,1,1
4559,Health,256,36,61.5,0,1
4560,SaaS,379,10,81.6,0,0
4561,Finance,23,20,21.0,1,1
4562,SaaS,373,33,21.9,1,1
4563,Retail,300,30,78.2,0,0
4564,Health,374,1,91.8,0,0
4565,Health,74,45,67.7,0,0
4566,Retail,177,9,79.9,1,0
4567,SaaS,186,10,81.6,0,0
4568,Finance,267,17,27.4,1,0
4569,Retail,183,10,76.3,0,1
4570,Retail,321,5,38.7,1,1
4571,Health,320,35,48.6,1,0
4572,Media,167,33,88.2,0,0
4573,Finance,316,46,76.5,0,0
4574,Retail,311,35,72.0,0,0
4575,SaaS,27,4,83.3,0,0
4576,SaaS,316,46,51.0,1,0
4577,Health,68,17,39.0,0,0
4578,Health,381,25,44.0,0,1
4579,SaaS,77,16,68.9,0,0
4580,SaaS,67,34,28.1,0,1
4581,SaaS,329,4,63.8,1,1
4582,Finance,133,28,68.5,0,0
4583,Retail,207,31,12.7,1,1
4584,SaaS,191,24,41.3,1,1
4585,SaaS,127,8,15.3,1,1
4586,Retail,160,19,52.9,1,0
4587,Finance,179,15,47.4,0,1
4588,Health,115,38,64.7,0,0
4589,Health,284,17,33.6,1,0
4590,Finance,211,46,92.8,0,0
4591,SaaS,29,29,44.1,0,0
4592,Health,170,30,33.1,1,1
4593,Media,265,12,62.1,0,0
4594,SaaS,30,37,68.0,0,0
4595,Finance,176,9,75.6,0,0
4596,SaaS,109,33,11.2,1,1
4597,Retail,153,37,47.4,1,0
4598,Retail,48,15,52.1,1,0
4599,Finance,355,33,18.3,1,1
4600,SaaS,139,24,82.7,0,0
4601,Media,61,23,59.1,0,1
4602,Health,242,11,44.4,1,1
4603,Retail,110,3,80.5,0,0
4604,Finance,384,11,49.6,1,1
4605,Finance,73,5,86.0,0,0
4606,Media,83,16,37.2,1,0
4607,Health,396,28,76.7,0,0
4608,Finance,115,37,27.4,1,1
4609,Health,251,33,52.3,0,1
4610,Retail,211,16,28.6,1,1
4611,Health,7,40,62.9,0,0
4612,Media,111,41,55.6,0,0
4613,Retail,334,35,47.2,1,1
4614,SaaS,43,2,15.0,1,1
4615,SaaS,153,21,74.6,0,0
4616,Retail,362,4,60.9,0,0
4617,Media,366,33,49.6,1,1
4618,Health,280,40,47.0,1,1
4619,Finance,326,30,57.6,0,0
4620,Retail,261,40,47.9,1,1
4621,SaaS,373,16,87.5,0,0
4622,SaaS,225,33,84.2,1,0
4623,Finance,103,12,33.6,1,1
4624,Retail,340,46,79.5,0,0
4625,Media,322,8,59.8,1,0
4626,Health,258,26,55.7,1,0
4627,Health,201,43,72.0,0,0
4628,Retail,356,32,27.8,1,1
4629,SaaS,312,28,80.5,0,0
4630,SaaS,206,27,69.7,0,0
4631,Health,247,29,66.0,1,0
4632,SaaS,186,28,85.8,0,0
4633,Retail,269,36,26.5,1,1
4634,Health,50,30,53.5,1,0
4635,SaaS,98,22,41.5,1,0
4636,Finance,175,10,65.6,0,0
4637,Health,189,25,70.3,0,0
4638,Media,272,22,48.2,0,0
4639,Finance,127,16,83.2,0,0
4640,Retail,342,29,47.6,0,1
4641,SaaS,389,15,81.5,0,0
4642,Health,380,34,48.5,1,1
4643,Health,217,33,80.2,0,0
4644,Finance,57,42,29.1,1,1
4645,SaaS,154,7,48.6,1,0
4646,SaaS,376,42,36.4,0,1
4647,SaaS,245,28,61.4,0,0
4648,Media,272,24,40.6,1,0
4649,Finance,346,24,44.2,0,1
4650,Media,163,31,85.3,0,0
4651,Health,368,17,46.5,1,0
4652,Health,392,7,30.6,0,1
4653,Health,67,24,42.7,0,0
4654,Health,161,7,75.6,1,0
4655,Finance,275,19,19.5,1,1
4656,SaaS,95,16,24.3,1,0
4657,Finance,368,11,35.0,1,1
4658,Health,168,2,20.3,1,1
4659,Health,322,36,78.9,0,0
4660,Media,166,31,22.9,1,0
4661,Health,248,27,60.8,0,0
4662,Finance,102,12,36.8,1,0
4663,Retail,103,22,72.7,0,0
4664,Finance,309,4,79.2,0,0
4665,Media,280,25,83.9,0,1
4666,SaaS,51,28,67.0,0,0
4667,Media,283,10,66.5,0,0
4668,Finance,351,19,64.3,0,0
4669,Retail,204,11,37.2,1,0
4670,Finance,37,23,64.3,0,0
4671,Retail,345,39,64.9,0,1
4672,Retail,94,24,64.5,0,0
4673,SaaS,122,24,55.1,0,1
4674,Media,156,47,26.5,1,1
4675,Media,67,13,60.7,0,1
4676,Retail,74,28,23.9,1,0
4677,Health,391,13,49.8,1,1
4678,Retail,118,23,65.4,0,1
4679,Health,171,16,42.8,0,1
4680,SaaS,203,36,48.6,1,1
4681,SaaS,191,32,78.3,0,0
4682,Health,242,15,39.6,1,1
4683,Health,136,16,74.1,0,0
4684,Health,269,17,55.1,0,0
4685,Finance,189,44,55.4,0,0
4686,Retail,25,33,30.2,1,1
4687,Health,294,45,32.1,1,1
4688,Finance,41,8,58.4,1,0
4689,Health,149,27,65.2,1,0
4690,Retail,214,20,45.9,0,1
4691,SaaS,15,19,86.5,0,0
4692,Retail,21,47,12.5,1,1
4693,Retail,188,42,40.5,1,1
4694,Retail,379,13,74.9,0,0
4695,Media,97,33,51.1,1,0
4696,Retail,25,40,24.2,1,1
4697,Media,240,18,29.1,0,0
4698,SaaS,16,42,41.9,1,1
4699,Retail,136,2,35.4,1,1
4700,Finance,198,28,37.3,1,1
4701,Media,179,34,26.8,1,1
4702,Health,47,1,53.5,0,0
4703,Media,379,21,33.9,1,1
4704,Media,226,16,88.9,0,0
4705,Media,148,15,39.9,1,0
4706,Finance,366,41,56.6,1,0
4707,Retail,271,39,53.6,1,0
4708,SaaS,79,18,75.1,0,0
4709,Media,366,16,59.6,0,1
4710,Health,291,17,42.8,1,1
4711,Finance,40,39,74.8,0,0
4712,SaaS,359,20,38.8,1,0
4713,Health,206,11,66.1,0,0
4714,Retail,83,33,58.6,0,0
4715,SaaS,208,15,56.1,0,0
4716,Retail,275,41,51.2,0,1
4717,Retail,187,6,65.5,0,0
4718,Media,262,31,57.8,0,0
4719,Media,18,36,63.4,1,0
4720,Media,140,9,10.7,1,1
4721,SaaS,287,7,47.3,1,1
4722,SaaS,247,14,46.5,0,1
4723,Media,283,4,38.2,1,1
4724,Health,289,32,39.2,1,0
4725,Finance,20,19,56.9,0,0
4726,Health,361,32,18.3,1,1
4727,Retail,322,13,47.5,0,0
4728,Health,62,40,45.4,1,1
4729,Retail,23,42,21.9,1,1
4730,Health,60,46,56.2,1,0
4731,Media,7,20,44.2,1,0
4732,Finance,335,39,66.1,0,0
4733,SaaS,165,37,83.8,0,0
4734,Media,36,26,71.3,0,0
4735,Media,130,10,56.7,0,1
4736,Finance,306,37,22.1,1,1
4737,Finance,389,19,96.9,0,0
4738,Finance,52,24,63.2,0,1
