customer_id,segment,signup_channel,engagement_score,tenure_months,referred_friend,ltv_usd
2426,consumer,paid,66.8,21,1,1376.97
2427,prosumer,paid,25.4,9,0,354.51
2428,smb,organic,52.3,20,0,944.34
2429,consumer,partner,20.6,6,0,72.04
2430,consumer,paid,85.2,28,0,2012.21
2431,consumer,partner,31.9,10,0,269.18
2432,consumer,partner,62.8,21,0,1119.4
2433,consumer,paid,12.7,1,0,53.6
2434,consumer,paid,44.5,12,0,475.59
2435,prosumer,paid,32.0,15,0,353.05
2436,consumer,organic,68.1,19,0,1179.08
2437,consumer,paid,64.0,15,0,995.56
2438,consumer,paid,51.4,22,0,1125.7
2439,prosumer,organic,14.9,5,0,110.45
2440,consumer,paid,79.4,23,0,1618.51
2441,consumer,partner,82.1,19,0,1430.13
2442,prosumer,partner,62.7,19,0,1077.65
2443,prosumer,partner,92.8,24,0,2066.65
2444,consumer,partner,53.9,27,0,1450.83
2445,consumer,partner,29.4,10,0,288.38
2446,consumer,paid,0.9,1,0,0.0
2447,consumer,partner,36.4,4,0,174.69
2448,consumer,partner,49.9,9,0,444.05
2449,smb,paid,78.8,19,1,1411.25
2450,consumer,partner,79.3,21,1,1544.14
2451,consumer,paid,59.0,16,0,859.59
2452,prosumer,paid,62.7,8,0,604.73
2453,prosumer,organic,31.1,7,0,203.41
2454,smb,partner,19.3,7,0,137.59
2455,consumer,paid,25.2,4,0,196.62
2456,smb,organic,61.8,10,0,573.94
2457,prosumer,paid,53.0,18,0,862.27
2458,prosumer,organic,16.2,6,0,87.09
2459,consumer,organic,44.0,14,0,742.5
2460,consumer,paid,15.3,10,0,199.5
2461,consumer,organic,85.9,20,1,1511.68
2462,consumer,organic,35.4,3,0,179.17
2463,consumer,partner,34.1,11,0,264.63
2464,smb,partner,45.6,18,0,824.26
2465,consumer,organic,60.6,18,0,1055.07
2466,consumer,partner,39.0,16,0,590.04
2467,consumer,paid,43.1,11,0,427.32
2468,consumer,organic,51.7,17,1,905.95
2469,smb,organic,55.8,12,0,524.42
2470,consumer,partner,25.9,10,0,196.0
2471,smb,partner,22.6,5,0,175.77
2472,consumer,partner,44.4,15,0,721.07
2473,prosumer,partner,30.5,12,0,405.24
2474,consumer,paid,25.2,10,0,249.07
2475,consumer,paid,10.1,1,0,102.31
2476,consumer,paid,54.4,15,0,822.9
2477,smb,organic,64.0,14,0,797.34
2478,consumer,paid,69.3,18,0,1207.27
2479,prosumer,organic,65.2,20,0,1158.95
2480,prosumer,paid,47.7,14,0,574.78
2481,consumer,organic,13.5,6,0,80.37
2482,prosumer,partner,61.8,13,1,798.7
2483,consumer,organic,77.1,18,1,1375.01
2484,consumer,paid,51.3,25,0,1170.99
2485,smb,partner,27.4,13,0,315.6
2486,consumer,organic,33.1,8,0,312.68
2487,consumer,paid,26.4,7,0,225.69
2488,prosumer,partner,22.7,7,0,177.71
2489,consumer,organic,88.1,26,0,2100.01
2490,prosumer,partner,7.3,3,0,37.87
2491,prosumer,paid,38.7,9,1,303.59
2492,smb,organic,18.2,5,0,77.07
2493,consumer,paid,61.5,16,0,1013.29
2494,consumer,partner,41.2,14,0,560.84
2495,smb,paid,24.4,6,0,4.02
2496,consumer,organic,19.6,11,0,207.1
2497,consumer,partner,44.4,18,0,712.04
2498,smb,organic,17.4,8,0,94.25
2499,consumer,paid,44.3,11,0,450.91
2500,consumer,partner,38.9,14,0,431.36
2501,prosumer,organic,72.8,22,1,1601.9
2502,prosumer,paid,40.7,11,0,453.22
2503,consumer,organic,62.1,24,0,1454.09
2504,prosumer,partner,31.7,7,0,184.71
2505,prosumer,organic,46.3,14,0,564.84
2506,consumer,organic,67.3,19,1,1115.58
2507,consumer,partner,46.6,16,1,708.14
2508,smb,paid,23.4,7,0,153.65
2509,consumer,organic,61.3,21,0,1152.51
2510,consumer,partner,57.2,14,0,732.53
2511,consumer,organic,68.9,15,0,924.65
2512,prosumer,partner,76.4,31,0,2166.22
2513,consumer,paid,50.1,11,0,572.0
2514,prosumer,paid,8.8,4,0,21.06
2515,consumer,paid,38.9,10,0,346.58
2516,smb,organic,67.5,17,0,1217.07
2517,prosumer,partner,62.7,16,0,845.17
2518,prosumer,organic,64.0,18,0,1028.39
2519,consumer,paid,59.9,16,0,778.91
2520,consumer,partner,77.2,15,0,1077.7
2521,smb,organic,27.5,6,0,116.02
2522,prosumer,paid,87.3,21,0,1751.68
2523,consumer,paid,39.9,9,0,462.31
2524,prosumer,organic,47.2,12,0,573.56
2525,prosumer,organic,44.3,11,0,590.45
2526,consumer,organic,55.4,27,0,1401.6
2527,consumer,organic,60.4,20,0,1124.22
2528,prosumer,organic,53.0,11,0,564.9
2529,consumer,partner,47.0,18,0,760.01
2530,consumer,paid,29.6,6,0,247.16
2531,consumer,organic,43.1,16,0,707.88
2532,consumer,paid,76.6,29,0,2089.67
2533,smb,paid,9.1,6,0,65.76
2534,consumer,paid,54.0,16,0,770.76
2535,consumer,partner,32.5,11,0,347.89
2536,consumer,organic,27.3,8,0,188.72
2537,smb,partner,43.5,12,0,572.25
2538,consumer,partner,77.6,18,0,1213.04
2539,consumer,organic,63.8,23,0,1360.86
2540,consumer,partner,48.0,16,0,767.78
2541,consumer,paid,58.1,15,0,800.78
2542,prosumer,paid,89.8,26,1,2288.03
2543,consumer,organic,26.4,11,0,251.9
2544,consumer,partner,72.3,19,0,1298.39
2545,smb,partner,33.0,11,0,352.74
2546,consumer,organic,57.9,20,0,1077.01
2547,smb,paid,16.6,10,0,184.78
2548,prosumer,paid,54.9,12,1,571.04
2549,consumer,partner,18.2,6,0,127.88
2550,consumer,paid,55.9,12,0,684.24
2551,consumer,organic,65.6,28,0,1696.23
2552,prosumer,partner,62.5,16,0,770.73
2553,prosumer,partner,42.4,18,0,721.2
2554,prosumer,paid,24.1,5,0,164.38
2555,consumer,partner,39.6,14,0,521.35
2556,prosumer,paid,57.6,16,1,905.55
2557,smb,partner,61.2,15,0,861.57
2558,consumer,paid,72.7,18,0,1165.82
2559,consumer,organic,23.9,8,0,353.29
2560,prosumer,paid,93.6,31,0,2620.47
2561,consumer,paid,64.7,27,0,1621.44
2562,consumer,organic,47.0,17,0,834.8
2563,consumer,paid,62.0,14,0,862.26
2564,consumer,paid,52.9,11,0,526.29
2565,smb,paid,42.6,19,0,804.62
2566,consumer,paid,62.6,16,0,1056.14
2567,consumer,organic,32.3,8,0,220.73
2568,consumer,paid,50.5,12,0,575.4
2569,smb,paid,46.0,16,0,659.24
2570,smb,paid,63.1,14,0,844.43
2571,smb,paid,42.9,11,0,382.6
2572,consumer,partner,12.6,4,0,177.0
2573,consumer,paid,50.6,15,1,681.53
2574,consumer,organic,55.5,14,0,649.99
2575,smb,partner,28.2,13,0,436.81
2576,consumer,partner,53.8,16,0,867.54
2577,smb,partner,49.0,9,0,495.43
2578,prosumer,partner,42.7,11,0,522.76
2579,consumer,organic,47.1,15,1,583.16
2580,consumer,paid,51.0,12,0,546.05
2581,consumer,partner,28.4,8,0,255.84
2582,consumer,organic,56.1,11,0,556.22
2583,consumer,partner,22.0,13,0,227.12
2584,consumer,organic,73.3,28,0,1922.81
2585,prosumer,paid,26.1,10,0,180.8
2586,prosumer,partner,16.5,4,0,0.0
2587,prosumer,partner,38.5,7,0,321.64
2588,consumer,organic,48.9,11,0,469.7
2589,consumer,partner,9.4,5,0,35.33
2590,prosumer,partner,37.9,12,0,364.35
2591,smb,paid,83.3,18,1,1449.06
2592,smb,partner,67.7,20,0,1133.57
2593,consumer,paid,78.8,23,0,1567.27
2594,smb,paid,35.2,13,0,397.11
2595,consumer,paid,46.0,15,0,692.26
2596,consumer,paid,84.7,21,0,1707.05
2597,consumer,partner,3.2,1,0,0.0
2598,prosumer,paid,6.7,7,0,3.12
2599,smb,organic,64.0,16,0,916.2
2600,consumer,organic,18.7,2,0,145.1
2601,consumer,partner,80.3,24,0,1740.34
2602,consumer,organic,30.5,16,0,414.4
2603,consumer,partner,51.3,16,0,821.07
2604,consumer,organic,33.5,10,0,374.38
2605,smb,partner,57.0,25,1,1374.49
2606,prosumer,paid,76.5,14,0,998.91
2607,consumer,paid,89.0,21,0,1665.18
2608,prosumer,paid,16.1,7,0,64.98
2609,consumer,organic,64.0,16,0,875.86
2610,consumer,partner,55.3,18,0,965.44
2611,prosumer,paid,89.7,25,0,2045.52
2612,prosumer,paid,66.1,14,0,846.48
2613,smb,partner,78.5,12,0,883.03
2614,consumer,paid,90.9,22,0,1755.99
2615,consumer,organic,23.8,12,0,156.94
2616,consumer,paid,57.7,20,0,1082.87
2617,prosumer,partner,24.8,9,0,301.94
2618,prosumer,paid,75.2,18,0,1240.73
2619,consumer,partner,71.4,11,0,819.8
2620,consumer,organic,60.9,22,0,1221.04
2621,consumer,organic,13.6,7,0,122.44
2622,prosumer,paid,74.8,15,0,1080.84
2623,consumer,paid,41.1,9,0,391.55
2624,smb,partner,60.8,19,0,1076.53
2625,prosumer,partner,50.1,10,0,474.57
2626,smb,paid,86.7,24,0,1918.06
2627,prosumer,organic,45.5,12,0,616.22
2628,consumer,paid,44.1,10,0,483.4
2629,consumer,partner,89.8,25,0,2023.65
2630,consumer,partner,77.1,24,0,1816.21
2631,consumer,paid,44.4,10,0,411.71
2632,consumer,paid,17.9,5,0,19.76
2633,smb,paid,49.0,11,0,398.02
2634,consumer,organic,48.4,17,0,786.23
2635,prosumer,paid,46.4,9,1,366.82
2636,consumer,partner,18.6,5,0,131.18
2637,consumer,organic,75.6,20,0,1318.97
2638,prosumer,organic,64.3,18,0,1080.68
2639,consumer,paid,51.5,21,0,924.7
2640,consumer,partner,64.4,18,0,1169.58
2641,consumer,paid,54.8,18,0,886.96
2642,prosumer,paid,30.1,10,0,271.66
2643,prosumer,organic,45.5,10,0,448.84
2644,consumer,organic,22.9,4,0,138.88
2645,consumer,paid,59.4,13,0,618.68
2646,consumer,partner,10.0,1,0,13.05
2647,smb,paid,10.9,5,0,14.0
2648,prosumer,paid,88.8,23,0,1857.02
2649,consumer,partner,42.2,17,0,648.54
2650,consumer,organic,82.2,35,0,2692.19
2651,smb,organic,46.8,7,0,219.89
2652,consumer,organic,64.0,16,0,995.7
2653,prosumer,partner,51.2,14,0,662.74
2654,prosumer,partner,62.4,16,0,851.92
2655,consumer,organic,42.4,22,0,893.09
2656,consumer,paid,9.3,6,0,25.43
2657,smb,paid,47.7,14,1,825.66
2658,consumer,partner,24.7,8,0,177.31
2659,consumer,paid,15.0,9,0,134.65
2660,consumer,partner,46.0,14,0,645.2
2661,consumer,organic,42.9,9,0,424.11
2662,consumer,partner,48.0,20,0,930.01
2663,prosumer,paid,36.8,6,0,171.56
2664,consumer,partner,73.1,22,0,1470.23
2665,smb,paid,43.7,17,0,742.89
2666,consumer,organic,39.7,12,0,489.43
2667,smb,partner,64.0,15,0,831.96
2668,prosumer,partner,75.1,21,0,1434.81
2669,prosumer,partner,43.8,8,0,274.2
2670,consumer,paid,52.3,15,0,761.22
2671,smb,organic,24.1,8,0,160.97
2672,smb,organic,30.4,7,1,227.14
2673,consumer,paid,5.5,4,0,61.37
2674,consumer,organic,29.4,5,0,251.97
2675,consumer,partner,38.6,12,0,544.95
2676,prosumer,organic,78.0,16,1,1141.64
2677,prosumer,partner,27.6,8,0,242.75
2678,consumer,paid,41.9,14,0,537.47
2679,prosumer,organic,20.1,8,0,271.88
2680,consumer,partner,41.8,17,0,785.54
2681,consumer,organic,44.1,11,0,444.92
2682,consumer,partner,64.0,20,0,1209.93
2683,consumer,organic,41.9,14,0,639.65
2684,smb,partner,29.1,16,0,586.71
2685,smb,paid,65.6,17,0,989.99
2686,prosumer,organic,40.7,12,0,492.12
2687,prosumer,paid,62.8,12,1,795.06
2688,consumer,paid,87.7,17,0,1318.82
2689,smb,paid,39.9,7,0,218.15
2690,consumer,paid,48.7,14,0,670.27
2691,smb,organic,60.4,14,0,828.77
2692,prosumer,organic,62.8,15,0,934.56
2693,prosumer,paid,64.1,16,0,900.29
2694,consumer,partner,24.5,14,0,353.58
2695,prosumer,partner,73.3,21,0,1390.69
2696,consumer,paid,48.9,17,1,850.35
2697,consumer,partner,11.5,2,0,32.24
2698,consumer,paid,59.1,16,0,880.67
2699,consumer,organic,58.0,19,0,1116.31
2700,consumer,partner,92.3,25,0,2229.36
2701,consumer,paid,34.4,10,0,302.76
2702,consumer,partner,23.7,9,0,358.5
2703,prosumer,partner,48.3,10,0,513.84
2704,consumer,organic,76.7,31,0,2148.31
2705,consumer,partner,62.5,11,0,648.41
2706,consumer,partner,41.7,11,0,446.25
2707,consumer,partner,39.0,10,0,355.34
2708,smb,organic,53.8,14,0,725.83
2709,consumer,paid,4.3,2,0,13.43
2710,consumer,paid,39.5,15,0,570.9
2711,consumer,paid,47.1,14,0,630.75
2712,prosumer,organic,62.8,21,0,1173.05
2713,consumer,partner,38.3,11,0,474.07
2714,prosumer,paid,66.9,14,0,800.09
2715,consumer,paid,52.8,15,0,740.6
2716,consumer,paid,62.5,17,0,966.57
2717,consumer,paid,28.2,5,0,234.66
2718,consumer,organic,79.9,27,0,1948.58
2719,prosumer,organic,76.5,15,0,1145.49
2720,smb,paid,58.4,11,0,605.91
2721,consumer,paid,43.7,14,0,527.27
2722,consumer,partner,28.3,3,0,26.69
2723,consumer,partner,65.4,23,0,1401.0
2724,prosumer,partner,45.1,14,0,562.49
2725,smb,organic,50.7,12,0,573.48
2726,prosumer,organic,49.6,18,0,828.78
2727,consumer,paid,36.7,13,0,437.4
2728,smb,organic,52.0,10,0,467.65
2729,smb,organic,14.1,4,0,48.31
2730,consumer,paid,48.6,6,0,315.0
2731,consumer,partner,79.6,22,0,1599.1
2732,consumer,paid,60.1,20,0,1128.72
2733,consumer,paid,30.6,8,0,295.94
2734,consumer,partner,59.7,24,0,1273.8
2735,smb,partner,38.5,16,0,483.47
2736,consumer,organic,29.7,13,0,485.15
2737,consumer,paid,65.4,12,0,755.94
2738,consumer,organic,45.9,16,0,662.07
2739,consumer,organic,50.4,15,0,660.32
2740,prosumer,paid,46.4,14,0,556.58
2741,consumer,paid,56.8,11,0,445.34
2742,smb,paid,73.5,25,1,1730.73
2743,consumer,paid,18.6,5,0,148.66
2744,smb,organic,33.5,11,0,413.67
2745,prosumer,partner,67.6,16,0,1042.96
2746,prosumer,partner,58.4,10,0,525.76
2747,consumer,paid,25.5,6,0,215.76
2748,consumer,organic,63.6,11,0,677.77
2749,prosumer,partner,28.6,10,0,280.5
2750,consumer,partner,68.5,17,0,1095.2
2751,smb,paid,24.3,11,0,219.94
2752,consumer,organic,65.3,10,0,672.3
2753,prosumer,partner,14.5,9,0,143.12
2754,consumer,partner,55.7,18,0,910.08
2755,consumer,partner,67.5,16,0,989.8
2756,consumer,partner,52.9,12,0,633.35
2757,prosumer,paid,76.0,25,0,1751.21
2758,prosumer,partner,19.7,11,0,174.67
2759,consumer,organic,61.9,24,0,1304.99
2760,consumer,organic,84.6,20,0,1474.62
2761,consumer,partner,74.3,17,0,1147.26
2762,consumer,organic,42.6,9,0,357.11
2763,consumer,paid,75.1,18,0,1238.16
2764,prosumer,paid,21.2,9,0,160.73
2765,consumer,paid,66.9,28,0,1597.66
2766,consumer,paid,40.8,9,0,407.27
2767,consumer,partner,66.9,16,0,995.07
2768,prosumer,paid,59.9,11,0,506.66
2769,consumer,partner,43.3,15,0,588.38
2770,prosumer,paid,43.6,23,0,895.48
2771,prosumer,organic,62.7,23,0,1376.51
2772,prosumer,organic,83.0,24,1,1901.41
2773,smb,organic,79.4,22,0,1586.39
2774,consumer,partner,61.5,22,0,1240.35
2775,consumer,organic,49.5,14,0,800.9
2776,consumer,partner,27.2,6,0,131.86
2777,consumer,organic,29.9,10,0,304.97
2778,consumer,paid,67.8,17,0,1078.59
2779,consumer,organic,24.6,6,0,156.45
2780,smb,partner,91.6,21,0,1754.66
2781,prosumer,partner,51.6,12,0,493.09
2782,consumer,organic,71.9,18,1,1223.75
2783,consumer,paid,57.7,18,0,1006.24
2784,prosumer,paid,68.5,16,0,1040.8
2785,consumer,partner,83.2,21,1,1592.02
2786,prosumer,organic,61.6,12,0,693.64
2787,prosumer,organic,47.5,13,0,598.75
2788,consumer,paid,68.1,23,0,1382.53
2789,consumer,organic,22.5,6,0,56.85
2790,consumer,organic,41.8,11,0,376.82
2791,consumer,paid,34.1,11,0,287.71
2792,prosumer,paid,62.5,18,0,1060.03
2793,prosumer,partner,23.6,5,0,157.12
2794,consumer,partner,15.9,6,1,202.03
2795,consumer,organic,39.7,16,0,648.34
2796,consumer,paid,81.9,35,0,2589.91
2797,smb,organic,48.7,22,0,908.95
2798,prosumer,organic,70.2,25,0,1602.1
2799,consumer,organic,73.8,13,0,888.14
2800,consumer,paid,48.2,15,0,736.39
2801,prosumer,paid,14.8,7,1,98.6
2802,consumer,partner,31.6,10,0,347.55
2803,prosumer,paid,57.5,22,0,1265.27
2804,consumer,partner,10.8,3,0,83.01
2805,consumer,partner,44.1,10,0,514.9
2806,smb,paid,22.9,7,0,242.85
2807,prosumer,partner,31.3,13,0,375.25
2808,smb,organic,58.3,20,0,1061.13
2809,consumer,paid,48.3,16,0,581.47
2810,consumer,paid,45.5,19,0,804.41
2811,consumer,partner,72.1,21,0,1406.85
2812,smb,paid,53.5,19,0,835.84
2813,consumer,paid,34.7,13,0,482.14
2814,consumer,paid,38.5,12,0,368.68
2815,consumer,organic,54.7,18,0,991.06
2816,consumer,organic,62.4,10,0,710.35
2817,consumer,organic,24.1,15,0,346.45
2818,consumer,paid,57.5,17,0,811.47
2819,consumer,paid,30.1,12,0,315.46
2820,consumer,partner,59.2,20,0,1028.47
2821,consumer,organic,83.4,33,0,2498.66
2822,consumer,paid,50.4,16,1,791.24
2823,smb,organic,68.2,23,1,1489.14
2824,consumer,paid,71.3,15,0,1008.46
2825,prosumer,paid,58.6,15,0,868.35
2826,prosumer,partner,29.4,11,0,236.0
2827,consumer,partner,59.3,13,0,780.64
2828,prosumer,organic,66.6,12,0,810.0
2829,consumer,partner,41.4,15,0,585.05
2830,consumer,organic,68.5,22,1,1413.68
2831,prosumer,partner,61.5,8,0,428.79
2832,consumer,paid,71.9,16,0,1080.59
2833,consumer,paid,67.1,13,0,823.06
2834,prosumer,paid,4.1,3,0,16.52
2835,consumer,paid,59.3,17,0,978.59
2836,consumer,partner,65.5,19,0,1190.57
2837,consumer,organic,70.0,20,0,1274.21
2838,prosumer,organic,56.9,21,0,1122.94
2839,prosumer,organic,10.5,6,0,147.67
2840,consumer,paid,50.8,9,0,385.56
2841,smb,partner,58.3,20,0,1096.85
2842,consumer,partner,40.9,9,0,300.82
2843,smb,organic,62.5,23,0,1400.76
2844,consumer,paid,24.9,5,0,206.37
2845,consumer,organic,26.4,8,0,265.69
2846,consumer,partner,19.4,6,0,207.07
2847,prosumer,partner,42.1,8,0,310.86
2848,consumer,organic,54.3,15,0,719.95
2849,smb,organic,39.5,11,1,369.38
2850,consumer,organic,33.1,12,0,365.27
2851,consumer,organic,40.4,15,0,593.24
2852,consumer,paid,83.2,22,0,1651.04
2853,consumer,organic,52.7,13,0,654.7
2854,prosumer,partner,16.9,3,0,121.13
2855,prosumer,paid,33.3,8,0,223.01
2856,consumer,paid,34.0,13,0,367.93
2857,prosumer,partner,83.1,18,1,1413.15
2858,consumer,paid,42.3,11,0,446.24
2859,consumer,partner,23.4,8,0,280.69
2860,smb,partner,53.5,15,0,794.39
2861,prosumer,partner,43.5,14,1,610.39
2862,prosumer,paid,16.8,5,0,107.74
2863,consumer,organic,74.7,21,0,1462.31
2864,consumer,paid,54.9,16,0,792.46
2865,consumer,paid,31.4,14,0,473.78
2866,consumer,paid,29.0,9,1,253.73
2867,consumer,organic,45.7,17,0,746.26
2868,consumer,organic,40.3,8,0,317.33
2869,prosumer,paid,48.7,19,0,883.05
2870,consumer,organic,21.8,5,0,163.28
2871,consumer,paid,20.1,3,0,188.9
2872,consumer,partner,56.4,17,0,956.55
2873,prosumer,paid,52.1,18,0,860.81
2874,consumer,paid,77.1,20,0,1466.39
2875,consumer,partner,66.7,20,0,1270.14
2876,consumer,paid,26.9,6,0,89.98
2877,prosumer,partner,17.5,4,0,79.63
2878,smb,organic,34.6,14,0,469.77
2879,consumer,organic,67.0,26,0,1690.52
2880,consumer,partner,23.2,12,0,168.92
2881,prosumer,organic,83.5,19,0,1415.42
2882,smb,organic,37.6,13,0,586.92
2883,prosumer,paid,59.3,16,0,975.1
2884,prosumer,partner,56.0,15,0,780.9
2885,consumer,partner,58.3,14,0,733.23
2886,consumer,partner,76.5,24,0,1711.44
2887,prosumer,partner,31.0,9,0,267.22
2888,prosumer,paid,38.7,10,0,411.72
2889,consumer,organic,52.7,13,0,518.47
2890,prosumer,paid,31.5,12,0,325.42
2891,consumer,partner,47.5,6,0,236.47
2892,prosumer,partner,61.5,23,0,1344.37
2893,prosumer,organic,82.8,26,0,1959.62
2894,consumer,organic,39.3,11,0,419.81
2895,consumer,organic,6.7,2,0,0.0
2896,consumer,organic,85.1,30,0,2378.96
2897,prosumer,partner,48.8,15,0,579.81
2898,consumer,paid,43.2,13,0,526.21
2899,smb,organic,7.8,7,0,35.44
2900,prosumer,paid,30.5,14,0,360.7
2901,prosumer,organic,32.7,8,0,237.87
2902,prosumer,paid,72.4,26,0,1717.81
2903,prosumer,organic,67.6,20,0,1170.99
2904,prosumer,organic,59.7,12,0,726.19
2905,smb,paid,22.6,8,0,224.79
2906,smb,paid,35.4,12,0,481.31
2907,prosumer,paid,80.9,31,0,2368.75
2908,consumer,paid,44.3,12,0,529.06
2909,consumer,partner,29.7,8,0,272.13
2910,prosumer,organic,12.3,6,0,78.21
2911,consumer,paid,91.4,27,0,2224.3
2912,smb,paid,11.7,5,0,134.05
2913,consumer,paid,66.9,11,0,644.82
2914,consumer,partner,45.7,12,0,563.91
2915,smb,paid,16.9,5,0,74.92
2916,prosumer,organic,17.9,15,0,317.42
2917,consumer,paid,87.9,17,0,1400.33
2918,prosumer,paid,36.5,12,0,380.23
2919,consumer,paid,28.7,6,0,232.77
2920,consumer,organic,38.0,13,0,356.6
2921,consumer,paid,22.0,7,0,261.29
2922,consumer,partner,33.0,9,0,316.99
2923,consumer,organic,72.3,22,0,1468.85
2924,consumer,paid,44.6,11,0,436.41
2925,prosumer,partner,27.2,14,0,393.57
2926,prosumer,partner,48.9,15,0,693.7
2927,smb,organic,23.0,15,0,422.52
2928,smb,paid,53.9,12,0,556.9
2929,prosumer,organic,52.6,17,0,776.24
2930,consumer,organic,21.8,11,0,270.79
2931,consumer,paid,74.4,13,0,851.39
2932,consumer,organic,10.4,4,0,118.85
2933,consumer,paid,30.3,10,0,296.33
2934,smb,paid,63.7,27,0,1634.67
2935,consumer,organic,65.7,20,1,1195.52
2936,prosumer,partner,25.5,7,0,126.69
2937,consumer,partner,71.8,17,0,1109.36
2938,prosumer,paid,45.3,19,1,706.68
2939,consumer,paid,36.1,8,1,327.4
2940,consumer,organic,34.4,10,0,330.17
2941,smb,partner,90.0,23,1,1964.63
2942,consumer,organic,23.5,11,0,319.69
2943,smb,organic,64.1,17,1,994.74
2944,prosumer,organic,12.9,5,0,50.08
2945,consumer,partner,34.1,8,0,323.73
2946,consumer,paid,31.0,8,0,311.21
2947,prosumer,organic,28.1,11,0,361.09
2948,consumer,organic,63.0,14,0,792.41
2949,smb,paid,84.1,26,1,2079.66
2950,consumer,paid,38.7,10,0,283.32
2951,prosumer,organic,30.8,7,0,326.12
2952,consumer,organic,38.4,16,0,551.11
2953,prosumer,organic,29.4,9,0,304.88
2954,consumer,organic,74.3,22,0,1505.83
2955,smb,organic,61.5,22,0,1285.52
2956,consumer,partner,71.1,18,0,1254.97
2957,prosumer,partner,24.0,6,0,139.46
2958,prosumer,paid,67.7,9,0,504.93
2959,consumer,paid,77.4,24,0,1692.56
2960,consumer,partner,53.4,11,0,423.74
2961,smb,organic,30.1,9,0,260.69
2962,consumer,partner,45.3,20,0,854.19
2963,consumer,partner,23.2,7,0,104.13
2964,consumer,partner,57.9,20,0,1022.41
2965,consumer,organic,87.5,17,0,1356.23
2966,consumer,organic,44.4,9,0,285.77
2967,smb,organic,59.2,17,0,924.0
2968,prosumer,partner,31.4,5,0,204.18
2969,consumer,organic,39.2,9,0,365.72
2970,consumer,paid,36.0,12,0,330.41
2971,consumer,organic,9.7,3,0,64.19
2972,consumer,paid,72.1,21,0,1461.49
2973,consumer,paid,68.7,20,0,1282.51
2974,consumer,organic,92.0,17,0,1395.28
2975,consumer,paid,26.5,5,0,198.14
2976,smb,partner,15.4,5,0,102.12
2977,prosumer,organic,46.0,19,0,847.89
2978,consumer,paid,16.6,4,0,140.55
2979,consumer,partner,45.1,17,0,755.63
2980,consumer,organic,28.7,11,0,310.27
2981,prosumer,partner,63.1,19,0,1044.91
2982,prosumer,organic,51.7,20,0,955.25
2983,consumer,paid,49.0,16,0,658.84
2984,smb,partner,68.2,17,0,989.12
2985,consumer,partner,34.9,8,0,387.62
2986,consumer,organic,56.9,19,1,1034.97
2987,smb,paid,20.7,5,0,85.54
2988,smb,paid,76.1,17,0,1223.18
2989,consumer,organic,90.7,28,1,2380.63
2990,consumer,partner,50.9,14,0,738.75
2991,prosumer,partner,7.9,7,0,7.09
2992,consumer,organic,60.4,16,0,907.48
2993,prosumer,organic,82.3,19,1,1434.83
2994,smb,organic,33.8,13,0,403.2
2995,smb,paid,63.0,13,0,773.62
2996,prosumer,paid,28.7,8,0,246.82
2997,prosumer,organic,50.0,8,0,428.8
2998,prosumer,paid,66.2,18,0,1151.6
2999,consumer,organic,47.9,12,0,500.65
3000,consumer,paid,62.1,17,0,1043.48
3001,consumer,paid,40.7,12,0,475.86
3002,consumer,organic,47.1,11,0,441.18
3003,smb,organic,52.6,14,0,806.15
3004,prosumer,organic,2.3,3,0,34.94
3005,consumer,partner,71.0,23,0,1477.27
3006,consumer,paid,79.7,22,0,1616.57
3007,prosumer,organic,55.7,20,0,1019.59
3008,consumer,organic,86.1,25,1,1922.42
3009,consumer,partner,85.8,29,1,2277.44
3010,consumer,paid,83.2,24,1,1823.2
3011,consumer,organic,54.1,16,0,823.78
3012,prosumer,partner,24.6,8,0,140.1
3013,consumer,organic,50.7,13,0,633.43
3014,consumer,organic,29.6,10,0,199.45
3015,prosumer,organic,48.5,14,0,693.84
3016,consumer,organic,70.2,17,1,1157.16
3017,consumer,partner,33.3,11,0,484.68
3018,smb,paid,43.3,13,0,443.12
3019,consumer,organic,28.4,8,0,244.09
3020,consumer,paid,54.1,12,1,605.05
3021,consumer,organic,38.7,8,0,319.85
