rep_id,region,tenure_months,q1_sales_k,coached,q2_sales_k
3535,LATAM,14,72.2,0,99.9
3536,APAC,43,34.9,1,50.0
3537,LATAM,31,58.2,0,62.2
3538,LATAM,6,21.1,1,30.6
3539,APAC,53,50.0,0,48.3
3540,APAC,12,40.7,0,65.2
3541,NA,31,45.3,1,46.3
3542,EMEA,48,65.3,0,73.3
3543,NA,15,46.0,1,44.5
3544,LATAM,43,49.4,0,39.4
3545,EMEA,28,38.8,1,66.7
3546,LATAM,24,62.0,0,78.1
3547,LATAM,36,32.0,1,39.5
3548,LATAM,11,44.7,1,49.5
3549,EMEA,3,42.8,0,45.5
3550,APAC,52,60.1,0,52.3
3551,EMEA,40,85.1,0,73.2
3552,APAC,2,51.7,0,31.9
3553,NA,13,62.3,0,45.8
3554,LATAM,27,34.1,1,46.8
3555,LATAM,48,60.9,0,70.5
3556,LATAM,13,64.7,0,53.9
3557,EMEA,5,44.6,0,31.1
3558,EMEA,55,58.9,0,59.5
3559,LATAM,19,28.3,1,41.6
3560,LATAM,32,64.5,0,73.0
3561,LATAM,28,48.6,1,61.5
3562,LATAM,59,30.9,0,72.8
3563,EMEA,12,44.7,0,52.6
3564,EMEA,34,54.7,0,32.9
3565,APAC,25,52.4,0,57.6
3566,APAC,18,52.2,0,64.4
3567,APAC,5,50.2,0,56.4
3568,NA,6,72.1,0,57.1
3569,APAC,4,75.0,0,51.7
3570,EMEA,7,49.4,0,47.0
3571,LATAM,10,44.7,0,67.8
3572,NA,42,48.5,0,51.6
3573,EMEA,27,46.8,0,85.0
3574,APAC,34,74.8,0,80.4
3575,EMEA,6,49.3,0,40.0
3576,APAC,25,22.3,1,11.9
3577,APAC,19,44.9,1,62.9
3578,EMEA,56,14.7,1,31.1
3579,APAC,47,45.6,0,49.6
3580,APAC,49,51.5,0,76.9
3581,LATAM,51,77.0,0,59.1
3582,LATAM,13,4.9,1,8.4
3583,NA,10,38.1,1,33.9
3584,NA,48,34.1,1,43.4
3585,EMEA,33,37.4,1,48.4
3586,EMEA,4,39.9,1,29.6
3587,EMEA,16,32.4,1,40.2
3588,EMEA,45,7.7,1,12.1
3589,LATAM,8,69.6,0,56.8
3590,LATAM,51,38.3,0,34.6
3591,EMEA,28,53.9,0,53.0
3592,APAC,31,31.5,1,43.9
3593,NA,41,59.9,0,78.8
3594,NA,21,84.3,0,90.7
3595,APAC,20,69.2,0,49.0
3596,EMEA,56,51.9,0,35.7
3597,LATAM,38,50.7,0,56.1
3598,EMEA,45,12.4,1,12.9
3599,EMEA,39,36.9,1,45.9
3600,EMEA,20,36.6,1,22.5
3601,APAC,4,71.1,0,48.9
3602,EMEA,40,51.4,0,63.2
3603,LATAM,14,52.7,1,58.3
3604,APAC,59,62.9,0,55.4
3605,LATAM,47,37.5,0,55.2
3606,LATAM,54,41.0,1,26.7
3607,EMEA,7,43.4,0,58.4
3608,NA,2,55.3,0,52.5
3609,APAC,47,45.0,1,56.6
3610,LATAM,51,46.1,0,65.4
3611,EMEA,11,73.5,0,78.4
3612,NA,50,46.2,0,58.5
3613,EMEA,10,30.2,1,55.8
3614,LATAM,3,67.0,0,69.9
3615,APAC,25,36.4,1,41.6
3616,LATAM,22,32.9,1,50.4
3617,LATAM,39,62.6,0,74.5
3618,NA,19,51.9,0,57.6
3619,EMEA,53,40.1,1,57.9
3620,EMEA,23,57.1,0,60.2
3621,LATAM,17,42.6,0,37.8
3622,EMEA,11,100.4,0,80.9
3623,LATAM,48,56.5,0,39.3
3624,APAC,57,56.4,0,52.7
3625,NA,15,21.9,1,28.3
3626,APAC,40,68.2,0,55.8
3627,NA,20,37.2,1,46.7
3628,EMEA,28,66.5,0,80.4
3629,NA,36,21.7,1,14.4
3630,LATAM,55,71.8,0,70.6
3631,EMEA,21,34.2,1,31.3
3632,NA,18,81.6,0,58.2
3633,APAC,43,40.4,0,46.5
3634,NA,5,50.9,1,51.5
3635,LATAM,26,63.9,0,77.2
3636,NA,29,17.5,1,40.6
3637,NA,16,46.7,0,58.0
3638,EMEA,26,39.7,1,53.8
3639,LATAM,48,42.9,1,34.1
3640,LATAM,50,44.2,1,56.5
3641,EMEA,59,48.5,1,61.4
3642,LATAM,21,23.6,0,26.4
3643,APAC,43,31.5,1,32.0
3644,EMEA,42,63.2,0,65.7
3645,APAC,9,21.1,1,30.5
3646,APAC,30,32.4,0,41.7
3647,NA,16,69.5,0,69.6
3648,NA,35,59.3,0,55.9
3649,APAC,30,26.7,1,34.7
3650,LATAM,3,60.7,0,47.1
3651,LATAM,57,67.1,0,68.3
3652,EMEA,39,39.3,1,51.4
3653,LATAM,2,43.4,0,45.7
3654,NA,11,86.7,0,84.6
3655,NA,11,52.6,0,54.8
3656,EMEA,53,40.1,0,42.4
3657,APAC,2,28.7,1,41.7
3658,APAC,13,56.4,1,72.3
3659,NA,15,75.6,0,73.3
3660,APAC,15,53.8,0,48.7
3661,LATAM,50,68.7,0,66.7
3662,LATAM,26,30.1,1,27.6
3663,APAC,28,61.2,0,57.9
3664,LATAM,22,81.5,0,65.1
3665,EMEA,17,67.0,0,66.6
3666,APAC,25,69.3,0,67.4
3667,NA,12,49.4,0,39.6
3668,APAC,41,50.4,0,53.2
3669,NA,13,66.2,0,65.4
3670,LATAM,33,29.2,1,44.1
3671,NA,51,10.9,1,33.4
3672,APAC,23,29.3,1,27.3
3673,APAC,45,69.5,0,73.5
3674,LATAM,26,51.3,0,33.5
3675,EMEA,41,35.0,1,39.1
3676,APAC,53,42.4,1,59.8
3677,NA,59,68.8,0,53.2
3678,APAC,41,47.5,0,60.7
3679,EMEA,56,34.2,0,47.2
3680,APAC,14,61.4,0,48.5
3681,NA,50,89.0,0,91.5
3682,LATAM,10,48.3,0,57.5
3683,NA,28,47.5,0,31.6
3684,LATAM,35,25.6,1,28.2
3685,LATAM,28,25.9,1,33.2
3686,NA,40,25.2,1,15.4
3687,APAC,54,57.3,0,47.5
3688,LATAM,33,38.8,0,35.2
3689,APAC,41,45.5,1,50.2
3690,NA,43,39.2,0,38.3
3691,LATAM,30,57.6,0,54.0
3692,APAC,47,43.8,0,54.8
3693,NA,12,62.2,0,63.2
3694,EMEA,22,23.4,1,28.9
3695,APAC,30,33.5,1,55.5
3696,NA,8,73.1,0,56.5
3697,NA,16,55.8,0,53.8
3698,LATAM,55,63.9,0,65.5
3699,EMEA,47,-0.7,1,2.0
3700,NA,12,61.8,0,66.5
3701,NA,53,45.7,1,42.8
3702,NA,16,27.7,1,46.8
3703,NA,55,39.7,1,30.1
3704,EMEA,21,71.0,0,80.3
3705,NA,20,66.3,0,63.9
3706,EMEA,43,34.0,1,44.4
3707,EMEA,37,55.7,0,55.7
3708,EMEA,50,32.3,1,39.2
3709,EMEA,35,59.8,0,60.8
3710,APAC,57,58.1,0,54.3
3711,EMEA,41,47.3,0,52.2
3712,LATAM,27,66.3,0,45.1
3713,EMEA,4,32.9,0,41.6
3714,LATAM,36,41.1,1,40.3
3715,APAC,28,22.6,1,8.3
3716,APAC,7,62.1,0,69.6
3717,NA,24,42.6,1,59.3
3718,NA,18,78.3,0,79.5
3719,LATAM,44,56.4,0,64.2
3720,EMEA,27,33.1,1,50.2
3721,EMEA,29,58.1,0,62.8
3722,EMEA,40,50.4,1,75.9
3723,LATAM,59,27.2,1,35.1
3724,APAC,10,33.5,1,45.8
3725,APAC,54,28.9,1,38.4
3726,APAC,26,62.3,0,51.6
3727,NA,31,43.2,0,51.5
3728,EMEA,16,4.4,1,16.7
3729,APAC,42,33.7,1,63.5
3730,LATAM,7,48.4,0,46.4
3731,APAC,27,30.1,1,57.7
3732,LATAM,55,53.4,1,58.6
3733,NA,39,49.8,0,43.8
3734,APAC,12,51.9,1,62.7
3735,EMEA,19,71.2,0,80.3
3736,APAC,43,55.2,0,68.1
3737,NA,57,69.3,0,74.0
3738,EMEA,41,25.8,1,38.1
3739,NA,31,44.9,1,41.4
3740,NA,24,74.4,0,76.7
3741,NA,21,41.4,1,25.6
3742,LATAM,40,34.2,1,51.3
3743,LATAM,26,82.3,0,61.2
3744,NA,31,88.8,0,66.9
3745,APAC,36,11.2,1,36.6
3746,APAC,51,63.6,0,52.0
3747,LATAM,28,21.4,1,15.5
3748,NA,53,58.9,0,41.3
3749,NA,34,76.8,0,75.9
3750,APAC,7,31.5,1,59.8
3751,EMEA,22,45.0,1,59.4
3752,NA,3,41.3,0,46.5
3753,LATAM,29,81.6,0,80.9
3754,NA,33,55.4,0,63.9
3755,LATAM,25,58.4,0,43.7
3756,EMEA,3,44.0,1,33.2
3757,NA,35,46.2,0,46.2
3758,APAC,12,44.3,0,43.2
3759,LATAM,8,49.0,0,53.5
3760,NA,47,38.7,0,36.1
3761,NA,23,60.2,0,51.6
3762,NA,49,62.6,0,63.3
3763,LATAM,39,37.1,0,27.3
3764,APAC,19,46.2,0,52.9
3765,APAC,30,37.3,0,58.4
3766,APAC,51,60.4,0,42.1
3767,NA,40,27.3,1,45.7
3768,EMEA,16,41.8,1,33.1
3769,NA,49,52.7,0,64.3
3770,LATAM,53,57.8,0,40.8
3771,LATAM,42,60.0,0,59.2
3772,NA,59,53.3,0,66.9
3773,LATAM,43,60.3,0,49.5
3774,APAC,13,49.3,0,40.8
3775,NA,35,28.0,1,46.3
3776,EMEA,57,30.5,1,67.1
3777,APAC,35,42.4,0,61.0
3778,APAC,40,58.3,0,55.6
3779,NA,52,24.7,1,33.4
3780,LATAM,44,58.5,0,58.0
3781,APAC,36,62.6,0,51.0
3782,EMEA,59,67.1,0,67.7
3783,NA,30,68.1,0,43.9
3784,APAC,11,47.4,1,54.3
3785,EMEA,49,64.1,0,66.1
3786,APAC,22,49.9,0,32.5
3787,NA,4,40.7,0,47.3
3788,NA,58,58.0,0,66.9
3789,LATAM,48,45.4,0,27.5
3790,LATAM,51,58.5,1,60.3
3791,APAC,32,43.7,0,58.5
3792,APAC,10,28.6,1,52.2
3793,APAC,40,43.5,1,64.8
3794,NA,11,43.0,1,56.3
3795,LATAM,43,66.4,0,71.3
3796,EMEA,26,61.8,0,81.8
3797,APAC,42,49.5,0,55.1
3798,NA,22,42.5,1,60.3
3799,APAC,15,38.7,1,43.2
3800,NA,51,50.3,0,42.9
3801,LATAM,32,15.2,1,35.7
3802,NA,35,54.4,0,50.8
3803,EMEA,7,58.9,0,65.3
3804,NA,27,44.9,0,48.8
3805,APAC,22,62.9,0,75.2
3806,EMEA,40,38.4,0,47.3
3807,APAC,23,28.5,1,52.5
3808,LATAM,10,44.2,0,50.6
3809,LATAM,8,60.7,0,61.2
3810,NA,21,93.6,0,76.8
3811,LATAM,7,58.0,0,51.5
3812,EMEA,14,68.6,0,41.1
3813,LATAM,33,45.6,1,53.1
3814,LATAM,37,39.2,0,20.3
3815,LATAM,29,56.3,0,62.0
3816,NA,2,29.2,1,47.3
3817,NA,33,44.1,1,36.3
3818,LATAM,5,31.3,1,36.6
3819,EMEA,24,77.1,0,51.9
3820,LATAM,59,41.5,0,52.6
3821,LATAM,27,45.0,0,12.7
3822,EMEA,29,90.6,0,87.4
3823,APAC,19,42.3,1,39.5
3824,EMEA,20,55.0,0,49.4
3825,EMEA,17,45.2,0,49.0
3826,NA,13,37.5,1,27.8
3827,EMEA,26,48.9,0,52.8
3828,NA,4,44.5,0,40.2
3829,NA,44,72.7,0,66.3
3830,LATAM,32,38.7,0,56.1
3831,NA,38,12.3,1,4.1
3832,APAC,15,61.1,0,54.6
3833,APAC,44,79.7,0,78.5
3834,NA,41,44.6,0,44.8
3835,APAC,14,23.3,1,42.6
3836,NA,28,59.6,0,58.0
3837,APAC,55,46.5,1,37.2
3838,APAC,23,45.5,0,54.5
3839,NA,23,57.3,0,37.8
3840,APAC,38,59.6,0,54.6
3841,EMEA,45,68.5,0,61.8
3842,APAC,27,60.1,0,83.3
3843,LATAM,45,58.0,0,65.5
3844,LATAM,15,49.6,1,41.3
3845,NA,26,59.3,0,42.7
3846,NA,40,37.4,1,43.2
3847,NA,43,61.5,0,63.8
3848,EMEA,3,50.7,0,67.7
3849,APAC,55,27.1,1,34.7
3850,LATAM,36,22.7,1,21.0
3851,EMEA,5,64.6,0,64.1
3852,LATAM,37,50.3,1,58.8
3853,APAC,46,55.7,0,44.4
3854,LATAM,19,57.3,0,56.9
3855,APAC,9,60.9,0,58.4
3856,EMEA,48,26.2,1,60.8
3857,APAC,15,56.2,1,57.0
3858,LATAM,52,54.7,0,67.2
3859,APAC,10,59.8,0,27.0
3860,EMEA,10,47.1,0,65.8
3861,NA,47,42.9,1,50.2
3862,EMEA,55,60.2,0,61.7
3863,APAC,18,48.4,0,69.3
3864,LATAM,24,44.7,1,67.1
3865,LATAM,52,50.9,0,60.4
3866,LATAM,3,46.9,1,48.5
3867,LATAM,8,62.8,0,61.5
3868,APAC,12,37.9,1,40.3
3869,LATAM,33,39.0,1,37.9
3870,APAC,23,74.2,0,75.0
3871,NA,20,22.0,1,19.8
3872,NA,5,50.8,1,57.8
3873,LATAM,38,37.5,1,40.7
3874,LATAM,31,37.3,1,51.6
3875,LATAM,4,58.9,0,39.7
3876,EMEA,51,79.2,0,70.6
3877,EMEA,6,36.1,0,56.1
3878,NA,50,73.1,0,65.9
3879,APAC,49,61.9,0,36.8
3880,LATAM,42,55.9,0,61.9
3881,LATAM,19,23.1,1,9.8
3882,EMEA,38,77.5,0,66.5
3883,EMEA,31,46.9,1,61.9
3884,LATAM,9,37.2,0,28.4
3885,APAC,46,32.9,1,10.7
3886,EMEA,9,28.9,1,21.0
3887,LATAM,12,53.7,0,38.6
3888,LATAM,4,58.1,0,52.4
3889,APAC,51,44.2,0,51.3
3890,EMEA,24,56.6,0,60.3
3891,NA,54,46.4,0,42.6
3892,APAC,33,54.0,0,42.1
3893,APAC,38,20.1,1,42.6
3894,NA,51,54.5,0,34.8
3895,NA,34,57.1,0,56.1
3896,NA,18,74.0,0,56.1
3897,EMEA,4,45.7,0,58.4
3898,LATAM,40,70.7,0,55.3
3899,EMEA,8,73.2,0,74.3
3900,NA,37,51.5,0,43.4
3901,NA,42,63.0,0,45.0
3902,EMEA,31,58.8,0,57.3
3903,EMEA,53,47.7,1,33.5
3904,NA,12,17.6,1,20.2
3905,EMEA,7,54.7,1,51.0
3906,EMEA,20,58.3,0,58.4
3907,NA,13,44.5,0,45.2
3908,LATAM,20,62.4,0,25.0
3909,LATAM,58,57.4,0,54.1
3910,LATAM,59,42.6,1,49.8
3911,NA,20,47.9,0,68.5
3912,NA,40,46.5,0,50.8
3913,EMEA,30,44.4,1,40.7
3914,LATAM,50,51.3,0,63.3
3915,APAC,23,28.9,1,31.5
3916,EMEA,8,50.4,0,67.6
3917,APAC,2,50.2,0,24.2
3918,EMEA,5,50.5,0,42.6
3919,LATAM,18,67.6,1,81.9
3920,LATAM,29,50.3,1,63.2
3921,LATAM,34,51.9,0,37.5
3922,LATAM,6,38.0,0,43.3
3923,APAC,9,32.7,1,42.0
3924,EMEA,19,55.1,0,78.1
3925,LATAM,8,70.0,0,58.3
3926,LATAM,48,35.6,1,44.0
3927,APAC,20,45.6,0,41.3
3928,EMEA,11,55.9,0,45.3
3929,LATAM,58,59.0,0,60.4
3930,EMEA,15,34.6,1,40.4
3931,EMEA,21,53.7,0,44.9
3932,APAC,32,26.2,1,34.3
3933,LATAM,59,85.5,0,87.0
3934,APAC,58,29.7,1,34.1
3935,APAC,35,55.7,0,52.2
3936,NA,11,57.9,0,69.9
3937,EMEA,50,42.2,0,56.9
3938,NA,54,56.5,0,73.8
3939,EMEA,12,57.7,0,74.4
3940,APAC,46,48.0,1,47.0
3941,EMEA,43,41.7,1,69.4
3942,APAC,25,60.5,0,59.2
3943,LATAM,9,68.2,0,49.8
3944,EMEA,57,23.6,1,39.6
3945,LATAM,52,37.0,1,34.0
3946,NA,44,39.4,1,15.4
3947,NA,56,59.2,0,65.1
3948,EMEA,17,70.6,0,57.4
3949,LATAM,19,42.1,0,60.4
3950,LATAM,37,36.8,1,45.7
3951,LATAM,4,46.7,1,45.4
3952,LATAM,33,43.4,1,63.8
3953,EMEA,30,52.5,0,43.4
3954,APAC,29,54.7,0,73.4
3955,APAC,43,30.0,1,39.8
3956,LATAM,13,56.7,0,49.8
3957,EMEA,35,51.7,0,57.3
3958,NA,59,59.1,0,74.3
3959,EMEA,41,56.8,0,60.1
3960,EMEA,10,28.2,1,55.3
3961,LATAM,55,51.6,0,47.1
3962,APAC,17,56.7,0,65.8
3963,LATAM,3,56.6,0,67.2
3964,NA,32,45.3,0,61.3
3965,EMEA,22,53.2,0,34.1
3966,LATAM,37,52.8,0,52.7
3967,NA,30,62.0,0,77.2
3968,NA,50,46.8,0,69.0
3969,LATAM,32,59.2,0,57.1
3970,APAC,2,44.8,0,56.2
3971,NA,3,31.5,1,35.2
3972,NA,17,43.5,0,28.0
3973,APAC,7,61.4,0,62.7
3974,APAC,40,60.3,0,64.4
3975,LATAM,10,25.4,1,21.8
3976,NA,42,46.4,1,36.6
3977,EMEA,29,42.0,0,47.6
3978,LATAM,24,42.0,1,45.6
3979,EMEA,7,42.7,0,64.3
3980,EMEA,58,50.4,0,22.9
3981,NA,28,57.6,0,55.8
3982,EMEA,46,41.7,0,37.8
3983,EMEA,7,71.2,0,76.8
3984,APAC,54,36.0,1,34.7
3985,NA,37,37.9,1,55.1
3986,LATAM,6,38.1,0,47.0
3987,EMEA,16,44.8,0,51.3
3988,LATAM,57,78.6,0,50.4
3989,LATAM,57,72.2,0,78.4
3990,NA,46,39.4,1,53.3
3991,EMEA,18,39.2,1,67.5
3992,LATAM,9,42.4,1,52.4
3993,LATAM,15,24.8,1,44.6
3994,LATAM,26,73.2,0,69.8
3995,APAC,35,46.7,0,35.6
3996,LATAM,30,52.7,0,37.1
3997,APAC,53,55.0,0,56.5
3998,EMEA,47,58.8,0,74.5
3999,NA,50,57.4,0,47.5
4000,APAC,55,81.1,0,72.2
4001,EMEA,28,27.4,1,27.4
4002,LATAM,22,52.3,0,50.5
4003,APAC,28,55.7,0,42.5
4004,APAC,56,37.2,1,48.6
4005,APAC,49,52.9,0,66.8
4006,APAC,33,60.7,0,67.2
4007,EMEA,30,50.7,1,54.9
4008,EMEA,55,39.5,0,51.9
4009,LATAM,25,65.6,0,64.3
4010,APAC,36,43.0,1,45.5
4011,NA,46,26.0,1,22.7
4012,EMEA,42,72.4,0,46.8
4013,LATAM,25,35.3,1,49.8
4014,APAC,12,79.1,0,57.9
4015,NA,27,58.1,0,49.6
4016,NA,53,50.3,0,60.8
4017,NA,9,20.6,1,35.7
4018,EMEA,44,66.9,1,57.9
4019,NA,13,75.2,0,51.4
4020,NA,31,47.7,0,50.7
4021,EMEA,24,60.6,0,66.1
4022,APAC,6,58.7,0,59.9
4023,NA,13,38.0,0,46.8
4024,EMEA,44,37.1,1,29.7
4025,APAC,6,64.1,0,69.7
4026,NA,3,54.6,0,47.8
4027,APAC,7,33.7,1,26.1
4028,LATAM,26,48.8,0,86.2
4029,APAC,13,38.4,1,43.1
4030,LATAM,33,42.4,0,51.4
4031,APAC,56,25.7,1,38.2
4032,EMEA,55,63.4,0,59.5
4033,LATAM,48,41.1,0,53.3
4034,APAC,24,41.7,0,44.3
4035,APAC,35,52.6,0,47.6
4036,APAC,8,26.5,1,45.0
4037,NA,57,84.1,0,56.8
4038,LATAM,56,54.4,0,45.6
4039,NA,51,54.2,0,65.0
4040,NA,7,86.5,0,81.5
4041,NA,57,27.5,1,14.9
4042,EMEA,23,45.6,0,30.4
4043,EMEA,22,24.0,1,37.5
4044,LATAM,8,62.2,0,52.2
4045,EMEA,53,66.8,0,53.6
4046,APAC,9,48.6,0,67.5
4047,EMEA,9,48.4,1,72.5
4048,APAC,26,57.9,0,56.1
4049,APAC,42,36.3,0,29.3
4050,APAC,56,74.5,0,72.5
4051,EMEA,37,19.1,1,48.2
4052,LATAM,59,42.7,1,30.5
4053,LATAM,4,71.6,0,84.0
4054,EMEA,24,36.3,1,59.8
4055,APAC,23,37.4,1,49.8
4056,EMEA,32,41.4,1,47.0
4057,NA,3,46.5,1,19.8
4058,LATAM,33,36.1,0,56.8
4059,EMEA,32,7.2,1,27.4
4060,LATAM,58,50.5,0,46.0
4061,APAC,57,49.5,0,31.0
4062,NA,2,33.9,1,60.8
4063,NA,4,81.1,0,68.3
4064,LATAM,52,32.4,1,17.4
4065,APAC,59,61.1,0,50.4
4066,EMEA,35,31.0,1,38.5
4067,APAC,28,50.6,0,27.7
4068,APAC,40,34.5,0,45.2
4069,EMEA,41,49.7,0,50.7
4070,APAC,7,64.7,0,48.8
4071,NA,48,63.6,0,63.0
4072,LATAM,23,54.5,0,45.6
4073,APAC,20,77.3,0,51.9
4074,NA,31,49.7,0,66.4
4075,EMEA,15,41.8,0,38.3
4076,LATAM,59,42.9,1,62.5
4077,EMEA,8,34.4,1,43.4
4078,NA,17,29.6,1,43.6
4079,APAC,21,34.7,1,39.8
4080,APAC,33,63.1,0,71.3
4081,APAC,57,36.1,1,45.7
4082,EMEA,54,38.6,0,35.0
4083,LATAM,12,43.2,1,46.9
4084,EMEA,25,40.5,0,14.0
4085,NA,8,40.8,1,36.7
4086,LATAM,41,66.4,0,76.9
4087,EMEA,58,47.3,0,52.3
4088,EMEA,33,56.8,0,62.0
4089,NA,33,40.0,1,26.2
4090,EMEA,37,49.5,0,57.9
4091,LATAM,25,26.9,1,26.7
4092,EMEA,56,70.4,0,66.1
4093,APAC,43,59.3,0,61.1
4094,LATAM,27,30.6,1,31.9
4095,EMEA,38,69.6,0,53.6
4096,APAC,4,42.2,0,62.7
4097,APAC,3,20.7,1,39.9
4098,EMEA,9,68.3,0,70.7
4099,NA,59,53.7,0,50.1
4100,EMEA,4,44.3,1,45.9
4101,EMEA,55,62.1,0,67.8
4102,APAC,46,71.2,0,54.9
4103,NA,44,57.4,0,59.9
4104,NA,57,61.0,0,55.5
4105,NA,41,48.8,1,51.6
4106,LATAM,39,45.9,0,41.1
4107,EMEA,25,52.3,0,83.5
4108,NA,27,52.3,0,60.5
4109,NA,51,20.0,1,11.4
4110,NA,24,76.3,0,69.4
4111,LATAM,30,51.3,0,50.3
4112,NA,11,18.1,1,42.9
4113,LATAM,5,35.4,1,37.2
4114,APAC,25,14.7,1,35.2
4115,NA,50,43.3,0,43.0
4116,LATAM,22,39.2,1,41.1
4117,APAC,19,51.5,0,33.7
4118,APAC,12,40.3,0,39.1
4119,APAC,5,57.4,0,68.4
4120,NA,43,45.3,0,34.8
4121,NA,49,44.6,0,49.8
4122,EMEA,11,48.5,0,54.4
4123,NA,20,64.7,0,68.0
4124,NA,6,38.9,1,30.6
4125,LATAM,48,49.8,0,36.4
4126,APAC,54,63.8,1,60.9
4127,APAC,42,45.2,0,55.6
4128,LATAM,27,68.4,0,59.7
4129,APAC,10,62.4,1,65.4
4130,NA,2,46.7,0,63.3
4131,NA,41,43.1,0,52.7
4132,APAC,2,36.0,1,51.2
4133,LATAM,37,56.5,0,68.4
4134,NA,24,49.1,1,60.2
4135,NA,26,49.6,1,30.3
4136,LATAM,14,36.2,1,41.9
4137,NA,48,56.9,0,37.9
4138,APAC,45,70.0,0,72.9
4139,NA,28,50.1,1,33.9
4140,NA,4,51.4,0,38.6
4141,APAC,34,64.6,0,69.4
4142,LATAM,50,44.3,1,46.6
4143,APAC,6,45.6,0,62.6
4144,LATAM,44,67.8,0,66.2
4145,LATAM,56,42.8,1,43.8
4146,LATAM,59,26.6,1,35.1
4147,LATAM,55,31.8,0,35.1
4148,EMEA,32,50.0,0,60.9
4149,EMEA,45,70.4,0,83.1
4150,EMEA,18,40.4,1,50.7
4151,APAC,11,47.7,0,46.5
4152,LATAM,14,59.7,0,43.2
4153,APAC,31,37.8,1,44.8
4154,APAC,49,46.7,0,63.1
4155,EMEA,46,49.7,0,29.1
4156,APAC,45,49.3,0,47.0
4157,APAC,16,47.6,0,67.6
4158,APAC,16,42.7,1,60.5
4159,NA,16,41.9,1,48.2
4160,EMEA,36,56.4,0,40.6
4161,LATAM,22,40.1,0,40.6
4162,LATAM,48,39.9,1,40.4
4163,LATAM,37,43.9,0,35.8
4164,NA,49,64.0,0,46.4
4165,LATAM,4,40.4,1,39.5
4166,APAC,51,75.7,0,80.5
4167,NA,33,38.2,0,41.3
4168,APAC,35,54.0,0,69.6
4169,NA,39,60.2,0,46.7
4170,APAC,23,80.0,0,92.5
4171,LATAM,35,38.3,1,18.4
4172,NA,41,52.4,0,29.3
4173,APAC,37,34.3,0,50.0
4174,APAC,21,49.3,0,46.3
4175,APAC,12,75.1,0,34.7
4176,NA,28,41.5,1,56.0
4177,EMEA,51,79.1,0,62.0
4178,NA,23,27.9,1,12.9
4179,APAC,43,87.0,0,70.5
4180,APAC,15,57.0,0,56.6
4181,EMEA,50,62.1,0,66.7
4182,LATAM,9,61.0,0,59.7
4183,LATAM,57,80.3,0,79.7
4184,EMEA,5,42.8,1,55.7
4185,LATAM,8,29.2,1,33.7
4186,NA,5,43.1,1,52.9
4187,LATAM,55,36.6,1,48.2
4188,EMEA,21,37.5,0,32.5
4189,EMEA,14,72.2,0,37.8
4190,APAC,40,54.1,0,72.1
4191,LATAM,53,31.6,0,39.9
4192,LATAM,31,56.7,0,61.9
4193,APAC,11,43.6,1,39.7
4194,EMEA,47,60.4,0,64.0
4195,APAC,26,42.7,0,33.3
4196,APAC,11,55.0,0,61.6
4197,APAC,5,50.8,0,48.6
4198,APAC,33,50.5,0,34.5
4199,LATAM,59,47.2,0,55.1
4200,LATAM,52,43.0,0,32.9
4201,LATAM,18,65.4,0,83.1
4202,APAC,44,36.5,0,53.8
4203,NA,6,49.9,0,62.5
4204,NA,40,40.0,0,37.6
4205,NA,10,36.8,0,44.3
4206,NA,17,45.6,0,36.8
4207,LATAM,20,50.9,0,60.3
4208,APAC,45,61.7,0,67.3
4209,EMEA,50,59.8,0,60.5
4210,APAC,47,38.9,1,47.1
4211,NA,39,52.7,0,51.8
4212,APAC,41,59.3,0,66.0
4213,APAC,56,34.8,1,43.0
4214,EMEA,50,53.6,0,74.6
4215,APAC,40,51.7,0,50.2
4216,NA,59,64.8,0,52.3
4217,LATAM,45,65.8,0,72.4
4218,EMEA,30,35.5,1,37.1
4219,LATAM,11,29.4,1,33.4
4220,EMEA,35,82.4,0,71.3
4221,LATAM,44,51.0,0,43.5
4222,EMEA,16,44.0,1,34.7
4223,LATAM,51,79.3,0,62.3
4224,NA,23,76.0,0,65.1
4225,APAC,40,76.4,0,65.0
4226,EMEA,27,58.2,0,77.2
4227,NA,10,45.4,1,50.9
4228,LATAM,22,37.3,1,33.5
4229,APAC,52,54.1,0,54.9
4230,LATAM,41,81.8,0,80.0
4231,APAC,46,19.1,1,48.5
4232,APAC,7,47.4,0,40.8
4233,LATAM,36,30.0,1,47.2
4234,NA,26,40.4,0,40.7
4235,NA,7,45.9,0,53.3
4236,EMEA,9,58.6,0,59.7
4237,APAC,44,63.9,0,63.8
4238,APAC,16,68.9,0,57.4
4239,APAC,24,83.9,0,38.5
4240,LATAM,54,45.1,0,51.1
4241,LATAM,5,63.9,0,59.3
4242,EMEA,53,64.8,0,63.1
4243,EMEA,48,48.9,1,64.2
4244,EMEA,10,49.8,0,76.4
4245,NA,37,48.3,1,45.3
4246,LATAM,38,35.0,1,54.9
4247,EMEA,38,58.5,0,36.6
4248,APAC,18,63.4,0,69.5
4249,APAC,37,101.7,0,86.1
4250,EMEA,18,40.1,0,52.9
4251,APAC,6,45.5,0,43.9
4252,LATAM,29,62.3,0,64.9
4253,EMEA,37,46.5,0,42.7
4254,EMEA,27,57.2,0,58.4
4255,NA,25,28.4,1,31.7
4256,EMEA,20,65.3,0,69.0
4257,EMEA,57,16.2,1,31.9
4258,EMEA,4,16.8,1,12.2
4259,NA,58,54.9,0,46.1
