auction_id,period,arm,profit_per_auction
4050,post,fixed_rule,7.39
4051,pre,fixed_rule,8.52
4052,pre,fixed_rule,10.6
4053,post,fixed_rule,7.71
4054,pre,learned_bidder,16.84
4055,post,learned_bidder,4.11
4056,pre,fixed_rule,12.62
4057,pre,fixed_rule,8.38
4058,post,fixed_rule,4.59
4059,pre,learned_bidder,14.62
4060,pre,learned_bidder,10.13
4061,post,fixed_rule,3.0
4062,pre,learned_bidder,6.93
4063,post,fixed_rule,2.92
4064,pre,fixed_rule,3.0
4065,pre,fixed_rule,2.8
4066,post,fixed_rule,4.79
4067,post,learned_bidder,6.55
4068,pre,fixed_rule,4.86
4069,post,fixed_rule,5.39
4070,post,fixed_rule,1.38
4071,pre,fixed_rule,16.34
4072,post,learned_bidder,-8.66
4073,pre,fixed_rule,9.13
4074,pre,learned_bidder,10.76
4075,post,learned_bidder,7.69
4076,pre,fixed_rule,7.43
4077,pre,fixed_rule,9.67
4078,pre,fixed_rule,5.21
4079,pre,learned_bidder,11.74
4080,post,fixed_rule,4.72
4081,pre,learned_bidder,11.12
4082,pre,learned_bidder,9.61
4083,pre,learned_bidder,12.14
4084,pre,fixed_rule,8.58
4085,pre,learned_bidder,19.38
4086,pre,fixed_rule,5.94
4087,pre,learned_bidder,8.33
4088,post,fixed_rule,-1.95
4089,pre,learned_bidder,8.87
4090,post,learned_bidder,5.64
4091,post,fixed_rule,5.48
4092,post,learned_bidder,5.88
4093,post,fixed_rule,-0.67
4094,pre,learned_bidder,15.55
4095,pre,fixed_rule,13.96
4096,pre,learned_bidder,15.25
4097,pre,fixed_rule,5.97
4098,pre,fixed_rule,2.63
4099,pre,fixed_rule,9.52
4100,pre,learned_bidder,18.82
4101,pre,learned_bidder,16.12
4102,pre,learned_bidder,12.47
4103,pre,fixed_rule,7.9
4104,pre,fixed_rule,7.68
4105,pre,learned_bidder,16.01
4106,pre,learned_bidder,14.87
4107,pre,learned_bidder,6.4
4108,pre,learned_bidder,15.78
4109,pre,fixed_rule,9.83
4110,post,learned_bidder,2.09
4111,pre,learned_bidder,13.67
4112,pre,learned_bidder,11.04
4113,post,learned_bidder,0.84
4114,post,fixed_rule,-1.14
4115,pre,learned_bidder,8.69
4116,pre,fixed_rule,4.55
4117,pre,learned_bidder,18.87
4118,post,learned_bidder,9.98
4119,pre,fixed_rule,10.23
4120,post,fixed_rule,0.5
4121,pre,fixed_rule,3.95
4122,pre,fixed_rule,3.95
4123,pre,learned_bidder,12.42
4124,pre,learned_bidder,7.79
4125,post,fixed_rule,7.87
4126,pre,fixed_rule,3.12
4127,post,fixed_rule,2.87
4128,pre,fixed_rule,7.57
4129,pre,learned_bidder,15.67
4130,pre,learned_bidder,7.21
4131,pre,fixed_rule,8.55
4132,pre,learned_bidder,18.88
4133,pre,learned_bidder,9.63
4134,post,learned_bidder,4.24
4135,pre,fixed_rule,5.61
4136,pre,learned_bidder,9.04
4137,pre,fixed_rule,6.81
4138,post,fixed_rule,-0.45
4139,pre,fixed_rule,9.54
4140,pre,learned_bidder,6.97
4141,pre,fixed_rule,5.54
4142,pre,fixed_rule,13.64
4143,post,fixed_rule,1.5
4144,post,learned_bidder,10.14
4145,pre,learned_bidder,16.26
4146,post,fixed_rule,3.53
4147,pre,learned_bidder,15.08
4148,pre,fixed_rule,9.02
4149,post,learned_bidder,7.63
4150,post,learned_bidder,-1.26
4151,pre,fixed_rule,15.84
4152,pre,learned_bidder,15.6
4153,pre,learned_bidder,10.73
4154,pre,fixed_rule,6.67
4155,pre,learned_bidder,12.36
4156,post,fixed_rule,-1.29
4157,pre,fixed_rule,16.47
4158,pre,fixed_rule,16.0
4159,post,learned_bidder,4.95
4160,post,learned_bidder,-0.33
4161,pre,fixed_rule,6.47
4162,pre,learned_bidder,13.64
4163,pre,fixed_rule,4.47
4164,post,fixed_rule,3.55
4165,pre,learned_bidder,17.77
4166,post,fixed_rule,-0.37
4167,post,fixed_rule,7.77
4168,pre,fixed_rule,10.11
4169,pre,learned_bidder,6.96
4170,pre,fixed_rule,9.84
4171,post,learned_bidder,6.05
4172,pre,learned_bidder,11.63
4173,pre,learned_bidder,11.74
4174,post,learned_bidder,-1.25
4175,post,learned_bidder,2.42
4176,pre,learned_bidder,10.63
4177,post,fixed_rule,6.97
4178,pre,learned_bidder,10.0
4179,pre,learned_bidder,8.2
4180,pre,fixed_rule,9.71
4181,pre,learned_bidder,9.93
4182,pre,learned_bidder,7.84
4183,post,fixed_rule,5.05
4184,pre,fixed_rule,5.85
4185,pre,learned_bidder,13.41
4186,pre,learned_bidder,20.18
4187,pre,learned_bidder,12.67
4188,pre,learned_bidder,15.25
4189,pre,fixed_rule,5.55
4190,post,fixed_rule,14.22
4191,pre,fixed_rule,7.27
4192,pre,learned_bidder,3.44
4193,pre,learned_bidder,14.61
4194,pre,fixed_rule,2.18
4195,pre,fixed_rule,5.18
4196,pre,fixed_rule,12.53
4197,pre,learned_bidder,14.42
4198,pre,fixed_rule,6.33
4199,post,fixed_rule,6.66
4200,post,learned_bidder,4.77
4201,pre,fixed_rule,13.29
4202,pre,learned_bidder,12.21
4203,pre,fixed_rule,10.74
4204,post,learned_bidder,1.84
4205,pre,fixed_rule,6.37
4206,post,learned_bidder,2.14
4207,post,fixed_rule,6.77
4208,pre,learned_bidder,15.37
4209,pre,fixed_rule,9.18
4210,post,fixed_rule,3.63
4211,post,fixed_rule,4.08
4212,post,fixed_rule,6.16
4213,pre,learned_bidder,8.79
4214,pre,fixed_rule,11.14
4215,post,fixed_rule,3.32
4216,post,learned_bidder,-3.44
4217,post,fixed_rule,5.8
4218,post,fixed_rule,4.33
4219,pre,fixed_rule,8.46
4220,post,learned_bidder,-1.6
4221,pre,learned_bidder,3.08
4222,pre,learned_bidder,13.77
4223,pre,learned_bidder,9.51
4224,pre,learned_bidder,7.61
4225,pre,fixed_rule,13.37
4226,pre,fixed_rule,6.29
4227,pre,fixed_rule,10.11
4228,post,learned_bidder,-4.78
4229,pre,fixed_rule,9.14
4230,pre,learned_bidder,14.66
4231,pre,fixed_rule,3.43
4232,post,learned_bidder,4.1
4233,post,learned_bidder,10.01
4234,post,fixed_rule,11.24
4235,pre,fixed_rule,0.11
4236,post,learned_bidder,1.89
4237,pre,learned_bidder,15.43
4238,pre,fixed_rule,1.12
4239,post,learned_bidder,5.81
4240,post,fixed_rule,0.95
4241,pre,learned_bidder,15.44
4242,pre,learned_bidder,7.6
4243,post,learned_bidder,6.85
4244,post,learned_bidder,9.3
4245,post,fixed_rule,6.24
4246,post,fixed_rule,0.17
4247,pre,learned_bidder,22.68
4248,post,fixed_rule,2.17
4249,pre,learned_bidder,11.89
4250,pre,fixed_rule,0.34
4251,pre,fixed_rule,6.32
4252,post,fixed_rule,6.37
4253,post,fixed_rule,9.38
4254,pre,learned_bidder,10.88
4255,pre,learned_bidder,10.21
4256,pre,learned_bidder,8.6
4257,pre,fixed_rule,4.26
4258,post,learned_bidder,1.27
4259,pre,fixed_rule,9.46
4260,pre,learned_bidder,16.48
4261,pre,fixed_rule,9.53
4262,post,learned_bidder,5.19
4263,pre,learned_bidder,13.08
4264,pre,learned_bidder,8.66
4265,post,fixed_rule,0.09
4266,post,learned_bidder,9.3
4267,post,learned_bidder,4.9
4268,pre,fixed_rule,8.99
4269,pre,learned_bidder,20.7
4270,post,learned_bidder,3.38
4271,pre,learned_bidder,3.5
4272,pre,learned_bidder,7.05
4273,pre,fixed_rule,7.52
4274,post,learned_bidder,-1.4
4275,post,learned_bidder,1.6
4276,post,fixed_rule,9.16
4277,pre,learned_bidder,9.98
4278,pre,fixed_rule,8.4
4279,post,fixed_rule,-4.45
4280,post,learned_bidder,8.41
4281,post,learned_bidder,2.13
4282,pre,learned_bidder,14.05
4283,pre,fixed_rule,2.81
4284,post,learned_bidder,9.2
4285,post,learned_bidder,1.45
4286,pre,learned_bidder,18.48
4287,post,learned_bidder,15.96
4288,post,fixed_rule,-0.62
4289,pre,learned_bidder,9.41
4290,pre,learned_bidder,11.73
4291,pre,fixed_rule,-0.22
4292,post,fixed_rule,5.49
4293,pre,learned_bidder,8.03
4294,post,learned_bidder,3.86
4295,post,learned_bidder,5.08
4296,pre,learned_bidder,20.52
4297,pre,fixed_rule,3.45
4298,pre,learned_bidder,15.54
4299,pre,fixed_rule,11.62
4300,pre,learned_bidder,5.86
4301,pre,learned_bidder,16.57
4302,post,learned_bidder,4.02
4303,post,learned_bidder,7.11
4304,pre,fixed_rule,6.47
4305,pre,learned_bidder,11.66
4306,post,learned_bidder,10.15
4307,post,learned_bidder,3.48
4308,post,learned_bidder,0.39
4309,pre,learned_bidder,13.14
4310,pre,learned_bidder,11.4
4311,pre,fixed_rule,9.2
4312,pre,learned_bidder,11.89
4313,pre,learned_bidder,14.98
4314,pre,fixed_rule,8.33
4315,pre,learned_bidder,14.92
4316,pre,learned_bidder,12.78
4317,post,fixed_rule,3.69
4318,post,learned_bidder,2.23
4319,post,learned_bidder,3.49
4320,post,fixed_rule,6.02
4321,post,learned_bidder,10.27
4322,post,fixed_rule,7.17
4323,post,learned_bidder,4.67
4324,pre,fixed_rule,11.5
4325,post,learned_bidder,-3.11
4326,pre,learned_bidder,4.76
4327,pre,fixed_rule,5.08
4328,pre,fixed_rule,3.56
4329,post,learned_bidder,10.29
4330,post,learned_bidder,5.76
4331,post,fixed_rule,1.92
4332,pre,learned_bidder,16.15
4333,post,fixed_rule,1.87
4334,pre,fixed_rule,1.0
4335,pre,fixed_rule,8.08
4336,pre,learned_bidder,12.03
4337,pre,learned_bidder,6.11
4338,post,fixed_rule,7.99
4339,pre,learned_bidder,14.94
4340,pre,fixed_rule,5.95
4341,post,fixed_rule,1.34
4342,pre,fixed_rule,5.35
4343,pre,fixed_rule,4.68
4344,post,fixed_rule,5.74
4345,pre,learned_bidder,13.93
4346,pre,learned_bidder,20.06
4347,pre,learned_bidder,16.53
4348,post,fixed_rule,4.32
4349,pre,fixed_rule,7.76
4350,pre,learned_bidder,10.15
4351,pre,learned_bidder,10.22
4352,pre,fixed_rule,9.93
4353,post,fixed_rule,1.26
4354,pre,learned_bidder,12.5
4355,pre,learned_bidder,15.2
4356,pre,fixed_rule,9.63
4357,post,learned_bidder,4.61
4358,pre,learned_bidder,15.62
4359,post,learned_bidder,4.87
4360,pre,learned_bidder,13.54
4361,post,learned_bidder,4.7
4362,pre,fixed_rule,2.55
4363,post,fixed_rule,8.49
4364,post,fixed_rule,0.27
4365,pre,learned_bidder,16.01
4366,pre,fixed_rule,0.78
4367,pre,fixed_rule,10.91
4368,pre,learned_bidder,8.2
4369,post,learned_bidder,3.71
4370,pre,fixed_rule,2.19
4371,pre,fixed_rule,4.0
4372,post,fixed_rule,7.2
4373,pre,fixed_rule,5.85
4374,pre,fixed_rule,5.13
4375,pre,fixed_rule,3.11
4376,pre,learned_bidder,7.15
4377,pre,fixed_rule,9.51
4378,pre,learned_bidder,7.69
4379,pre,learned_bidder,10.32
4380,pre,learned_bidder,9.65
4381,pre,fixed_rule,11.04
4382,post,learned_bidder,8.87
4383,post,learned_bidder,6.44
4384,post,learned_bidder,0.73
4385,pre,fixed_rule,1.93
4386,post,learned_bidder,0.76
4387,pre,learned_bidder,16.96
4388,pre,learned_bidder,14.16
4389,post,fixed_rule,0.69
4390,post,fixed_rule,2.96
4391,post,fixed_rule,1.79
4392,post,fixed_rule,7.06
4393,post,learned_bidder,-0.93
4394,pre,learned_bidder,9.94
4395,pre,learned_bidder,17.24
4396,post,fixed_rule,-2.13
4397,pre,learned_bidder,5.96
4398,post,learned_bidder,-4.4
4399,post,learned_bidder,8.87
4400,pre,learned_bidder,13.09
4401,post,learned_bidder,1.66
4402,pre,learned_bidder,11.91
4403,pre,fixed_rule,10.12
4404,post,fixed_rule,-1.8
4405,post,fixed_rule,11.8
4406,post,fixed_rule,2.28
4407,pre,learned_bidder,13.14
4408,pre,learned_bidder,11.6
4409,post,learned_bidder,7.88
4410,pre,learned_bidder,14.86
4411,pre,learned_bidder,8.18
4412,post,learned_bidder,7.16
4413,pre,fixed_rule,10.8
4414,pre,fixed_rule,6.11
4415,pre,learned_bidder,12.4
4416,post,fixed_rule,6.28
4417,pre,fixed_rule,4.07
4418,post,learned_bidder,4.6
4419,pre,fixed_rule,8.71
4420,post,learned_bidder,5.19
4421,post,fixed_rule,4.12
4422,pre,learned_bidder,11.33
4423,post,fixed_rule,6.11
4424,post,fixed_rule,-2.22
4425,post,learned_bidder,7.74
4426,pre,fixed_rule,7.84
4427,pre,fixed_rule,3.53
4428,post,fixed_rule,6.39
4429,pre,learned_bidder,6.88
4430,post,learned_bidder,6.01
4431,pre,fixed_rule,5.33
4432,pre,fixed_rule,9.53
4433,pre,learned_bidder,16.79
4434,post,fixed_rule,-1.45
4435,post,fixed_rule,-2.23
4436,post,learned_bidder,-1.02
4437,pre,fixed_rule,3.66
4438,post,fixed_rule,6.11
4439,pre,fixed_rule,6.18
4440,pre,learned_bidder,6.02
4441,post,fixed_rule,5.51
4442,pre,fixed_rule,5.55
4443,pre,fixed_rule,13.24
4444,pre,fixed_rule,11.01
4445,pre,learned_bidder,16.99
4446,post,learned_bidder,2.84
4447,pre,learned_bidder,5.58
4448,pre,learned_bidder,5.71
4449,post,learned_bidder,9.82
4450,pre,fixed_rule,3.74
4451,pre,fixed_rule,13.94
4452,post,learned_bidder,5.47
4453,pre,learned_bidder,11.73
4454,pre,learned_bidder,8.91
4455,pre,fixed_rule,5.91
4456,post,learned_bidder,0.35
4457,post,fixed_rule,1.31
4458,post,learned_bidder,5.91
4459,post,learned_bidder,4.66
4460,pre,fixed_rule,6.74
4461,post,fixed_rule,4.9
4462,post,learned_bidder,8.57
4463,post,fixed_rule,12.81
4464,pre,fixed_rule,5.83
4465,pre,learned_bidder,9.84
4466,pre,learned_bidder,15.81
4467,pre,learned_bidder,5.4
4468,post,learned_bidder,7.46
4469,pre,fixed_rule,10.96
4470,pre,learned_bidder,13.64
4471,pre,learned_bidder,12.26
4472,post,fixed_rule,3.04
4473,post,learned_bidder,4.08
4474,pre,learned_bidder,9.3
4475,post,learned_bidder,8.09
4476,pre,fixed_rule,8.63
4477,post,fixed_rule,5.34
4478,pre,fixed_rule,11.19
4479,pre,learned_bidder,17.62
4480,pre,fixed_rule,8.08
4481,pre,fixed_rule,10.81
4482,pre,learned_bidder,1.67
4483,pre,fixed_rule,6.89
4484,pre,fixed_rule,11.35
4485,pre,learned_bidder,13.89
4486,pre,learned_bidder,12.82
4487,pre,fixed_rule,7.93
4488,pre,learned_bidder,6.8
4489,pre,learned_bidder,13.05
4490,pre,learned_bidder,13.27
4491,post,fixed_rule,5.4
4492,pre,learned_bidder,12.91
4493,post,fixed_rule,3.04
4494,pre,learned_bidder,15.16
4495,pre,learned_bidder,7.68
4496,pre,learned_bidder,16.19
4497,post,fixed_rule,0.26
4498,pre,fixed_rule,7.47
4499,post,learned_bidder,1.2
4500,pre,learned_bidder,19.3
4501,pre,fixed_rule,8.16
4502,post,fixed_rule,11.71
4503,pre,learned_bidder,10.2
4504,pre,learned_bidder,10.82
4505,pre,fixed_rule,9.9
4506,post,fixed_rule,7.67
4507,pre,learned_bidder,9.75
4508,pre,fixed_rule,11.95
4509,pre,fixed_rule,6.58
4510,pre,learned_bidder,18.39
4511,pre,fixed_rule,12.5
4512,post,fixed_rule,9.71
4513,pre,fixed_rule,-3.56
4514,post,learned_bidder,3.75
4515,pre,learned_bidder,15.49
4516,pre,fixed_rule,14.28
4517,post,learned_bidder,8.09
4518,post,fixed_rule,4.01
4519,pre,fixed_rule,5.39
4520,pre,fixed_rule,4.21
4521,post,fixed_rule,-0.38
4522,post,fixed_rule,6.12
4523,post,learned_bidder,3.59
4524,pre,fixed_rule,9.73
4525,post,learned_bidder,-1.76
4526,pre,fixed_rule,0.95
4527,pre,fixed_rule,14.83
4528,post,fixed_rule,7.05
4529,pre,fixed_rule,-6.71
4530,post,fixed_rule,9.54
4531,pre,learned_bidder,0.42
4532,pre,fixed_rule,6.58
4533,pre,learned_bidder,13.12
4534,post,fixed_rule,-0.55
4535,pre,fixed_rule,3.64
4536,pre,fixed_rule,11.12
4537,pre,fixed_rule,13.38
4538,pre,fixed_rule,5.1
4539,pre,fixed_rule,4.31
4540,pre,learned_bidder,14.64
4541,post,fixed_rule,0.44
4542,pre,fixed_rule,-2.99
4543,pre,learned_bidder,11.05
4544,pre,learned_bidder,9.46
4545,post,fixed_rule,0.66
4546,pre,fixed_rule,5.79
4547,pre,fixed_rule,6.27
4548,post,learned_bidder,10.24
4549,pre,fixed_rule,4.87
4550,post,fixed_rule,1.11
4551,pre,learned_bidder,17.45
4552,post,fixed_rule,3.06
4553,pre,learned_bidder,11.23
4554,pre,learned_bidder,14.46
4555,pre,fixed_rule,8.83
4556,pre,fixed_rule,7.45
4557,pre,fixed_rule,1.31
4558,pre,learned_bidder,12.13
4559,post,learned_bidder,5.76
4560,post,fixed_rule,7.17
4561,post,fixed_rule,5.58
4562,pre,learned_bidder,9.82
4563,pre,fixed_rule,8.6
4564,post,fixed_rule,11.33
4565,pre,learned_bidder,15.2
4566,pre,fixed_rule,0.32
4567,pre,fixed_rule,13.87
4568,pre,fixed_rule,8.16
4569,post,fixed_rule,5.28
4570,post,learned_bidder,13.52
4571,pre,learned_bidder,12.73
4572,pre,fixed_rule,6.45
4573,pre,fixed_rule,7.88
4574,pre,learned_bidder,11.73
4575,pre,learned_bidder,17.23
4576,pre,learned_bidder,15.28
4577,pre,fixed_rule,8.69
4578,pre,learned_bidder,11.43
4579,pre,learned_bidder,12.9
4580,pre,fixed_rule,5.2
4581,pre,learned_bidder,15.66
4582,pre,fixed_rule,4.6
4583,post,learned_bidder,1.6
4584,pre,fixed_rule,11.26
4585,pre,learned_bidder,10.37
4586,post,fixed_rule,9.95
4587,post,fixed_rule,10.81
4588,pre,learned_bidder,12.25
4589,post,fixed_rule,8.67
4590,pre,learned_bidder,14.6
4591,pre,learned_bidder,8.47
4592,pre,learned_bidder,10.84
4593,post,learned_bidder,4.17
4594,pre,fixed_rule,2.23
4595,post,fixed_rule,5.35
4596,post,fixed_rule,4.01
4597,post,learned_bidder,-1.99
4598,pre,learned_bidder,11.21
4599,pre,fixed_rule,8.7
4600,pre,learned_bidder,15.1
4601,post,learned_bidder,6.07
4602,pre,fixed_rule,2.37
4603,pre,learned_bidder,9.07
4604,pre,learned_bidder,7.83
4605,pre,learned_bidder,14.82
4606,pre,learned_bidder,13.15
4607,pre,learned_bidder,10.06
4608,pre,learned_bidder,5.01
4609,pre,fixed_rule,7.32
4610,post,learned_bidder,6.71
4611,pre,fixed_rule,7.45
4612,post,fixed_rule,-2.38
4613,pre,fixed_rule,14.0
4614,pre,learned_bidder,15.94
4615,pre,learned_bidder,14.12
4616,pre,fixed_rule,10.34
4617,pre,learned_bidder,12.49
4618,pre,learned_bidder,20.12
4619,post,learned_bidder,2.56
4620,pre,learned_bidder,16.21
4621,pre,learned_bidder,18.26
4622,post,fixed_rule,2.1
4623,post,fixed_rule,8.13
4624,pre,fixed_rule,2.26
4625,pre,fixed_rule,1.72
4626,post,learned_bidder,1.4
4627,post,learned_bidder,0.94
4628,pre,learned_bidder,16.1
4629,pre,learned_bidder,11.18
4630,pre,learned_bidder,10.34
4631,post,learned_bidder,3.95
4632,pre,learned_bidder,11.18
4633,pre,fixed_rule,7.78
4634,pre,fixed_rule,4.58
4635,post,learned_bidder,0.37
4636,pre,fixed_rule,3.52
4637,pre,fixed_rule,-2.7
4638,post,learned_bidder,5.3
4639,pre,learned_bidder,15.51
4640,pre,fixed_rule,5.63
4641,pre,fixed_rule,7.88
4642,pre,learned_bidder,16.41
4643,post,fixed_rule,0.42
4644,post,fixed_rule,2.0
4645,pre,learned_bidder,16.39
4646,pre,fixed_rule,2.32
4647,pre,learned_bidder,6.33
4648,pre,fixed_rule,11.96
4649,pre,learned_bidder,13.14
4650,pre,fixed_rule,2.92
4651,pre,learned_bidder,13.96
4652,pre,learned_bidder,4.7
4653,pre,fixed_rule,6.97
4654,pre,learned_bidder,18.93
4655,post,fixed_rule,9.76
4656,post,learned_bidder,2.6
4657,post,fixed_rule,7.27
4658,pre,fixed_rule,10.97
4659,pre,fixed_rule,7.91
4660,pre,fixed_rule,5.64
4661,post,fixed_rule,10.34
4662,pre,fixed_rule,12.42
4663,post,learned_bidder,6.93
4664,pre,fixed_rule,11.04
4665,pre,fixed_rule,5.3
4666,post,fixed_rule,7.28
4667,pre,fixed_rule,6.94
4668,pre,fixed_rule,4.76
4669,pre,fixed_rule,4.65
4670,post,learned_bidder,4.43
4671,post,learned_bidder,4.94
4672,pre,learned_bidder,17.02
4673,post,learned_bidder,16.19
4674,pre,fixed_rule,2.18
4675,pre,fixed_rule,15.0
4676,pre,fixed_rule,5.55
4677,pre,fixed_rule,0.26
4678,pre,learned_bidder,18.01
4679,post,fixed_rule,-0.39
4680,post,learned_bidder,1.89
4681,pre,learned_bidder,11.62
4682,pre,learned_bidder,11.11
4683,pre,learned_bidder,4.43
4684,post,fixed_rule,0.58
4685,post,learned_bidder,13.44
4686,pre,fixed_rule,4.47
4687,pre,fixed_rule,3.16
4688,post,learned_bidder,5.23
4689,pre,fixed_rule,11.54
4690,pre,learned_bidder,10.23
4691,pre,fixed_rule,6.57
4692,pre,learned_bidder,6.57
4693,pre,fixed_rule,5.39
4694,pre,learned_bidder,5.08
4695,pre,fixed_rule,6.26
4696,post,learned_bidder,-0.33
4697,post,learned_bidder,1.11
4698,post,learned_bidder,1.55
4699,pre,fixed_rule,7.61
4700,pre,learned_bidder,9.82
4701,pre,fixed_rule,-0.13
4702,pre,learned_bidder,12.51
4703,pre,fixed_rule,14.0
4704,post,fixed_rule,5.61
4705,pre,fixed_rule,8.05
4706,pre,learned_bidder,8.75
4707,pre,fixed_rule,7.36
4708,pre,learned_bidder,15.54
4709,pre,fixed_rule,5.16
4710,post,fixed_rule,5.58
4711,post,learned_bidder,13.36
4712,pre,learned_bidder,9.27
4713,pre,fixed_rule,6.85
4714,pre,learned_bidder,3.68
4715,post,learned_bidder,6.11
4716,pre,fixed_rule,4.34
4717,pre,learned_bidder,8.11
4718,pre,learned_bidder,10.86
4719,pre,learned_bidder,18.9
4720,pre,learned_bidder,18.93
4721,post,fixed_rule,6.0
4722,pre,learned_bidder,13.3
4723,pre,learned_bidder,11.33
4724,pre,learned_bidder,13.74
4725,pre,fixed_rule,1.19
4726,post,learned_bidder,0.61
4727,pre,learned_bidder,13.45
4728,pre,fixed_rule,11.12
4729,pre,fixed_rule,6.4
4730,post,fixed_rule,8.78
4731,post,learned_bidder,11.75
4732,pre,learned_bidder,18.49
4733,pre,fixed_rule,2.75
4734,post,learned_bidder,5.48
4735,post,learned_bidder,3.12
4736,pre,fixed_rule,-0.87
4737,pre,fixed_rule,10.23
4738,post,fixed_rule,5.01
4739,pre,fixed_rule,5.06
4740,post,learned_bidder,1.95
4741,pre,learned_bidder,11.09
4742,pre,fixed_rule,12.9
4743,post,learned_bidder,8.31
4744,post,fixed_rule,-2.42
4745,pre,fixed_rule,4.31
4746,pre,learned_bidder,16.21
4747,post,fixed_rule,5.92
4748,post,fixed_rule,6.83
4749,pre,learned_bidder,11.91
4750,post,fixed_rule,4.42
4751,post,fixed_rule,15.39
4752,pre,fixed_rule,8.43
4753,pre,learned_bidder,15.18
4754,post,fixed_rule,2.89
4755,post,fixed_rule,12.22
4756,pre,fixed_rule,6.49
4757,pre,fixed_rule,8.21
4758,post,fixed_rule,-2.55
4759,pre,fixed_rule,9.4
4760,pre,learned_bidder,0.73
4761,pre,fixed_rule,2.38
4762,pre,learned_bidder,17.63
4763,post,fixed_rule,6.4
4764,post,learned_bidder,4.26
4765,pre,fixed_rule,1.47
4766,pre,fixed_rule,2.03
4767,pre,learned_bidder,11.52
4768,pre,learned_bidder,13.32
4769,pre,fixed_rule,11.94
4770,pre,learned_bidder,13.3
4771,pre,fixed_rule,10.0
4772,pre,learned_bidder,10.98
4773,post,fixed_rule,7.82
4774,post,learned_bidder,5.79
4775,post,learned_bidder,3.63
4776,post,fixed_rule,4.29
4777,post,fixed_rule,2.81
4778,pre,learned_bidder,16.72
4779,pre,learned_bidder,14.59
4780,post,learned_bidder,5.51
4781,pre,fixed_rule,4.73
4782,post,learned_bidder,3.95
4783,pre,fixed_rule,5.53
4784,post,learned_bidder,1.71
4785,pre,fixed_rule,10.22
4786,post,learned_bidder,4.13
4787,pre,learned_bidder,10.08
4788,pre,learned_bidder,20.13
4789,post,learned_bidder,8.62
4790,pre,fixed_rule,7.08
4791,post,fixed_rule,6.14
4792,post,fixed_rule,3.14
4793,post,learned_bidder,0.95
4794,pre,fixed_rule,9.43
4795,pre,fixed_rule,5.11
4796,pre,fixed_rule,9.44
4797,post,learned_bidder,3.51
4798,pre,learned_bidder,10.75
4799,pre,fixed_rule,2.35
4800,pre,learned_bidder,9.72
4801,pre,fixed_rule,7.52
4802,post,learned_bidder,9.41
4803,post,fixed_rule,4.93
4804,pre,fixed_rule,4.02
4805,pre,learned_bidder,8.65
4806,pre,learned_bidder,10.47
4807,post,fixed_rule,5.99
4808,pre,fixed_rule,8.14
4809,pre,learned_bidder,20.56
4810,pre,fixed_rule,8.36
4811,post,fixed_rule,5.83
4812,pre,fixed_rule,13.06
4813,pre,learned_bidder,13.85
4814,pre,fixed_rule,14.25
4815,pre,fixed_rule,2.56
4816,post,fixed_rule,2.88
4817,post,learned_bidder,6.41
4818,pre,fixed_rule,4.86
4819,post,learned_bidder,2.23
4820,pre,learned_bidder,7.3
4821,pre,learned_bidder,2.22
4822,post,learned_bidder,0.47
4823,pre,learned_bidder,8.44
4824,pre,learned_bidder,16.37
4825,pre,learned_bidder,17.82
4826,post,learned_bidder,2.52
4827,post,fixed_rule,5.35
4828,post,learned_bidder,0.63
4829,post,fixed_rule,-1.08
4830,post,fixed_rule,1.57
4831,pre,learned_bidder,21.24
4832,pre,learned_bidder,14.91
4833,pre,learned_bidder,18.95
4834,pre,learned_bidder,15.53
4835,pre,learned_bidder,13.7
4836,post,learned_bidder,7.61
4837,post,fixed_rule,0.06
4838,post,learned_bidder,0.77
4839,pre,fixed_rule,1.28
4840,pre,learned_bidder,6.24
4841,post,learned_bidder,0.35
