user_id,user_segment,platform,period,sessions_7d
4308,returning,web,after,9
4309,returning,web,after,9
4310,returning,android,after,6
4311,new,android,after,1
4312,new,web,after,1
4313,new,android,before,6
4314,new,android,before,4
4315,returning,android,after,10
4316,returning,ios,before,11
4317,returning,web,after,6
4318,new,android,before,7
4319,returning,ios,after,7
4320,new,android,before,2
4321,returning,web,after,5
4322,new,ios,before,4
4323,returning,android,before,13
4324,new,ios,before,4
4325,returning,android,after,3
4326,new,web,before,3
4327,new,web,after,3
4328,returning,web,before,5
4329,returning,android,before,9
4330,returning,android,after,5
4331,returning,android,before,14
4332,returning,ios,before,13
4333,returning,android,after,8
4334,new,android,after,4
4335,returning,android,after,14
4336,new,ios,before,1
4337,returning,ios,after,6
4338,returning,ios,before,14
4339,returning,ios,after,5
4340,returning,ios,after,1
4341,returning,ios,before,7
4342,new,web,before,6
4343,returning,ios,before,7
4344,new,web,before,3
4345,new,ios,before,8
4346,new,web,after,1
4347,new,android,before,1
4348,new,web,before,2
4349,returning,web,after,14
4350,returning,android,before,6
4351,returning,ios,after,6
4352,returning,android,after,7
4353,new,ios,after,2
4354,new,web,before,5
4355,new,web,before,2
4356,returning,ios,after,8
4357,new,android,after,1
4358,new,ios,before,0
4359,new,android,after,4
4360,returning,android,after,8
4361,new,android,before,4
4362,returning,web,after,4
4363,new,ios,before,2
4364,returning,android,after,6
4365,new,android,after,4
4366,returning,ios,after,8
4367,new,ios,before,4
4368,returning,ios,before,6
4369,returning,android,after,13
4370,returning,web,after,6
4371,returning,ios,after,11
4372,returning,ios,before,13
4373,new,android,before,2
4374,returning,ios,after,6
4375,returning,ios,before,6
4376,new,android,after,1
4377,returning,ios,before,9
4378,new,web,before,1
4379,new,ios,before,3
4380,new,android,after,0
4381,returning,ios,after,3
4382,new,ios,before,4
4383,returning,android,before,6
4384,returning,android,after,11
4385,new,web,before,2
4386,returning,ios,after,6
4387,new,android,before,3
4388,returning,android,before,6
4389,new,ios,before,4
4390,returning,web,after,7
4391,returning,ios,before,5
4392,returning,web,after,9
4393,new,android,before,3
4394,returning,ios,before,5
4395,returning,android,after,11
4396,returning,ios,after,1
4397,new,android,before,8
4398,new,web,before,2
4399,returning,android,before,6
4400,new,ios,after,6
4401,new,ios,before,4
4402,returning,android,before,3
4403,returning,android,before,11
4404,returning,android,after,4
4405,new,ios,before,3
4406,returning,android,after,6
4407,new,android,before,7
4408,returning,android,before,9
4409,new,ios,before,0
4410,returning,android,before,4
4411,new,ios,before,3
4412,new,web,after,3
4413,returning,web,before,8
4414,new,web,after,2
4415,new,ios,before,3
4416,returning,android,before,11
4417,new,web,before,2
4418,new,ios,before,5
4419,returning,ios,after,6
4420,returning,ios,before,10
4421,returning,android,after,12
4422,new,ios,after,2
4423,new,ios,after,1
4424,returning,android,before,5
4425,new,android,before,3
4426,new,web,after,3
4427,returning,android,before,8
4428,new,web,before,2
4429,new,android,after,2
4430,returning,web,after,10
4431,returning,ios,after,10
4432,new,web,before,5
4433,returning,web,after,9
4434,new,android,before,2
4435,new,ios,after,2
4436,returning,ios,after,5
4437,new,ios,after,1
4438,returning,ios,after,8
4439,new,ios,before,2
4440,new,ios,before,2
4441,new,ios,before,4
4442,new,web,before,0
4443,returning,android,after,4
4444,returning,web,before,9
4445,returning,ios,after,7
4446,returning,ios,before,8
4447,returning,ios,before,9
4448,new,web,before,4
4449,returning,ios,after,9
4450,new,android,after,3
4451,new,ios,after,3
4452,returning,ios,before,9
4453,new,ios,before,5
4454,returning,android,after,4
4455,new,ios,after,1
4456,returning,web,before,8
4457,returning,ios,after,3
4458,new,ios,before,1
4459,new,ios,before,0
4460,new,web,after,1
4461,new,android,before,4
4462,returning,android,before,11
4463,returning,android,after,10
4464,new,web,after,2
4465,returning,ios,before,9
4466,returning,android,before,7
4467,new,web,after,3
4468,returning,ios,after,8
4469,returning,ios,after,9
4470,returning,android,after,8
4471,returning,ios,before,6
4472,returning,ios,after,4
4473,returning,ios,before,4
4474,new,ios,before,8
4475,new,android,after,1
4476,returning,android,before,7
4477,new,android,after,4
4478,new,android,before,3
4479,new,ios,after,4
4480,returning,android,after,5
4481,new,web,before,3
4482,new,ios,before,0
4483,new,android,after,1
4484,returning,web,before,11
4485,returning,android,before,11
4486,new,ios,before,5
4487,new,ios,after,1
4488,new,android,before,2
4489,returning,android,after,7
4490,new,android,before,1
4491,returning,android,before,8
4492,returning,ios,before,12
4493,returning,android,after,7
4494,new,android,before,1
4495,new,web,before,5
4496,returning,android,after,7
4497,new,ios,before,6
4498,new,android,before,3
4499,new,android,before,2
4500,new,ios,before,1
4501,new,android,after,3
4502,returning,ios,after,6
4503,returning,ios,after,5
4504,new,android,after,3
4505,new,ios,before,3
4506,new,android,before,1
4507,returning,android,before,7
4508,returning,web,after,4
4509,new,android,before,3
4510,new,android,after,6
4511,new,ios,before,4
4512,returning,web,after,7
4513,returning,ios,before,11
4514,returning,android,after,6
4515,new,android,after,1
4516,returning,ios,after,10
4517,returning,android,before,15
4518,new,android,before,2
4519,returning,ios,after,10
4520,new,ios,before,2
4521,returning,ios,after,7
4522,returning,web,after,6
4523,returning,android,after,11
4524,new,ios,after,2
4525,new,android,after,2
4526,returning,android,before,4
4527,new,android,before,6
4528,returning,android,before,4
4529,new,ios,before,3
4530,returning,ios,after,6
4531,new,android,before,2
4532,new,android,before,4
4533,returning,android,after,12
4534,returning,ios,after,5
4535,returning,web,before,14
4536,returning,ios,after,11
4537,new,android,before,4
4538,returning,ios,after,8
4539,returning,android,after,9
4540,returning,web,after,12
4541,returning,ios,after,8
4542,returning,android,after,12
4543,returning,android,after,8
4544,returning,ios,after,8
4545,new,ios,before,1
4546,returning,android,after,9
4547,returning,ios,after,8
4548,new,ios,after,4
4549,returning,web,after,12
4550,returning,android,after,6
4551,new,android,before,2
4552,returning,android,before,6
4553,new,android,before,3
4554,returning,android,after,4
4555,new,ios,after,6
4556,returning,ios,before,9
4557,returning,android,before,9
4558,returning,web,after,2
4559,returning,ios,after,9
4560,returning,web,after,5
4561,new,android,before,3
4562,returning,android,before,10
4563,returning,ios,before,7
4564,new,ios,before,5
4565,new,android,after,3
4566,new,ios,before,4
4567,returning,ios,after,6
4568,new,ios,after,3
4569,new,web,before,5
4570,new,ios,before,3
4571,new,android,after,1
4572,new,ios,before,1
4573,returning,ios,before,13
4574,new,ios,after,2
4575,returning,android,after,4
4576,returning,android,after,6
4577,returning,ios,before,5
4578,new,web,before,2
4579,new,ios,before,1
4580,new,web,before,1
4581,new,ios,before,4
4582,returning,web,after,11
4583,new,web,before,4
4584,returning,web,after,8
4585,returning,ios,after,10
4586,returning,android,after,4
4587,returning,web,before,11
4588,returning,android,before,10
4589,new,ios,after,3
4590,new,android,before,3
4591,new,ios,after,0
4592,returning,android,before,14
4593,new,ios,before,1
4594,new,android,after,3
4595,returning,ios,after,3
4596,returning,ios,before,8
4597,returning,ios,after,10
4598,new,web,before,3
4599,returning,android,after,12
4600,returning,android,after,5
4601,new,android,after,1
4602,returning,android,after,5
4603,new,ios,before,2
4604,returning,android,after,10
4605,returning,ios,before,10
4606,new,android,before,6
4607,new,ios,before,1
4608,new,web,before,3
4609,new,android,after,1
4610,returning,ios,before,6
4611,returning,android,before,10
4612,new,ios,before,2
4613,returning,ios,after,8
4614,returning,web,after,7
4615,new,android,after,5
4616,new,android,before,1
4617,returning,android,before,9
4618,new,ios,after,2
4619,new,ios,after,2
4620,returning,android,after,9
4621,returning,android,after,7
4622,returning,ios,after,4
4623,new,ios,after,1
4624,new,ios,before,1
4625,new,ios,before,3
4626,returning,ios,before,12
4627,new,ios,before,5
4628,returning,android,before,7
4629,returning,ios,after,8
4630,new,ios,before,3
4631,returning,android,before,8
4632,new,web,before,7
4633,new,ios,before,3
4634,new,ios,before,3
4635,returning,android,before,13
4636,returning,ios,after,10
4637,returning,ios,after,6
4638,returning,android,before,8
4639,returning,ios,after,4
4640,returning,web,after,6
4641,returning,web,after,14
4642,returning,ios,before,7
4643,returning,ios,after,4
4644,new,web,before,6
4645,new,android,before,6
4646,returning,web,before,6
4647,new,android,after,1
4648,returning,ios,before,8
4649,new,ios,before,3
4650,returning,ios,before,6
4651,new,web,before,3
4652,returning,ios,after,5
4653,new,android,before,0
4654,returning,android,before,7
4655,new,web,before,4
4656,new,android,before,6
4657,new,ios,before,4
4658,returning,ios,after,8
4659,returning,android,before,12
4660,new,web,before,4
4661,new,android,after,3
4662,new,android,after,1
4663,returning,web,before,11
4664,new,ios,before,4
4665,new,ios,before,1
4666,returning,web,after,8
4667,new,android,before,4
4668,new,web,before,4
4669,new,ios,after,5
4670,new,android,before,6
4671,new,ios,before,4
4672,new,ios,after,2
4673,returning,ios,before,13
4674,returning,android,after,9
4675,new,ios,after,4
4676,new,ios,before,4
4677,new,ios,after,3
4678,new,ios,after,2
4679,new,android,after,1
4680,returning,android,before,12
4681,returning,android,before,7
4682,new,ios,before,10
4683,returning,android,after,9
4684,new,ios,before,4
4685,returning,android,after,7
4686,new,web,after,3
4687,returning,android,after,4
4688,new,web,before,5
4689,new,ios,before,2
4690,returning,android,after,10
4691,new,android,before,3
4692,new,android,before,3
4693,new,android,after,1
4694,returning,ios,after,5
4695,returning,android,after,8
4696,new,android,after,1
4697,new,android,before,6
4698,new,ios,before,2
4699,returning,ios,before,4
4700,new,web,before,2
4701,returning,ios,after,10
4702,new,ios,before,7
4703,new,ios,after,2
4704,returning,android,after,7
4705,returning,android,after,2
4706,new,web,before,1
4707,returning,android,before,7
4708,returning,ios,after,6
4709,new,ios,after,3
4710,new,ios,before,5
4711,new,android,before,1
4712,returning,web,after,6
4713,returning,ios,after,7
4714,returning,ios,before,9
4715,new,android,before,3
4716,new,android,after,2
4717,returning,android,after,7
4718,returning,android,after,7
4719,new,ios,before,1
4720,new,android,before,3
4721,new,ios,after,2
4722,returning,android,after,7
4723,new,ios,after,3
4724,returning,android,before,12
4725,returning,web,before,9
4726,returning,android,before,11
4727,new,ios,before,3
4728,returning,web,after,6
4729,new,ios,before,6
4730,new,android,after,3
4731,new,ios,after,3
4732,returning,web,after,9
4733,returning,ios,after,16
4734,new,ios,before,1
4735,new,web,after,3
4736,returning,android,before,8
4737,returning,ios,before,8
4738,returning,ios,before,6
4739,new,ios,before,0
4740,returning,ios,after,5
4741,returning,android,before,9
4742,returning,android,before,9
4743,returning,web,before,6
4744,returning,android,before,11
4745,returning,web,after,6
4746,new,android,before,3
4747,returning,ios,after,9
4748,returning,android,before,8
4749,returning,ios,after,9
4750,new,ios,before,0
4751,new,web,before,1
4752,returning,android,before,9
4753,returning,ios,after,5
4754,returning,ios,after,4
4755,returning,ios,before,12
4756,new,android,after,0
4757,returning,ios,after,7
4758,returning,web,before,9
4759,new,android,before,1
4760,new,ios,after,2
4761,new,android,after,1
4762,returning,web,after,1
4763,new,web,before,4
4764,new,android,before,2
4765,returning,ios,before,11
4766,returning,android,before,7
4767,new,web,after,2
4768,returning,web,before,9
4769,new,android,before,2
4770,new,android,before,2
4771,returning,ios,before,9
4772,returning,ios,after,7
4773,new,ios,before,2
4774,returning,ios,after,15
4775,returning,android,before,9
4776,new,ios,before,4
4777,new,android,before,6
4778,returning,android,after,3
4779,new,ios,before,4
4780,returning,android,before,5
4781,returning,ios,after,4
4782,returning,ios,after,9
4783,returning,web,before,12
4784,returning,ios,after,8
4785,new,ios,after,2
4786,returning,android,before,9
4787,new,ios,after,2
4788,returning,ios,before,5
4789,new,android,before,4
4790,returning,android,after,9
4791,returning,android,before,7
4792,returning,web,after,8
4793,returning,ios,after,6
4794,returning,android,before,7
4795,new,ios,before,5
4796,returning,ios,before,9
4797,new,web,after,4
4798,new,android,before,1
4799,new,ios,before,2
4800,new,ios,after,0
4801,returning,ios,after,4
4802,returning,android,after,3
4803,new,ios,before,2
4804,returning,web,after,6
4805,returning,ios,after,5
4806,returning,ios,after,9
4807,returning,web,before,6
4808,new,web,after,1
4809,new,ios,before,8
4810,returning,android,after,11
4811,new,web,before,2
4812,returning,android,before,5
4813,new,android,after,2
4814,new,android,after,2
4815,returning,web,after,7
4816,new,android,before,0
4817,new,ios,after,2
4818,returning,android,before,9
4819,new,android,after,2
4820,returning,android,after,8
4821,returning,ios,after,12
4822,returning,android,after,9
4823,returning,android,after,8
4824,new,web,after,1
4825,returning,ios,before,6
4826,new,android,before,3
4827,new,android,before,1
4828,returning,ios,after,2
4829,new,android,after,2
4830,returning,ios,before,11
4831,new,android,before,3
4832,new,android,before,1
4833,returning,ios,before,10
4834,returning,android,before,6
4835,returning,web,after,6
4836,new,ios,after,2
4837,returning,web,before,11
4838,new,ios,before,2
4839,new,ios,after,4
4840,new,android,after,2
4841,returning,ios,after,10
4842,returning,web,before,10
4843,returning,android,before,6
4844,returning,android,before,8
4845,new,android,after,1
4846,returning,android,after,6
4847,returning,android,after,9
4848,returning,android,before,10
4849,returning,web,before,5
4850,returning,android,after,9
4851,returning,ios,after,8
4852,new,android,after,1
4853,new,ios,before,3
4854,new,ios,before,4
