user_id,signup_source,plan,setup_actions_first_hour,completed_checklist,retained_30d
3028,referral,free,7,1,1
3029,paid,free,10,1,1
3030,organic,free,10,1,0
3031,paid,pro,9,1,1
3032,organic,free,3,0,0
3033,organic,free,1,0,0
3034,organic,free,8,1,1
3035,referral,pro,4,0,1
3036,paid,free,11,1,1
3037,paid,pro,8,1,0
3038,organic,free,9,1,1
3039,organic,free,2,0,0
3040,paid,pro,7,1,0
3041,organic,free,5,1,0
3042,referral,pro,7,0,0
3043,paid,free,6,0,1
3044,organic,free,6,1,0
3045,paid,free,11,1,1
3046,referral,pro,6,0,0
3047,paid,free,3,0,0
3048,paid,free,4,0,0
3049,referral,free,9,1,1
3050,organic,pro,5,1,0
3051,referral,pro,8,0,1
3052,organic,pro,5,1,1
3053,paid,free,6,1,0
3054,paid,free,5,0,0
3055,paid,pro,5,0,1
3056,paid,pro,6,0,0
3057,paid,pro,6,0,0
3058,organic,pro,6,1,0
3059,organic,pro,4,0,0
3060,organic,free,4,0,0
3061,paid,free,4,0,0
3062,organic,pro,7,1,1
3063,organic,free,4,1,0
3064,referral,free,4,0,1
3065,organic,free,5,1,0
3066,organic,free,4,0,0
3067,organic,pro,6,0,1
3068,organic,pro,3,0,0
3069,paid,free,3,0,1
3070,organic,free,5,0,1
3071,organic,free,8,0,1
3072,referral,pro,11,1,1
3073,referral,free,5,0,0
3074,paid,free,4,0,0
3075,referral,free,8,1,1
3076,referral,free,5,1,1
3077,organic,free,10,1,1
3078,paid,free,10,1,1
3079,paid,free,5,0,0
3080,organic,free,4,0,0
3081,organic,free,4,1,0
3082,organic,free,3,0,0
3083,paid,free,4,0,0
3084,paid,free,3,0,0
3085,paid,free,8,1,1
3086,organic,pro,12,1,1
3087,organic,free,8,0,0
3088,paid,free,2,0,1
3089,paid,free,1,0,0
3090,referral,free,6,0,0
3091,referral,free,9,1,1
3092,referral,free,5,1,1
3093,referral,free,10,1,1
3094,referral,free,10,0,1
3095,paid,free,10,1,1
3096,organic,pro,3,0,0
3097,organic,free,3,0,1
3098,organic,free,5,1,1
3099,organic,pro,4,0,0
3100,organic,free,10,1,1
3101,referral,free,2,0,0
3102,organic,free,5,0,1
3103,referral,free,6,1,0
3104,paid,free,5,0,0
3105,paid,free,4,1,0
3106,paid,free,6,0,0
3107,organic,free,8,1,1
3108,paid,free,7,0,0
3109,organic,free,6,1,0
3110,referral,pro,6,1,1
3111,organic,free,6,0,0
3112,organic,free,5,1,0
3113,paid,pro,9,1,0
3114,paid,pro,8,1,1
3115,paid,free,7,0,1
3116,paid,free,3,0,1
3117,organic,free,6,1,1
3118,paid,pro,11,1,1
3119,organic,free,9,1,1
3120,organic,free,4,0,0
3121,organic,free,6,0,1
3122,organic,free,9,1,1
3123,organic,free,11,1,1
3124,paid,free,8,0,1
3125,organic,free,4,0,1
3126,organic,free,9,1,0
3127,paid,pro,5,0,0
3128,organic,free,8,0,1
3129,paid,free,7,0,1
3130,referral,free,9,0,1
3131,organic,free,8,1,0
3132,referral,free,9,0,1
3133,organic,free,5,0,0
3134,organic,free,9,0,0
3135,paid,free,4,0,1
3136,paid,free,9,0,0
3137,referral,free,8,1,1
3138,organic,free,4,0,0
3139,paid,free,4,0,0
3140,organic,free,9,1,1
3141,organic,free,6,0,0
3142,organic,pro,4,0,0
3143,referral,free,4,0,1
3144,organic,free,6,1,0
3145,referral,free,8,0,1
3146,paid,free,8,1,1
3147,paid,pro,4,0,0
3148,paid,pro,3,0,0
3149,referral,free,4,0,0
3150,organic,pro,3,0,0
3151,organic,free,7,1,0
3152,paid,pro,11,1,1
3153,organic,pro,4,0,1
3154,organic,free,6,0,0
3155,organic,free,3,0,1
3156,organic,free,6,0,0
3157,organic,free,6,0,0
3158,organic,free,7,0,1
3159,referral,free,6,0,0
3160,organic,free,6,0,1
3161,referral,free,3,1,0
3162,referral,free,10,1,1
3163,organic,free,10,0,0
3164,paid,free,4,1,0
3165,paid,free,7,1,1
3166,paid,free,7,0,0
3167,organic,free,6,0,0
3168,organic,free,6,0,0
3169,organic,free,13,0,1
3170,paid,free,3,1,0
3171,referral,free,11,1,1
3172,paid,free,4,0,0
3173,paid,free,5,0,0
3174,referral,pro,13,1,1
3175,paid,free,2,0,1
3176,organic,pro,6,0,0
3177,referral,free,4,0,0
3178,organic,free,10,1,1
3179,organic,free,6,1,0
3180,paid,free,7,1,0
3181,referral,free,5,0,0
3182,organic,pro,12,1,1
3183,paid,free,5,1,0
3184,organic,free,1,0,0
3185,organic,pro,8,1,1
3186,organic,free,4,0,0
3187,paid,free,8,1,1
3188,referral,pro,7,1,1
3189,organic,free,4,0,0
3190,organic,free,7,1,0
3191,organic,free,4,0,0
3192,organic,free,5,0,0
3193,paid,free,3,0,0
3194,paid,free,4,0,0
3195,paid,free,5,1,0
3196,organic,free,8,1,0
3197,paid,pro,8,0,0
3198,organic,free,3,1,0
3199,organic,free,5,0,1
3200,referral,free,3,0,0
3201,paid,free,3,0,1
3202,referral,free,5,0,0
3203,referral,free,4,0,1
3204,paid,free,2,0,0
3205,referral,free,9,1,1
3206,organic,free,4,0,0
3207,organic,free,1,0,0
3208,organic,pro,6,1,0
3209,organic,free,5,0,0
3210,organic,free,5,0,0
3211,organic,free,7,1,1
3212,paid,free,8,1,0
3213,paid,free,4,0,0
3214,paid,free,5,1,0
3215,organic,free,7,0,0
3216,paid,free,5,0,1
3217,organic,free,5,0,1
3218,organic,free,10,1,1
3219,organic,free,6,1,0
3220,organic,free,7,1,0
3221,organic,free,11,1,1
3222,referral,free,5,0,1
3223,paid,free,8,1,1
3224,paid,free,4,0,0
3225,organic,free,4,0,0
3226,referral,free,3,0,0
3227,paid,free,4,0,1
3228,organic,free,4,0,0
3229,paid,free,9,1,1
3230,paid,free,4,1,0
3231,organic,free,5,0,1
3232,organic,pro,16,1,1
3233,paid,free,5,0,0
3234,organic,free,10,0,0
3235,organic,free,5,1,1
3236,organic,pro,9,1,1
3237,referral,free,6,0,0
3238,organic,free,7,0,1
3239,organic,free,8,1,0
3240,organic,free,3,0,0
3241,referral,free,8,1,0
3242,paid,pro,3,0,0
3243,referral,free,6,1,1
3244,organic,pro,3,0,0
3245,organic,pro,6,0,1
3246,paid,pro,7,0,1
3247,organic,pro,5,1,0
3248,referral,free,6,1,1
3249,referral,free,2,0,0
3250,paid,free,6,1,0
3251,referral,free,7,0,1
3252,paid,free,7,1,1
3253,organic,pro,4,0,0
3254,paid,free,4,1,0
3255,organic,free,6,1,0
3256,referral,free,3,0,0
3257,organic,free,6,0,0
3258,organic,free,5,0,0
3259,paid,free,5,0,0
3260,organic,free,7,1,1
3261,organic,free,5,1,0
3262,paid,pro,5,0,1
3263,organic,free,5,0,0
3264,paid,free,6,0,0
3265,organic,free,6,0,1
3266,organic,free,8,0,1
3267,organic,free,1,0,1
3268,paid,free,7,0,0
3269,referral,free,5,0,0
3270,organic,free,6,0,1
3271,referral,free,4,1,0
3272,paid,free,8,1,1
3273,paid,free,7,1,1
3274,paid,free,4,0,0
3275,paid,free,1,0,0
3276,referral,pro,6,1,0
3277,paid,free,4,1,0
3278,paid,free,4,0,0
3279,organic,pro,8,1,1
3280,organic,pro,5,0,1
3281,paid,pro,5,0,0
3282,organic,free,3,0,0
3283,organic,pro,5,1,0
3284,organic,pro,10,1,1
3285,organic,free,5,0,0
3286,paid,free,5,1,0
3287,paid,pro,8,0,1
3288,organic,free,6,1,0
3289,organic,free,7,0,1
3290,organic,free,4,1,0
3291,organic,free,10,1,1
3292,paid,free,6,0,0
3293,paid,free,11,1,1
3294,paid,free,4,0,1
3295,paid,pro,8,1,1
3296,referral,free,7,0,1
3297,paid,free,9,1,0
3298,paid,free,8,1,1
3299,paid,free,10,1,1
3300,organic,pro,10,1,1
3301,referral,free,6,0,0
3302,organic,free,8,1,0
3303,organic,pro,3,0,1
3304,referral,free,8,1,0
3305,paid,free,10,1,0
3306,organic,free,6,0,1
3307,organic,free,8,1,1
3308,organic,pro,6,0,0
3309,paid,free,9,0,1
3310,organic,free,5,0,0
3311,referral,free,7,1,1
3312,referral,pro,3,0,0
3313,paid,free,3,0,0
3314,paid,free,6,0,0
3315,organic,free,7,0,1
3316,organic,free,7,0,0
3317,paid,free,4,1,1
3318,organic,free,6,0,1
3319,organic,free,7,1,1
3320,organic,free,8,0,0
3321,organic,free,7,1,1
3322,organic,free,5,0,0
3323,paid,free,6,1,0
3324,referral,free,4,0,0
3325,paid,pro,5,1,1
3326,referral,free,8,1,1
3327,organic,free,5,0,0
3328,referral,free,7,1,1
3329,paid,free,9,1,1
3330,organic,free,4,1,0
3331,referral,pro,7,0,1
3332,organic,free,10,1,1
3333,organic,free,5,0,0
3334,organic,free,8,1,1
3335,organic,free,2,0,1
3336,organic,free,3,0,1
3337,paid,free,1,0,0
3338,referral,free,6,1,0
3339,organic,pro,9,1,1
3340,paid,free,11,1,1
3341,organic,free,5,0,1
3342,referral,pro,8,1,1
3343,organic,free,4,0,0
3344,organic,free,5,0,0
3345,paid,free,4,0,0
3346,paid,pro,7,0,1
3347,paid,free,6,1,0
3348,paid,free,8,1,0
3349,paid,free,5,1,1
3350,organic,free,9,1,1
3351,organic,free,7,1,0
3352,organic,free,3,0,0
3353,organic,pro,9,1,1
3354,organic,free,9,0,1
3355,paid,free,11,1,0
3356,organic,free,6,0,0
3357,paid,free,3,0,1
3358,paid,free,11,1,1
3359,paid,free,5,1,1
3360,paid,free,4,0,1
3361,organic,pro,5,1,1
3362,organic,free,11,1,1
3363,paid,free,3,0,0
3364,paid,pro,3,0,0
3365,organic,free,4,1,0
3366,organic,pro,8,0,1
3367,paid,pro,5,0,0
3368,paid,free,7,1,1
3369,organic,free,6,0,1
3370,organic,free,8,1,0
3371,referral,pro,11,1,1
3372,organic,free,8,1,1
3373,referral,pro,8,0,1
3374,organic,free,7,1,0
3375,paid,free,8,1,1
3376,organic,free,8,1,1
3377,organic,pro,8,0,1
3378,referral,free,5,0,0
3379,paid,free,7,1,1
3380,referral,pro,0,1,0
3381,organic,free,4,1,0
3382,referral,free,6,0,0
3383,referral,pro,4,0,0
3384,paid,pro,6,0,1
3385,organic,free,5,0,0
3386,paid,free,10,1,0
3387,paid,free,3,0,0
3388,referral,free,3,0,0
3389,organic,free,6,1,1
3390,organic,free,4,0,0
3391,organic,free,6,0,0
3392,paid,free,3,0,0
3393,referral,pro,6,0,0
3394,organic,free,7,1,0
3395,paid,free,6,1,0
3396,referral,pro,5,0,1
3397,organic,pro,4,0,1
3398,organic,free,7,0,1
3399,paid,pro,11,1,1
3400,paid,free,4,0,0
3401,organic,free,5,0,0
3402,referral,free,4,0,0
3403,paid,free,8,1,1
3404,referral,free,3,0,1
3405,referral,free,5,0,1
3406,referral,pro,2,0,0
3407,paid,free,5,0,0
3408,organic,free,9,1,1
3409,paid,free,9,1,1
3410,organic,free,8,0,0
3411,paid,pro,11,1,1
3412,organic,free,6,0,1
3413,paid,free,4,1,0
3414,organic,free,5,1,0
3415,organic,free,6,1,0
3416,organic,free,6,0,1
3417,paid,free,6,0,0
3418,paid,pro,7,0,0
3419,organic,free,4,0,0
3420,referral,free,7,1,1
3421,referral,free,5,0,0
3422,organic,free,5,1,0
3423,paid,free,2,0,0
3424,organic,free,7,0,0
3425,organic,free,4,0,0
3426,paid,free,4,1,1
3427,organic,pro,4,0,0
3428,referral,free,4,0,1
3429,referral,free,5,0,1
3430,referral,free,5,1,0
3431,paid,free,5,0,0
3432,paid,free,7,1,1
3433,referral,pro,6,1,0
3434,organic,pro,7,0,0
3435,organic,free,10,0,0
3436,paid,free,8,1,0
3437,organic,free,2,0,0
3438,organic,free,10,1,1
3439,organic,pro,7,0,0
3440,paid,free,6,1,0
3441,organic,free,5,0,0
3442,organic,pro,3,0,0
3443,organic,free,4,0,1
3444,organic,free,2,0,0
3445,referral,pro,6,1,0
3446,organic,free,9,0,0
3447,paid,free,6,1,0
3448,paid,free,9,1,1
3449,organic,pro,5,0,0
3450,referral,free,4,1,0
3451,paid,free,3,0,0
3452,paid,free,4,0,0
3453,organic,pro,5,0,0
3454,organic,free,3,0,0
3455,referral,free,6,1,1
3456,paid,pro,3,0,1
3457,referral,free,9,1,0
3458,referral,free,7,0,0
3459,organic,free,9,1,1
3460,paid,free,5,0,0
3461,paid,free,2,0,1
3462,paid,free,9,1,1
3463,organic,free,6,1,0
3464,organic,free,8,1,1
3465,paid,pro,7,1,1
3466,paid,free,2,1,0
3467,paid,pro,6,1,1
3468,organic,free,5,0,0
3469,organic,free,9,0,1
3470,referral,free,10,1,1
3471,organic,free,7,0,0
3472,organic,free,11,1,0
3473,paid,free,9,1,1
3474,organic,pro,9,0,1
3475,paid,free,9,1,1
3476,organic,free,6,0,0
3477,referral,free,2,0,0
3478,referral,pro,6,0,0
3479,referral,free,6,0,0
3480,paid,free,4,0,1
3481,organic,free,7,1,0
3482,paid,free,6,0,1
3483,referral,free,8,0,1
3484,paid,free,3,0,0
3485,paid,free,10,1,1
3486,paid,pro,6,1,1
3487,paid,free,5,1,0
3488,paid,free,9,1,0
3489,organic,free,4,0,0
3490,paid,pro,6,0,0
3491,paid,free,12,1,1
3492,organic,free,1,0,0
3493,referral,pro,8,1,0
3494,paid,free,5,0,0
3495,organic,free,5,0,0
3496,referral,free,11,1,1
3497,paid,free,7,0,0
3498,paid,free,6,0,0
3499,organic,free,7,1,0
3500,referral,free,5,1,0
3501,organic,free,3,0,1
3502,paid,pro,8,1,0
3503,organic,free,2,0,0
3504,paid,pro,6,1,0
3505,paid,free,7,1,0
3506,paid,free,4,0,0
3507,paid,pro,3,0,0
3508,referral,free,6,1,1
3509,paid,free,5,1,0
3510,organic,free,1,0,0
3511,referral,free,6,1,0
3512,paid,free,7,0,0
3513,referral,pro,6,1,1
3514,referral,free,6,1,0
3515,referral,free,5,0,0
3516,paid,free,13,1,1
3517,paid,free,7,1,0
3518,organic,free,4,1,1
3519,paid,free,7,0,0
3520,paid,free,5,1,0
3521,paid,free,9,1,1
3522,referral,free,3,0,0
3523,organic,free,5,1,0
3524,organic,free,2,1,0
3525,paid,free,6,0,0
3526,organic,free,3,0,0
3527,organic,free,5,0,0
3528,organic,free,6,0,0
3529,referral,free,3,0,0
3530,paid,free,10,1,1
3531,organic,pro,11,1,1
3532,organic,pro,6,0,1
3533,paid,free,8,0,1
3534,organic,pro,7,1,0
3535,paid,free,6,1,0
3536,paid,free,9,1,1
3537,organic,free,5,0,0
3538,paid,free,8,0,0
3539,organic,free,4,0,0
3540,organic,pro,5,0,1
3541,referral,free,4,0,0
3542,paid,free,6,0,0
3543,referral,free,5,0,1
3544,organic,free,7,1,1
3545,organic,pro,6,0,0
3546,paid,free,5,1,1
3547,paid,free,3,1,1
3548,referral,free,6,0,1
3549,organic,free,2,0,0
3550,referral,free,6,0,1
3551,referral,free,9,1,1
3552,paid,free,4,0,0
3553,organic,free,6,1,1
3554,paid,free,5,0,0
3555,organic,free,5,1,0
3556,paid,free,7,1,0
3557,paid,pro,3,0,1
3558,referral,free,9,1,1
3559,paid,free,4,0,1
3560,paid,pro,3,0,0
3561,paid,free,2,0,0
3562,paid,pro,2,1,0
3563,referral,free,9,1,1
3564,organic,pro,3,1,1
3565,referral,free,6,0,1
3566,referral,pro,8,1,1
3567,referral,free,5,0,0
3568,paid,free,5,1,0
3569,referral,free,6,1,0
3570,organic,free,5,0,0
3571,paid,free,7,1,1
3572,organic,pro,4,0,1
3573,organic,free,5,1,0
3574,organic,free,5,0,0
3575,organic,free,7,0,0
3576,organic,free,5,0,1
3577,referral,pro,7,1,1
3578,organic,free,7,0,1
3579,paid,free,6,0,0
3580,organic,free,8,1,1
3581,paid,free,6,1,1
3582,paid,free,3,0,0
3583,organic,free,5,0,0
3584,paid,free,7,1,1
3585,referral,pro,5,0,0
3586,referral,free,5,1,0
3587,organic,free,1,0,0
3588,paid,free,3,0,0
3589,paid,free,10,1,1
3590,organic,free,10,1,1
3591,referral,free,8,1,1
3592,organic,free,8,1,1
3593,referral,free,10,1,1
3594,organic,free,2,0,0
3595,organic,free,5,0,0
3596,referral,free,8,1,1
3597,referral,free,12,1,1
3598,referral,free,4,0,0
3599,referral,free,3,1,0
3600,organic,free,6,0,1
3601,organic,free,6,0,1
3602,organic,free,7,0,1
3603,paid,free,6,0,0
3604,organic,free,3,0,0
3605,referral,free,10,1,1
3606,organic,free,5,0,1
3607,organic,free,7,1,1
3608,organic,free,4,0,0
3609,organic,free,4,1,0
3610,organic,free,10,1,1
3611,paid,free,4,0,0
3612,organic,free,8,0,1
3613,paid,free,5,0,0
3614,referral,free,5,1,0
3615,paid,free,7,1,0
3616,paid,free,8,1,1
3617,organic,pro,6,1,1
3618,organic,free,2,0,0
3619,organic,free,9,1,1
3620,referral,free,7,1,0
3621,paid,pro,3,1,1
3622,organic,free,5,0,0
3623,paid,free,9,0,1
3624,referral,free,7,1,1
3625,paid,free,7,1,1
3626,paid,free,5,0,0
3627,referral,free,8,1,1
3628,paid,free,5,1,0
3629,paid,free,10,1,1
3630,organic,free,4,1,0
3631,organic,free,7,0,1
3632,referral,free,6,1,0
3633,paid,free,4,1,0
3634,organic,pro,8,1,1
3635,paid,free,6,0,1
3636,organic,pro,4,0,0
3637,referral,free,7,1,1
3638,organic,free,13,1,1
3639,referral,free,7,1,1
3640,paid,free,8,0,0
3641,organic,free,4,0,0
3642,organic,free,5,0,0
3643,referral,free,3,0,0
3644,organic,free,9,1,1
3645,organic,pro,2,0,1
3646,paid,free,7,1,0
3647,organic,free,2,1,0
3648,organic,free,8,1,1
3649,organic,free,5,1,1
3650,referral,free,4,0,0
3651,organic,free,9,1,1
3652,organic,free,5,0,1
3653,organic,pro,2,1,0
3654,organic,free,3,0,0
3655,organic,free,3,0,0
3656,organic,free,8,0,1
3657,organic,free,8,1,1
3658,organic,free,2,0,1
3659,referral,free,2,0,0
3660,organic,free,9,1,1
3661,organic,pro,2,0,0
3662,referral,free,7,1,1
3663,referral,pro,10,0,1
3664,paid,free,10,0,1
3665,organic,free,10,1,1
3666,organic,free,4,0,1
3667,organic,free,1,0,0
3668,organic,pro,3,0,0
3669,organic,free,6,0,1
3670,paid,free,11,1,1
3671,organic,pro,3,0,0
3672,paid,free,6,1,0
3673,organic,free,4,0,1
3674,organic,free,7,1,1
3675,paid,free,8,1,1
3676,referral,free,4,0,0
3677,organic,pro,6,0,1
3678,paid,free,6,1,0
3679,organic,free,1,0,0
3680,organic,free,5,0,1
3681,paid,free,3,0,0
3682,organic,free,4,1,1
3683,organic,free,2,0,1
3684,paid,pro,3,0,0
3685,organic,free,3,0,0
3686,organic,free,8,0,1
3687,organic,pro,11,1,1
3688,referral,free,3,0,0
3689,paid,free,4,0,1
3690,organic,pro,13,1,1
3691,organic,free,5,1,0
3692,paid,free,4,0,1
3693,organic,free,7,1,0
3694,paid,free,15,1,1
3695,paid,pro,8,1,1
3696,organic,free,9,1,0
3697,organic,pro,8,0,1
3698,organic,free,4,0,0
3699,organic,free,4,0,1
3700,organic,free,7,0,0
3701,referral,pro,3,0,0
3702,organic,pro,5,0,1
3703,paid,free,4,0,0
3704,paid,pro,6,1,1
3705,organic,free,7,1,1
3706,organic,free,3,0,0
3707,organic,free,3,0,0
3708,paid,pro,5,0,1
3709,organic,free,5,0,0
3710,paid,free,6,0,0
3711,referral,pro,4,1,0
3712,paid,free,7,0,1
3713,referral,free,1,0,0
3714,paid,free,7,1,1
3715,referral,free,10,1,1
3716,referral,free,12,1,1
3717,paid,free,8,1,1
3718,referral,pro,5,0,1
3719,referral,free,7,1,1
3720,paid,free,4,0,0
3721,paid,pro,2,0,0
3722,paid,free,10,1,1
3723,referral,pro,6,0,0
3724,organic,free,9,0,0
3725,referral,pro,9,1,1
3726,paid,free,7,1,0
3727,referral,free,5,1,0
3728,organic,free,6,1,1
3729,paid,pro,6,1,1
3730,paid,pro,6,0,1
3731,referral,free,3,0,0
3732,referral,free,5,0,1
3733,paid,free,10,1,0
3734,paid,free,9,1,1
3735,organic,pro,11,1,1
3736,referral,free,8,1,1
3737,organic,free,1,0,0
3738,paid,pro,5,0,0
3739,paid,free,6,0,1
3740,organic,free,10,1,1
3741,organic,free,4,0,0
3742,organic,free,4,1,1
3743,referral,free,3,0,1
3744,paid,free,4,0,0
3745,organic,free,8,0,1
3746,paid,free,9,1,1
3747,organic,free,5,0,0
3748,referral,free,4,1,0
3749,organic,free,6,0,0
3750,organic,free,7,1,0
3751,organic,free,8,0,1
3752,paid,free,8,0,1
3753,paid,free,2,0,0
3754,paid,free,4,0,0
3755,paid,free,2,0,0
3756,organic,free,2,0,0
3757,organic,free,6,1,1
3758,organic,free,7,0,0
3759,referral,free,5,1,0
3760,organic,free,5,1,1
3761,referral,free,8,0,1
3762,organic,pro,7,1,1
3763,organic,free,4,1,0
3764,organic,free,3,0,1
3765,organic,free,5,0,0
3766,paid,free,4,0,0
3767,paid,free,6,0,0
3768,organic,pro,5,0,0
3769,paid,free,8,1,1
3770,paid,free,5,0,1
3771,referral,pro,4,0,0
3772,referral,free,3,0,0
3773,paid,free,5,0,0
3774,referral,free,3,0,0
3775,paid,free,3,0,0
3776,paid,pro,11,1,1
3777,paid,free,7,1,1
3778,organic,pro,7,0,1
3779,paid,free,4,0,0
3780,referral,free,3,0,0
3781,organic,free,3,0,0
3782,referral,free,6,0,1
3783,referral,free,7,0,0
3784,organic,free,11,1,1
3785,paid,free,6,1,1
3786,referral,free,8,1,1
3787,referral,pro,3,0,0
3788,organic,free,7,0,1
3789,organic,free,4,0,0
3790,paid,free,3,0,1
3791,organic,free,7,0,0
3792,organic,pro,8,1,1
3793,organic,pro,8,1,1
3794,organic,free,5,1,0
3795,paid,free,8,0,0
3796,paid,free,6,0,1
3797,paid,free,5,1,1
3798,paid,free,9,1,1
3799,organic,free,2,0,0
3800,organic,pro,7,1,1
3801,organic,free,5,1,1
3802,organic,free,9,0,1
3803,organic,free,8,1,1
3804,organic,pro,4,0,0
3805,organic,free,6,0,1
3806,organic,pro,4,0,0
3807,paid,pro,7,1,0
3808,paid,free,0,0,0
3809,referral,free,7,1,0
3810,paid,free,6,0,0
3811,paid,free,7,1,1
3812,organic,free,11,1,1
3813,paid,free,9,1,0
3814,organic,pro,5,1,1
3815,organic,free,8,0,1
3816,organic,free,8,0,0
3817,organic,free,3,0,0
3818,organic,free,6,0,0
3819,paid,free,3,0,1
3820,referral,free,6,0,0
3821,paid,free,2,0,0
3822,paid,free,5,1,0
3823,paid,free,5,1,0
3824,organic,free,6,0,0
3825,paid,free,8,1,0
3826,paid,free,5,1,0
3827,organic,free,5,0,0
3828,organic,pro,3,0,0
3829,referral,free,7,0,1
3830,paid,free,12,1,1
3831,paid,free,7,0,1
3832,paid,free,6,0,1
3833,organic,pro,7,1,0
3834,paid,free,11,1,0
3835,organic,free,5,1,0
3836,organic,free,2,0,0
3837,paid,free,8,1,1
3838,organic,pro,3,0,1
3839,paid,pro,5,0,0
3840,organic,free,7,1,1
3841,paid,free,6,0,0
3842,paid,free,9,1,1
3843,paid,free,5,1,1
3844,paid,free,7,1,1
3845,referral,pro,4,0,1
3846,paid,free,2,0,0
3847,paid,free,5,1,1
3848,paid,free,2,0,0
3849,organic,pro,3,0,0
3850,organic,pro,10,1,1
3851,organic,free,1,0,0
3852,organic,free,3,0,0
3853,organic,pro,7,1,0
3854,organic,free,5,0,0
3855,paid,pro,8,1,1
3856,organic,pro,9,1,1
3857,referral,free,7,0,1
3858,organic,free,5,0,0
3859,paid,free,10,0,0
3860,organic,pro,5,0,1
3861,paid,free,3,0,0
3862,organic,pro,7,0,0
3863,paid,free,6,0,1
3864,organic,pro,5,0,1
3865,referral,free,8,1,0
3866,organic,free,1,0,0
3867,paid,free,3,0,0
3868,organic,free,3,0,0
3869,paid,free,12,1,1
3870,paid,pro,7,1,0
3871,organic,free,8,1,1
3872,organic,pro,3,0,0
3873,organic,free,3,0,0
3874,organic,free,5,0,0
3875,referral,pro,8,1,0
3876,organic,free,5,1,1
3877,organic,pro,6,1,1
3878,referral,pro,1,0,1
3879,organic,free,4,1,0
3880,organic,free,7,0,1
3881,paid,free,7,1,1
3882,referral,free,4,1,0
3883,paid,free,6,0,0
3884,paid,pro,9,1,1
3885,referral,free,5,0,0
3886,organic,free,4,1,0
3887,referral,pro,8,1,1
3888,referral,free,7,1,1
3889,referral,pro,2,0,0
3890,organic,free,6,0,0
3891,organic,free,10,1,1
3892,paid,free,3,0,0
3893,paid,free,5,0,1
3894,paid,free,7,1,1
3895,referral,free,3,0,1
3896,paid,pro,1,0,0
3897,organic,free,11,1,1
3898,organic,free,5,0,1
3899,organic,free,7,1,0
3900,organic,free,8,1,1
3901,organic,free,6,0,0
3902,referral,free,12,1,1
3903,paid,pro,6,0,1
3904,paid,pro,2,0,0
3905,organic,pro,6,1,1
3906,paid,free,6,0,0
3907,referral,free,3,0,0
3908,referral,free,7,1,1
3909,paid,free,6,0,0
3910,referral,free,4,1,0
3911,paid,pro,8,0,1
3912,paid,free,13,1,1
3913,referral,free,4,0,0
3914,organic,free,3,0,0
3915,organic,pro,6,0,1
3916,organic,free,6,1,1
3917,paid,pro,3,0,1
3918,paid,free,8,0,1
3919,paid,free,5,0,0
3920,organic,pro,7,0,1
3921,organic,free,12,1,1
3922,referral,free,3,0,1
3923,organic,free,8,0,0
3924,referral,free,6,1,1
3925,organic,free,2,0,1
3926,paid,pro,6,1,0
3927,paid,pro,6,1,0
3928,referral,free,7,0,1
3929,organic,free,3,0,1
3930,referral,free,4,0,0
3931,paid,free,4,0,0
3932,paid,free,4,0,0
3933,paid,free,10,1,1
3934,organic,pro,8,1,1
3935,paid,free,8,1,1
3936,organic,free,6,0,0
3937,organic,pro,7,0,0
3938,paid,free,7,1,0
3939,paid,free,5,1,0
3940,organic,free,7,0,1
3941,organic,free,4,0,1
3942,organic,free,6,1,1
3943,organic,free,7,1,0
3944,paid,free,4,0,0
3945,organic,free,16,1,1
3946,referral,free,6,1,1
3947,organic,free,6,0,0
3948,organic,free,3,0,1
3949,referral,free,3,0,0
3950,organic,free,10,1,1
3951,organic,free,7,1,1
3952,referral,free,3,0,0
3953,referral,free,6,1,1
3954,paid,free,4,0,0
3955,organic,free,5,1,0
3956,paid,pro,4,0,0
3957,referral,free,4,0,1
3958,referral,free,5,1,1
3959,organic,free,9,0,0
3960,organic,free,6,0,0
3961,organic,free,8,1,0
3962,organic,free,4,0,0
3963,paid,free,7,1,1
3964,organic,pro,6,1,1
3965,organic,free,7,0,1
3966,organic,pro,9,1,1
3967,paid,free,5,0,0
3968,organic,free,4,0,0
3969,organic,free,7,1,1
3970,organic,free,5,0,0
3971,referral,free,6,1,0
3972,organic,free,7,1,0
3973,paid,free,8,1,1
3974,organic,free,10,1,1
3975,organic,free,4,0,0
3976,organic,free,4,0,0
3977,organic,free,5,1,0
3978,organic,pro,6,0,0
3979,paid,free,9,0,1
3980,paid,pro,3,0,0
3981,organic,free,3,0,0
3982,organic,free,10,0,0
3983,paid,free,3,0,1
3984,organic,free,6,0,1
3985,organic,free,11,1,1
3986,organic,free,4,0,0
3987,organic,free,4,1,0
3988,paid,free,8,1,0
3989,referral,free,5,1,0
3990,referral,free,6,0,0
3991,referral,free,6,1,0
3992,organic,pro,7,1,1
3993,organic,free,7,1,1
3994,organic,free,4,0,0
3995,organic,free,8,1,1
3996,organic,free,6,1,1
3997,organic,pro,4,0,0
3998,paid,free,3,0,0
3999,organic,free,5,1,0
