query_id,team,query_type,bytes_scanned_gb,table_count,scheduled_hour,migrated,runtime_sec
2312,finance,dashboard,2.74,4,12,1,20.1
2313,finance,adhoc,9.08,3,22,0,54.5
2314,product,dashboard,2.14,3,16,1,11.47
2315,finance,dashboard,3.48,4,14,1,19.89
2316,ml,adhoc,3.01,4,20,1,22.72
2317,platform,adhoc,1.47,3,15,1,7.51
2318,product,adhoc,3.14,6,5,1,16.27
2319,product,etl,23.52,2,17,0,76.53
2320,ml,adhoc,1.5,4,19,0,4.73
2321,growth,etl,3.19,5,7,1,12.85
2322,growth,etl,8.03,9,4,1,45.61
2323,platform,etl,7.06,2,13,1,20.13
2324,growth,dashboard,2.04,4,15,1,13.28
2325,product,adhoc,0.15,2,17,1,0.82
2326,product,adhoc,3.56,5,4,0,15.23
2327,finance,ml_features,0.18,3,6,1,1.09
2328,growth,dashboard,10.14,1,15,0,33.01
2329,platform,dashboard,2.43,4,11,0,14.9
2330,growth,dashboard,6.05,5,6,0,27.13
2331,growth,dashboard,0.75,5,13,1,5.41
2332,finance,etl,0.37,4,9,1,3.97
2333,growth,dashboard,2.68,4,9,0,13.09
2334,product,dashboard,1.94,5,15,1,13.44
2335,ml,adhoc,1.17,4,7,1,4.96
2336,product,dashboard,2.21,2,12,1,11.17
2337,product,dashboard,42.27,3,5,0,164.42
2338,finance,adhoc,5.04,3,2,1,24.99
2339,ml,adhoc,6.39,5,17,0,31.84
2340,platform,ml_features,5.1,9,14,0,47.08
2341,platform,adhoc,10.25,6,9,0,60.89
2342,growth,ml_features,1.63,4,13,1,10.0
2343,growth,dashboard,0.21,4,18,1,1.82
2344,growth,etl,1.64,2,17,1,8.59
2345,growth,adhoc,4.92,1,18,1,16.67
2346,growth,adhoc,0.69,6,20,1,4.16
2347,platform,adhoc,1.66,3,16,1,13.27
2348,growth,dashboard,0.94,5,4,1,4.52
2349,growth,dashboard,10.51,5,10,0,122.59
2350,platform,etl,4.59,3,16,0,19.84
2351,ml,etl,4.12,3,11,1,24.99
2352,growth,dashboard,3.99,6,8,1,13.31
2353,finance,adhoc,1.93,3,11,1,11.7
2354,platform,adhoc,2.5,4,5,0,8.19
2355,ml,adhoc,0.55,3,1,1,3.71
2356,product,dashboard,0.18,1,17,1,1.25
2357,finance,etl,2.38,4,21,1,14.05
2358,product,adhoc,2.88,5,12,1,12.37
2359,platform,adhoc,7.62,2,13,0,36.46
2360,growth,adhoc,11.34,4,21,0,52.34
2361,finance,adhoc,11.32,4,14,0,63.69
2362,platform,dashboard,0.67,4,5,1,2.99
2363,product,etl,1.37,5,9,1,9.22
2364,growth,dashboard,3.42,6,4,1,14.79
2365,platform,etl,32.63,5,11,0,150.29
2366,product,etl,10.26,3,12,1,28.74
2367,growth,adhoc,6.9,4,7,1,39.21
2368,finance,adhoc,1.31,7,18,1,8.29
2369,finance,dashboard,0.76,5,23,1,4.98
2370,ml,dashboard,4.8,3,12,1,17.11
2371,growth,adhoc,0.6,4,8,1,2.24
2372,platform,dashboard,1.55,5,10,1,11.67
2373,product,dashboard,1.77,5,1,0,11.56
2374,platform,ml_features,11.61,4,15,1,63.66
2375,ml,dashboard,1.36,3,6,0,7.62
2376,ml,dashboard,0.14,7,12,1,1.94
2377,platform,dashboard,3.51,4,17,1,20.29
2378,finance,adhoc,0.93,3,15,1,4.5
2379,growth,adhoc,2.11,3,13,0,22.55
2380,finance,etl,1.83,4,18,0,9.44
2381,product,adhoc,1.49,2,2,1,8.05
2382,finance,dashboard,4.8,5,23,0,26.0
2383,finance,adhoc,0.37,4,12,1,3.59
2384,growth,dashboard,1.14,5,5,1,6.08
2385,platform,etl,4.27,4,0,1,19.58
2386,growth,dashboard,1.02,5,14,0,6.42
2387,finance,dashboard,0.34,6,12,1,3.34
2388,product,adhoc,4.2,4,14,0,17.1
2389,product,dashboard,6.93,8,0,0,51.57
2390,platform,adhoc,1.92,6,5,1,18.52
2391,product,adhoc,0.23,3,16,1,2.28
2392,platform,ml_features,4.38,6,23,1,12.35
2393,finance,dashboard,0.32,3,14,1,2.0
2394,growth,adhoc,2.83,5,18,0,22.87
2395,product,adhoc,0.76,5,22,1,3.33
2396,growth,dashboard,0.56,4,5,1,2.29
2397,platform,adhoc,1.24,2,9,0,7.67
2398,ml,etl,1.65,4,23,1,7.12
2399,finance,etl,0.99,2,17,1,4.93
2400,platform,ml_features,3.85,4,5,0,12.64
2401,finance,adhoc,1.23,6,4,1,10.76
2402,finance,dashboard,5.92,6,6,1,20.99
2403,finance,etl,2.74,3,9,1,12.75
2404,product,dashboard,0.93,8,0,1,6.96
2405,ml,adhoc,0.78,4,2,1,4.01
2406,finance,etl,0.33,7,2,1,2.17
2407,product,etl,2.77,2,23,0,15.19
2408,finance,etl,1.36,1,1,1,6.23
2409,growth,dashboard,0.15,6,20,1,1.28
2410,product,adhoc,1.12,4,22,0,5.65
2411,platform,dashboard,0.75,4,7,1,2.96
2412,product,etl,11.4,4,20,1,55.22
2413,ml,adhoc,0.31,4,16,1,1.97
2414,growth,dashboard,0.41,5,16,1,2.26
2415,product,etl,6.83,6,22,1,27.6
2416,finance,adhoc,8.96,11,9,1,61.69
2417,platform,adhoc,0.89,3,7,1,3.14
2418,growth,ml_features,1.0,2,18,1,5.07
2419,growth,adhoc,3.97,3,13,1,19.36
2420,platform,adhoc,0.16,4,11,1,0.98
2421,finance,dashboard,0.26,5,20,1,2.34
2422,product,dashboard,1.48,6,23,1,5.95
2423,ml,dashboard,11.08,4,4,0,51.71
2424,finance,dashboard,1.25,8,0,1,8.36
2425,product,dashboard,2.25,1,17,1,20.09
2426,ml,adhoc,7.01,4,0,1,27.84
2427,product,adhoc,20.44,5,17,0,67.6
2428,growth,dashboard,1.07,4,9,1,4.94
2429,platform,adhoc,1.98,3,1,1,8.14
2430,product,etl,14.94,5,20,0,32.27
2431,platform,dashboard,0.38,3,21,1,1.55
2432,product,adhoc,6.24,4,16,1,35.47
2433,growth,dashboard,0.66,5,16,1,8.2
2434,platform,adhoc,2.25,4,7,1,10.18
2435,growth,adhoc,1.54,8,11,0,9.79
2436,platform,dashboard,0.7,7,2,1,5.99
2437,platform,dashboard,0.68,5,0,1,5.56
2438,ml,etl,2.73,3,13,1,12.64
2439,growth,dashboard,6.02,3,7,1,26.54
2440,finance,adhoc,1.75,8,13,1,18.15
2441,growth,adhoc,2.18,6,13,1,15.21
2442,finance,dashboard,3.77,6,0,0,16.7
2443,finance,adhoc,0.69,3,23,1,3.16
2444,product,adhoc,4.54,6,19,0,17.08
2445,finance,dashboard,4.96,3,1,0,17.2
2446,ml,ml_features,35.3,1,18,0,140.47
2447,growth,adhoc,1.33,5,3,1,6.71
2448,finance,adhoc,1.22,2,11,1,4.6
2449,product,dashboard,4.69,4,11,1,25.94
2450,growth,dashboard,4.96,2,4,1,23.89
2451,product,adhoc,1.12,1,11,1,5.63
2452,product,adhoc,1.29,6,12,1,8.78
2453,product,dashboard,3.65,9,7,1,30.72
2454,product,adhoc,0.81,3,15,1,6.76
2455,platform,adhoc,1.28,5,4,1,7.87
2456,ml,dashboard,2.22,4,21,0,16.02
2457,growth,etl,6.02,4,20,1,32.33
2458,finance,adhoc,1.04,2,5,1,4.67
2459,platform,adhoc,0.27,5,10,1,2.46
2460,growth,etl,0.24,4,18,1,1.96
2461,product,adhoc,0.5,4,10,1,5.83
2462,product,ml_features,0.47,3,12,1,3.54
2463,growth,etl,1.7,4,18,1,10.98
2464,finance,dashboard,0.54,10,1,1,7.11
2465,platform,adhoc,0.93,7,12,1,7.53
2466,growth,ml_features,0.86,2,19,1,3.76
2467,growth,etl,1.24,3,13,1,4.22
2468,platform,dashboard,8.63,3,13,0,36.78
2469,platform,dashboard,4.17,2,17,1,20.05
2470,product,dashboard,2.05,6,1,1,13.91
2471,finance,etl,1.21,4,19,0,6.69
2472,growth,etl,1.25,5,16,1,6.62
2473,platform,etl,2.89,2,12,1,15.46
2474,growth,dashboard,3.83,5,13,1,13.69
2475,ml,etl,0.74,2,20,1,4.98
2476,platform,dashboard,2.1,5,9,1,18.28
2477,growth,dashboard,0.22,3,21,1,0.88
2478,product,dashboard,2.54,4,2,1,9.37
2479,ml,adhoc,4.66,7,6,1,25.36
2480,platform,adhoc,1.48,7,21,0,14.79
2481,product,dashboard,14.85,6,17,1,70.6
2482,growth,dashboard,0.76,3,22,0,4.69
2483,product,etl,2.56,6,4,0,15.22
2484,product,dashboard,1.94,4,22,0,6.79
2485,product,adhoc,1.8,5,7,0,9.16
2486,growth,dashboard,1.78,4,15,1,8.65
2487,ml,dashboard,2.27,5,2,0,12.88
2488,product,dashboard,5.12,3,1,1,16.68
2489,finance,adhoc,9.17,1,8,1,29.03
2490,growth,adhoc,2.01,2,15,1,10.15
2491,finance,dashboard,4.94,6,6,0,25.16
2492,finance,etl,0.93,4,20,1,6.44
2493,growth,dashboard,4.68,4,4,1,21.43
2494,product,etl,0.87,4,23,1,4.38
2495,growth,dashboard,6.68,3,18,1,34.3
2496,growth,etl,22.91,3,13,1,75.43
2497,growth,dashboard,1.76,6,8,1,7.3
2498,finance,adhoc,0.18,4,8,1,1.6
2499,finance,adhoc,1.1,4,2,1,4.82
2500,finance,adhoc,7.81,3,10,0,29.2
2501,product,etl,3.7,4,4,1,23.3
2502,finance,dashboard,2.65,3,13,1,17.2
2503,product,dashboard,6.11,7,2,1,27.91
2504,growth,etl,3.43,6,19,1,21.06
2505,finance,etl,7.69,4,0,0,28.73
2506,growth,adhoc,5.54,3,22,1,23.86
2507,finance,adhoc,10.74,3,23,1,37.65
2508,product,etl,2.99,4,5,1,12.14
2509,platform,etl,5.45,4,19,1,23.63
2510,product,etl,1.44,3,5,1,5.09
2511,finance,etl,1.04,2,11,1,5.09
2512,growth,dashboard,13.16,8,20,0,38.78
2513,ml,adhoc,2.55,4,5,1,10.71
2514,growth,adhoc,4.88,5,11,1,27.87
2515,growth,dashboard,2.31,3,8,0,7.62
2516,growth,etl,1.06,6,6,1,6.83
2517,ml,adhoc,2.04,4,10,1,6.78
2518,ml,dashboard,9.77,7,2,0,40.86
2519,finance,adhoc,3.71,6,12,0,23.33
2520,growth,dashboard,0.31,4,4,1,1.93
2521,platform,dashboard,1.59,5,6,1,8.75
2522,finance,adhoc,14.3,5,7,0,38.35
2523,growth,adhoc,1.59,4,11,1,9.9
2524,finance,adhoc,0.28,4,0,1,2.11
2525,finance,dashboard,16.16,4,0,0,54.24
2526,finance,adhoc,4.27,2,23,1,15.03
2527,product,dashboard,1.86,3,23,1,5.83
2528,product,etl,1.34,5,13,1,10.81
2529,product,dashboard,6.62,3,2,1,17.92
2530,growth,etl,1.11,2,19,1,6.65
2531,growth,dashboard,7.12,3,20,1,45.32
2532,platform,dashboard,3.66,4,10,1,17.02
2533,growth,adhoc,2.64,5,2,1,10.47
2534,finance,etl,2.36,2,22,1,9.2
2535,growth,ml_features,1.66,6,22,1,11.66
2536,growth,adhoc,6.36,4,10,0,26.68
2537,finance,dashboard,0.78,4,9,1,3.03
2538,growth,dashboard,0.34,4,9,1,3.39
2539,product,adhoc,3.96,4,13,1,20.72
2540,finance,dashboard,4.03,2,17,0,19.04
2541,platform,etl,3.42,7,12,0,24.0
2542,product,adhoc,3.15,6,13,1,15.57
2543,growth,etl,1.42,3,13,1,7.73
2544,platform,etl,4.79,4,7,0,23.0
2545,ml,dashboard,1.92,2,14,1,11.15
2546,growth,dashboard,1.18,2,0,0,5.85
2547,product,etl,1.43,3,9,1,4.46
2548,product,dashboard,18.59,2,2,0,55.76
2549,product,adhoc,0.3,4,7,1,1.9
2550,growth,etl,3.49,2,6,0,15.08
2551,growth,dashboard,0.32,5,0,1,1.89
2552,finance,etl,1.79,9,2,1,18.89
2553,growth,dashboard,1.25,6,20,1,6.37
2554,finance,adhoc,0.2,6,12,1,2.05
2555,platform,dashboard,3.09,6,17,1,16.72
2556,finance,adhoc,1.33,4,8,1,7.49
2557,finance,dashboard,0.2,2,1,1,0.82
2558,growth,dashboard,5.07,5,16,0,42.69
2559,finance,dashboard,9.76,6,10,1,54.24
2560,platform,dashboard,10.37,2,11,0,39.33
2561,platform,adhoc,2.99,1,2,0,10.88
2562,finance,dashboard,2.12,4,5,1,8.23
2563,finance,dashboard,8.68,5,13,1,38.9
2564,growth,dashboard,12.82,3,10,1,52.26
2565,ml,dashboard,7.01,2,14,1,25.73
2566,finance,dashboard,0.71,6,17,1,6.46
2567,finance,dashboard,2.51,8,12,0,33.59
2568,finance,adhoc,3.27,3,12,1,15.55
2569,growth,adhoc,0.28,2,11,1,1.1
2570,finance,adhoc,3.37,2,10,1,14.57
2571,ml,dashboard,24.54,8,15,1,119.94
2572,growth,etl,4.07,4,8,0,22.62
2573,growth,adhoc,10.18,4,10,1,38.4
2574,growth,adhoc,2.46,2,16,0,11.12
2575,growth,dashboard,1.86,5,21,1,7.86
2576,ml,dashboard,3.06,4,17,1,11.97
2577,product,adhoc,0.82,6,14,1,3.89
2578,ml,dashboard,0.7,3,15,1,4.53
2579,platform,adhoc,8.11,3,2,0,22.05
2580,product,dashboard,9.11,2,13,0,37.27
2581,product,dashboard,0.68,4,14,1,5.41
2582,product,dashboard,5.84,5,8,1,19.77
2583,product,dashboard,1.83,3,17,0,14.53
2584,product,dashboard,2.93,5,17,1,14.07
2585,product,dashboard,3.34,3,22,1,9.37
2586,finance,adhoc,6.01,3,21,0,22.12
2587,product,dashboard,2.21,2,11,1,12.09
2588,growth,adhoc,9.5,4,3,0,47.01
2589,product,ml_features,2.83,3,4,1,13.1
2590,product,etl,4.0,6,22,1,29.75
2591,product,adhoc,0.81,8,6,1,5.83
2592,product,dashboard,21.64,5,5,0,72.13
2593,platform,adhoc,3.38,1,14,0,16.1
2594,platform,etl,4.41,3,3,1,12.56
2595,finance,adhoc,0.34,3,1,1,2.43
2596,finance,dashboard,0.81,2,16,1,3.35
2597,growth,etl,7.86,6,2,1,26.26
2598,growth,dashboard,2.76,9,10,1,19.75
2599,growth,etl,0.25,9,14,1,2.09
2600,platform,dashboard,6.31,3,23,0,28.13
2601,platform,dashboard,1.11,4,7,1,6.15
2602,growth,etl,9.51,2,9,0,50.1
2603,platform,adhoc,1.83,2,12,1,10.95
2604,finance,adhoc,2.52,8,15,0,20.5
2605,platform,etl,7.37,7,4,1,33.54
2606,finance,etl,0.75,5,3,1,5.19
2607,product,adhoc,0.68,1,17,1,3.85
2608,finance,ml_features,1.62,4,10,1,13.68
2609,growth,dashboard,5.0,3,11,1,29.59
2610,growth,dashboard,0.47,5,16,1,3.34
2611,product,etl,0.32,3,10,1,3.08
2612,ml,dashboard,4.98,3,2,1,28.12
2613,product,etl,1.04,6,9,1,12.67
2614,platform,dashboard,1.31,6,13,1,12.05
2615,growth,dashboard,0.26,3,14,1,1.47
2616,platform,dashboard,0.95,5,22,1,4.19
2617,platform,adhoc,2.0,4,6,1,7.26
2618,finance,etl,5.6,3,7,1,27.45
2619,finance,dashboard,0.86,3,19,1,8.19
2620,growth,dashboard,12.47,8,14,0,82.78
2621,growth,dashboard,0.95,4,4,1,5.07
2622,growth,dashboard,0.95,2,15,1,6.16
2623,product,adhoc,10.93,7,20,0,60.04
2624,platform,adhoc,2.54,4,20,0,17.27
2625,growth,dashboard,1.1,4,13,1,6.0
2626,ml,dashboard,1.7,3,3,1,8.69
2627,platform,adhoc,8.92,4,11,1,50.46
2628,product,dashboard,10.1,3,17,1,45.86
2629,ml,dashboard,0.82,2,19,1,2.66
2630,platform,adhoc,1.92,5,13,1,7.39
2631,growth,dashboard,2.22,2,4,1,6.48
2632,ml,dashboard,0.68,4,13,1,6.09
2633,finance,dashboard,1.89,1,3,1,11.15
2634,growth,etl,2.03,4,15,0,9.65
2635,growth,dashboard,7.06,7,18,0,53.78
2636,product,etl,7.6,2,19,1,15.67
2637,ml,adhoc,1.4,1,12,1,6.1
2638,finance,adhoc,1.59,12,17,1,16.83
2639,product,etl,4.18,4,2,1,21.81
2640,finance,dashboard,1.06,1,1,1,3.88
2641,platform,dashboard,3.85,3,3,0,16.44
2642,growth,dashboard,1.83,3,11,1,9.9
2643,product,adhoc,0.69,3,22,1,2.58
2644,product,adhoc,0.7,4,16,1,6.15
2645,growth,etl,9.89,5,12,0,54.38
2646,ml,adhoc,1.7,3,0,1,6.35
2647,ml,dashboard,12.24,4,5,1,43.36
2648,finance,dashboard,1.14,5,7,1,8.19
2649,product,dashboard,2.77,4,1,0,11.08
2650,platform,etl,27.99,3,2,0,68.35
2651,growth,dashboard,0.63,3,11,1,3.09
2652,growth,etl,0.25,6,7,1,3.32
2653,product,dashboard,8.29,5,9,1,51.25
2654,product,adhoc,0.81,2,18,1,3.72
2655,product,dashboard,1.97,3,7,1,9.03
2656,product,etl,1.06,3,18,1,6.75
2657,product,dashboard,2.7,6,21,0,15.16
2658,growth,adhoc,0.71,5,16,1,4.41
2659,growth,etl,1.65,5,16,0,7.98
2660,growth,adhoc,3.3,1,3,1,10.07
2661,finance,dashboard,0.66,3,1,1,3.05
2662,platform,etl,0.93,4,17,1,7.4
2663,platform,dashboard,1.37,7,13,0,11.36
2664,finance,dashboard,0.42,1,17,1,2.94
2665,product,adhoc,1.27,4,15,1,5.92
2666,finance,etl,2.29,5,1,1,10.57
2667,finance,dashboard,1.3,3,13,1,9.81
2668,ml,etl,1.49,4,13,1,6.53
2669,growth,adhoc,1.97,3,15,1,16.37
2670,platform,adhoc,0.98,5,12,1,6.87
2671,growth,dashboard,4.31,4,11,0,28.32
2672,finance,adhoc,9.77,4,15,1,27.6
2673,product,dashboard,1.21,5,14,1,9.58
2674,platform,dashboard,3.43,4,16,1,14.69
2675,product,dashboard,1.55,4,6,0,8.42
2676,platform,etl,3.01,4,1,1,9.92
2677,platform,dashboard,11.27,4,11,1,64.5
2678,product,dashboard,3.52,4,5,1,11.73
2679,finance,dashboard,0.29,4,4,1,2.06
2680,finance,dashboard,3.32,10,19,1,22.81
2681,product,ml_features,7.82,5,13,0,45.43
2682,product,adhoc,1.58,5,12,1,9.59
2683,finance,adhoc,6.02,3,7,0,28.32
2684,finance,etl,0.94,4,19,1,4.9
2685,growth,dashboard,0.39,4,20,1,2.2
2686,growth,etl,2.35,2,6,1,11.56
2687,finance,ml_features,0.29,3,11,1,3.52
2688,platform,adhoc,1.55,6,22,0,9.26
2689,platform,adhoc,8.29,4,14,0,30.13
2690,ml,dashboard,0.25,5,11,1,1.95
2691,product,etl,0.49,8,17,1,5.21
2692,growth,dashboard,0.65,5,11,1,4.31
2693,product,adhoc,1.88,3,1,1,5.89
2694,platform,dashboard,1.35,5,7,1,7.66
2695,product,adhoc,9.38,6,20,1,37.69
2696,finance,etl,5.75,1,19,1,16.55
2697,product,adhoc,3.47,3,20,1,15.23
2698,growth,dashboard,2.36,3,16,1,15.66
2699,growth,adhoc,3.1,5,8,1,13.13
2700,growth,etl,0.78,1,20,1,4.34
2701,finance,adhoc,5.17,5,10,0,30.68
2702,platform,etl,0.59,1,10,1,2.66
2703,growth,etl,5.05,5,19,0,14.77
2704,growth,etl,7.42,3,19,0,31.22
2705,platform,dashboard,2.54,3,18,1,13.13
2706,platform,adhoc,1.66,2,10,1,7.31
2707,product,etl,3.13,5,17,1,15.46
2708,finance,etl,0.09,4,7,1,0.51
2709,finance,dashboard,2.81,8,9,0,22.76
2710,product,dashboard,1.78,4,23,0,7.15
2711,platform,dashboard,1.9,2,23,1,7.49
2712,growth,etl,4.38,6,6,1,18.41
2713,ml,etl,1.85,4,6,1,6.08
2714,product,adhoc,0.57,6,4,1,4.27
2715,product,dashboard,1.72,4,9,0,10.57
2716,growth,dashboard,2.17,4,14,0,24.39
2717,ml,etl,2.29,3,20,1,8.05
2718,product,dashboard,2.41,4,18,0,22.98
2719,finance,dashboard,6.32,1,15,0,28.24
2720,finance,dashboard,0.61,7,3,1,3.66
2721,finance,etl,2.44,4,3,1,8.74
2722,growth,adhoc,8.32,5,19,0,26.25
2723,growth,dashboard,0.3,4,18,1,1.96
2724,growth,dashboard,2.45,4,23,1,9.33
2725,finance,ml_features,1.06,4,6,1,4.96
2726,product,dashboard,1.34,4,12,1,6.84
2727,product,dashboard,0.74,5,16,1,6.58
2728,product,dashboard,1.67,5,23,1,6.56
2729,growth,dashboard,15.26,5,0,0,50.9
2730,finance,etl,0.5,4,3,1,2.73
2731,product,etl,0.56,6,22,1,2.94
2732,product,dashboard,0.48,2,13,1,3.85
2733,finance,etl,13.47,3,7,1,35.67
2734,ml,dashboard,1.21,2,21,1,5.03
2735,platform,etl,1.96,4,6,1,8.39
2736,platform,dashboard,1.29,1,10,1,6.01
2737,product,dashboard,0.71,4,21,1,6.66
2738,finance,etl,1.55,1,19,1,8.65
2739,ml,etl,30.09,7,19,0,138.81
2740,ml,etl,9.31,2,15,1,40.37
2741,platform,adhoc,0.79,5,18,1,8.76
2742,platform,etl,4.11,4,6,1,16.54
2743,ml,adhoc,0.81,5,5,1,4.28
2744,product,dashboard,0.29,3,21,1,1.68
2745,growth,adhoc,6.18,8,18,1,36.72
2746,product,adhoc,7.21,5,8,1,31.88
2747,product,adhoc,6.36,2,3,0,24.52
2748,platform,etl,1.2,3,1,1,3.34
2749,finance,adhoc,1.68,4,12,0,11.43
2750,product,dashboard,4.59,5,5,1,22.66
2751,ml,dashboard,3.1,4,12,0,20.23
2752,finance,etl,1.31,4,19,1,5.54
2753,growth,dashboard,0.34,4,9,1,1.79
2754,product,etl,2.28,4,17,1,17.01
2755,finance,dashboard,6.6,2,21,0,22.88
2756,growth,dashboard,0.54,2,16,1,2.98
2757,product,etl,4.07,3,20,1,13.91
2758,ml,dashboard,2.9,4,2,0,15.86
2759,finance,etl,4.6,7,16,0,38.03
2760,finance,dashboard,5.25,2,18,1,25.54
2761,finance,adhoc,0.94,2,16,1,5.87
2762,product,adhoc,0.34,4,14,1,2.32
2763,finance,etl,1.12,1,14,1,5.24
2764,finance,dashboard,5.36,6,3,1,22.21
2765,product,dashboard,1.11,5,12,1,8.14
2766,ml,adhoc,0.94,3,10,1,4.96
2767,finance,ml_features,0.27,1,20,1,1.64
2768,product,etl,13.84,2,7,0,54.82
2769,platform,etl,4.99,6,9,1,33.25
2770,growth,adhoc,4.7,2,17,1,19.0
2771,platform,adhoc,5.84,5,3,0,21.79
2772,finance,etl,3.8,3,10,0,20.39
2773,growth,etl,1.54,3,13,1,7.7
2774,growth,etl,1.68,4,16,1,8.5
2775,growth,etl,1.26,4,21,1,5.94
2776,platform,etl,36.53,3,22,0,132.22
2777,product,dashboard,3.71,3,0,1,12.13
2778,platform,dashboard,1.21,4,10,1,11.42
2779,platform,ml_features,3.36,4,22,1,16.69
2780,finance,adhoc,0.66,6,21,1,3.69
2781,ml,dashboard,10.54,5,15,1,60.08
2782,platform,adhoc,0.97,3,8,1,3.85
2783,finance,adhoc,3.49,5,16,0,22.21
2784,platform,etl,6.51,1,7,1,23.96
2785,platform,etl,3.07,4,15,0,21.23
2786,finance,dashboard,2.23,4,3,0,10.86
2787,growth,adhoc,2.04,2,4,1,6.5
2788,finance,dashboard,1.89,4,17,1,10.96
2789,ml,etl,1.07,1,14,1,7.68
2790,product,dashboard,1.23,2,17,1,5.72
2791,platform,adhoc,10.25,9,3,0,46.57
2792,ml,adhoc,1.79,4,3,1,8.09
2793,growth,adhoc,0.85,2,9,1,5.69
2794,ml,adhoc,1.14,6,22,1,5.02
2795,product,adhoc,6.76,1,3,0,20.7
2796,product,adhoc,4.23,5,9,1,17.94
2797,finance,dashboard,3.73,3,16,0,28.2
2798,finance,dashboard,1.52,10,15,1,10.36
2799,finance,adhoc,3.78,4,12,0,22.17
2800,finance,dashboard,0.99,6,20,1,4.95
2801,growth,etl,1.51,2,20,0,7.89
2802,finance,dashboard,5.85,4,12,1,36.39
2803,product,etl,5.27,3,11,1,23.69
2804,ml,dashboard,0.68,6,21,1,5.14
2805,growth,etl,0.79,4,14,1,6.04
2806,growth,dashboard,2.27,4,18,1,13.62
2807,product,adhoc,13.45,5,19,0,68.52
2808,product,dashboard,0.24,4,8,1,2.73
2809,product,adhoc,2.74,1,13,0,18.62
2810,ml,dashboard,0.44,4,10,1,2.14
2811,growth,etl,1.0,3,15,1,4.27
2812,finance,adhoc,1.35,3,15,1,7.6
2813,ml,ml_features,1.27,5,13,1,5.01
2814,product,adhoc,1.12,2,21,1,4.93
2815,product,adhoc,2.03,4,18,1,7.99
2816,ml,etl,1.12,5,23,1,6.37
2817,finance,dashboard,0.4,5,7,1,2.81
2818,growth,adhoc,4.75,3,3,1,17.84
2819,growth,dashboard,4.61,3,18,0,21.98
2820,platform,adhoc,5.09,4,14,0,23.21
2821,platform,dashboard,0.37,4,9,1,2.81
2822,growth,dashboard,2.8,2,21,1,8.22
2823,finance,adhoc,4.24,2,21,1,12.63
2824,product,adhoc,0.65,5,6,1,4.28
2825,growth,dashboard,2.03,2,21,0,8.43
2826,platform,adhoc,1.77,4,12,1,9.23
2827,finance,etl,15.28,1,2,0,61.17
2828,platform,dashboard,16.73,4,16,0,75.27
2829,platform,dashboard,0.32,3,17,1,2.03
2830,finance,ml_features,31.29,5,11,1,149.85
2831,product,etl,0.74,7,12,0,5.14
2832,product,dashboard,5.92,4,4,0,11.61
2833,finance,adhoc,5.86,6,9,1,45.57
2834,growth,dashboard,0.67,2,4,1,2.45
2835,platform,etl,3.46,5,2,0,26.28
2836,product,dashboard,1.79,4,14,1,9.11
2837,product,dashboard,3.71,4,1,1,9.95
2838,finance,dashboard,2.6,3,23,0,9.55
2839,product,adhoc,7.51,4,3,0,34.63
2840,product,dashboard,2.19,2,2,1,13.33
2841,finance,etl,1.67,6,17,0,15.15
2842,growth,adhoc,6.72,6,11,1,46.88
2843,finance,adhoc,3.81,5,22,1,12.63
2844,product,etl,4.5,3,2,0,23.62
2845,growth,dashboard,0.97,2,0,1,4.26
2846,platform,dashboard,0.64,6,18,1,7.65
2847,growth,dashboard,1.08,1,11,1,6.39
2848,platform,etl,1.02,1,19,1,4.9
2849,growth,dashboard,4.78,4,12,1,17.09
2850,product,etl,5.89,2,16,1,30.0
2851,product,adhoc,1.7,4,11,1,8.61
2852,product,adhoc,9.72,3,15,0,53.59
2853,ml,adhoc,9.07,3,18,0,40.69
2854,growth,dashboard,2.63,8,19,1,13.36
2855,growth,dashboard,0.82,6,0,1,5.67
2856,growth,etl,11.39,2,17,0,50.73
2857,product,dashboard,1.88,1,15,1,6.68
2858,platform,adhoc,2.31,2,14,1,16.89
2859,growth,ml_features,1.39,1,15,1,6.71
2860,platform,dashboard,0.76,5,17,1,6.67
2861,finance,dashboard,0.4,6,23,1,2.63
2862,ml,dashboard,4.04,4,2,1,13.79
2863,finance,dashboard,0.85,3,13,1,5.0
2864,ml,ml_features,58.29,3,8,0,195.16
2865,product,ml_features,0.61,2,18,1,6.82
2866,ml,dashboard,0.51,4,15,1,4.65
2867,product,ml_features,3.53,4,13,1,16.32
2868,finance,dashboard,10.83,3,19,0,27.81
2869,platform,ml_features,2.16,4,9,1,12.41
2870,finance,etl,3.78,2,5,1,14.59
2871,finance,dashboard,0.27,3,10,1,2.54
2872,finance,adhoc,0.96,5,7,1,7.48
2873,platform,etl,0.62,3,18,1,4.7
2874,product,dashboard,0.25,4,10,1,2.5
2875,growth,dashboard,2.29,2,17,1,10.92
2876,platform,adhoc,0.17,4,21,1,1.44
2877,finance,dashboard,0.47,3,1,1,2.81
2878,growth,dashboard,1.12,4,8,1,9.52
2879,growth,dashboard,0.81,4,3,1,4.64
2880,growth,adhoc,3.11,3,3,1,12.36
2881,product,dashboard,2.82,4,17,1,18.73
2882,growth,adhoc,5.38,4,20,0,34.87
2883,growth,dashboard,4.61,2,19,0,22.71
2884,finance,dashboard,7.06,5,9,1,39.91
2885,platform,adhoc,2.01,8,8,0,12.96
