session_id,customer_ltv_score,arm,propensity,revenue_per_session
3503,47.0,aggressive_discount,0.3929,46.96
3504,48.2,standard_price,0.5941,38.08
3505,78.5,aggressive_discount,0.7276,68.51
3506,37.8,standard_price,0.7004,32.31
3507,28.9,aggressive_discount,0.2228,18.54
3508,56.1,aggressive_discount,0.4936,39.22
3509,90.9,aggressive_discount,0.8235,81.83
3510,33.5,standard_price,0.7393,23.44
3511,46.6,standard_price,0.6114,41.51
3512,41.2,standard_price,0.6673,45.02
3513,58.8,aggressive_discount,0.524,40.7
3514,47.5,standard_price,0.6017,34.65
3515,57.0,aggressive_discount,0.5037,38.97
3516,33.3,standard_price,0.7411,23.64
3517,47.1,standard_price,0.606,44.97
3518,16.6,standard_price,0.8585,0.0
3519,8.3,standard_price,0.8981,8.28
3520,42.4,standard_price,0.6552,39.99
3521,54.7,aggressive_discount,0.4779,42.45
3522,35.0,aggressive_discount,0.2739,9.45
3523,75.2,standard_price,0.3028,56.82
3524,45.3,standard_price,0.6252,28.53
3525,39.8,aggressive_discount,0.3189,32.95
3526,61.0,standard_price,0.4514,42.56
3527,54.3,standard_price,0.5266,41.37
3528,29.7,standard_price,0.7709,10.63
3529,26.7,standard_price,0.7939,14.04
3530,100.0,standard_price,0.1246,91.45
3531,72.1,aggressive_discount,0.667,54.81
3532,43.7,standard_price,0.6419,34.4
3533,64.5,standard_price,0.4128,70.32
3534,55.2,standard_price,0.5165,48.49
3535,86.7,aggressive_discount,0.7944,84.37
3536,54.5,standard_price,0.5244,46.78
3537,57.3,standard_price,0.4929,48.2
3538,88.5,aggressive_discount,0.8073,91.6
3539,22.8,standard_price,0.8211,8.9
3540,75.7,aggressive_discount,0.7019,70.26
3541,18.8,standard_price,0.8461,9.65
3542,72.0,aggressive_discount,0.666,61.53
3543,13.4,standard_price,0.8751,17.45
3544,43.1,aggressive_discount,0.3519,26.38
3545,47.5,standard_price,0.6017,41.29
3546,56.6,aggressive_discount,0.4993,44.72
3547,52.2,standard_price,0.5501,29.99
3548,43.2,standard_price,0.647,26.25
3549,8.6,standard_price,0.8969,0.0
3550,80.3,aggressive_discount,0.7434,70.98
3551,44.1,standard_price,0.6377,45.18
3552,52.3,standard_price,0.549,39.93
3553,29.2,aggressive_discount,0.2251,12.87
3554,67.3,aggressive_discount,0.6174,62.17
3555,24.2,standard_price,0.8117,8.21
3556,45.6,standard_price,0.622,41.71
3557,30.3,standard_price,0.7661,22.65
3558,58.6,standard_price,0.4783,56.79
3559,46.6,standard_price,0.6114,26.18
3560,60.8,standard_price,0.4536,30.15
3561,46.5,standard_price,0.6124,36.73
3562,27.3,standard_price,0.7894,16.15
3563,82.2,aggressive_discount,0.7593,90.99
3564,47.3,aggressive_discount,0.3962,29.52
3565,57.0,standard_price,0.4963,25.84
3566,48.9,standard_price,0.5865,41.09
3567,29.2,standard_price,0.7749,26.77
3568,68.2,aggressive_discount,0.6269,54.6
3569,36.9,standard_price,0.7088,32.96
3570,63.3,standard_price,0.4259,59.68
3571,52.9,standard_price,0.5423,38.12
3572,56.6,aggressive_discount,0.4993,20.14
3573,35.4,standard_price,0.7225,7.97
3574,6.2,standard_price,0.9064,0.0
3575,55.3,aggressive_discount,0.4846,53.53
3576,44.9,standard_price,0.6294,20.82
3577,28.9,standard_price,0.7772,24.73
3578,42.8,aggressive_discount,0.3489,21.08
3579,86.5,standard_price,0.2071,88.11
3580,62.3,aggressive_discount,0.563,54.17
3581,59.6,aggressive_discount,0.533,54.22
3582,55.4,standard_price,0.5142,26.14
3583,46.0,aggressive_discount,0.3823,27.75
3584,43.2,standard_price,0.647,29.81
3585,50.2,aggressive_discount,0.4278,41.68
3586,23.3,aggressive_discount,0.1822,7.04
3587,56.8,standard_price,0.4985,41.76
3588,50.0,standard_price,0.5744,35.13
3589,48.3,standard_price,0.593,45.42
3590,34.6,aggressive_discount,0.2703,14.35
3591,73.2,standard_price,0.3221,64.95
3592,70.6,aggressive_discount,0.6518,63.38
3593,68.8,aggressive_discount,0.6332,73.62
3594,55.6,aggressive_discount,0.488,35.35
3595,42.3,aggressive_discount,0.3438,24.13
3596,39.2,standard_price,0.687,24.62
3597,63.3,standard_price,0.4259,49.22
3598,74.5,aggressive_discount,0.6905,59.4
3599,45.8,aggressive_discount,0.3801,42.37
3600,24.2,standard_price,0.8117,24.9
3601,59.1,standard_price,0.4727,38.93
3602,56.1,standard_price,0.5064,29.28
3603,52.1,standard_price,0.5512,43.32
3604,20.7,standard_price,0.8346,13.31
3605,48.1,aggressive_discount,0.4048,25.44
3606,72.5,aggressive_discount,0.671,55.43
3607,41.4,standard_price,0.6653,28.95
3608,43.6,aggressive_discount,0.3571,35.25
3609,44.6,standard_price,0.6325,26.73
3610,51.5,aggressive_discount,0.4421,37.02
3611,30.5,aggressive_discount,0.2355,11.96
3612,35.2,standard_price,0.7243,23.8
3613,48.0,standard_price,0.5963,28.63
3614,72.2,aggressive_discount,0.668,56.51
3615,74.7,aggressive_discount,0.6924,63.4
3616,45.0,standard_price,0.6283,38.75
3617,22.9,standard_price,0.8205,16.86
3618,23.3,aggressive_discount,0.1822,14.52
3619,43.6,standard_price,0.6429,33.23
3620,15.5,standard_price,0.8644,0.0
3621,59.2,aggressive_discount,0.5285,61.34
3622,64.8,aggressive_discount,0.5905,65.2
3623,59.8,standard_price,0.4648,44.8
3624,42.4,standard_price,0.6552,37.32
3625,43.3,standard_price,0.646,53.9
3626,77.1,aggressive_discount,0.7149,72.26
3627,70.2,standard_price,0.3523,50.59
3628,52.4,standard_price,0.5479,40.84
3629,54.1,aggressive_discount,0.4712,20.53
3630,44.6,standard_price,0.6325,35.63
3631,43.8,aggressive_discount,0.3592,34.94
3632,15.3,standard_price,0.8655,0.0
3633,27.2,standard_price,0.7902,5.99
3634,61.0,aggressive_discount,0.5486,51.17
3635,16.0,standard_price,0.8618,8.1
3636,71.2,aggressive_discount,0.6579,77.82
3637,100.0,aggressive_discount,0.8754,92.45
3638,61.9,aggressive_discount,0.5586,64.95
3639,54.6,standard_price,0.5232,51.84
3640,69.2,standard_price,0.3626,60.14
3641,24.7,standard_price,0.8082,6.83
3642,77.5,standard_price,0.2814,76.32
3643,38.1,aggressive_discount,0.3025,21.87
3644,50.9,aggressive_discount,0.4355,28.84
3645,40.4,standard_price,0.6752,27.6
3646,35.5,standard_price,0.7216,33.83
3647,17.7,standard_price,0.8524,1.86
3648,41.1,aggressive_discount,0.3317,34.39
3649,51.9,standard_price,0.5534,43.82
3650,34.5,standard_price,0.7306,36.19
3651,37.0,aggressive_discount,0.2921,18.81
3652,55.7,standard_price,0.5109,44.74
3653,22.3,standard_price,0.8244,12.36
3654,43.7,standard_price,0.6419,38.91
3655,76.2,aggressive_discount,0.7066,72.83
3656,33.7,aggressive_discount,0.2624,21.66
3657,85.9,standard_price,0.2116,82.55
3658,21.8,standard_price,0.8276,10.06
3659,8.7,standard_price,0.8965,0.0
3660,59.4,aggressive_discount,0.5307,43.62
3661,55.6,standard_price,0.512,42.27
3662,86.5,standard_price,0.2071,80.14
3663,13.4,standard_price,0.8751,7.97
3664,44.9,aggressive_discount,0.3706,31.55
3665,45.4,aggressive_discount,0.3759,43.64
3666,83.0,aggressive_discount,0.7658,88.2
3667,69.6,aggressive_discount,0.6415,80.83
3668,38.7,standard_price,0.6918,24.03
3669,84.6,aggressive_discount,0.7785,84.4
3670,36.2,standard_price,0.7152,15.99
3671,59.8,aggressive_discount,0.5352,36.89
3672,48.6,standard_price,0.5898,42.71
3673,39.4,standard_price,0.685,41.85
3674,44.4,standard_price,0.6346,34.37
3675,46.1,aggressive_discount,0.3833,35.37
3676,31.2,standard_price,0.7588,12.97
3677,40.7,aggressive_discount,0.3277,29.8
3678,78.7,aggressive_discount,0.7294,67.17
3679,36.7,standard_price,0.7106,23.19
3680,52.8,standard_price,0.5434,47.7
3681,69.8,standard_price,0.3564,59.53
3682,43.3,aggressive_discount,0.354,26.45
3683,66.8,aggressive_discount,0.6121,71.38
3684,68.2,aggressive_discount,0.6269,56.62
3685,45.2,aggressive_discount,0.3738,30.44
3686,71.8,standard_price,0.336,64.64
3687,70.5,aggressive_discount,0.6508,65.95
3688,62.5,standard_price,0.4347,44.02
3689,69.2,standard_price,0.3626,71.78
3690,46.2,standard_price,0.6156,35.88
3691,71.0,standard_price,0.3441,57.54
3692,88.9,standard_price,0.1899,82.51
3693,43.6,standard_price,0.6429,26.2
3694,63.9,aggressive_discount,0.5807,54.79
3695,55.0,aggressive_discount,0.4813,49.01
3696,20.6,aggressive_discount,0.1648,13.84
3697,80.4,aggressive_discount,0.7442,72.3
3698,31.8,standard_price,0.7538,22.54
3699,94.8,aggressive_discount,0.8476,89.75
3700,14.5,standard_price,0.8696,0.0
3701,52.6,standard_price,0.5456,45.61
3702,77.4,standard_price,0.2823,64.01
3703,60.3,aggressive_discount,0.5408,54.62
3704,51.0,standard_price,0.5634,41.08
3705,66.5,aggressive_discount,0.6089,53.99
3706,63.5,aggressive_discount,0.5763,50.77
3707,23.8,standard_price,0.8144,15.68
3708,0.0,standard_price,0.9276,0.0
3709,58.3,standard_price,0.4816,56.89
3710,46.7,aggressive_discount,0.3897,32.51
3711,47.3,standard_price,0.6038,29.24
3712,63.5,aggressive_discount,0.5763,50.58
3713,81.4,aggressive_discount,0.7527,57.32
3714,66.6,standard_price,0.3901,56.33
3715,26.3,standard_price,0.7968,15.42
3716,53.4,standard_price,0.5367,35.75
3717,58.3,aggressive_discount,0.5184,41.13
3718,49.5,standard_price,0.5799,38.09
3719,28.1,standard_price,0.7834,9.81
3720,67.4,aggressive_discount,0.6185,63.41
3721,38.4,aggressive_discount,0.3053,15.27
3722,41.5,standard_price,0.6643,25.42
3723,58.1,standard_price,0.4839,63.05
3724,67.2,standard_price,0.3837,64.65
3725,41.1,aggressive_discount,0.3317,26.45
3726,57.1,aggressive_discount,0.5049,47.02
3727,52.7,standard_price,0.5445,41.07
3728,66.8,standard_price,0.3879,50.03
3729,29.5,aggressive_discount,0.2275,33.85
3730,23.8,standard_price,0.8144,8.0
3731,34.5,aggressive_discount,0.2694,11.23
3732,48.3,standard_price,0.593,53.0
3733,46.7,standard_price,0.6103,33.27
3734,25.1,standard_price,0.8054,14.92
3735,70.2,aggressive_discount,0.6477,59.27
3736,17.2,standard_price,0.8552,5.18
3737,21.6,standard_price,0.8289,12.48
3738,28.4,standard_price,0.7811,12.19
3739,65.3,aggressive_discount,0.5959,52.18
3740,28.8,standard_price,0.778,18.19
3741,46.4,standard_price,0.6135,18.56
3742,16.6,aggressive_discount,0.1415,0.0
3743,51.0,aggressive_discount,0.4366,29.38
3744,25.3,standard_price,0.804,0.0
3745,72.6,aggressive_discount,0.6719,67.2
3746,70.4,standard_price,0.3502,69.95
3747,85.7,aggressive_discount,0.7869,84.63
3748,45.6,standard_price,0.622,26.33
3749,30.4,standard_price,0.7653,21.41
3750,23.1,standard_price,0.8191,14.58
3751,87.6,aggressive_discount,0.8009,81.49
3752,63.0,aggressive_discount,0.5708,46.01
3753,29.9,standard_price,0.7693,12.81
3754,42.2,aggressive_discount,0.3428,36.97
3755,57.0,standard_price,0.4963,49.09
3756,41.5,standard_price,0.6643,24.75
3757,77.8,aggressive_discount,0.7213,73.02
3758,77.6,aggressive_discount,0.7195,68.58
3759,16.7,aggressive_discount,0.142,0.0
3760,80.1,aggressive_discount,0.7416,84.68
3761,65.1,aggressive_discount,0.5938,61.97
3762,31.8,aggressive_discount,0.2462,19.05
3763,44.0,standard_price,0.6388,33.68
3764,20.7,standard_price,0.8346,17.56
3765,48.7,aggressive_discount,0.4113,19.74
3766,32.1,standard_price,0.7513,16.92
3767,38.2,standard_price,0.6966,30.31
3768,41.0,standard_price,0.6693,29.71
3769,35.2,standard_price,0.7243,26.04
3770,62.7,aggressive_discount,0.5675,47.48
3771,14.1,standard_price,0.8716,0.0
3772,64.8,aggressive_discount,0.5905,54.59
3773,52.2,standard_price,0.5501,51.92
3774,38.9,standard_price,0.6899,26.24
3775,23.4,standard_price,0.8171,14.1
3776,0.0,standard_price,0.9276,0.0
3777,76.2,aggressive_discount,0.7066,68.96
3778,18.6,standard_price,0.8472,9.8
3779,60.7,aggressive_discount,0.5453,65.49
3780,29.4,standard_price,0.7733,17.32
3781,54.8,standard_price,0.521,55.96
3782,19.7,standard_price,0.8407,0.0
3783,58.6,standard_price,0.4783,39.97
3784,24.3,standard_price,0.811,17.52
3785,64.4,aggressive_discount,0.5861,48.52
3786,56.9,aggressive_discount,0.5026,46.9
3787,0.0,standard_price,0.9276,0.0
3788,27.6,standard_price,0.7872,7.66
3789,100.0,aggressive_discount,0.8754,102.79
3790,65.2,standard_price,0.4052,55.19
3791,79.1,aggressive_discount,0.7329,56.7
3792,38.8,aggressive_discount,0.3092,32.0
3793,23.4,standard_price,0.8171,8.39
3794,22.4,standard_price,0.8238,18.57
3795,41.7,standard_price,0.6623,21.14
3796,34.9,standard_price,0.727,17.7
3797,52.5,standard_price,0.5467,54.32
3798,24.7,aggressive_discount,0.1918,0.0
3799,58.4,standard_price,0.4805,53.1
3800,18.4,standard_price,0.8484,4.79
3801,29.7,standard_price,0.7709,34.05
3802,57.7,standard_price,0.4884,53.72
3803,74.6,standard_price,0.3085,89.42
3804,74.3,aggressive_discount,0.6886,60.33
3805,53.7,standard_price,0.5333,37.72
3806,61.1,aggressive_discount,0.5497,43.92
3807,19.9,standard_price,0.8395,6.11
3808,66.7,aggressive_discount,0.611,51.46
3809,60.2,standard_price,0.4603,56.48
3810,43.5,aggressive_discount,0.3561,19.7
3811,68.3,aggressive_discount,0.628,58.25
3812,55.2,aggressive_discount,0.4835,30.23
3813,49.9,standard_price,0.5755,19.22
3814,45.4,aggressive_discount,0.3759,36.26
3815,47.0,aggressive_discount,0.3929,34.86
3816,54.4,aggressive_discount,0.4745,28.03
3817,5.9,standard_price,0.9076,1.79
3818,62.0,aggressive_discount,0.5597,53.3
3819,74.4,aggressive_discount,0.6895,72.71
3820,24.3,standard_price,0.811,4.26
3821,26.4,standard_price,0.7961,14.72
3822,47.8,aggressive_discount,0.4016,44.71
3823,77.3,standard_price,0.2832,59.1
3824,47.2,standard_price,0.6049,32.8
3825,38.6,standard_price,0.6927,40.02
3826,31.5,aggressive_discount,0.2437,35.85
3827,99.0,aggressive_discount,0.8705,89.26
3828,76.5,aggressive_discount,0.7094,73.08
3829,40.8,standard_price,0.6713,28.67
3830,94.4,aggressive_discount,0.8453,86.56
3831,55.6,standard_price,0.512,45.45
3832,18.6,standard_price,0.8472,4.99
3833,29.8,standard_price,0.7701,7.83
3834,49.1,aggressive_discount,0.4157,38.05
3835,15.1,standard_price,0.8665,5.89
3836,22.2,standard_price,0.8251,0.0
3837,45.7,standard_price,0.6209,28.62
3838,56.6,aggressive_discount,0.4993,54.6
3839,43.1,aggressive_discount,0.3519,29.2
3840,76.9,standard_price,0.2869,64.5
3841,39.3,aggressive_discount,0.314,30.77
3842,44.8,standard_price,0.6304,27.43
3843,46.3,standard_price,0.6146,38.04
3844,28.7,standard_price,0.7788,21.07
3845,57.0,aggressive_discount,0.5037,43.44
3846,43.3,standard_price,0.646,25.53
3847,69.8,aggressive_discount,0.6436,65.06
3848,21.0,aggressive_discount,0.1673,19.87
3849,40.3,standard_price,0.6762,41.88
3850,16.3,standard_price,0.8601,0.0
3851,23.0,standard_price,0.8198,4.59
3852,40.9,standard_price,0.6703,16.54
3853,31.9,standard_price,0.753,32.01
3854,69.5,standard_price,0.3595,50.47
3855,75.8,aggressive_discount,0.7029,55.42
3856,34.7,aggressive_discount,0.2712,14.56
3857,46.2,aggressive_discount,0.3844,27.72
3858,50.9,aggressive_discount,0.4355,47.87
3859,51.8,standard_price,0.5545,33.22
3860,42.9,aggressive_discount,0.3499,44.94
3861,81.5,aggressive_discount,0.7535,79.82
3862,41.2,standard_price,0.6673,29.3
3863,61.8,aggressive_discount,0.5575,57.75
3864,36.9,aggressive_discount,0.2912,26.47
3865,56.1,aggressive_discount,0.4936,39.25
3866,68.6,aggressive_discount,0.6311,65.9
3867,45.9,standard_price,0.6188,26.66
3868,73.8,standard_price,0.3163,59.34
3869,44.3,standard_price,0.6356,48.17
3870,53.6,standard_price,0.5344,53.14
3871,52.0,aggressive_discount,0.4477,36.11
3872,71.2,standard_price,0.3421,64.69
3873,29.1,standard_price,0.7757,21.28
3874,33.4,standard_price,0.7402,11.84
3875,31.9,standard_price,0.753,20.78
3876,35.0,standard_price,0.7261,31.64
3877,34.2,standard_price,0.7332,30.53
3878,25.2,standard_price,0.8047,4.55
3879,42.2,standard_price,0.6572,26.73
3880,65.9,standard_price,0.3976,58.56
3881,55.4,aggressive_discount,0.4858,57.46
3882,86.6,aggressive_discount,0.7936,91.6
3883,34.0,standard_price,0.735,51.33
3884,22.7,aggressive_discount,0.1782,0.0
3885,31.4,standard_price,0.7571,29.05
3886,36.9,standard_price,0.7088,22.01
3887,45.6,aggressive_discount,0.378,23.99
3888,50.8,standard_price,0.5656,32.31
3889,35.3,standard_price,0.7234,17.75
3890,95.5,standard_price,0.1484,97.15
3891,75.7,standard_price,0.2981,53.95
3892,45.2,standard_price,0.6262,36.43
3893,31.9,standard_price,0.753,22.95
3894,38.4,standard_price,0.6947,2.62
3895,67.0,aggressive_discount,0.6142,58.48
3896,55.5,aggressive_discount,0.4869,49.08
3897,28.5,standard_price,0.7803,26.38
3898,35.9,aggressive_discount,0.282,19.47
3899,28.7,standard_price,0.7788,21.82
3900,59.9,standard_price,0.4637,51.43
3901,81.8,aggressive_discount,0.756,77.86
3902,75.4,aggressive_discount,0.6991,66.05
3903,39.7,aggressive_discount,0.3179,22.43
3904,55.9,standard_price,0.5086,34.67
3905,30.7,aggressive_discount,0.2371,0.0
3906,57.7,standard_price,0.4884,49.48
3907,61.7,aggressive_discount,0.5564,52.27
3908,6.4,standard_price,0.9057,5.67
3909,42.2,aggressive_discount,0.3428,28.28
3910,37.7,standard_price,0.7013,32.01
3911,33.2,standard_price,0.7419,18.86
3912,32.4,aggressive_discount,0.2512,29.24
3913,94.0,standard_price,0.1571,90.7
3914,52.7,standard_price,0.5445,55.76
3915,39.6,standard_price,0.6831,26.95
3916,34.3,standard_price,0.7323,26.37
3917,40.4,aggressive_discount,0.3248,4.14
3918,32.3,standard_price,0.7496,30.19
3919,50.1,standard_price,0.5733,46.06
3920,24.1,aggressive_discount,0.1876,15.04
3921,39.7,standard_price,0.6821,22.24
3922,63.0,standard_price,0.4292,49.16
3923,65.9,standard_price,0.3976,58.96
3924,8.5,standard_price,0.8973,0.0
3925,62.4,aggressive_discount,0.5641,50.08
3926,35.4,standard_price,0.7225,30.79
3927,72.0,aggressive_discount,0.666,41.94
3928,27.8,standard_price,0.7857,11.49
3929,42.8,aggressive_discount,0.3489,35.05
3930,51.6,standard_price,0.5568,43.41
3931,66.2,aggressive_discount,0.6056,61.44
3932,66.7,aggressive_discount,0.611,59.04
3933,33.7,aggressive_discount,0.2624,19.17
3934,33.8,standard_price,0.7367,26.87
3935,71.4,aggressive_discount,0.6599,52.89
3936,37.2,standard_price,0.706,23.15
3937,84.6,standard_price,0.2215,71.69
3938,62.4,aggressive_discount,0.5641,49.56
3939,27.5,standard_price,0.7879,7.09
3940,67.6,aggressive_discount,0.6206,59.57
3941,55.7,standard_price,0.5109,35.8
3942,46.9,aggressive_discount,0.3919,40.94
3943,42.0,aggressive_discount,0.3407,31.2
3944,65.2,standard_price,0.4052,56.6
3945,33.2,aggressive_discount,0.2581,16.14
3946,34.5,standard_price,0.7306,21.84
3947,37.3,standard_price,0.7051,42.64
3948,39.6,standard_price,0.6831,23.05
3949,53.7,aggressive_discount,0.4667,41.37
3950,55.7,aggressive_discount,0.4891,44.64
3951,64.8,aggressive_discount,0.5905,64.58
3952,91.8,standard_price,0.1707,89.64
3953,63.8,aggressive_discount,0.5796,50.66
3954,40.9,standard_price,0.6703,28.67
3955,53.8,standard_price,0.5322,44.76
3956,49.6,standard_price,0.5788,30.71
3957,24.5,aggressive_discount,0.1904,1.04
3958,56.4,aggressive_discount,0.497,26.38
3959,26.5,standard_price,0.7954,0.0
3960,54.0,aggressive_discount,0.47,36.4
3961,44.0,aggressive_discount,0.3612,22.08
3962,19.2,standard_price,0.8437,0.0
3963,65.0,standard_price,0.4073,60.95
3964,60.4,aggressive_discount,0.5419,57.58
3965,71.4,aggressive_discount,0.6599,77.13
3966,33.9,standard_price,0.7358,8.79
3967,47.3,standard_price,0.6038,36.93
3968,60.2,aggressive_discount,0.5397,55.17
3969,94.5,aggressive_discount,0.8459,100.7
3970,50.5,standard_price,0.5689,39.9
3971,40.9,aggressive_discount,0.3297,25.02
3972,34.1,standard_price,0.7341,22.07
3973,77.4,aggressive_discount,0.7177,54.66
3974,73.4,aggressive_discount,0.6798,53.62
3975,44.9,standard_price,0.6294,40.64
3976,56.8,aggressive_discount,0.5015,53.96
3977,81.8,aggressive_discount,0.756,73.91
3978,61.6,aggressive_discount,0.5553,40.38
3979,35.9,aggressive_discount,0.282,14.35
3980,44.6,standard_price,0.6325,25.52
3981,55.3,aggressive_discount,0.4846,37.53
3982,88.9,aggressive_discount,0.8101,81.0
3983,17.8,standard_price,0.8518,11.85
3984,60.0,aggressive_discount,0.5374,45.9
3985,51.3,aggressive_discount,0.4399,47.52
3986,89.9,aggressive_discount,0.8169,77.35
3987,65.2,aggressive_discount,0.5948,55.21
3988,48.4,standard_price,0.5919,42.45
3989,49.1,standard_price,0.5843,37.12
3990,47.9,standard_price,0.5974,42.1
3991,58.7,aggressive_discount,0.5229,44.63
3992,63.1,aggressive_discount,0.5719,49.71
3993,31.0,aggressive_discount,0.2396,14.88
3994,38.9,aggressive_discount,0.3101,34.58
3995,56.9,standard_price,0.4974,67.24
3996,53.8,standard_price,0.5322,49.61
3997,41.7,standard_price,0.6623,31.42
3998,10.9,standard_price,0.8869,0.0
3999,32.7,standard_price,0.7462,28.51
4000,42.5,aggressive_discount,0.3458,39.52
4001,41.1,standard_price,0.6683,35.99
4002,72.0,aggressive_discount,0.666,58.46
4003,41.0,aggressive_discount,0.3307,35.84
4004,39.2,aggressive_discount,0.313,35.24
