session_id,user_engagement_score,arm,propensity,clicked
4093,74.5,variant_b,0.6905,1
4094,35.6,variant_a,0.7207,0
4095,74.8,variant_b,0.6934,0
4096,38.2,variant_a,0.6966,0
4097,37.2,variant_b,0.294,1
4098,58.2,variant_b,0.5172,0
4099,36.0,variant_a,0.7171,0
4100,70.6,variant_b,0.6518,0
4101,58.4,variant_a,0.4805,1
4102,40.4,variant_b,0.3248,0
4103,50.8,variant_b,0.4344,0
4104,67.4,variant_b,0.6185,0
4105,44.6,variant_a,0.6325,0
4106,59.6,variant_b,0.533,0
4107,26.9,variant_a,0.7924,1
4108,44.2,variant_b,0.3633,1
4109,53.6,variant_a,0.5344,1
4110,55.0,variant_b,0.4813,0
4111,80.0,variant_b,0.7408,1
4112,49.4,variant_a,0.581,0
4113,48.0,variant_a,0.5963,0
4114,15.9,variant_a,0.8623,0
4115,33.0,variant_b,0.2564,0
4116,57.1,variant_b,0.5049,0
4117,91.1,variant_b,0.8248,1
4118,50.5,variant_a,0.5689,0
4119,48.3,variant_b,0.407,1
4120,47.7,variant_a,0.5995,0
4121,37.7,variant_b,0.2987,0
4122,52.4,variant_a,0.5479,0
4123,56.4,variant_b,0.497,0
4124,87.6,variant_b,0.8009,1
4125,50.2,variant_a,0.5722,1
4126,59.9,variant_b,0.5363,0
4127,68.9,variant_b,0.6343,1
4128,36.2,variant_a,0.7152,0
4129,26.9,variant_a,0.7924,0
4130,46.7,variant_b,0.3897,0
4131,66.3,variant_b,0.6067,1
4132,78.4,variant_b,0.7267,0
4133,71.3,variant_b,0.6589,1
4134,91.2,variant_b,0.8255,1
4135,36.8,variant_b,0.2903,1
4136,47.9,variant_b,0.4026,0
4137,24.5,variant_a,0.8096,1
4138,68.5,variant_b,0.6301,0
4139,82.5,variant_b,0.7618,1
4140,60.1,variant_b,0.5385,0
4141,51.8,variant_b,0.4455,1
4142,54.1,variant_b,0.4712,0
4143,34.4,variant_b,0.2685,0
4144,31.2,variant_b,0.2412,0
4145,44.1,variant_a,0.6377,0
4146,48.0,variant_a,0.5963,0
4147,42.9,variant_a,0.6501,0
4148,26.4,variant_a,0.7961,0
4149,59.6,variant_a,0.467,0
4150,44.5,variant_a,0.6336,0
4151,52.5,variant_a,0.5467,0
4152,69.0,variant_a,0.3647,0
4153,22.9,variant_a,0.8205,0
4154,69.1,variant_b,0.6363,1
4155,64.2,variant_b,0.5839,0
4156,53.2,variant_a,0.5389,1
4157,43.1,variant_a,0.6481,0
4158,83.1,variant_a,0.2333,1
4159,37.9,variant_b,0.3006,0
4160,24.8,variant_a,0.8075,0
4161,60.6,variant_b,0.5441,1
4162,67.6,variant_b,0.6206,1
4163,79.0,variant_b,0.732,1
4164,60.7,variant_a,0.4547,1
4165,59.7,variant_b,0.5341,1
4166,81.2,variant_a,0.249,1
4167,16.3,variant_a,0.8601,1
4168,63.0,variant_b,0.5708,1
4169,49.6,variant_b,0.4212,0
4170,35.5,variant_a,0.7216,0
4171,41.8,variant_b,0.3387,0
4172,74.2,variant_b,0.6876,1
4173,89.0,variant_b,0.8108,0
4174,45.1,variant_b,0.3727,0
4175,52.8,variant_a,0.5434,1
4176,51.9,variant_b,0.4466,0
4177,68.6,variant_a,0.3689,0
4178,100.0,variant_b,0.8754,1
4179,0.0,variant_a,0.9276,0
4180,79.4,variant_a,0.2644,1
4181,56.9,variant_b,0.5026,0
4182,62.9,variant_b,0.5697,1
4183,49.7,variant_a,0.5777,0
4184,18.8,variant_a,0.8461,0
4185,67.4,variant_a,0.3815,1
4186,66.0,variant_a,0.3965,1
4187,41.4,variant_a,0.6653,0
4188,29.2,variant_a,0.7749,0
4189,53.5,variant_a,0.5356,1
4190,68.5,variant_b,0.6301,1
4191,52.0,variant_a,0.5523,0
4192,38.2,variant_b,0.3034,0
4193,25.8,variant_a,0.8004,0
4194,58.7,variant_a,0.4771,0
4195,59.3,variant_b,0.5296,0
4196,73.2,variant_b,0.6779,1
4197,57.6,variant_a,0.4895,0
4198,59.0,variant_a,0.4738,0
4199,69.9,variant_b,0.6446,1
4200,8.5,variant_a,0.8973,0
4201,60.4,variant_b,0.5419,0
4202,33.6,variant_b,0.2615,0
4203,32.2,variant_b,0.2496,0
4204,60.3,variant_a,0.4592,0
4205,60.1,variant_b,0.5385,0
4206,53.8,variant_b,0.4678,0
4207,75.5,variant_b,0.7,1
4208,35.5,variant_b,0.2784,0
4209,57.0,variant_b,0.5037,1
4210,46.3,variant_a,0.6146,0
4211,83.2,variant_b,0.7675,1
4212,34.3,variant_b,0.2677,0
4213,47.5,variant_b,0.3983,0
4214,59.1,variant_b,0.5273,1
4215,95.9,variant_a,0.1461,1
4216,67.7,variant_b,0.6216,1
4217,59.5,variant_a,0.4682,0
4218,52.3,variant_b,0.451,0
4219,71.3,variant_a,0.3411,0
4220,64.3,variant_b,0.585,1
4221,43.2,variant_a,0.647,1
4222,52.5,variant_a,0.5467,0
4223,65.8,variant_a,0.3987,1
4224,36.6,variant_a,0.7116,1
4225,35.9,variant_a,0.718,0
4226,69.7,variant_b,0.6426,1
4227,71.2,variant_b,0.6579,1
4228,10.3,variant_a,0.8896,0
4229,55.4,variant_b,0.4858,1
4230,43.3,variant_b,0.354,0
4231,23.8,variant_a,0.8144,0
4232,67.9,variant_a,0.3762,0
4233,11.3,variant_a,0.8851,0
4234,60.3,variant_b,0.5408,0
4235,61.4,variant_b,0.553,1
4236,0.0,variant_a,0.9276,0
4237,48.2,variant_b,0.4059,0
4238,59.3,variant_b,0.5296,0
4239,52.1,variant_a,0.5512,1
4240,88.2,variant_b,0.8052,1
4241,32.3,variant_a,0.7496,0
4242,54.9,variant_b,0.4801,0
4243,24.3,variant_a,0.811,0
4244,42.1,variant_a,0.6582,1
4245,77.2,variant_b,0.7159,1
4246,44.6,variant_a,0.6325,0
4247,90.8,variant_b,0.8229,1
4248,41.6,variant_b,0.3367,1
4249,58.5,variant_b,0.5206,0
4250,56.2,variant_a,0.5052,1
4251,63.7,variant_b,0.5785,0
4252,74.6,variant_a,0.3085,0
4253,36.3,variant_b,0.2857,0
4254,42.2,variant_b,0.3428,0
4255,48.2,variant_b,0.4059,1
4256,50.2,variant_a,0.5722,0
4257,82.4,variant_b,0.761,1
4258,23.1,variant_a,0.8191,0
4259,49.0,variant_a,0.5854,0
4260,48.2,variant_a,0.5941,0
4261,68.4,variant_b,0.629,1
4262,39.1,variant_b,0.3121,0
4263,55.7,variant_a,0.5109,1
4264,48.1,variant_a,0.5952,0
4265,42.4,variant_b,0.3448,1
4266,59.5,variant_a,0.4682,0
4267,78.0,variant_b,0.7231,1
4268,60.6,variant_b,0.5441,1
4269,44.6,variant_a,0.6325,0
4270,51.2,variant_a,0.5612,0
4271,54.6,variant_b,0.4768,0
4272,65.1,variant_a,0.4062,1
4273,23.7,variant_a,0.8151,1
4274,48.2,variant_a,0.5941,0
4275,46.2,variant_a,0.6156,1
4276,75.0,variant_b,0.6953,1
4277,21.1,variant_a,0.8321,0
4278,38.7,variant_a,0.6918,0
4279,33.5,variant_b,0.2607,1
4280,84.8,variant_b,0.7801,1
4281,43.9,variant_a,0.6398,0
4282,60.4,variant_b,0.5419,1
4283,71.3,variant_b,0.6589,0
4284,57.0,variant_b,0.5037,1
4285,40.4,variant_a,0.6752,0
4286,77.7,variant_a,0.2796,1
4287,34.2,variant_a,0.7332,1
4288,78.0,variant_b,0.7231,1
4289,56.6,variant_b,0.4993,1
4290,69.7,variant_b,0.6426,1
4291,9.4,variant_a,0.8935,0
4292,65.2,variant_b,0.5948,1
4293,86.2,variant_a,0.2093,0
4294,50.7,variant_b,0.4333,0
4295,19.4,variant_b,0.1575,0
4296,44.9,variant_a,0.6294,1
4297,56.7,variant_b,0.5004,0
4298,41.6,variant_a,0.6633,0
4299,33.3,variant_a,0.7411,0
4300,53.1,variant_a,0.54,0
4301,45.0,variant_a,0.6283,0
4302,62.1,variant_b,0.5608,0
4303,42.2,variant_a,0.6572,1
4304,47.8,variant_a,0.5984,0
4305,57.2,variant_b,0.506,0
4306,64.0,variant_a,0.4182,0
4307,67.0,variant_b,0.6142,1
4308,42.4,variant_a,0.6552,0
4309,47.9,variant_a,0.5974,0
4310,44.3,variant_a,0.6356,0
4311,80.0,variant_a,0.2592,1
4312,42.0,variant_a,0.6593,0
4313,50.0,variant_a,0.5744,0
4314,35.7,variant_a,0.7198,1
4315,44.1,variant_a,0.6377,0
4316,37.3,variant_a,0.7051,0
4317,39.1,variant_a,0.6879,0
4318,51.1,variant_a,0.5623,0
4319,60.0,variant_b,0.5374,0
4320,62.3,variant_b,0.563,1
4321,52.8,variant_b,0.4566,0
4322,60.2,variant_b,0.5397,1
4323,46.6,variant_a,0.6114,0
4324,48.7,variant_a,0.5887,1
4325,44.4,variant_a,0.6346,1
4326,58.4,variant_a,0.4805,1
4327,50.6,variant_a,0.5678,0
4328,87.5,variant_b,0.8002,1
4329,24.5,variant_a,0.8096,0
4330,51.8,variant_a,0.5545,0
4331,29.7,variant_a,0.7709,1
4332,16.8,variant_a,0.8574,0
4333,35.5,variant_a,0.7216,0
4334,49.9,variant_b,0.4245,0
4335,30.6,variant_b,0.2363,1
4336,72.1,variant_a,0.333,0
4337,54.1,variant_a,0.5288,0
4338,56.1,variant_b,0.4936,0
4339,31.3,variant_a,0.758,0
4340,49.5,variant_b,0.4201,0
4341,57.4,variant_a,0.4918,1
4342,59.5,variant_a,0.4682,1
4343,81.1,variant_a,0.2498,0
4344,50.9,variant_b,0.4355,0
4345,59.4,variant_b,0.5307,1
4346,47.2,variant_b,0.3951,0
4347,63.2,variant_a,0.427,0
4348,49.3,variant_b,0.4179,0
4349,51.8,variant_a,0.5545,0
4350,92.4,variant_a,0.1669,1
4351,79.6,variant_b,0.7373,1
4352,30.6,variant_a,0.7637,0
4353,32.3,variant_a,0.7496,0
4354,66.0,variant_b,0.6035,1
4355,32.4,variant_a,0.7488,0
4356,46.0,variant_b,0.3823,0
4357,69.1,variant_b,0.6363,1
4358,29.9,variant_a,0.7693,0
4359,66.0,variant_b,0.6035,1
4360,48.0,variant_b,0.4037,0
4361,53.6,variant_b,0.4656,0
4362,40.0,variant_a,0.6792,0
4363,56.2,variant_a,0.5052,1
4364,64.7,variant_b,0.5894,1
4365,42.0,variant_a,0.6593,1
4366,52.6,variant_b,0.4544,0
4367,34.6,variant_a,0.7297,0
4368,66.1,variant_a,0.3954,1
4369,25.9,variant_a,0.7997,0
4370,41.9,variant_a,0.6603,1
4371,22.3,variant_a,0.8244,0
4372,22.3,variant_a,0.8244,0
4373,50.8,variant_a,0.5656,1
4374,66.3,variant_b,0.6067,1
4375,52.4,variant_a,0.5479,0
4376,56.9,variant_a,0.4974,1
4377,28.7,variant_b,0.2212,0
4378,58.0,variant_a,0.485,1
4379,58.8,variant_b,0.524,1
4380,37.3,variant_b,0.2949,0
4381,53.3,variant_b,0.4622,1
4382,53.0,variant_b,0.4588,0
4383,64.5,variant_a,0.4128,1
4384,18.0,variant_a,0.8507,1
4385,31.0,variant_a,0.7604,0
4386,40.8,variant_a,0.6713,0
4387,53.1,variant_a,0.54,0
4388,56.1,variant_b,0.4936,1
4389,38.2,variant_b,0.3034,0
4390,33.9,variant_b,0.2642,0
4391,63.3,variant_b,0.5741,1
4392,56.7,variant_a,0.4996,1
4393,15.4,variant_a,0.8649,0
4394,51.6,variant_a,0.5568,0
4395,60.0,variant_b,0.5374,1
4396,100.0,variant_b,0.8754,1
4397,61.6,variant_b,0.5553,0
4398,67.9,variant_b,0.6238,0
4399,42.7,variant_a,0.6521,0
4400,52.1,variant_b,0.4488,0
4401,48.3,variant_b,0.407,0
4402,55.8,variant_b,0.4903,1
4403,55.9,variant_b,0.4914,1
4404,41.1,variant_a,0.6683,0
4405,55.7,variant_b,0.4891,1
4406,34.1,variant_a,0.7341,0
4407,52.2,variant_a,0.5501,1
4408,45.9,variant_a,0.6188,0
4409,27.2,variant_a,0.7902,1
4410,56.2,variant_b,0.4948,0
4411,62.2,variant_a,0.4381,1
4412,38.1,variant_a,0.6975,0
4413,54.3,variant_b,0.4734,1
4414,47.9,variant_a,0.5974,0
4415,11.9,variant_a,0.8823,0
4416,45.0,variant_b,0.3717,0
4417,32.9,variant_a,0.7445,1
4418,48.5,variant_a,0.5909,0
4419,41.4,variant_a,0.6653,1
4420,15.0,variant_a,0.867,0
4421,45.3,variant_a,0.6252,0
4422,25.6,variant_a,0.8019,0
4423,43.9,variant_a,0.6398,0
4424,46.8,variant_a,0.6092,1
4425,43.0,variant_a,0.6491,1
4426,65.7,variant_b,0.6002,1
4427,44.2,variant_a,0.6367,0
4428,56.4,variant_b,0.497,0
4429,68.5,variant_a,0.3699,1
4430,68.0,variant_b,0.6248,0
4431,82.2,variant_a,0.2407,1
4432,61.6,variant_b,0.5553,1
4433,16.5,variant_a,0.8591,0
4434,43.9,variant_a,0.6398,1
4435,16.7,variant_a,0.858,0
4436,62.8,variant_b,0.5686,1
4437,55.9,variant_a,0.5086,0
4438,23.1,variant_a,0.8191,0
4439,36.9,variant_a,0.7088,0
4440,65.5,variant_b,0.5981,0
4441,56.9,variant_b,0.5026,0
4442,41.8,variant_b,0.3387,1
4443,17.0,variant_a,0.8563,0
4444,62.2,variant_a,0.4381,1
4445,54.0,variant_a,0.53,0
4446,34.6,variant_a,0.7297,0
4447,20.6,variant_a,0.8352,0
4448,29.6,variant_a,0.7717,0
4449,100.0,variant_b,0.8754,1
4450,59.8,variant_b,0.5352,0
4451,25.7,variant_a,0.8012,0
4452,37.8,variant_a,0.7004,0
4453,35.9,variant_a,0.718,0
4454,76.5,variant_a,0.2906,1
4455,54.7,variant_a,0.5221,1
4456,35.8,variant_a,0.7189,1
4457,48.3,variant_a,0.593,0
4458,27.0,variant_a,0.7917,0
4459,86.8,variant_b,0.7951,1
4460,58.2,variant_b,0.5172,0
4461,51.9,variant_b,0.4466,0
4462,50.1,variant_b,0.4267,0
4463,43.4,variant_a,0.645,1
4464,24.7,variant_a,0.8082,0
4465,39.5,variant_a,0.6841,0
4466,80.0,variant_b,0.7408,1
4467,43.1,variant_a,0.6481,1
4468,74.9,variant_a,0.3057,0
4469,41.5,variant_a,0.6643,0
4470,49.9,variant_b,0.4245,0
4471,21.0,variant_a,0.8327,1
4472,25.4,variant_a,0.8033,0
4473,51.1,variant_b,0.4377,0
4474,68.8,variant_b,0.6332,1
4475,57.1,variant_b,0.5049,1
4476,18.8,variant_b,0.1539,0
4477,28.9,variant_a,0.7772,0
4478,34.2,variant_a,0.7332,0
4479,76.0,variant_a,0.2953,1
4480,71.4,variant_b,0.6599,1
4481,19.9,variant_a,0.8395,0
4482,55.8,variant_a,0.5097,1
4483,22.9,variant_a,0.8205,0
4484,82.4,variant_b,0.761,1
4485,73.6,variant_b,0.6818,1
4486,25.0,variant_b,0.1939,1
4487,77.8,variant_a,0.2787,1
4488,27.3,variant_b,0.2106,0
4489,65.4,variant_a,0.403,0
4490,50.3,variant_a,0.5711,0
4491,37.8,variant_a,0.7004,0
4492,38.5,variant_a,0.6937,0
4493,48.5,variant_a,0.5909,0
4494,81.4,variant_b,0.7527,1
4495,50.5,variant_b,0.4311,0
4496,48.7,variant_a,0.5887,0
4497,33.1,variant_a,0.7428,1
4498,75.3,variant_b,0.6981,1
4499,59.0,variant_a,0.4738,0
4500,60.8,variant_b,0.5464,1
4501,41.0,variant_b,0.3307,1
4502,48.3,variant_a,0.593,0
4503,46.8,variant_a,0.6092,1
4504,34.2,variant_a,0.7332,0
4505,52.0,variant_a,0.5523,0
4506,42.9,variant_b,0.3499,0
4507,43.5,variant_b,0.3561,0
4508,82.2,variant_b,0.7593,1
4509,36.0,variant_a,0.7171,1
4510,54.0,variant_b,0.47,0
4511,75.4,variant_b,0.6991,1
4512,42.2,variant_a,0.6572,0
4513,34.9,variant_a,0.727,0
4514,75.1,variant_a,0.3038,1
4515,73.5,variant_a,0.3192,1
4516,44.5,variant_b,0.3664,1
4517,41.1,variant_a,0.6683,0
4518,34.2,variant_b,0.2668,0
4519,67.3,variant_b,0.6174,0
4520,50.7,variant_a,0.5667,1
4521,38.3,variant_a,0.6956,0
4522,46.5,variant_b,0.3876,0
4523,19.4,variant_a,0.8425,0
4524,45.3,variant_a,0.6252,0
4525,58.3,variant_a,0.4816,0
4526,36.3,variant_b,0.2857,0
4527,43.1,variant_b,0.3519,1
4528,34.8,variant_a,0.7279,0
4529,28.5,variant_b,0.2197,1
4530,83.0,variant_b,0.7658,1
4531,54.9,variant_b,0.4801,1
4532,29.1,variant_a,0.7757,0
4533,27.4,variant_a,0.7887,0
4534,95.2,variant_b,0.8499,1
4535,60.0,variant_a,0.4626,1
4536,72.6,variant_b,0.6719,1
4537,46.0,variant_a,0.6177,0
4538,61.1,variant_a,0.4503,1
4539,0.0,variant_b,0.0724,0
4540,67.6,variant_a,0.3794,0
4541,55.1,variant_b,0.4824,1
4542,33.0,variant_b,0.2564,0
4543,72.5,variant_b,0.671,1
4544,61.2,variant_a,0.4492,1
4545,33.3,variant_a,0.7411,0
4546,43.7,variant_a,0.6419,0
4547,44.0,variant_b,0.3612,0
4548,83.8,variant_b,0.7722,1
4549,42.4,variant_a,0.6552,0
4550,17.2,variant_a,0.8552,0
4551,54.4,variant_b,0.4745,1
4552,52.7,variant_a,0.5445,0
4553,79.7,variant_b,0.7382,1
4554,67.7,variant_b,0.6216,1
4555,48.7,variant_a,0.5887,1
4556,58.3,variant_a,0.4816,0
4557,28.5,variant_a,0.7803,0
4558,48.6,variant_a,0.5898,1
4559,44.8,variant_b,0.3696,0
4560,68.9,variant_a,0.3657,1
4561,21.9,variant_a,0.827,0
4562,54.6,variant_b,0.4768,1
4563,72.5,variant_b,0.671,1
4564,34.3,variant_b,0.2677,0
4565,53.4,variant_a,0.5367,1
4566,71.9,variant_b,0.665,1
4567,81.5,variant_b,0.7535,0
4568,59.3,variant_a,0.4704,1
4569,88.3,variant_b,0.8059,1
4570,40.5,variant_a,0.6743,0
4571,48.0,variant_b,0.4037,1
4572,45.5,variant_a,0.623,0
4573,73.0,variant_b,0.6759,1
4574,30.2,variant_b,0.2331,0
4575,46.0,variant_a,0.6177,1
4576,23.0,variant_a,0.8198,0
4577,45.1,variant_a,0.6273,0
4578,74.2,variant_b,0.6876,1
4579,44.5,variant_b,0.3664,0
4580,90.7,variant_b,0.8222,1
4581,81.9,variant_b,0.7569,0
4582,46.5,variant_a,0.6124,0
4583,8.7,variant_a,0.8965,0
4584,39.1,variant_b,0.3121,1
4585,54.6,variant_a,0.5232,1
4586,75.9,variant_b,0.7038,0
4587,65.7,variant_b,0.6002,1
4588,34.9,variant_a,0.727,0
4589,58.1,variant_a,0.4839,0
4590,19.4,variant_b,0.1575,0
4591,30.1,variant_a,0.7677,0
4592,25.5,variant_a,0.8026,0
4593,69.0,variant_a,0.3647,1
4594,47.5,variant_a,0.6017,0
4595,56.0,variant_a,0.5075,0
4596,70.6,variant_b,0.6518,1
4597,39.6,variant_a,0.6831,0
4598,33.4,variant_a,0.7402,0
4599,36.9,variant_a,0.7088,1
4600,64.0,variant_b,0.5818,0
4601,50.7,variant_a,0.5667,0
4602,46.4,variant_a,0.6135,1
4603,57.4,variant_b,0.5082,1
4604,56.4,variant_a,0.503,1
4605,39.5,variant_a,0.6841,1
4606,51.3,variant_a,0.5601,0
4607,60.6,variant_b,0.5441,0
4608,53.0,variant_b,0.4588,1
4609,29.0,variant_b,0.2236,0
4610,28.3,variant_a,0.7819,0
4611,54.9,variant_a,0.5199,1
4612,52.5,variant_b,0.4533,0
4613,48.2,variant_a,0.5941,0
4614,27.3,variant_a,0.7894,0
4615,84.5,variant_b,0.7777,1
4616,62.2,variant_b,0.5619,1
4617,55.5,variant_a,0.5131,1
4618,61.7,variant_a,0.4436,0
4619,33.8,variant_a,0.7367,0
4620,34.2,variant_a,0.7332,1
4621,30.4,variant_a,0.7653,0
4622,40.0,variant_b,0.3208,0
4623,53.3,variant_a,0.5378,0
4624,38.4,variant_b,0.3053,0
4625,43.8,variant_b,0.3592,0
4626,40.0,variant_b,0.3208,1
4627,64.1,variant_a,0.4171,1
4628,50.0,variant_a,0.5744,0
4629,43.4,variant_b,0.355,0
4630,27.9,variant_a,0.7849,0
4631,9.4,variant_b,0.1065,0
4632,35.1,variant_a,0.7252,0
4633,54.2,variant_a,0.5277,1
4634,61.8,variant_a,0.4425,1
4635,32.2,variant_a,0.7504,1
4636,46.7,variant_a,0.6103,0
4637,69.4,variant_b,0.6395,1
4638,55.8,variant_b,0.4903,1
4639,59.9,variant_b,0.5363,1
4640,20.1,variant_b,0.1617,0
4641,52.4,variant_a,0.5479,1
4642,40.8,variant_b,0.3287,0
4643,63.0,variant_a,0.4292,0
4644,60.3,variant_a,0.4592,1
4645,28.9,variant_a,0.7772,0
4646,44.4,variant_b,0.3654,0
4647,45.3,variant_a,0.6252,0
4648,44.3,variant_a,0.6356,0
4649,47.5,variant_b,0.3983,1
4650,34.9,variant_a,0.727,0
4651,67.6,variant_a,0.3794,1
4652,18.3,variant_b,0.151,1
4653,12.4,variant_a,0.88,0
4654,83.4,variant_a,0.2309,0
4655,35.5,variant_b,0.2784,1
4656,43.2,variant_b,0.353,0
4657,92.6,variant_b,0.8344,1
4658,37.8,variant_a,0.7004,1
4659,45.1,variant_b,0.3727,0
4660,36.4,variant_b,0.2866,0
4661,59.4,variant_b,0.5307,1
4662,46.9,variant_a,0.6081,0
4663,78.3,variant_a,0.2742,0
4664,62.4,variant_b,0.5641,0
4665,54.5,variant_b,0.4756,1
4666,53.9,variant_b,0.4689,1
4667,63.7,variant_a,0.4215,1
4668,34.0,variant_b,0.265,0
4669,19.0,variant_a,0.8449,0
4670,44.4,variant_a,0.6346,0
4671,74.5,variant_a,0.3095,1
4672,51.0,variant_a,0.5634,0
4673,32.4,variant_a,0.7488,0
4674,48.2,variant_a,0.5941,0
4675,45.4,variant_a,0.6241,1
4676,79.1,variant_b,0.7329,0
4677,46.7,variant_b,0.3897,0
4678,40.8,variant_a,0.6713,0
4679,0.0,variant_a,0.9276,0
4680,34.0,variant_a,0.735,0
4681,87.4,variant_b,0.7995,1
4682,64.5,variant_a,0.4128,1
4683,35.1,variant_b,0.2748,0
4684,34.8,variant_a,0.7279,0
4685,59.9,variant_b,0.5363,1
4686,71.4,variant_b,0.6599,1
4687,49.0,variant_a,0.5854,0
4688,62.5,variant_a,0.4347,1
4689,45.7,variant_a,0.6209,0
4690,57.4,variant_a,0.4918,1
4691,39.5,variant_a,0.6841,0
4692,62.5,variant_b,0.5653,0
4693,24.0,variant_a,0.8131,0
4694,0.3,variant_a,0.9267,0
4695,59.4,variant_a,0.4693,1
4696,18.1,variant_a,0.8501,0
4697,62.8,variant_b,0.5686,0
4698,21.7,variant_a,0.8283,0
4699,71.2,variant_b,0.6579,1
4700,43.1,variant_a,0.6481,1
4701,43.3,variant_b,0.354,0
4702,55.7,variant_b,0.4891,1
4703,65.7,variant_b,0.6002,1
4704,35.1,variant_a,0.7252,0
4705,29.6,variant_a,0.7717,0
4706,33.8,variant_a,0.7367,1
4707,83.7,variant_b,0.7714,1
4708,43.8,variant_a,0.6408,0
4709,24.5,variant_a,0.8096,0
4710,20.6,variant_a,0.8352,0
4711,48.2,variant_b,0.4059,0
4712,77.5,variant_b,0.7186,1
4713,75.6,variant_a,0.299,0
4714,36.0,variant_a,0.7171,1
4715,36.8,variant_a,0.7097,0
4716,54.4,variant_b,0.4745,1
4717,19.9,variant_a,0.8395,1
4718,57.9,variant_b,0.5139,0
4719,26.9,variant_a,0.7924,1
4720,48.4,variant_b,0.4081,0
4721,42.9,variant_a,0.6501,0
4722,32.8,variant_b,0.2546,0
4723,0.8,variant_a,0.9251,0
4724,60.0,variant_b,0.5374,1
4725,66.7,variant_b,0.611,1
4726,62.8,variant_a,0.4314,1
4727,37.9,variant_b,0.3006,0
4728,59.4,variant_a,0.4693,1
4729,32.7,variant_a,0.7462,0
4730,53.7,variant_b,0.4667,1
4731,58.4,variant_a,0.4805,1
4732,64.8,variant_a,0.4095,0
4733,9.8,variant_a,0.8918,0
4734,39.1,variant_a,0.6879,1
4735,72.5,variant_b,0.671,1
4736,52.6,variant_a,0.5456,0
4737,36.4,variant_a,0.7134,0
4738,62.3,variant_b,0.563,0
4739,14.2,variant_a,0.8711,0
4740,50.9,variant_a,0.5645,1
4741,18.5,variant_a,0.8478,0
4742,42.9,variant_a,0.6501,0
4743,10.3,variant_a,0.8896,0
4744,43.0,variant_b,0.3509,0
4745,49.3,variant_a,0.5821,1
4746,48.4,variant_a,0.5919,1
4747,20.6,variant_a,0.8352,0
4748,47.3,variant_a,0.6038,0
4749,70.9,variant_b,0.6549,1
4750,71.4,variant_a,0.3401,1
4751,30.9,variant_a,0.7612,0
4752,59.6,variant_b,0.533,1
4753,38.7,variant_a,0.6918,1
4754,28.5,variant_a,0.7803,0
4755,58.8,variant_a,0.476,1
4756,25.9,variant_a,0.7997,0
4757,86.2,variant_a,0.2093,0
4758,77.9,variant_b,0.7222,0
4759,37.6,variant_a,0.7022,0
4760,20.3,variant_a,0.8371,0
4761,54.3,variant_b,0.4734,1
4762,31.6,variant_a,0.7555,0
4763,33.0,variant_b,0.2564,0
4764,16.5,variant_a,0.8591,0
4765,58.9,variant_a,0.4749,1
4766,29.0,variant_a,0.7764,0
4767,49.9,variant_a,0.5755,0
4768,75.2,variant_b,0.6972,1
4769,72.7,variant_b,0.6729,0
4770,35.1,variant_b,0.2748,0
4771,65.1,variant_b,0.5938,0
4772,42.5,variant_b,0.3458,1
4773,50.0,variant_a,0.5744,0
4774,39.0,variant_a,0.6889,1
4775,86.0,variant_b,0.7892,1
4776,21.9,variant_a,0.827,0
4777,46.2,variant_a,0.6156,0
4778,56.6,variant_b,0.4993,0
4779,52.5,variant_b,0.4533,1
4780,47.0,variant_b,0.3929,1
4781,89.8,variant_a,0.1838,0
4782,31.4,variant_b,0.2429,0
4783,28.3,variant_b,0.2181,0
4784,48.2,variant_a,0.5941,1
4785,57.3,variant_b,0.5071,0
4786,38.8,variant_b,0.3092,0
4787,39.8,variant_a,0.6811,0
4788,51.9,variant_b,0.4466,1
4789,48.8,variant_a,0.5876,0
4790,36.2,variant_b,0.2848,0
4791,52.9,variant_b,0.4577,0
4792,50.0,variant_a,0.5744,0
4793,47.4,variant_b,0.3972,0
4794,62.0,variant_a,0.4403,0
4795,60.7,variant_a,0.4547,1
4796,39.1,variant_b,0.3121,0
4797,53.6,variant_a,0.5344,0
4798,28.9,variant_a,0.7772,0
4799,31.5,variant_b,0.2437,0
4800,27.3,variant_a,0.7894,0
4801,53.1,variant_b,0.46,0
4802,36.9,variant_a,0.7088,0
4803,63.6,variant_a,0.4226,1
4804,35.0,variant_a,0.7261,0
4805,38.4,variant_a,0.6947,0
4806,66.6,variant_b,0.6099,1
4807,50.8,variant_b,0.4344,1
4808,38.9,variant_a,0.6899,0
4809,66.2,variant_a,0.3944,0
4810,64.8,variant_a,0.4095,1
4811,38.0,variant_b,0.3015,0
4812,87.0,variant_a,0.2034,1
4813,82.3,variant_b,0.7601,1
4814,32.5,variant_a,0.7479,0
4815,80.0,variant_b,0.7408,0
4816,34.2,variant_b,0.2668,0
4817,45.6,variant_b,0.378,0
4818,54.2,variant_a,0.5277,0
4819,16.7,variant_a,0.858,0
4820,71.8,variant_b,0.664,1
4821,30.1,variant_a,0.7677,0
4822,29.4,variant_a,0.7733,0
4823,58.5,variant_b,0.5206,0
4824,42.0,variant_b,0.3407,1
4825,42.5,variant_a,0.6542,0
4826,34.5,variant_a,0.7306,0
4827,44.4,variant_b,0.3654,0
4828,21.1,variant_b,0.1679,1
4829,54.8,variant_b,0.479,0
4830,78.6,variant_b,0.7285,1
4831,36.2,variant_a,0.7152,0
