ticket_id,urgency_score,complexity_score,cluster_run1,cluster_run2
4105,90.3,47.4,3,3
4106,64.9,92.6,0,0
4107,34.5,8.5,1,1
4108,31.0,19.9,1,1
4109,84.0,71.0,3,0
4110,78.9,71.6,3,0
4111,38.8,38.1,2,2
4112,75.2,86.3,0,0
4113,42.0,39.0,2,2
4114,89.3,90.8,0,0
4115,55.4,90.2,0,0
4116,40.3,56.0,2,2
4117,49.4,40.4,1,1
4118,20.8,22.8,2,1
4119,78.6,67.4,3,3
4120,66.0,65.5,3,3
4121,65.0,77.8,0,0
4122,33.9,29.6,2,1
4123,59.3,73.1,0,3
4124,81.6,58.0,3,3
4125,80.3,100.0,0,0
4126,47.5,46.8,2,2
4127,80.9,18.8,1,3
4128,48.8,16.1,1,1
4129,43.7,30.1,1,1
4130,75.6,100.0,0,0
4131,85.2,73.7,3,0
4132,51.1,48.0,1,3
4133,79.0,43.7,3,3
4134,38.8,25.5,1,1
4135,50.1,3.3,1,1
4136,19.4,33.8,2,2
4137,35.0,81.8,2,2
4138,13.1,12.9,2,1
4139,56.8,20.8,1,1
4140,60.3,46.5,1,3
4141,25.3,61.6,2,2
4142,56.8,19.9,1,1
4143,41.1,19.1,1,1
4144,24.3,39.9,2,2
4145,81.3,73.3,3,0
4146,52.4,97.7,0,0
4147,25.3,38.8,2,2
4148,86.9,64.7,3,0
4149,74.9,52.8,3,3
4150,14.1,64.0,2,2
4151,63.3,83.7,0,0
4152,42.6,34.4,1,1
4153,97.9,86.8,3,0
4154,49.5,39.0,1,1
4155,64.6,85.1,0,0
4156,100.0,62.6,3,0
4157,73.5,69.0,3,3
4158,35.0,30.9,2,1
4159,83.4,57.6,3,3
4160,77.5,74.4,3,0
4161,39.6,100.0,0,0
4162,37.2,67.0,2,2
4163,71.5,91.1,0,0
4164,47.2,35.9,1,1
4165,74.8,29.9,1,3
4166,37.6,36.2,2,2
4167,62.6,41.9,1,3
4168,42.3,53.3,2,2
4169,25.0,44.3,2,2
4170,64.4,100.0,0,0
4171,71.0,80.1,0,0
4172,82.8,100.0,0,0
4173,69.6,75.0,0,0
4174,91.6,56.5,3,3
4175,77.3,88.9,0,0
4176,66.0,80.8,0,0
4177,53.9,87.7,0,0
4178,52.2,45.1,1,3
4179,73.2,100.0,0,0
4180,23.0,7.2,1,1
4181,36.9,25.4,1,1
4182,39.0,28.3,1,1
4183,28.8,15.5,1,1
4184,91.9,52.4,3,3
4185,100.0,100.0,0,0
4186,65.7,100.0,0,0
4187,63.1,11.8,1,1
4188,47.3,0.0,1,1
4189,72.4,71.6,3,3
4190,63.5,74.4,0,3
4191,100.0,100.0,0,0
4192,74.9,98.4,0,0
4193,16.8,33.4,2,2
4194,44.3,24.8,1,1
4195,35.8,25.1,1,1
4196,55.9,57.2,2,3
4197,89.8,93.3,0,0
4198,38.4,81.2,0,2
4199,28.7,72.8,2,2
4200,44.5,33.0,1,1
4201,25.0,0.0,1,1
4202,81.1,63.5,3,3
4203,56.1,77.3,0,3
4204,42.8,38.9,2,2
4205,20.6,64.8,2,2
4206,59.4,58.8,3,3
4207,73.4,77.6,0,0
4208,83.2,28.2,3,3
4209,64.6,53.6,3,3
4210,85.0,95.2,0,0
4211,100.0,82.8,3,0
4212,91.2,70.6,3,0
4213,70.2,55.8,3,3
4214,19.2,27.5,2,2
4215,100.0,96.0,3,0
4216,85.2,97.9,0,0
4217,46.0,21.3,1,1
4218,26.8,4.7,1,1
4219,91.2,85.4,3,0
4220,51.0,37.7,1,1
4221,23.6,19.5,2,1
4222,39.1,30.4,1,1
4223,15.8,33.8,2,2
4224,64.8,34.5,1,3
4225,53.4,96.6,0,0
4226,90.9,99.3,0,0
4227,64.7,58.6,3,3
4228,28.3,23.2,2,1
4229,59.8,78.5,0,3
4230,41.9,49.2,2,2
4231,36.6,11.3,1,1
4232,36.8,52.1,2,2
4233,81.6,100.0,0,0
4234,36.1,52.7,2,2
4235,82.3,70.9,3,0
4236,54.4,66.4,0,3
4237,95.0,100.0,0,0
4238,54.3,31.6,1,1
4239,83.9,75.2,3,0
4240,33.2,53.7,2,2
4241,31.4,19.1,1,1
4242,100.0,53.9,3,3
4243,64.2,94.6,0,0
4244,62.8,63.8,3,3
4245,55.2,30.1,1,1
4246,63.5,46.7,1,3
4247,95.1,100.0,0,0
4248,56.1,36.4,1,1
4249,77.7,100.0,0,0
4250,74.5,62.3,3,3
4251,57.3,65.6,0,3
4252,54.6,33.6,1,1
4253,45.0,46.5,2,2
4254,67.0,35.1,1,3
4255,59.8,81.3,0,0
4256,84.7,98.2,0,0
4257,24.5,33.3,2,2
4258,29.6,47.8,2,2
4259,50.6,75.2,0,3
4260,50.6,93.6,0,0
4261,36.0,60.6,2,2
4262,38.3,60.1,2,2
4263,89.2,89.6,0,0
4264,79.2,81.1,0,0
4265,48.2,28.0,1,1
4266,34.5,10.5,1,1
4267,23.6,72.1,2,2
4268,86.7,84.8,3,0
4269,35.7,24.5,1,1
4270,68.5,67.7,3,3
4271,51.5,13.3,1,1
4272,63.8,95.8,0,0
4273,41.8,35.9,1,1
4274,94.8,83.6,3,0
4275,65.6,64.9,3,3
4276,79.9,55.2,3,3
4277,51.5,25.8,1,1
4278,13.4,38.1,2,2
4279,56.5,100.0,0,0
4280,89.3,100.0,0,0
4281,61.9,86.2,0,0
4282,72.5,10.9,1,1
4283,75.5,92.9,0,0
4284,44.2,10.4,1,1
4285,55.1,32.0,1,1
4286,51.3,38.1,1,1
4287,37.7,61.0,2,2
4288,41.5,22.5,1,1
4289,100.0,64.0,3,0
4290,43.5,44.7,2,2
4291,89.4,49.7,3,3
4292,65.0,100.0,0,0
4293,76.1,78.2,0,0
4294,16.4,68.9,2,2
4295,64.6,38.9,1,3
4296,54.4,40.2,1,3
4297,83.9,63.9,3,3
4298,65.2,29.7,1,3
4299,41.6,35.8,1,1
4300,100.0,75.7,3,0
4301,31.0,15.9,1,1
4302,78.0,84.3,0,0
4303,75.8,98.3,0,0
4304,80.8,68.0,3,0
4305,29.8,13.4,1,1
4306,100.0,90.0,3,0
4307,70.3,82.4,0,0
4308,88.5,58.1,3,3
4309,42.7,4.5,1,1
4310,76.1,79.4,0,0
4311,66.2,62.2,3,3
4312,60.5,78.9,0,0
4313,51.6,54.0,2,3
4314,72.9,100.0,0,0
4315,64.5,4.9,1,1
4316,81.7,73.6,3,0
4317,100.0,85.2,3,0
4318,17.3,42.1,2,2
4319,56.8,39.9,1,3
4320,32.7,30.8,2,1
4321,63.9,75.3,0,3
4322,33.3,48.1,2,2
4323,32.9,12.0,1,1
4324,67.7,59.6,3,3
4325,71.5,74.6,0,0
4326,37.7,50.5,2,2
4327,38.4,24.1,1,1
4328,72.5,74.1,0,0
4329,49.1,30.2,1,1
4330,58.4,5.2,1,1
4331,88.4,64.2,3,0
4332,92.8,100.0,0,0
4333,84.9,100.0,0,0
4334,74.5,80.0,0,0
4335,36.8,69.0,2,2
4336,67.3,100.0,0,0
4337,67.3,94.5,0,0
4338,17.5,56.0,2,2
4339,94.0,72.5,3,0
4340,98.4,65.9,3,0
4341,29.5,18.2,1,1
4342,14.1,41.7,2,2
4343,81.7,86.6,0,0
4344,73.7,96.6,0,0
4345,86.7,82.5,3,0
4346,62.1,59.0,3,3
4347,99.3,61.2,3,0
4348,87.8,57.1,3,3
4349,39.4,53.3,2,2
4350,61.1,66.4,0,3
4351,74.4,93.2,0,0
4352,50.7,63.9,2,3
4353,68.9,47.1,3,3
4354,30.8,5.1,1,1
4355,68.8,82.2,0,0
4356,64.8,81.1,0,0
4357,66.4,56.6,3,3
4358,28.1,31.7,2,2
4359,71.8,82.6,0,0
4360,84.4,86.4,0,0
4361,74.8,65.2,3,3
4362,36.5,10.7,1,1
4363,6.8,21.8,2,2
4364,35.0,47.7,2,2
4365,32.8,44.7,2,2
4366,85.9,93.7,0,0
4367,39.6,35.0,2,1
4368,70.5,82.4,0,0
4369,100.0,78.0,3,0
4370,19.0,66.7,2,2
4371,28.5,45.4,2,2
4372,21.9,35.7,2,2
4373,55.2,94.3,0,0
4374,84.3,44.7,3,3
4375,13.6,6.0,2,1
4376,18.1,7.4,2,1
4377,37.5,26.4,1,1
4378,38.0,49.7,2,2
4379,15.3,0.0,1,1
4380,87.0,100.0,0,0
4381,45.0,67.6,2,2
4382,65.8,78.9,0,0
4383,23.6,21.6,2,1
4384,37.6,36.2,2,2
4385,56.6,84.1,0,0
4386,87.2,84.5,3,0
4387,25.3,38.4,2,2
4388,45.9,32.2,1,1
4389,44.8,50.0,2,2
4390,55.0,47.1,1,3
4391,67.5,30.7,1,3
4392,90.0,83.7,3,0
4393,34.1,18.8,1,1
4394,43.7,15.6,1,1
4395,28.8,40.9,2,2
4396,86.3,99.0,0,0
4397,40.6,44.1,2,2
4398,25.2,49.9,2,2
4399,41.0,26.2,1,1
4400,71.6,83.8,0,0
4401,21.2,39.5,2,2
4402,47.9,49.9,2,2
4403,43.9,60.3,2,2
4404,79.6,59.3,3,3
4405,44.1,38.4,1,2
4406,25.4,33.9,2,2
4407,65.5,93.8,0,0
4408,51.4,93.1,0,0
4409,90.7,81.6,3,0
4410,36.3,59.9,2,2
4411,51.7,70.0,0,3
4412,80.8,96.7,0,0
4413,93.7,90.3,3,0
4414,19.5,34.6,2,2
4415,36.0,43.3,2,2
4416,47.1,24.9,1,1
4417,79.0,53.8,3,3
4418,83.9,75.0,3,0
4419,73.7,50.5,3,3
4420,67.0,87.2,0,0
4421,100.0,53.7,3,3
4422,49.4,17.8,1,1
4423,54.6,18.0,1,1
4424,30.1,28.0,2,1
4425,38.7,26.5,1,1
4426,78.2,79.9,0,0
4427,77.6,58.8,3,3
4428,74.7,84.5,0,0
4429,97.4,79.9,3,0
4430,26.5,71.5,2,2
4431,57.5,10.6,1,1
4432,81.9,76.2,3,0
4433,46.8,17.8,1,1
4434,76.9,94.8,0,0
4435,84.7,68.4,3,0
4436,58.7,60.2,3,3
4437,75.4,71.6,3,0
4438,76.9,85.9,0,0
4439,3.2,32.3,2,2
4440,95.4,54.6,3,3
4441,34.1,14.5,1,1
4442,45.0,49.3,2,2
4443,79.3,77.6,3,0
4444,80.6,73.2,3,0
4445,50.4,51.9,2,3
4446,78.5,72.7,3,0
4447,39.2,43.5,2,2
4448,76.1,100.0,0,0
4449,95.9,60.2,3,0
4450,28.9,2.2,1,1
4451,50.6,23.9,1,1
4452,93.9,61.1,3,0
4453,80.3,57.8,3,3
4454,70.8,85.9,0,0
4455,81.6,92.8,0,0
4456,68.0,65.3,3,3
4457,41.2,40.0,2,2
4458,36.0,20.0,1,1
4459,53.2,89.9,0,0
4460,84.4,76.4,3,0
4461,53.9,36.6,1,1
4462,92.4,83.5,3,0
4463,42.0,23.2,1,1
4464,75.3,83.6,0,0
4465,54.3,85.7,0,0
4466,80.0,75.9,3,0
4467,45.3,6.0,1,1
4468,75.7,59.0,3,3
4469,27.9,22.2,2,1
4470,55.4,89.4,0,0
4471,37.9,18.0,1,1
4472,98.9,92.2,3,0
4473,38.1,35.9,2,2
4474,59.4,100.0,0,0
4475,64.7,47.6,1,3
4476,51.6,17.0,1,1
4477,38.8,44.1,2,2
4478,80.3,72.6,3,0
4479,85.6,64.3,3,3
4480,75.6,91.5,0,0
4481,78.1,100.0,0,0
4482,62.5,9.5,1,1
4483,82.7,84.0,0,0
4484,90.0,73.1,3,0
4485,94.8,76.8,3,0
4486,100.0,75.9,3,0
4487,82.3,73.0,3,0
4488,91.6,58.2,3,3
4489,32.8,21.9,1,1
4490,27.8,10.8,1,1
4491,43.0,38.0,1,2
4492,81.3,79.4,3,0
4493,69.3,69.6,3,3
4494,74.2,78.5,0,0
4495,48.6,7.9,1,1
4496,75.5,74.4,3,0
4497,77.1,63.8,3,3
4498,58.5,34.5,1,1
4499,38.2,28.1,1,1
4500,48.5,49.1,2,2
4501,58.9,22.0,1,1
4502,63.1,68.3,0,3
4503,89.8,69.7,3,0
4504,63.0,50.0,1,3
4505,11.7,41.0,2,2
4506,81.3,98.7,0,0
4507,56.2,47.9,1,3
4508,58.6,100.0,0,0
4509,82.5,100.0,0,0
4510,55.9,30.5,1,1
4511,40.9,25.3,1,1
4512,63.6,43.5,1,3
4513,70.4,70.3,3,3
4514,37.5,43.9,2,2
4515,82.1,93.4,0,0
4516,73.8,62.5,3,3
4517,74.3,58.6,3,3
4518,73.6,98.6,0,0
4519,35.3,0.0,1,1
4520,60.2,17.4,1,1
4521,33.0,46.0,2,2
4522,77.9,100.0,0,0
4523,56.5,25.2,1,1
4524,28.3,17.5,1,1
4525,37.5,53.7,2,2
4526,54.3,58.9,2,3
4527,76.7,100.0,0,0
4528,95.8,70.2,3,0
4529,15.6,41.7,2,2
4530,71.1,72.2,0,3
4531,88.0,82.9,3,0
4532,49.4,28.4,1,1
4533,54.2,17.9,1,1
4534,15.6,39.7,2,2
4535,77.4,66.2,3,3
4536,84.6,77.7,3,0
4537,90.2,69.9,3,0
4538,38.7,19.8,1,1
4539,27.5,42.7,2,2
4540,65.6,87.7,0,0
4541,47.3,33.9,1,1
4542,76.1,78.7,0,0
4543,65.0,86.3,0,0
4544,83.7,92.7,0,0
4545,43.3,19.2,1,1
4546,24.2,61.1,2,2
4547,56.0,90.6,0,0
4548,39.8,30.2,1,1
4549,71.9,74.3,0,0
4550,81.0,51.6,3,3
4551,79.8,65.1,3,3
4552,77.5,100.0,0,0
4553,84.4,58.4,3,3
4554,92.7,82.4,3,0
4555,43.4,41.5,2,2
4556,44.7,44.2,2,2
4557,72.7,91.9,0,0
4558,85.5,65.7,3,0
4559,93.2,44.5,3,3
4560,43.0,77.2,0,2
4561,84.9,69.6,3,0
4562,30.6,22.4,2,1
4563,63.8,50.8,3,3
4564,82.5,72.6,3,0
4565,68.7,96.1,0,0
4566,41.6,10.6,1,1
4567,86.6,79.4,3,0
4568,70.7,68.0,3,3
4569,60.4,87.2,0,0
4570,64.5,83.9,0,0
4571,48.4,22.1,1,1
4572,67.3,35.7,1,3
4573,89.5,87.1,3,0
4574,41.2,15.7,1,1
4575,44.9,82.2,0,3
4576,80.1,89.0,0,0
4577,25.4,22.3,2,1
4578,73.8,50.5,3,3
4579,89.1,99.7,0,0
4580,84.0,66.3,3,0
4581,35.9,31.3,2,1
4582,24.5,60.2,2,2
4583,65.1,62.4,3,3
4584,53.7,71.2,0,3
4585,56.0,66.6,0,3
4586,57.0,45.0,1,3
4587,83.3,68.5,3,0
4588,39.9,16.2,1,1
4589,99.1,65.8,3,0
4590,43.1,43.2,2,2
4591,36.7,47.8,2,2
4592,80.6,87.5,0,0
4593,13.5,26.3,2,2
4594,45.6,15.4,1,1
4595,59.8,82.5,0,0
4596,81.1,70.2,3,0
4597,45.5,83.0,0,3
4598,44.5,52.0,2,2
4599,88.1,100.0,0,0
4600,65.5,63.7,3,3
4601,36.9,38.1,2,2
4602,70.4,83.3,0,0
4603,63.9,65.3,0,3
4604,45.7,49.9,2,2
4605,49.3,39.6,1,1
4606,67.7,63.7,3,3
4607,72.3,58.4,3,3
4608,34.4,37.0,2,2
4609,17.0,47.6,2,2
4610,40.3,58.8,2,2
4611,96.3,92.3,3,0
4612,27.1,50.3,2,2
4613,28.3,14.5,1,1
4614,41.6,21.7,1,1
4615,83.6,60.0,3,3
4616,81.8,91.6,0,0
4617,34.1,32.9,2,2
4618,72.1,69.1,3,3
4619,98.7,70.0,3,0
4620,23.3,0.0,1,1
4621,87.0,96.0,0,0
4622,50.5,47.1,1,2
4623,27.8,38.1,2,2
4624,61.5,2.5,1,1
4625,74.3,79.8,0,0
4626,67.2,99.5,0,0
4627,47.6,55.6,2,2
4628,42.4,55.9,2,2
4629,22.4,0.0,1,1
4630,85.4,76.0,3,0
4631,41.4,42.2,2,2
4632,42.4,63.3,2,2
4633,83.9,100.0,0,0
4634,77.6,100.0,0,0
4635,68.2,78.6,0,0
4636,65.8,88.8,0,0
4637,34.6,50.3,2,2
4638,28.5,38.9,2,2
4639,13.3,60.7,2,2
4640,41.1,48.4,2,2
4641,91.7,100.0,0,0
4642,28.3,48.0,2,2
4643,50.3,53.4,2,3
4644,85.3,75.4,3,0
4645,46.6,38.2,1,1
4646,91.9,57.7,3,3
4647,53.3,93.3,0,0
4648,74.1,70.7,3,3
4649,42.7,21.0,1,1
4650,68.5,79.3,0,0
4651,62.4,62.4,3,3
4652,37.8,19.6,1,1
4653,77.1,100.0,0,0
4654,41.2,53.5,2,2
4655,85.7,85.1,0,0
4656,12.4,29.0,2,2
4657,54.6,58.2,2,3
4658,63.8,100.0,0,0
4659,45.2,30.8,1,1
4660,69.9,49.2,3,3
4661,61.5,4.9,1,1
4662,77.6,55.6,3,3
4663,28.4,27.2,2,1
4664,48.8,40.7,1,2
4665,88.7,40.1,3,3
4666,60.4,67.3,0,3
4667,87.8,63.2,3,3
4668,52.2,77.8,0,3
4669,78.3,58.4,3,3
4670,82.9,52.5,3,3
4671,39.2,28.4,1,1
4672,16.5,44.3,2,2
4673,87.3,100.0,0,0
4674,24.5,74.3,2,2
4675,84.1,29.2,3,3
4676,75.8,45.2,3,3
4677,57.9,90.8,0,0
4678,35.0,33.5,2,2
4679,61.7,35.4,1,3
4680,41.8,29.7,1,1
4681,64.7,83.0,0,0
4682,85.5,71.1,3,0
4683,85.9,89.8,0,0
4684,57.5,52.9,1,3
4685,18.1,14.4,2,1
4686,72.5,42.6,3,3
4687,41.0,37.4,2,2
4688,28.5,30.7,2,2
4689,33.9,50.5,2,2
4690,91.1,66.3,3,0
4691,100.0,94.9,3,0
4692,34.5,14.6,1,1
4693,39.5,40.1,2,2
4694,52.1,41.8,1,1
4695,51.3,43.9,1,2
4696,90.9,69.1,3,0
4697,42.6,16.2,1,1
4698,88.3,100.0,0,0
4699,32.4,51.2,2,2
4700,95.9,100.0,0,0
4701,39.4,26.1,1,1
4702,30.8,31.6,2,2
4703,18.3,19.8,2,1
4704,39.0,44.5,2,2
4705,69.8,72.3,0,3
4706,35.2,48.1,2,2
4707,42.8,50.1,2,2
4708,79.4,76.4,3,0
4709,34.1,53.2,2,2
4710,83.1,71.1,3,0
4711,83.7,45.5,3,3
4712,64.0,100.0,0,0
4713,19.7,21.4,2,1
4714,81.5,100.0,0,0
4715,63.7,84.8,0,0
4716,32.0,11.7,1,1
4717,79.1,93.0,0,0
4718,97.8,30.4,3,3
4719,9.2,11.8,2,1
4720,72.2,100.0,0,0
4721,35.7,20.1,1,1
4722,26.2,39.1,2,2
4723,71.6,74.9,0,0
4724,63.9,100.0,0,0
4725,67.9,89.2,0,0
4726,54.0,63.8,0,3
4727,53.0,31.3,1,1
4728,49.1,44.2,1,2
4729,63.0,58.1,3,3
4730,64.7,32.5,1,3
4731,12.8,18.0,2,1
4732,18.3,42.3,2,2
4733,41.9,20.4,1,1
4734,43.7,54.8,2,2
4735,45.7,33.8,1,1
4736,32.1,23.2,1,1
4737,81.6,56.5,3,3
4738,38.1,41.3,2,2
4739,94.4,99.8,0,0
4740,36.7,33.3,2,1
4741,36.9,48.1,2,2
4742,36.6,56.8,2,2
4743,39.8,55.1,2,2
4744,0.0,16.0,2,2
4745,86.1,96.4,0,0
4746,55.8,37.5,1,1
4747,85.6,100.0,0,0
4748,43.9,18.9,1,1
4749,52.3,21.3,1,1
4750,89.3,93.6,0,0
4751,65.3,80.5,0,0
4752,77.7,98.3,0,0
4753,45.9,44.2,2,2
4754,79.4,71.0,3,0
4755,38.4,69.4,2,2
4756,52.0,43.0,1,3
4757,93.1,68.1,3,0
4758,31.7,37.9,2,2
4759,92.7,79.8,3,0
4760,56.7,32.9,1,1
4761,40.3,53.6,2,2
4762,49.5,98.3,0,0
4763,39.6,41.2,2,2
4764,68.8,35.8,1,3
4765,16.4,23.5,2,2
4766,10.1,53.2,2,2
4767,57.3,42.0,1,3
4768,52.5,14.1,1,1
4769,48.4,26.1,1,1
4770,32.4,51.4,2,2
4771,100.0,63.8,3,0
4772,80.5,75.5,3,0
4773,44.2,40.4,1,2
4774,61.8,61.2,3,3
4775,85.8,97.6,0,0
4776,99.6,86.5,3,0
4777,41.9,25.9,1,1
4778,50.5,50.1,2,3
4779,52.5,70.2,0,3
4780,74.5,74.2,3,0
4781,100.0,65.1,3,0
4782,22.4,37.8,2,2
4783,28.9,16.5,1,1
4784,44.7,34.0,1,1
4785,68.5,57.7,3,3
4786,91.8,91.5,0,0
4787,81.7,69.6,3,0
4788,28.6,60.4,2,2
4789,51.4,84.2,0,0
4790,85.8,94.2,0,0
4791,58.3,34.7,1,1
4792,16.1,33.3,2,2
4793,58.8,40.3,1,3
4794,74.1,87.8,0,0
4795,48.1,43.8,1,2
4796,33.3,1.4,1,1
4797,81.3,100.0,0,0
4798,96.6,99.3,0,0
4799,37.8,23.7,1,1
4800,85.3,86.3,0,0
4801,42.9,20.0,1,1
4802,42.4,31.1,1,1
4803,71.2,91.2,0,0
4804,61.0,20.6,1,1
4805,63.6,28.2,1,1
4806,31.4,11.4,1,1
4807,88.2,58.8,3,3
4808,75.4,66.8,3,3
4809,88.8,63.7,3,0
4810,90.5,99.8,0,0
4811,83.7,70.9,3,0
4812,93.4,61.0,3,0
4813,50.6,59.7,2,3
4814,36.7,29.2,1,1
4815,58.4,46.1,1,3
4816,45.6,45.2,2,2
4817,57.0,27.1,1,1
4818,67.7,75.6,0,0
4819,81.1,73.5,3,0
4820,59.7,32.7,1,1
4821,3.2,32.4,2,2
4822,47.8,17.9,1,1
4823,100.0,82.0,3,0
4824,36.6,73.0,2,2
4825,26.5,0.0,1,1
4826,42.9,38.3,1,2
4827,90.7,52.8,3,3
4828,61.1,18.3,1,1
4829,64.3,74.6,0,3
4830,80.7,39.2,3,3
4831,13.6,9.3,2,1
4832,70.2,69.2,3,3
4833,55.9,35.7,1,1
4834,46.8,51.3,2,2
4835,48.5,28.2,1,1
4836,34.7,57.4,2,2
4837,98.7,79.6,3,0
4838,29.6,36.0,2,2
4839,23.1,66.9,2,2
4840,59.2,92.4,0,0
4841,35.6,10.3,1,1
4842,40.7,28.8,1,1
4843,83.3,90.0,0,0
4844,62.9,68.4,0,3
4845,68.1,100.0,0,0
4846,18.8,29.8,2,2
4847,22.0,63.4,2,2
4848,84.8,50.0,3,3
4849,35.7,48.2,2,2
4850,79.0,86.1,0,0
4851,45.9,33.5,1,1
4852,74.6,67.9,3,3
4853,52.0,33.4,1,1
4854,88.7,100.0,0,0
4855,43.9,49.1,2,2
4856,90.6,77.2,3,0
4857,73.0,67.8,3,3
4858,31.1,27.2,2,1
4859,62.7,48.3,1,3
4860,65.0,100.0,0,0
4861,62.3,59.5,3,3
4862,86.3,74.0,3,0
4863,57.0,78.9,0,3
4864,20.4,7.8,2,1
4865,72.4,82.2,0,0
4866,90.7,71.0,3,0
4867,47.3,7.0,1,1
4868,76.6,91.8,0,0
4869,33.0,44.7,2,2
4870,100.0,68.5,3,0
4871,59.0,45.3,1,3
4872,23.2,49.9,2,2
4873,75.3,89.6,0,0
4874,79.0,44.4,3,3
4875,68.4,56.5,3,3
4876,60.0,82.2,0,0
4877,49.2,19.9,1,1
4878,64.2,80.1,0,0
4879,34.4,29.2,2,1
4880,21.3,69.4,2,2
4881,52.1,36.2,1,1
4882,75.3,63.1,3,3
4883,61.5,38.3,1,3
4884,13.3,92.2,2,2
4885,33.0,49.1,2,2
4886,67.6,100.0,0,0
4887,52.6,38.3,1,1
4888,42.0,26.6,1,1
4889,36.9,35.7,2,2
4890,100.0,58.0,3,0
4891,67.9,43.2,1,3
4892,86.5,100.0,0,0
4893,88.0,100.0,0,0
4894,62.5,68.0,0,3
4895,69.4,78.9,0,0
4896,46.0,44.4,2,2
4897,85.4,100.0,0,0
4898,55.8,41.6,1,3
4899,85.6,41.0,3,3
4900,76.6,36.1,3,3
4901,52.0,96.7,0,0
4902,37.7,29.3,1,1
4903,68.6,92.9,0,0
4904,35.9,28.4,1,1
4905,31.9,11.9,1,1
4906,19.0,14.0,2,1
4907,38.2,42.1,2,2
4908,54.8,83.7,0,0
4909,44.9,16.7,1,1
4910,66.2,39.2,1,3
4911,98.8,42.7,3,3
4912,30.3,33.8,2,2
4913,48.0,58.1,2,2
4914,84.6,76.5,3,0
4915,82.7,91.7,0,0
4916,57.1,53.1,1,3
4917,88.0,99.9,0,0
4918,35.4,40.8,2,2
4919,49.2,85.3,0,0
4920,43.5,49.4,2,2
4921,75.5,68.0,3,3
4922,63.8,47.2,1,3
4923,75.5,69.3,3,3
4924,43.8,40.4,2,2
4925,83.2,84.5,0,0
4926,22.8,44.9,2,2
4927,51.1,89.5,0,0
4928,42.2,49.1,2,2
4929,41.8,6.8,1,1
4930,59.0,88.1,0,0
4931,67.9,79.4,0,0
4932,89.7,78.3,3,0
4933,39.0,15.5,1,1
4934,37.4,49.6,2,2
4935,67.9,100.0,0,0
4936,86.9,78.0,3,0
4937,100.0,66.4,3,0
4938,12.9,42.6,2,2
4939,81.8,53.6,3,3
4940,35.0,71.6,2,2
4941,47.5,23.2,1,1
4942,88.1,77.0,3,0
4943,49.0,22.7,1,1
4944,27.2,22.1,2,1
4945,71.3,85.5,0,0
4946,92.1,68.0,3,0
4947,81.3,43.9,3,3
4948,91.5,75.1,3,0
4949,73.8,93.2,0,0
4950,100.0,82.4,3,0
4951,85.3,66.0,3,0
4952,38.3,20.8,1,1
4953,37.4,36.8,2,2
4954,81.3,87.6,0,0
4955,43.9,67.4,2,2
4956,87.0,73.4,3,0
4957,52.6,64.5,0,3
4958,65.5,100.0,0,0
4959,31.3,58.2,2,2
4960,91.7,91.1,0,0
4961,81.9,78.9,3,0
4962,42.6,39.5,2,2
4963,93.4,45.6,3,3
4964,46.5,82.7,0,3
4965,72.4,57.7,3,3
4966,81.7,99.0,0,0
4967,72.6,72.7,3,0
4968,26.6,45.4,2,2
4969,25.0,31.3,2,2
4970,46.4,31.4,1,1
4971,76.1,95.8,0,0
4972,66.5,78.7,0,0
4973,6.0,48.1,2,2
4974,38.1,57.6,2,2
4975,44.3,38.8,1,2
4976,13.6,29.0,2,2
4977,73.2,54.4,3,3
4978,45.2,93.1,0,0
4979,38.3,46.5,2,2
4980,19.3,42.4,2,2
4981,65.9,70.6,0,3
4982,62.3,71.2,0,3
4983,69.1,75.5,0,0
4984,40.7,23.5,1,1
4985,32.6,62.4,2,2
4986,50.4,66.0,0,3
4987,100.0,80.2,3,0
4988,56.8,51.4,1,3
4989,37.3,31.8,2,1
4990,49.6,46.9,1,2
4991,52.9,16.4,1,1
4992,56.5,100.0,0,0
4993,13.2,45.6,2,2
4994,71.4,92.8,0,0
4995,57.4,18.1,1,1
4996,77.9,94.2,0,0
4997,69.1,100.0,0,0
4998,34.7,67.4,2,2
4999,43.6,86.3,0,3
5000,100.0,75.6,3,0
5001,71.8,91.7,0,0
5002,34.1,47.4,2,2
5003,61.0,82.2,0,0
5004,58.2,88.9,0,0
5005,73.3,72.2,3,0
5006,50.8,76.6,0,3
5007,67.9,10.9,1,1
5008,22.3,27.5,2,2
5009,59.6,49.1,1,3
5010,100.0,68.1,3,0
5011,68.5,59.1,3,3
5012,54.4,31.5,1,1
5013,66.1,76.5,0,0
5014,41.3,33.1,1,1
5015,74.8,63.8,3,3
5016,79.7,61.1,3,3
5017,57.9,57.6,3,3
5018,78.8,63.7,3,3
5019,33.5,21.5,1,1
5020,21.7,59.9,2,2
5021,88.5,60.5,3,3
5022,42.3,26.8,1,1
5023,81.1,92.8,0,0
5024,79.0,100.0,0,0
5025,75.2,78.8,0,0
5026,58.2,42.6,1,3
5027,89.8,87.9,3,0
5028,73.6,92.9,0,0
5029,66.2,100.0,0,0
5030,74.7,70.6,3,3
5031,51.2,26.9,1,1
5032,41.3,59.2,2,2
5033,36.5,62.5,2,2
5034,65.8,81.9,0,0
5035,17.3,50.1,2,2
