account_id,plan,active_days_per_week,features_used,seat_count,naive_cluster,honest_cluster
3423,business,6.3,11.0,20.0,3,1
3424,starter,4.5,11.0,14.0,3,1
3425,starter,2.4,5.0,97.0,0,0
3426,starter,7.0,14.0,114.0,2,1
3427,starter,3.9,13.0,322.0,1,2
3428,starter,5.0,14.0,38.0,3,1
3429,team,5.2,11.0,20.0,3,1
3430,starter,2.6,2.0,25.0,3,0
3431,starter,3.6,0.0,84.0,0,0
3432,team,6.4,7.0,29.0,3,1
3433,starter,1.6,5.0,102.0,0,0
3434,team,0.8,4.0,18.0,3,0
3435,starter,5.2,11.0,17.0,3,1
3436,starter,5.2,10.0,131.0,2,1
3437,starter,5.5,8.0,70.0,0,1
3438,team,4.3,6.0,60.0,0,1
3439,starter,6.7,10.0,29.0,3,1
3440,starter,4.5,11.0,23.0,3,1
3441,starter,2.3,0.0,32.0,3,0
3442,business,1.8,6.0,8.0,3,0
3443,business,4.1,10.0,22.0,3,1
3444,team,5.3,12.0,10.0,3,1
3445,starter,5.2,14.0,44.0,0,1
3446,team,1.4,6.0,8.0,3,0
3447,starter,2.4,2.0,4.0,3,0
3448,team,4.7,13.0,18.0,3,1
3449,starter,7.0,13.0,11.0,3,1
3450,starter,2.7,3.0,12.0,3,0
3451,team,4.3,12.0,7.0,3,1
3452,starter,0.0,1.0,452.0,1,2
3453,starter,2.8,4.0,22.0,3,0
3454,starter,5.5,10.0,201.0,2,1
3455,starter,1.7,3.0,41.0,3,0
3456,team,4.2,11.0,27.0,3,1
3457,business,3.8,13.0,8.0,3,1
3458,team,0.0,3.0,69.0,0,0
3459,starter,7.0,11.0,49.0,0,1
3460,team,3.2,2.0,30.0,3,0
3461,business,1.1,9.0,26.0,3,0
3462,team,3.5,2.0,8.0,3,0
3463,team,0.0,4.0,7.0,3,0
3464,starter,5.9,8.0,35.0,3,1
3465,starter,5.9,11.0,54.0,0,1
3466,business,0.8,0.0,166.0,2,0
3467,starter,1.2,2.0,3.0,3,0
3468,team,4.2,13.0,50.0,0,1
3469,team,5.2,15.0,28.0,3,1
3470,team,6.5,12.0,12.0,3,1
3471,team,2.6,4.0,18.0,3,0
3472,starter,5.6,12.0,63.0,0,1
3473,team,6.3,10.0,19.0,3,1
3474,team,3.4,11.0,25.0,3,1
3475,team,3.6,5.0,17.0,3,0
3476,starter,5.2,12.0,26.0,3,1
3477,starter,0.3,2.0,491.0,4,2
3478,team,1.2,2.0,327.0,1,2
3479,starter,4.6,12.0,111.0,2,1
3480,business,5.3,10.0,4.0,3,1
3481,starter,1.9,5.0,205.0,2,0
3482,business,0.0,0.0,18.0,3,0
3483,business,2.9,5.0,36.0,3,0
3484,starter,6.9,9.0,17.0,3,1
3485,starter,4.2,11.0,53.0,0,1
3486,business,3.1,8.0,8.0,3,1
3487,business,6.5,13.0,104.0,0,1
3488,team,6.2,10.0,58.0,0,1
3489,team,3.2,2.0,14.0,3,0
3490,team,3.8,13.0,26.0,3,1
3491,team,2.3,5.0,9.0,3,0
3492,starter,0.6,3.0,25.0,3,0
3493,business,7.0,13.0,25.0,3,1
3494,starter,0.6,2.0,14.0,3,0
3495,business,0.4,0.0,9.0,3,0
3496,team,6.3,14.0,28.0,3,1
3497,starter,2.2,2.0,17.0,3,0
3498,team,1.6,4.0,23.0,3,0
3499,team,5.3,11.0,14.0,3,1
3500,starter,2.2,3.0,128.0,2,0
3501,team,3.3,1.0,14.0,3,0
3502,business,4.5,13.0,121.0,2,1
3503,starter,4.6,13.0,34.0,3,1
3504,team,4.6,14.0,74.0,0,1
3505,starter,1.5,5.0,2.0,3,0
3506,starter,5.2,12.0,243.0,1,2
3507,business,3.9,10.0,4.0,3,1
3508,team,1.9,3.0,15.0,3,0
3509,team,3.9,12.0,14.0,3,1
3510,business,1.3,0.0,76.0,0,0
3511,starter,5.0,9.0,75.0,0,1
3512,business,1.4,3.0,8.0,3,0
3513,starter,3.1,5.0,52.0,0,0
3514,team,3.2,6.0,66.0,0,0
3515,team,6.3,15.0,16.0,3,1
3516,starter,3.2,1.0,18.0,3,0
3517,team,4.9,11.0,24.0,3,1
3518,starter,3.0,2.0,24.0,3,0
3519,business,1.5,1.0,48.0,0,0
3520,starter,1.8,2.0,54.0,0,0
3521,starter,5.5,11.0,16.0,3,1
3522,starter,0.3,5.0,26.0,3,0
3523,starter,4.6,8.0,41.0,3,1
3524,team,1.4,3.0,25.0,3,0
3525,business,5.6,9.0,5.0,3,1
3526,business,5.1,14.0,8.0,3,1
3527,team,0.8,7.0,11.0,3,0
3528,business,4.0,10.0,18.0,3,1
3529,business,1.6,2.0,52.0,0,0
3530,team,0.4,4.0,9.0,3,0
3531,starter,0.4,5.0,332.0,1,2
3532,starter,5.1,9.0,8.0,3,1
3533,starter,5.4,10.0,30.0,3,1
3534,starter,0.8,4.0,24.0,3,0
3535,team,0.0,1.0,7.0,3,0
3536,starter,5.5,14.0,83.0,0,1
3537,starter,2.4,3.0,35.0,3,0
3538,starter,1.2,3.0,13.0,3,0
3539,team,1.2,1.0,17.0,3,0
3540,business,0.0,6.0,7.0,3,0
3541,starter,2.5,0.0,74.0,0,0
3542,starter,4.1,9.0,33.0,3,1
3543,business,2.3,2.0,10.0,3,0
3544,starter,1.0,3.0,63.0,0,0
3545,business,5.1,8.0,4.0,3,1
3546,team,1.4,1.0,38.0,3,0
3547,starter,0.0,4.0,45.0,0,0
3548,starter,4.3,3.0,24.0,3,0
3549,team,0.0,3.0,39.0,3,0
3550,team,5.3,13.0,88.0,0,1
3551,starter,0.8,4.0,76.0,0,0
3552,team,1.4,5.0,11.0,3,0
3553,starter,3.0,3.0,67.0,0,0
3554,starter,0.0,1.0,15.0,3,0
3555,starter,5.1,15.0,17.0,3,1
3556,team,2.1,0.0,39.0,3,0
3557,starter,1.7,0.0,14.0,3,0
3558,starter,2.0,1.0,54.0,0,0
3559,business,4.5,16.0,59.0,0,1
3560,team,0.0,3.0,53.0,0,0
3561,team,3.9,13.0,11.0,3,1
3562,starter,4.8,8.0,40.0,3,1
3563,starter,2.3,1.0,65.0,0,0
3564,team,1.7,4.0,76.0,0,0
3565,starter,6.8,10.0,247.0,1,2
3566,starter,1.7,3.0,86.0,0,0
3567,team,1.8,4.0,6.0,3,0
3568,team,1.8,3.0,22.0,3,0
3569,team,3.5,11.0,36.0,3,1
3570,starter,5.8,12.0,7.0,3,1
3571,team,4.1,11.0,17.0,3,1
3572,team,4.8,12.0,8.0,3,1
3573,starter,3.9,5.0,15.0,3,0
3574,starter,4.0,9.0,158.0,2,1
3575,starter,5.3,12.0,31.0,3,1
3576,starter,5.5,13.0,10.0,3,1
3577,business,5.3,11.0,5.0,3,1
3578,starter,5.2,11.0,16.0,3,1
3579,team,4.6,15.0,348.0,1,2
3580,business,3.6,6.0,14.0,3,0
3581,starter,0.0,8.0,17.0,3,0
3582,team,0.6,7.0,560.0,4,2
3583,starter,6.7,10.0,52.0,0,1
3584,team,5.7,10.0,18.0,3,1
3585,starter,4.4,10.0,27.0,3,1
3586,starter,0.7,5.0,7.0,3,0
3587,starter,1.4,0.0,72.0,0,0
3588,team,4.2,3.0,24.0,3,0
3589,starter,2.1,6.0,6.0,3,0
3590,starter,0.6,3.0,6.0,3,0
3591,starter,1.8,4.0,11.0,3,0
3592,starter,4.6,11.0,9.0,3,1
3593,business,6.7,7.0,40.0,3,1
3594,starter,1.9,5.0,2.0,3,0
3595,business,2.9,2.0,104.0,0,0
3596,team,1.8,4.0,74.0,0,0
3597,starter,7.0,11.0,3.0,3,1
3598,team,5.6,15.0,8.0,3,1
3599,business,1.9,4.0,27.0,3,0
3600,starter,4.2,12.0,61.0,0,1
3601,team,1.2,3.0,73.0,0,0
3602,team,2.0,1.0,24.0,3,0
3603,team,4.7,12.0,35.0,3,1
3604,starter,7.0,14.0,9.0,3,1
3605,starter,5.2,11.0,52.0,0,1
3606,team,0.8,0.0,10.0,3,0
3607,team,2.6,1.0,17.0,3,0
3608,team,1.1,7.0,11.0,3,0
3609,starter,5.6,10.0,37.0,3,1
3610,team,5.1,12.0,170.0,2,1
3611,starter,4.5,7.0,56.0,0,1
3612,business,3.0,2.0,8.0,3,0
3613,starter,5.3,9.0,109.0,2,1
3614,team,2.7,5.0,80.0,0,0
3615,team,4.9,13.0,7.0,3,1
3616,business,3.8,12.0,15.0,3,1
3617,team,4.0,13.0,91.0,0,1
3618,team,4.7,10.0,16.0,3,1
3619,starter,1.4,7.0,17.0,3,0
3620,starter,1.7,3.0,90.0,0,0
3621,starter,5.7,13.0,82.0,0,1
3622,starter,4.0,16.0,131.0,2,1
3623,starter,1.8,2.0,10.0,3,0
3624,team,0.4,4.0,189.0,2,0
3625,business,4.5,11.0,2.0,3,1
3626,team,7.0,11.0,45.0,0,1
3627,team,6.5,12.0,42.0,0,1
3628,starter,1.2,3.0,11.0,3,0
3629,business,7.0,11.0,6.0,3,1
3630,starter,6.6,13.0,27.0,3,1
3631,starter,6.1,8.0,64.0,0,1
3632,starter,6.7,9.0,12.0,3,1
3633,business,5.0,10.0,46.0,0,1
3634,starter,5.1,8.0,44.0,0,1
3635,starter,0.7,4.0,16.0,3,0
3636,starter,2.2,2.0,11.0,3,0
3637,team,3.9,9.0,134.0,2,1
3638,starter,4.7,8.0,11.0,3,1
3639,starter,5.7,9.0,90.0,0,1
3640,team,1.1,4.0,10.0,3,0
3641,team,1.9,0.0,20.0,3,0
3642,starter,7.0,13.0,32.0,3,1
3643,starter,4.2,13.0,130.0,2,1
3644,starter,3.0,4.0,15.0,3,0
3645,starter,4.5,7.0,76.0,0,1
3646,team,0.7,1.0,13.0,3,0
3647,starter,5.4,13.0,146.0,2,1
3648,starter,2.6,2.0,9.0,3,0
3649,team,0.9,1.0,85.0,0,0
3650,starter,4.5,10.0,109.0,2,1
3651,team,1.2,4.0,7.0,3,0
3652,team,0.9,0.0,94.0,0,0
3653,team,1.8,5.0,10.0,3,0
3654,team,0.9,4.0,11.0,3,0
3655,starter,1.3,1.0,8.0,3,0
3656,team,2.0,4.0,10.0,3,0
3657,starter,4.8,5.0,23.0,3,1
3658,business,2.8,0.0,58.0,0,0
3659,business,4.5,12.0,295.0,1,2
3660,business,4.4,14.0,37.0,3,1
3661,starter,7.0,8.0,7.0,3,1
3662,starter,3.1,0.0,60.0,0,0
3663,team,5.3,11.0,6.0,3,1
3664,team,2.4,3.0,44.0,0,0
3665,starter,1.9,1.0,11.0,3,0
3666,team,4.7,9.0,14.0,3,1
3667,team,5.9,15.0,7.0,3,1
3668,starter,1.9,1.0,69.0,0,0
3669,starter,2.9,0.0,31.0,3,0
3670,starter,3.4,10.0,27.0,3,1
3671,team,2.4,6.0,3.0,3,0
3672,team,1.8,5.0,11.0,3,0
3673,starter,0.9,3.0,10.0,3,0
3674,business,1.2,0.0,85.0,0,0
3675,starter,1.2,3.0,125.0,2,0
3676,team,3.9,17.0,85.0,0,1
3677,starter,4.6,12.0,166.0,2,1
3678,business,2.4,5.0,94.0,0,0
3679,starter,3.7,8.0,19.0,3,1
3680,team,4.8,10.0,36.0,3,1
3681,starter,2.8,10.0,5.0,3,1
3682,starter,1.0,7.0,50.0,0,0
3683,business,5.6,10.0,62.0,0,1
3684,team,1.5,3.0,6.0,3,0
3685,starter,5.2,10.0,79.0,0,1
3686,starter,0.5,0.0,19.0,3,0
3687,starter,2.2,6.0,3.0,3,0
3688,starter,4.3,7.0,26.0,3,1
3689,starter,6.1,10.0,72.0,0,1
3690,starter,5.4,8.0,16.0,3,1
3691,starter,4.8,10.0,32.0,3,1
3692,team,3.1,2.0,40.0,3,0
3693,team,4.8,10.0,18.0,3,1
3694,starter,6.2,14.0,16.0,3,1
3695,team,1.7,0.0,4.0,3,0
3696,starter,5.2,10.0,42.0,0,1
3697,team,6.2,12.0,33.0,3,1
3698,team,2.0,2.0,164.0,2,0
3699,starter,1.6,2.0,43.0,0,0
3700,team,1.5,7.0,21.0,3,0
3701,starter,1.8,5.0,5.0,3,0
3702,team,1.7,1.0,3.0,3,0
3703,starter,1.3,4.0,14.0,3,0
3704,team,4.2,9.0,18.0,3,1
3705,starter,2.6,12.0,51.0,0,1
3706,team,5.1,8.0,30.0,3,1
3707,team,1.4,5.0,25.0,3,0
3708,team,2.8,4.0,89.0,0,0
3709,team,5.6,12.0,43.0,0,1
3710,team,2.7,3.0,39.0,3,0
3711,starter,6.9,12.0,38.0,3,1
3712,business,1.5,1.0,40.0,3,0
3713,business,4.4,11.0,26.0,3,1
3714,starter,6.0,12.0,175.0,2,1
3715,business,1.0,4.0,28.0,3,0
3716,team,1.3,1.0,49.0,0,0
3717,starter,3.0,4.0,106.0,0,0
3718,starter,2.2,0.0,18.0,3,0
3719,starter,2.7,1.0,12.0,3,0
3720,starter,0.3,1.0,49.0,0,0
3721,starter,1.6,2.0,107.0,0,0
3722,team,2.7,3.0,175.0,2,0
3723,starter,0.3,5.0,25.0,3,0
3724,starter,1.8,5.0,164.0,2,0
3725,team,2.0,4.0,20.0,3,0
3726,starter,2.9,9.0,27.0,3,1
3727,team,3.2,5.0,51.0,0,0
3728,starter,4.5,13.0,27.0,3,1
3729,team,1.5,1.0,9.0,3,0
3730,starter,6.9,8.0,19.0,3,1
3731,starter,0.0,3.0,570.0,4,2
3732,team,2.1,7.0,46.0,0,0
3733,starter,1.2,2.0,52.0,0,0
3734,business,5.2,11.0,9.0,3,1
3735,team,0.8,5.0,17.0,3,0
3736,team,6.6,8.0,25.0,3,1
3737,team,4.1,9.0,36.0,3,1
3738,starter,2.0,3.0,52.0,0,0
3739,starter,2.1,5.0,5.0,3,0
3740,starter,1.5,2.0,33.0,3,0
3741,starter,1.3,2.0,83.0,0,0
3742,starter,4.9,7.0,111.0,2,1
3743,business,2.6,7.0,1.0,3,0
3744,starter,5.7,8.0,102.0,0,1
3745,starter,1.5,6.0,15.0,3,0
3746,starter,0.5,1.0,11.0,3,0
3747,starter,5.4,14.0,147.0,2,1
3748,starter,2.1,7.0,145.0,2,0
3749,starter,5.2,9.0,19.0,3,1
3750,starter,3.0,4.0,24.0,3,0
3751,starter,0.0,5.0,11.0,3,0
3752,business,4.1,6.0,14.0,3,1
3753,business,1.4,2.0,15.0,3,0
3754,starter,4.1,14.0,4.0,3,1
3755,team,3.5,11.0,22.0,3,1
3756,starter,2.5,1.0,123.0,2,0
3757,team,5.8,13.0,12.0,3,1
3758,team,5.0,14.0,17.0,3,1
3759,starter,1.6,3.0,19.0,3,0
3760,team,5.4,11.0,22.0,3,1
3761,team,1.2,5.0,20.0,3,0
3762,starter,6.4,15.0,45.0,0,1
3763,starter,2.2,0.0,44.0,0,0
3764,team,1.5,5.0,32.0,3,0
3765,team,0.0,8.0,41.0,3,0
3766,starter,6.6,9.0,67.0,0,1
3767,team,1.1,4.0,98.0,0,0
3768,starter,4.2,11.0,21.0,3,1
3769,business,6.5,12.0,8.0,3,1
3770,starter,2.1,6.0,87.0,0,0
3771,team,0.0,0.0,8.0,3,0
3772,starter,3.5,10.0,11.0,3,1
3773,starter,1.2,0.0,40.0,3,0
3774,starter,0.3,2.0,8.0,3,0
3775,team,5.1,15.0,16.0,3,1
3776,starter,7.0,9.0,61.0,0,1
3777,team,7.0,10.0,38.0,3,1
3778,starter,5.2,10.0,117.0,2,1
3779,team,6.0,12.0,49.0,0,1
3780,business,2.5,2.0,6.0,3,0
3781,starter,5.1,9.0,120.0,2,1
3782,team,3.7,9.0,70.0,0,1
3783,starter,2.7,3.0,4.0,3,0
3784,team,5.0,8.0,15.0,3,1
3785,team,2.1,0.0,19.0,3,0
3786,business,5.9,14.0,211.0,2,1
3787,team,4.4,11.0,28.0,3,1
3788,business,6.9,10.0,33.0,3,1
3789,team,5.3,11.0,85.0,0,1
3790,starter,5.4,13.0,39.0,3,1
3791,team,1.2,1.0,17.0,3,0
3792,team,2.3,3.0,34.0,3,0
3793,team,2.6,2.0,33.0,3,0
3794,team,4.7,14.0,61.0,0,1
3795,team,2.2,0.0,17.0,3,0
3796,starter,1.2,0.0,29.0,3,0
3797,starter,0.4,6.0,53.0,0,0
3798,team,4.9,8.0,9.0,3,1
3799,team,2.2,1.0,6.0,3,0
3800,starter,5.8,8.0,177.0,2,1
3801,starter,2.7,0.0,1.0,3,0
3802,starter,4.5,11.0,70.0,0,1
3803,starter,4.9,13.0,8.0,3,1
3804,starter,1.7,4.0,43.0,0,0
3805,team,2.2,0.0,46.0,0,0
3806,team,1.5,2.0,8.0,3,0
3807,starter,0.7,7.0,19.0,3,0
3808,starter,0.1,3.0,16.0,3,0
3809,starter,2.8,1.0,19.0,3,0
3810,starter,2.7,5.0,35.0,3,0
3811,business,0.9,2.0,40.0,3,0
3812,starter,3.1,0.0,36.0,3,0
3813,starter,5.1,9.0,28.0,3,1
3814,starter,5.7,13.0,52.0,0,1
3815,starter,2.9,3.0,111.0,2,0
3816,team,1.1,3.0,11.0,3,0
3817,starter,0.8,4.0,215.0,2,0
3818,starter,0.0,1.0,63.0,0,0
3819,business,1.9,0.0,25.0,3,0
3820,starter,2.1,3.0,42.0,0,0
3821,team,2.5,2.0,29.0,3,0
3822,starter,5.8,11.0,2.0,3,1
3823,starter,1.7,1.0,10.0,3,0
3824,team,6.4,9.0,8.0,3,1
3825,business,0.6,0.0,58.0,0,0
3826,starter,5.6,12.0,72.0,0,1
3827,team,2.1,7.0,202.0,2,2
3828,starter,1.5,0.0,106.0,0,0
3829,team,3.3,6.0,70.0,0,0
3830,starter,2.1,4.0,82.0,0,0
3831,starter,6.6,10.0,27.0,3,1
3832,starter,2.5,1.0,32.0,3,0
3833,starter,1.4,4.0,81.0,0,0
3834,team,3.6,2.0,158.0,2,0
3835,starter,6.3,10.0,36.0,3,1
3836,team,5.2,10.0,22.0,3,1
3837,starter,5.1,15.0,66.0,0,1
3838,starter,0.6,0.0,75.0,0,0
3839,starter,5.1,12.0,17.0,3,1
3840,team,5.0,15.0,6.0,3,1
3841,team,1.8,3.0,14.0,3,0
3842,starter,4.8,16.0,50.0,0,1
3843,business,5.8,11.0,58.0,0,1
3844,business,1.5,3.0,33.0,3,0
3845,team,0.0,5.0,174.0,2,0
3846,team,4.7,9.0,4.0,3,1
3847,team,0.7,3.0,10.0,3,0
3848,starter,0.3,4.0,42.0,0,0
3849,starter,5.0,10.0,134.0,2,1
3850,team,6.1,12.0,4.0,3,1
3851,team,0.5,5.0,293.0,1,2
3852,business,0.0,0.0,20.0,3,0
3853,starter,5.1,11.0,15.0,3,1
3854,starter,7.0,12.0,12.0,3,1
3855,business,1.0,1.0,65.0,0,0
3856,starter,5.5,13.0,600.0,4,2
3857,team,1.2,6.0,19.0,3,0
3858,team,6.1,10.0,205.0,2,1
3859,starter,3.1,4.0,17.0,3,0
3860,starter,5.1,10.0,72.0,0,1
3861,team,2.8,3.0,67.0,0,0
3862,team,4.1,12.0,31.0,3,1
3863,starter,1.8,3.0,7.0,3,0
3864,business,0.3,3.0,19.0,3,0
3865,starter,1.8,2.0,4.0,3,0
3866,business,1.0,6.0,16.0,3,0
3867,starter,1.9,5.0,175.0,2,0
3868,business,0.5,2.0,38.0,3,0
3869,team,5.5,12.0,17.0,3,1
3870,business,1.7,9.0,9.0,3,0
3871,starter,4.6,10.0,15.0,3,1
3872,team,0.8,6.0,2.0,3,0
3873,starter,4.0,17.0,30.0,3,1
3874,starter,4.8,11.0,15.0,3,1
3875,business,5.6,13.0,29.0,3,1
3876,business,5.1,6.0,41.0,3,1
3877,team,1.8,6.0,9.0,3,0
3878,starter,2.9,5.0,129.0,2,0
3879,business,1.3,5.0,19.0,3,0
3880,starter,5.5,12.0,3.0,3,1
3881,starter,2.5,5.0,72.0,0,0
3882,starter,5.7,14.0,23.0,3,1
3883,starter,2.0,5.0,5.0,3,0
3884,business,5.3,10.0,60.0,0,1
3885,business,3.6,3.0,22.0,3,0
3886,team,5.1,11.0,43.0,0,1
3887,team,4.8,11.0,5.0,3,1
3888,starter,2.2,1.0,12.0,3,0
3889,team,6.9,8.0,21.0,3,1
3890,starter,3.0,3.0,9.0,3,0
3891,starter,1.7,1.0,26.0,3,0
3892,team,2.5,2.0,40.0,3,0
3893,starter,2.1,0.0,44.0,0,0
3894,starter,5.3,8.0,82.0,0,1
3895,starter,2.3,2.0,24.0,3,0
3896,team,2.2,3.0,13.0,3,0
3897,team,1.8,8.0,12.0,3,0
3898,starter,7.0,11.0,13.0,3,1
3899,starter,4.8,13.0,20.0,3,1
3900,starter,3.0,4.0,88.0,0,0
3901,team,7.0,12.0,15.0,3,1
3902,starter,7.0,10.0,183.0,2,1
3903,starter,5.5,13.0,18.0,3,1
3904,starter,5.0,12.0,13.0,3,1
3905,starter,0.0,0.0,16.0,3,0
3906,team,5.2,13.0,9.0,3,1
3907,starter,7.0,11.0,6.0,3,1
3908,starter,3.7,8.0,8.0,3,1
3909,starter,0.1,1.0,71.0,0,0
3910,starter,6.1,13.0,98.0,0,1
3911,starter,2.2,5.0,2.0,3,0
3912,starter,0.0,3.0,63.0,0,0
3913,starter,5.2,14.0,26.0,3,1
3914,business,5.6,13.0,28.0,3,1
3915,starter,0.1,0.0,59.0,0,0
3916,starter,2.6,1.0,65.0,0,0
3917,business,0.3,4.0,70.0,0,0
3918,team,6.4,9.0,37.0,3,1
3919,team,1.8,2.0,6.0,3,0
3920,starter,4.5,12.0,87.0,0,1
3921,starter,3.6,10.0,4.0,3,1
3922,team,1.3,2.0,43.0,0,0
3923,business,5.1,8.0,12.0,3,1
3924,team,1.5,8.0,4.0,3,0
3925,team,4.6,8.0,44.0,0,1
3926,team,1.4,2.0,19.0,3,0
3927,business,2.5,6.0,7.0,3,0
3928,team,0.7,3.0,35.0,3,0
3929,business,1.4,1.0,11.0,3,0
3930,business,2.1,1.0,36.0,3,0
3931,starter,1.6,6.0,7.0,3,0
3932,team,2.5,5.0,36.0,3,0
3933,starter,3.2,0.0,42.0,0,0
3934,business,1.3,0.0,7.0,3,0
3935,starter,5.4,12.0,126.0,2,1
3936,starter,2.3,15.0,6.0,3,1
3937,business,1.3,2.0,41.0,3,0
3938,starter,5.9,13.0,12.0,3,1
3939,team,4.1,8.0,15.0,3,1
3940,team,3.0,0.0,7.0,3,0
3941,team,0.0,0.0,20.0,3,0
3942,starter,6.6,12.0,22.0,3,1
3943,business,1.1,4.0,10.0,3,0
3944,starter,0.6,5.0,37.0,3,0
3945,starter,4.7,7.0,52.0,0,1
3946,starter,5.0,15.0,22.0,3,1
3947,business,4.2,10.0,47.0,0,1
3948,team,3.8,17.0,7.0,3,1
3949,team,1.1,4.0,31.0,3,0
3950,starter,2.6,0.0,27.0,3,0
3951,team,2.0,3.0,452.0,1,2
3952,team,6.6,9.0,11.0,3,1
3953,starter,4.6,15.0,45.0,0,1
3954,team,1.3,4.0,13.0,3,0
3955,starter,1.3,6.0,76.0,0,0
3956,team,1.8,1.0,39.0,3,0
3957,starter,2.1,1.0,55.0,0,0
3958,team,7.0,11.0,47.0,0,1
3959,business,5.9,11.0,5.0,3,1
3960,starter,1.8,1.0,13.0,3,0
3961,team,6.6,12.0,24.0,3,1
3962,business,4.4,14.0,15.0,3,1
3963,business,0.3,2.0,12.0,3,0
3964,starter,5.9,10.0,475.0,4,2
3965,starter,5.4,10.0,13.0,3,1
3966,starter,5.3,12.0,80.0,0,1
3967,team,2.6,3.0,26.0,3,0
3968,team,1.3,4.0,21.0,3,0
3969,starter,1.5,6.0,130.0,2,0
3970,starter,5.6,10.0,30.0,3,1
3971,team,5.9,10.0,8.0,3,1
3972,business,2.6,2.0,29.0,3,0
3973,starter,5.3,14.0,14.0,3,1
3974,starter,1.9,3.0,150.0,2,0
3975,team,2.8,11.0,55.0,0,1
3976,starter,6.4,10.0,27.0,3,1
3977,starter,3.6,13.0,49.0,0,1
3978,starter,5.2,12.0,88.0,0,1
3979,team,4.2,0.0,9.0,3,0
3980,starter,1.3,5.0,23.0,3,0
3981,team,3.6,12.0,20.0,3,1
3982,starter,6.8,14.0,41.0,3,1
3983,starter,1.1,4.0,20.0,3,0
3984,starter,1.4,3.0,107.0,0,0
3985,starter,1.4,1.0,9.0,3,0
3986,team,2.3,5.0,74.0,0,0
3987,team,2.4,6.0,16.0,3,0
3988,starter,1.5,1.0,8.0,3,0
3989,team,2.7,3.0,24.0,3,0
3990,team,4.3,12.0,45.0,0,1
3991,team,5.9,11.0,18.0,3,1
3992,starter,4.6,12.0,8.0,3,1
3993,team,2.3,2.0,12.0,3,0
3994,team,4.5,10.0,110.0,2,1
3995,team,4.8,14.0,52.0,0,1
3996,team,3.1,0.0,1.0,3,0
3997,starter,4.1,12.0,12.0,3,1
3998,team,0.4,1.0,24.0,3,0
3999,team,2.2,3.0,19.0,3,0
4000,starter,1.3,2.0,55.0,0,0
4001,starter,4.8,11.0,35.0,3,1
4002,team,1.5,2.0,11.0,3,0
4003,business,7.0,12.0,23.0,3,1
4004,starter,4.2,8.0,12.0,3,1
4005,starter,1.3,1.0,105.0,0,0
4006,team,5.4,11.0,37.0,3,1
4007,starter,0.7,4.0,12.0,3,0
4008,starter,1.6,1.0,8.0,3,0
4009,business,5.7,15.0,20.0,3,1
4010,team,0.7,2.0,35.0,3,0
4011,starter,6.3,13.0,47.0,0,1
4012,team,0.5,0.0,24.0,3,0
4013,starter,1.5,1.0,146.0,2,0
4014,team,5.5,9.0,20.0,3,1
4015,starter,4.8,0.0,109.0,2,0
4016,team,3.5,7.0,250.0,1,2
4017,team,1.9,2.0,40.0,3,0
4018,business,4.1,1.0,7.0,3,0
4019,team,4.6,15.0,64.0,0,1
4020,business,2.7,3.0,7.0,3,0
4021,starter,1.8,4.0,22.0,3,0
4022,business,0.2,0.0,13.0,3,0
4023,starter,5.6,14.0,27.0,3,1
4024,team,0.7,6.0,95.0,0,0
4025,team,5.3,9.0,20.0,3,1
4026,starter,3.7,9.0,296.0,1,2
4027,starter,5.9,9.0,30.0,3,1
4028,starter,2.8,14.0,10.0,3,1
4029,starter,5.0,8.0,40.0,3,1
4030,starter,2.9,1.0,8.0,3,0
4031,starter,5.7,7.0,32.0,3,1
4032,team,4.9,12.0,297.0,1,2
4033,business,1.4,5.0,172.0,2,0
4034,team,1.2,1.0,7.0,3,0
4035,team,4.3,6.0,8.0,3,1
4036,starter,1.5,3.0,7.0,3,0
4037,starter,5.2,9.0,26.0,3,1
4038,starter,4.5,12.0,21.0,3,1
4039,starter,1.1,6.0,35.0,3,0
4040,starter,5.8,14.0,6.0,3,1
4041,starter,4.6,12.0,25.0,3,1
4042,starter,0.8,6.0,9.0,3,0
4043,starter,1.1,3.0,7.0,3,0
4044,business,1.2,4.0,65.0,0,0
4045,team,5.4,15.0,15.0,3,1
4046,team,4.7,11.0,221.0,2,2
4047,business,1.4,1.0,6.0,3,0
4048,starter,4.5,8.0,45.0,0,1
4049,starter,6.4,10.0,43.0,0,1
4050,starter,5.3,7.0,171.0,2,1
4051,starter,1.3,1.0,364.0,1,2
4052,team,1.9,0.0,345.0,1,2
4053,starter,1.6,3.0,85.0,0,0
4054,business,3.6,8.0,92.0,0,1
4055,starter,1.4,3.0,78.0,0,0
4056,team,3.3,3.0,71.0,0,0
4057,starter,5.7,13.0,10.0,3,1
4058,team,2.8,5.0,3.0,3,0
4059,starter,4.5,15.0,11.0,3,1
4060,starter,0.1,2.0,7.0,3,0
4061,team,0.9,0.0,48.0,0,0
4062,team,3.0,5.0,60.0,0,0
4063,starter,0.6,4.0,18.0,3,0
4064,team,0.8,2.0,12.0,3,0
4065,starter,2.7,5.0,56.0,0,0
4066,business,4.9,15.0,97.0,0,1
4067,starter,1.4,4.0,38.0,3,0
4068,team,5.6,10.0,83.0,0,1
4069,starter,1.7,4.0,9.0,3,0
4070,team,4.9,9.0,13.0,3,1
4071,starter,5.5,15.0,133.0,2,1
